Rank,Song,Artist,Year,Lyrics
23,"Hold Me Now",Thompson Twins,1984,b"I have a picture\nPinned to my wall\nAn image of you and of me and\nWe're laughing we're loving it all\nBut look at our life now\nAll tattered and torn\nWe fuss and we fight\nAnd delight in the tears\nThat we cry until dawn\nOh whoa\nHold me now whoa\nWarm my heart\nStay with me\nLet loving start\nLet loving start\nYou say I'm a dreamer\nWe're two of a kind\nBoth of us searching\nFor some perfect world\nWe know we'll never find\nSo perhaps I should leave here\nYeah yeah and go far away\nBut you know that there's nowhere\nThat I'd rather be\nThan with you here today\nOh whoa oh whoa\nHold me now whoa\nWarm my heart\nStay with me\nLet loving start\nLet loving start whoa\nHold me now whoa\nWarm my heart\nStay with me\nLet loving start\nLet loving start whoa\nYou ask if I love you\nWell what can I say?\nYou know that I do\nAnd that this is just one\nOf those games that we play\nSo I'll sing you a new song\nPlease don't cry anymore\nI'll even ask your forgiveness\nThough I don't know\nJust what I'm asking it for\nOh whoa oh whoa\nHold me now  whoa\nWarm my heart \nStay with me \nLet loving start\nLet loving start whoa\nHold me now  whoa\nWarm my heart \nStay with me \nLet loving start\nLet loving start whoa\nHold me now  whoa\nWarm my heart \nStay with me \nLet loving start\nLet loving start whoa\nHold me now  whoa\nWarm my heart \nStay with me \nLet loving start\nLet loving start whoa\nHold me now  whoa\nWarm my heart \nStay with me \nLet loving start\nLet loving start whoa"
24,"Joanna",Kool,1984,b"Joanna I love you\nYou're the one the one for me\nI'm in love and I won't lie\nShe's my girl and always on my mind\nShe gives me her love and a feeling that's right\nNever lets me down especially at night\nSo I'm gonna do the best I can\nTo please that girl and be her only man see\nShe picks me up when I'm feelin low\nAnd that's why baby I've got to let you know\nJoanna I love you\nYou're the one the one for me my baby\nShe's the one the one for me\nShe's the kind of girl makes you feel nice so\nI'll try my best to do what's right\nTake her for a ride everything's fine\nJoanna I love you\nYou're the one the one for me\nSearched so far searched so long\nTo find someone someone to count on\nNow I feel I've got it right here\nFound it in you baby you my dear\nWe can do all night so nice\nWe'll have it all and everything will be alright\nI'm promising you take it from me\nTake it home baby take it home baby\nShe's the one the one for me\nShe's the kind of girl makes you feel nice so\nI'll try my best to do what's right\nTake her for a ride everything's fine\nOh Joanna\nOh Joanna\nJoanna I love you\nYou're the one the one for me\nJoanna yes I love you I love you\nYou're the one the one for me\nBelieve me babe"
25,"I Just Called to Say I Love You",Stevie Wonder,1984,b"No New Year's Day to celebrate\nNo chocolate covered candy hearts to give away\nNo first of Spring no song to sing\nIn fact here's just another ordinary day\nNo April rain no flowers bloom\nNo wedding Saturday within the month of June\nBut what it is is something true\nMade up of these three words that I must say to you\nI just called to say I love you\nI just called to say how much I care\nI just called to say I love you\nAnd I mean it from the bottom of my heart\nNo summer's high\nNo warm July\nNo harvest moon to light one tender August night\nNo autumn breeze\nNo falling leaves\nNot even time for birds to fly to southern skies\nNo Libra sun\nNo Halloween\nNo giving thanks to all the Christmas joy you bring\nBut what it is though old so new\nTo fill your heart like no three words could ever do\nI just called to say I love you\nI just called to say how much I care\nI just called to say I love you\nAnd I mean it from the bottom of my heart\nI just called to say I love you\nI just called to say how much I care\nI just called to say I love you\nAnd I mean it from the bottom of my heart\nI just called to say I love you\nI just called to say how much I care\nI just called to say I love you\nAnd I mean it from the bottom of my heart\nOf my heart\nOf my heart"
26,"Somebody's Watching Me",Rockwell,1984,b"Who's watching?\nTell me who's watching?\nWho's watching me?\nI'm just an average man with an average life\nI work from nine to five hey hell I pay the price\nAll I want is to be left alone in my average home\nBut why do I always feel like I'm in the twilight zone and...?\nI always feel like somebody's watching me\nAnd I have no privacy\nI always feel like somebody's watching me\nTell me is it just a dream?\nWhen I come home at night\nI bolt the door real tight\nPeople call me on the phone I'm trying to avoid\nBut can the people on TV see me or am I just paranoid?\nWhen I'm in the shower I'm afraid to wash my hair\nCause I might open my eyes and find someone standing there\nPeople say I'm crazy just a little touched\nBut maybe showers remind me of Psycho too much\nThat's why...\nI always feel like somebody's watching me\nAnd I have no privacy\nI always feel like somebody's watching me\nWho's playing tricks on me?\nI don't know anymore\nAre the neighbors watching me?\nWell is the mailman watching me?\nAnd I don't feel safe anymore oh what a mess\nI wonder who's watching me now  - the IRS?\nI always feel like somebody's watching me\nAnd I have no privacy\nI always feel like somebody's watching me\nTell me is it just a dream?\nI always feel like somebody's watching me\nAnd I have no privacy\nI always feel like somebody's watching me\nWho's playing tricks on me?\nI always feel like somebody\xe2\x80\x99s watching me\nI always feel like somebody\xe2\x80\x99s watching me\nI always feel like somebody\xe2\x80\x99s watching me\nI always feel like somebody\xe2\x80\x99s watching me\nI always feel like somebody\xe2\x80\x99s watching me\nAnd I have no privacy\nI always feel like somebody\xe2\x80\x99s watching me\nI can't enjoy my tea\nI always feel like somebody\xe2\x80\x99s watching me\nCan I have my privacy?\nI always feel like somebody\xe2\x80\x99s watching me\nWho's watching me?\nI always feel like somebody\xe2\x80\x99s watching me\nI always feel like somebody\xe2\x80\x99s watching me\nStop playing tricks on me\nI always feel like somebody\xe2\x80\x99s watching me\nWhy you don't believe me?\nI always feel like somebody\xe2\x80\x99s watching me"
27,"Break My Stride",Matthew Wilder,1984,b"Last night I had the strangest dream\nI sailed away to China\nIn a little rowboat to find you\nAnd you said you had to get your laundry cleaned\nDidn't want no one to hold you\nWhat does that mean?\nAnd you said\nAin't nothing gonna break my stride\nNobody gonna slow me down\nOh no\nI got to keep on moving\nAin't nothing gonna break-a my stride\nI'm running\nAnd I won't touch ground\nOh no\nI got to keep on moving\nYou're on a roll and now you pray it'll last\nThe road beyond was rocky\nBut now you're feeling cocky\nYou look at me and you see your past\nIs that the reason\nWhy you're running so fast?\nAnd she said\nAin't nothing gonna break-a my stride\nNobody gonna slow me down\nOh no\nI got to keep on moving\nAin't nothing gonna break my stride\nI'm running\nAnd I won't touch ground\nOh no\nI got to keep on moving\nWork me over\nDrag me under\nI will tell her\nHave to say\nOh\nAin't nothing gonna break-a my stride\nNobody gonna slow me down\nOh no oh no\nI got to keep on moving\nAin't nothing gonna break my stride\nI'm running\nAnd I won't touch ground\nOh no\nI got to keep on moving\nAin't nothing gonna break-a my stride\nNobody gonna slow me down\nOh no oh no\nI got to keep on moving\nAin't nothing gonna break-a my stride\nI'm running\nAnd I won't touch ground\nOh no\nI got to keep on moving\nAin't nothing gonna break my stride\nNobody gonna slow me down\nOh no\nI got to keep on moving\nAin't nothing gonna break-a my stride\nI'm running\nAnd I won't touch ground\nOh no\nI got to keep on moving"
28,"99 Luftballons",Nena,1984,b"Hast du etwas Zeit f\xc3\xbcr mich?\nDann singe ich ein Lied f\xc3\xbcr dich\nVon 99 Luftballons\nAuf ihrem Weg zum Horizont\nDenkst du vielleicht grad an mich?\nDann singe ich ein Lied f\xc3\xbcr dich\nVon 99 Luftballons\nUnd dass sowas von sowas kommt\n99 Luftballons\nAuf ihrem Weg zum Horizont\nHielt man f\xc3\xbcr Ufos aus dem All\nDarum schickte ein General\n'Ne Fliegerstaffel hinterher\nAlarm zu geben wenn's so w\xc3\xa4r\nDabei war'n dort am Horizont\nNur 99 Luftballons\n99 D\xc3\xbcsenflieger\nJeder war ein gro\xc3\x9fer Krieger\nHielten sich f\xc3\xbcr Captain Kirk\nEs gab ein gro\xc3\x9fes Feuerwerk\nDie Nachbarn haben nichts gerafft\nUnd f\xc3\xbchlten sich gleich angemacht\nDabei schoss man am Horizont\nAuf 99 Luftballons\n99 Kriegsminister\nStreichholz und Benzinkanister\nHielten sich f\xc3\xbcr schlaue Leute\nWitterten schon fette Beute\nRiefen \xe2\x80\x9eKrieg!\xe2\x80\x9c und wollten Macht\nMann wer h\xc3\xa4tte das gedacht?\nDass es einmal so weit kommt\nWegen 99 Luftballons\nWegen 99 Luftballons\n99 Luftballons\n99 Jahre Krieg\nLie\xc3\x9fen keinen Platz f\xc3\xbcr Sieger\nKriegsminister gibt's nicht mehr\nUnd auch keine D\xc3\xbcsenflieger\nHeute zieh' ich meine Runden\nSeh' die Welt in Tr\xc3\xbcmmern liegen\nHab' 'n Luftballon gefunden\nDenk' an dich und lass' ihn fliegen"
29,"I Can Dream About You",Dan Hartman,1984,b'No more timing\nEach tear that falls from my eyes\nI`m not hiding the remedy\nTo cure this old heart of mine\nI can dream about you\nIf I can`t hold you tonight\nI can dream about you\nYou know how to hold me just right\nMoving sidewalks\nI don`t see under my feet\nClimbing up from down here below\nWhere the streets\nSee me lonely for you oh\nI`m gonna press\nMy lips against you\nAnd hold you to me\nYou know you got me\nSpellbound\nWhat else can it be?\nMoving sidewalks\nI don`t see under my feet\nClimbing up from the pain in my heart\nCause it`s you that I need\nI can dream\nWhoa\nOh oh oh\nI can dream\nYes I can dream\nWhoa\nOh oh oh\nI don`t understand it\nCan`t keep my mind off loving you\nOooh\nNow baby\nI`m caught up in the magic\nI see in you\nThere`s one thing to do\nOh I can dream about you\nIf I can`t hold you tonight\nI can dream about you\nOh I can dream\nI can dream\nI can dream about you\nI can dream about you'
30,"The Glamorous Life",Sheila E.,1984,b'She wears a long fur coat of mink\nEven in the summer time\nEverybody knows from the coy little wink\nThe girl\'s got a lot on her mind\nShe\'s got\nBig thoughts\nBig dreams\nAnd a big brown Mercedes sedan\nWhat I think this girl\nShe really wants is to be in love with a man\nShe wants to lead the Glamorous Life\nShe don\'t need a man\'s touch\nShe wants to lead the Glamorous Life\nWithout love it ain\'t much\nShe saw him standing in the section marked\n"If you have to ask you can\'t afford it" lingerie\nShe threw him bread\nAnd said make me scream\nIn the dark what could he say\nBoys with small talk and small minds\nReally don\'t impress me in bed\nShe said I need a man\'s man baby\nDiamonds and furs\nLove would only conquer my head\nShe wants to lead the Glamorous Life\nShe don\'t need a man\'s touch\nShe wants to lead the Glamorous Life\nWithout love it ain\'t much\nThey made haste in the brown sedan\nThey drove to 55 Secret Street\nThey made love and by the seventh wave\nShe knew she had a problem\nShe thought real love is real scary\nMoney only pays the rent\nLove is forever that\'s all your life\nLove is heaven sent\nIt\'s glamorous\nShe wants to lead the Glamorous Life\nShe don\'t need a man\'s touch\nShe wants to lead the Glamorous Life\nWithout love it ain\'t much it ain\'t much\nShe wants to lead the Glamorous Life\nShe don\'t need a man\'s touch\nShe wants to lead the Glamorous Life\nWithout love it ain\'t much it ain\'t much\nShe wants to lead the Glamorous Life\nShe don\'t need a man\'s touch\nShe wants to lead the Glamorous Life\nWithout love it ain\'t much it ain\'t much'
31,"Oh Sherrie",Steve Perry,1984,b"You should've been gone\nKnowing how I made you feel\nAnd I should've been gone\nAfter all your words of steel\nOh I must have been a dreamer\nAnd I must've been someone else\nAnd we should've been over\nOh Sherrie our love holds on holds on\nOh Sherrie our love holds on holds on\nBut I want to let go\nYou'll go on hurtin' me\nYou'd be better off alone\nIf I'm not who you thought I'd be\nBut you know that there's a fever\nThat you'll never find nowhere else\nCan't you feel it burnin' on and on\nOh Sherrie our love holds on holds on\nOh Sherrie our love holds on holds on\nOh Sherrie\nBut I should've been gone\nLong ago far away\nAnd you should've been gone\nNow I know you'd lie you stay\nOh Sherrie our love holds on holds on\nOh Sherrie our love holds on holds on\nOh Sherrie our love holds on holds on\nHold on oh Sherrie"
32,"Stuck on You",Lionel Richie,1984,b"Stuck on you\nI've got this feeling down deep in my soul that I just can't lose\nGuess I'm on my way\nNeeded a friend\nAnd the way I feel now I guess I'll be with you 'til the end\nGuess I'm on my way\nMighty glad you stayed\nI'm stuck on you\nBeen a fool too long I guess it's time for me to come on home\nGuess I'm on my way\nSo hard to see\nThat a woman like you could wait around for a man like me\nGuess I'm on my way\nMighty glad you stayed\nOh I'm leaving on that midnight train tomorrow\nAnd I know just where I'm going\nI've packed up my troubles and I've thrown them all away\n'Cause this time little darling\nI'm coming home to stay\nI'm stuck on you\nI've got this feeling down deep in my soul that I just can't lose\nGuess I'm on my way\nI needed a friend\nAnd the way I feel now I guess I'll be with you 'til the end\nGuess I'm on my way\nI'm mighty glad you stayed"
33,"I Guess That's Why They Call It the Blues",Elton John,1984,b"Don't wish it away\nDon't look at it like it's forever\nBetween you and me I could honestly say\nThat things can only get better\nAnd while I'm away\nDust out the demons inside\nAnd it won't be long before you and me run\nTo the place in our hearts where we hide\nAnd I guess that's why they call it the blues\nTime on my hands could be time spent with you\nLaughing like children living like lovers\nRolling like thunder under the covers\nAnd I guess that's why they call it the blues\nJust stare into space\nPicture my face in your hands\nLive for each second without hesitation\nAnd never forget I'm your man\nWait on me girl\nCry in the night if it helps\nBut more than ever I simply love you\nMore than I love life itself\nAnd I guess that's why they call it the blues\nTime on my hands could be time spent with you\nLaughing like children living like lovers\nRolling like thunder under the covers\nAnd I guess that's why they call it the blues\nWait on me girl\nCry in the night if it helps\nBut more than ever I simply love you\nMore than I love life itself\nAnd I guess that's why they call it the blues\nTime on my hands could be time spent with you\nLaughing like children living like lovers\nRolling like thunder under the covers\nAnd I guess that's why they call it the blues\nAnd I guess that's why they call it the blues\nAnd I guess that's why they call it the blues\nAnd I guess that's why they call it the blues"
34,"She Bop",Cyndi Lauper,1984,b"Well I see 'em every night in tight blue jeans\nIn the pages of a Blueboy magazine\nHey I've been thinking of a new sensation\nI'm picking up the good vibrations\nOop she bop she bop\nDo I wanna go out with a lion's roar?\nYeah I wanna go south and get me some more\nHey they say that a stitch in time saves nine\nThey say I better stop or I'll go blind\nOop she bop she bop\nShe bop he bop a we bop\nI bop you bop a they bop\nBe bop be bop a lu bop\nShe bop he bop a we bop\nI bop you bop a they bop\nBe bop be bop a lu she bop\nOh she do she bop\nHey hey they say I better get a chaperone\nBecause I can't stop messing with the danger zone\nI won't worry and I won't fret\nAin't no law against it yet\nOop she bop she bop\nShe bop he bop a we bop\nI bop you bop a they bop\nBe bop be bop a lu bop\nShe bop he bop a we bop\nI bop you bop a they bop\nBe bop be bop a lu she bop\nOh she do she bop\nShe bop he bop a we bop\nI bop you bop a they bop\nBe bop be bop a lu bop\nShe bop he bop a we bop\nI bop you bop a they bop\nBe bop be bop a lu she bop\nOh she do she bop"
35,"Borderline",Madonna,1984,b"Something in the way you love me won't let me be\nI don't want to be your prisoner\nSo baby won't you set me free?\nStop playing with my heart\nFinish what you start\nWhen you make my love come down\nIf you want me let me know\nBaby let it show\nHoney don't you fool around\nJust try to understand I've given all I can\n'Cause you got the best of me\nBorderline feels like I'm going to lose my mind\nYou just keep on pushing my love over the borderline\nBorderline feels like I'm going to lose my mind\nYou just keep on pushing my love over the borderline\nKeep on pushing me baby\nDon't you know you drive me crazy?\nYou just keep on pushing my love over the borderline\nSomething in your eyes is making such a fool of me\nWhen you hold me in your arms you love me 'til I just can't see\nBut then you let me down\nWhen I look around baby you just can't be found\nStop driving me away\nI just want to stay\nThere's something I just got to say\nJust try to understand I've given all I can\n'Cause you got the best of me\nBorderline feels like I'm going to lose my mind\nYou just keep on pushing my love over the borderline\nBorderline feels like I'm going to lose my mind\nYou just keep on pushing my love over the borderline\nKeep on pushing me baby\nDon't you know you drive me crazy?\nYou just keep on pushing my love over the borderline\nLook what your love has done to me\nC'mon baby set me free\nYou just keep on pushing my love over the borderline\nYou cause me so much pain\nI think I'm going insane\nWhat does it take to make you see?\nYou just keep on pushing my love over the borderline\nKeep pushing me keep pushing me\nKeep pushing my love\nC'mon baby\nC'mon darling yeah\nYou just keep on pushing my love over the borderline"
36,"Sunglasses at Night",Corey Hart,1984,b"I wear my sunglasses at night\nSo I can so I can\nWatch you weave then breathe your story lines\nAnd I wear my sunglasses at night\nSo I can so I can\nKeep track of the visions in my eyes\nWhile she's deceiving me\nIt cuts my security\nHas she got control of me?\nI turn to her and say\nDon't switch the blade on the guy in shades oh no\nDon't masquerade with the guy in shades oh no\nI can't believe it\n'Cause you got it made with the guy in shades oh no\nAnd I wear my sunglasses at night\nSo I can so I can\nForget my name while you collect your claim\nAnd I wear my sunglasses at night\nSo I can so I can\nSee the light that's right before my eyes\nWhile she's deceiving me\nShe cuts my security\nShe got control of me\nI turn to her and say\nDon't switch the blade on the guy in shades oh no\nDon't masquerade with the guy in shades oh no\nI can't believe it\n'Cause you got it made with the guy in shades oh no\nShe's deceiving me\nCuts my security\nHas she got control of me?\nI turn to her and say\nDon't switch the blade on the guy in shades oh no\nDon't masquerade with the guy in shades oh no\nI can't believe it\nDon't be afraid of the guy in shades oh no\nIt can't escape you\n'Cause you got it made with the guy in shades oh no\nI said\nI wear my sunglasses at night\nI wear my sunglasses at night\nI wear my sunglasses at night\nI say to you now\nI wear my sunglasses at night\nI wear my sunglasses at night\nI wear my sunglasses at night\nI cry to you\nI wear my sunglasses at night\nI wear my sunglasses at night"
37,"Eyes Without a Face",Billy Idol,1984,b"I'm all out of hope\nOne more bad break\nCould bring a fall\nWhen I'm far from home\nDon't call me on the phone\nTo tell me you're alone\nIt's easy to deceive\nIt's easy to tease\nBut hard to get release\nLes yeux sans visage\nEyes without a face\nLes yeux sans visage\nEyes without a face\nLes yeux sans visage\nEyes without a face\nGot no human grace\nYou're eyes without a face\nI spend so much time\nBelieving all the lies\nTo keep the dream alive\nNow it makes me sad\nIt makes me mad at truth\nFor loving what was you\nLes yeux sans visage\nEyes without a face\nLes yeux sans visage\nEyes without a face\nLes yeux sans visage\nEyes without a face\nGot no human grace\nYou're eyes without a face\nWhen you hear the music you make a dip\nInto someone else's pocket then make a slip\nSteal a car and go to Las Vegas\nOh the gigolo pool\nHanging out by the state line\nTurning holy water into wine\nDrinking it down oh\nI'm on a bus on a psychedelic trip\nReading murder books trying to stay hip\nI'm thinking of you and you're out there so\nSay your prayers\nSay your prayers\nSay your prayers\nNow I close my eyes\nAnd I wonder why\nI don't despise\nNow all I can do\nIs love what was once\nSo alive and new\nBut it's gone from your eyes\nI'd better realise\nLes yeux sans visage\nEyes without a face\nLes yeux sans visage\nEyes without a face\nLes yeux sans visage\nEyes without a face\nGot no human grace\nYou're eyes without a face\nSuch a human waste\nYou're eyes without a face\nAnd now it's getting worse"
38,"Here Comes the Rain Again",Eurythmics,1984,b'Here comes the rain again\nFalling on my head like a memory\nFalling on my head like a new emotion\nI want to walk in the open wind\nI want to talk like lovers do\nI want to dive into your ocean\nIs it raining with you?\nSo baby talk to me\nLike lovers do\nWalk with me\nLike lovers do\nTalk to me\nLike lovers do\nHere comes the rain again\nRaining in my head like a tragedy\nTearing me apart like a new emotion\nOooooh\nI want to breathe in the open wind\nI want to kiss like lovers do\nI want to dive into your ocean\nIs it raining with you?\nSo baby talk to me\nLike lovers do\nWalk with me\nLike lovers do\nTalk to me\nOooooh\nLike lovers do\nSo baby talk to me\nLike lovers do\nOooooh\nOooooh yeah\nHere it comes again\nOooooh\nHey hey hey hey hey hey hey\nHere comes the rain again\nFalling on my head like a memory\nFalling on my head like a new emotion\nI want to walk in the open wind\nI want to talk like lovers do\nI want to dive into your ocean\nIs it raining with you?\nOooooh\nHere comes the rain again\nFalling on my head like a memory\nFalling on my head like a new emotion\nI want to walk in the open wind\nI want to talk like lovers do\nI want to dive into your ocean\nIs it raining with you?'
39,"Uptown Girl",Billy Joel,1984,b"Uptown girl\nShe's been living in her uptown world\nI bet she's never had a backstreet guy\nI bet her momma never told her why\nI'm gonna try for an\nUptown girl\nShe's been living in her white bread world\nAs long as anyone with hot blood can\nAnd now she's looking for a downtown man\nThat's what I am\nAnd when she knows what\nShe wants from her time\nAnd when she wakes up\nAnd makes up her mind\nShe'll see I'm not so tough\nJust because\nI'm in love with an\nUptown girl\nYou know I've seen her in her uptown world\nShe's getting tired of her high class toys\nAnd all her presents from her uptown boys\nShe's got a choice\nUptown girl\nYou know I can't afford to buy her pearls\nBut maybe someday when my ship comes in\nShe'll understand what kind of guy I've been\nAnd then I'll win\nAnd when she's walking\nShe's looking so fine\nAnd when she's talking\nShe'll say that she's mine\nShe'll say I'm not so tough\nJust because\nI'm in love with an\nUptown girl\nShe's been living in her white bread world\nAs long as anyone with hot blood can\nAnd now she's looking for a downtown man\nThat's what I am"
40,"Sister Christian",Night Ranger,1984,b"Sister Christian oh the time has come\nAnd you know that you're the only one\nTo say okay\nWhere you going what you looking for\nYou know those boys don't want to play no more with you\nIt's true\nYou're motoring what's your price for flight?\nIn finding mister right\nYou'll be alright tonight\nBabe you know you're growing up so fast\nAnd mama's worrying that you won't last\nTo say let's play\nSister Christian there's so much in life\nDon't you give it up before your time is due\nIt's true\nIt's true yeah\nMotoring\nWhat's your price for flight\nYou've got him in your sight\nAnd driving through the night\nYou're motoring what's your price for flight?\nIn finding mister right\nYou'll be alright tonight\nMotoring\nWhat's your price for flight\nYou've got him in your sight\nAnd driving through the night\nMotoring what's your price for flight?\nIn finding mister right\nYou'll be alright tonight\nSister Christian oh the time has come\nAnd you know that you're the only one\nTo say okay\nBut you're motoring\nYeah motoring"
41,"Drive",The Cars,1984,b"Who's gonna tell you when\nIt's too late?\nWho's gonna tell you things\nAren't so great?\nYou can't go on\nThinking nothing's wrong ohh no\nWho's gonna drive you home\nTonight?\nWho's gonna pick you up\nWhen you fall?\nWho's gonna hang it up\nWhen you call?\nWho's gonna pay attention\nTo your dreams?\nWho's gonna plug their ears\nWhen you scream?\nYou can't go on\nThinking nothing's wrong ohh no\nWho's gonna drive you home\nTonight?\nWho's gonna hold you down\nWhen you shake?\nWho's gonna come around\nWhen you break?\nYou can't go on\nThinking nothing's wrong ohh no\nWho's gonna drive you home\nTonight?\nYou can't go on\nThinking nothing's wrong ohh no\nWho's gonna drive you home\nTonight?"
42,"Twist of Fate",Olivia Newton-John,1984,b"Do we deserve a second chance?\nHow did we fall into this circumstance?\nWe weren't so straight and narrow\nThis is much more than we deserve\nA higher voice has called the tune\nTwo hearts that lost the beat will now resume\nThe gift of life extension\nBy divine intervention\nOoh ooh ooh ooh\nIt's gotta be a strange twist of fate\nTelling me that heaven can wait\nTelling me to get it right this time\nLife doesn't mean a thing\nWithout the love you bring\nLove is what we've found\nThe second time around\nDon't understand what's going on\nWoke up this morning all the hurt was gone\nThis is a new beginning\nI'm back in the land of the living\nOoh ooh ooh ooh\nIt's gotta be a strange twist of fate\nTelling me that heaven can wait\nAnd I gotta get it right this time\nLife doesn't mean a thing\nWithout the love you bring\nLove is what we found\nThe second time around\nOh-oh\nOh oh-oh oh-oh\nIt's gotta be a strange twist of fate\nTelling me that heaven can wait\nOh I'm gonna get it right this time\nLife doesn't mean a thing\nWithout the love you bring\nLove is what we found\nThe second time around\nIt's gotta be a strange twist of fate\nTelling me that heaven can wait\nOh I'm gonna get it right this time\nLife  doesn't mean a thing\nWithout the love you bring\nLove is what we found\nThe second time around\nIt's gotta be a strange twist of fate\nTelling me that heaven can wait\nLife  doesn't mean a thing\nWithout the love you bring\nLove is what we found..."
43,"Union of the Snake",Duran Duran,1984,b"Telegram force and ready\nI knew this was a big mistake\nThere's a fine line drawing\nMy senses together\nAnd I think it's about to break\nIf I listen close I can hear them singers\nVoices in your body coming through on the radio\nThe Union of the Snake is on the climb\nMoving up it's gonna race it's gonna break\nThrough the borderline\nNightshades on a warning\nGive me strength at least give me a light\nGive me anything even sympathy\nThere's a chance you could be right\nIf I listen close I can hear them singers\nVoices in your body coming through on the radio\nThe Union of the Snake is on the climb\nMoving up it's gonna race it's gonna break\nThrough the borderline\nThe Union of the Snake is on the climb\nMoving up it's gonna race it's gonna break\nThrough the borderline\nIf I listen close I can hear them singers\nVoices in your body coming through on the radio\nThe Union of the Snake is on the climb\nMoving up it's gonna race it's gonna break\nThrough the borderline\nThe Union of the Snake is on the climb\nMoving up it's gonna race it's gonna break\nGonna move up to the borderline\nThe Union of the Snake is on the climb\nMoving up it's gonna race it's gonna break\nThrough the borderline"
44,"The Heart of Rock & Roll",Huey Lewis,1984,b"New York New York is everything they say\nAnd no place that I'd rather be\nWhere else can you do a half a million things\nAll at a quarter to three\nWhen they play their music ooh that modern music\nThey like it with a lot of style\nBut it's still that same old back beat rhythm\nThat really really drives 'em wild\nThey say the heart of rock and roll is still beating\nAnd from what I've seen I believe 'em\nNow the old boy may be barely breathing\nBut the heart of rock and roll heart of rock and roll is still beating\nLA Hollywood and the Sunset Strip\nIs something everyone should see\nNeon lights and the pretty pretty girls\nAll dressed so scantily\nWhen they play their music that hard rock music\nThey like it with a lot of flash\nBut it's still that same old back beat rhythm\nThat really kicks 'em in the....\nThey say the heart of rock and roll is still beating\nAnd from what I've seen I believe 'em\nNow the old boy may be barely breathing\nBut the heart of rock and roll heart of rock and roll is still beating\nJohnny!\nDC San Antone and the Liberty Town Boston and Baton Rouge\nTulsa Austin Oklahoma City Seattle San Francisco too\nEverywhere there's music real live music\nBands with a million styles\nBut It's still that same old rock and roll music\nThat really really drives 'em wild\nTh-th-th-th-they say the heart of rock and roll is still beating\nAnd from what I've seen I believe 'em\nNow the old boy may be barely breathing\nBut the heart of rock and roll heart of rock and roll is still beating yeah\nIn Cleveland\nDetroit!!\nUh heart of rock and roll"
45,"Hard Habit to Break",Chicago,1984,b"I guess I thought you'd be here\nForever\nAnother illusion\nI chose to create\nYou don't know what you got\nUntil it's gone\nAnd I found out\nAlittle too late\nI was acting as if\nYou were lucky to have me\nDoing you a favor\nI hardly knew you were there\nBut then you were gone\nAnd it was all wrong\nHad no idea how much I cared\nNow being without you\nTakes a lot of getting used to\nShould learn to live with it\nBut I don't want to\nBeing without you\nIt's all a big mistake\nInstead of getting easier\nIt's the hardest thing to take\nI'm addicted to you babe\nYou're a hard habit to break\nYou found somebody else\nYou had every reason\nYou know I can't blame you\nFor running to him\nTwo people together\nBut living alone\nI was spreading my love\nToo thin\nAfter all of these years\nI'm still trying to shake it\nDoing much better\nThey say that it just takes time\nBut deep in the night\nIt's an endless fight\nI can't get you out of my mind\nNow being without you\nTakes a lot of getting used to\nShould learn to live with it\nBut I don't want to\nBeing without you\nIt's all a big mistake\nInstead of getting easier\nIt's the hardest thing to take\nI'm addicted to you babe\nYou're a hard habit to break\nI can't go on \nJust can't go on \nI can't go on \nJust can't go on \nBeing without you\nTakes a lot of getting used to\nShould learn to live with it\nBut I don't want to\nBeing without you\nIt's all a big mistake\nInstead of getting easier\nIt's the hardest thing to take\nI'm addicted to you\nYou're a hard  habit to  break \nSuch a hard  habit to  break \nI'm addicted to you\nYou're a hard  habit to  break \nSuch a hard  habit to  break \nI'm addicted to you baby!"
