Rank,Song,Artist,Year,Lyrics
25,Notorious,Duran Duran,1987,"b""No-no-Notorious. Notorious. Ah. No-no-Notorious\nI can't read about it\nBurns the skin from your eyes\nI'll do fine without it\nHere's one you don't compromise\nLies come hard in disguise\nThey need to fight it out\nNot wild about it\nLay your seedy judgements\nWho says they're part of our lives?\nYou own the money\nYou control the witness\nI'll leave you lonely\nDon't monkey with my business\nYou pay the prophets to justify your reasons\nI heard your promise but I don't believe it\nThat's why I've done it again\nNo-No-Notorious\nGirls will keep the secrets \nSo long as boys make a noise\nFools run rings to break up\nSomething they'll never destroy\nGrand Notorious slam \nAnd who really gives a damn for a flaky bandit?\nDon't ask me to bleed about it\nI need this blood to survive\nYou own the money\nYou control the witness\nI'll leave you lonely\nDon't monkey with my business\nYou pay the prophets to justify your reasons\nI heard your promise but I don't believe it\nThat's why I've done it again\nNotorious\nNotorious\nYou own the money\nYou control the witness\nI'll leave you lonely\nDon't monkey with my business\nYou pay the prophets to justify your reasons\nI heard your promise but I don't believe it\nYou own the money\nYou control the witness\nI'll leave you lonely\nDon't monkey with my business\nYou pay the prophets to justify your reasons\nI heard your promise but I don't believe it\nThat's why I've done it again. No. No. No\nThat's why I've done it again. No-Notorious\nYeah that's why I've done it again. No-no-Notorious\nYeah That's why I've done it again. No-Notorious\nNo-no-Notorious. Yeah\nThat's why I've done it again. No-Notorious\nNo-no-Notorious"""
26,Only in My Dreams,Debbie Gibson,1987,"b""Everytime I'm telling secrets\nI remember how it used to be\nAnd I realized how much I miss you\nAnd I realize how it feels to be free\nNow I see I'm up to no good\nAnd I wanna start again\nCan't remember when I felt good\nNo I can't remember when\nNo only in my dreams\nAs real as it may seem\nIt was only in my dreams\nCouldn't see how much I missed you\nCouldn't see how much it meant \nNow I see my world come tumbling down\nNow I see the road is bent\nIf I only once could hold you\nAnd remember how it used to be \nIf only I could scold you\nAnd forget how it feels to be free\nNo only in my dreams\nAs real as it may seem\nIt was only in my dreams\nNo\nNo no no only in my dreams\nAs real as it may seem\nIt was only in my dreams\nNo only in my dreams\nAs real as it may seem\nIt was only in my dreams\nNo\nNo no no only in my dreams\nAs real as it may seem\nIt was only in my dreams\nNo no no only in my dreams\nAs real as it may seem\nIt was only in my dreams"""
27,(I've Had) The Time of My Life,Bill Medley,1987,"b""Now I've had the time of my life\nNo I never felt like this before\nYes I swear it's the truth\nAnd I owe it all to you\nCause I've had the time of my life\nAnd I owe it all to you\nI've been waiting for so long\nNow I've finally found someone to stand by me\nWe saw the writing on the wall\nAs we felt this magical fantasy\nNow with passion in our eyes\nThere's no way we could disguise it secretly\nSo we take each other's hand\nCause we seem to understand the urgency\nJust remember\nYou're the one thing\nI can't get enough of\nSo I'll tell you something\nThis could be love\nBecause\nI've had the time of my life\nNo I never felt this way before\nYes I swear it's the truth\nAnd I owe it all to you\nHey baby\nWith my body and soul\nI want you more than you'll ever know\nSo we'll just let it go\nDon't be afraid to lose control\nNo\nYes I know what's on your mind\nWhen you say\nStay with me tonight\nI've had the time of my life\nNo I never felt this way before\nYes I swear it's the truth\nAnd I owe it all to you\nCause I had the time of my life\nAnd I've searched through every open door\nTill I found the truth\nAnd I owe it all to you\nNow I've had the time of my life\nNo I never felt this way before\nYes I swear it's the truth\nAnd I owe it all to you\nI've had the time of my life\nNo I never felt this way before\nYes I swear it's the truth\nAnd I owe it all to you\nCause I had the time of my life\nAnd I've searched through every open door\nTill I found the truth\nAnd I owe it all to you"""
28,The Next Time I Fall,Peter Cetera,1987,"b""Love like a road that never ends\nHow it leads me back again\nTo heartache\nI'll never understand\nDarling I put my heart up on a shelf\nTil the moment was right and I told myself\nThe next time I fall in love\nI'll know better what to do\nThe next time I fall in love\nOooh\nThe next time I fall in love\nThe next time I fall in love\nIt will be with you\nNow as I look into you eyes\nWell I wonder if it's wise\nTo hold you like I've wanted to before\nTonight I was thinking that you might\nBe the one who breathes life in this heart of mine\nNext time I fall in love\nI know better what to do\nNext time I fall in love\nOooh\nNext time I fall in love\nNext time I fall in love\nIt will be with you\nNext time I'm gonna follow through\nAnd if it drives me crazy\nI will know better why\nThe next time I try\nNext time I fall in love\nI know better what to do\nNext time I fall in love\nOooh\nNext time I fall in love\nNext time I fall in love\nThe next time I fall in love\nIt will be with you\nNext time I fall in love\nNext time I fall in love\nNext time I fall in love\nNext time I fall in love"""
29,Lean on Me,Club Nouveau,1987,"b""Sometimes in our lives\nWe all have pain\nWe all have sorrow\nBut if we are wise\nWe know that there's always tomorrow\nLean on me\nWhen you're not strong\nAnd I'll be your friend\nI'll help you carry on\nFor it won't be long\n'Til I'm gonna need\nSomebody to lean on\nPlease swallow your pride\nIf I have things you need to borrow\nFor no one can fill\nThose of your needs\nThat you won't let show\nSo just call on me brother\nWhen you need a hand\nWe all need somebody to lean on\nI just might have a problem\nThat you'd understand\nWe all need somebody to lean on\nLean on me\nWhen you're not strong\nAnd I'll be your friend\nI'll help you carry on\nFor said\nIt won't be long \n'Til I'm gonna need somebody to lean on\nWe be jamming\nWe be jamming \nWe be jamming\nWe be jamming\nWe be jamming\nWe be jamming\nWe be jamming \nWe be jamming\nUh when you need a friend\nOh baby\nNow\nUh when you need a friend\nOh baby now\nUh when you need a friend\nOh baby\nNow"""
30,Open Your Heart,Madonna,1987,"b""I see you on the street and you walk on by\nYou make me wanna hang my head down and cry\nIf you gave me half a chance\nYou'd see my desire burning inside of me\nBut you choose to look the other way\nI've had to work much harder than this\nFor something I want\nDon't try to resist me\nOpen your heart to me baby\nI hold the lock and you hold the key\nOpen your heart to me darling\nI'll give you love if you you turn the key\nI think that you're afraid to look in my eyes\nYou look a little sad boy I wonder why\nI follow you around\nBut you can't see\nYou're too wrapped up in yourself to notice\nSo you choose to look the other way\nWell I've got something to say\nDon't try to run\nI can keep up with you\nNothing can stop me from trying\nYou've got to...\nOpen your heart to me baby\nI hold the lock and you hold the key\nOpen your heart to me darling\nI'll give you love if you you turn the key\nOpen your heart with the key\nOne is such a lonely number\nOpen your heart I'll make you love me\nIt's not that hard if you just turn the key\nDon't try to run\nI can keep up with you\nNothing can stop me from trying\nYou've got to...\nOpen your heart to me baby\nI hold the lock and you hold the key\nOpen your heart to me darling\nI'll give you love if you you turn the key\nOpen your heart with the key\nOpen your heart I'll make you love me\nIt's not that hard if you just turn the key\nOpen your heart I'll make you love me\nIt's not that hard if you just turn the key\nOpen your heart I'll make you love me\nIt's not that hard if you just turn the key\nOpen your heart I'll make you love me\nIt's not that hard if you just turn the key"""
31,Lost in Emotion,Lisa Lisa,1987,"b""Hit the beat now\nLost in emotion\nSome guys will promise you\nA marriage made in heaven\nBut I'm gonna stick to my guns\nLike waiting for that love\nThat I might be getting\nMy dreams have yet begun oh baby\nAm I a fool 'cause I don't know just how you feel\nAnd this love for you oh I can't conceal oh I'm...\nI'm lost in emotion\nTelling you things you really shouldn't know\nI'm baby I'm lost in emotion\nAm I a fool?\nAt least my friends think so\nQue sera que sera\nBaby whatever will be\nQue sera que sera\nBetween you and me\nJust how true are the rumors I am hearing?\nAbout the crush you have on me? \nOh baby I'm blind 'cause I just don't see it\nBut I wanna believe what they see\nI find myself telling you things\nI don't even tell my best friend \nI keep showing emotions\nNot knowing just where it all stems from\nFrom time to time\nI wonder what I am in your heart\nAnd even though I don't live there yet\nI'm afraid it will be cold and dark\nOh no\nBaby am I a fool?\nCause I don't know just how you feel?\nAnd this love for you Oh I can't conceal\nHit the beat now\n With my feelings\n I hit the ceiling\n With big emotions\n I can't be dealing\n I wanna be with you\n But I don't know how\n In my heart babe\nI can feel the beat now\nMy baby\nYou know that I'm lost\nMy baby\nMy-m-m-my-my baby"""
32,(I Just) Died In Your Arms,Cutting Crew,1987,"b""Oh I I just died in your arms tonight\nIt must have been something you said\nI just died in your arms tonight\nI keep looking for something I can't get\nBroken hearts lie all around me\nAnd I don't see an easy way to get out of this\nHer diary it sits by the bedside table\nThe curtains are closed the cats in the cradle\nWho would've thought that a boy like me could come to this\nOh I I just died in your arms tonight\nIt must've been something you said\nI just died in your arms tonight\nOh I I just died in your arms tonight\nIt must've been some kind of kiss\nI should've walked away I should've walked away\nIs there any just cause for feeling like this?\nOn the surface I'm a name on a list\nI try to be discreet but then blow it again\nI've lost and found it's my final mistake\nShe's loving by proxy no give and all take\nCause I've been thrilled to fantasy one too many times\nOh I I just died in your arms tonight\nIt must've been something you said\nI just died in your arms tonight\nOh I I just died in your arms tonight\nIt must've been some kind of kiss\nI should've walked away I should've walked away\nIt was a long hot night\nShe made it easy she made it feel right\nBut now it's over the moment has gone\nI followed my hands not my head I know I was wrong\nOh I I just died in your arms tonight\nIt must've been something you said\nI just died in your arms tonight\nOh I I just died in your arms tonight\nIt must've been some kind of kiss\nI should've walked away I should've walked away"""
33,Heart and Soul,T'Pau,1987,"b""Something in the moonlight catches my eye\nThe shadow of a lover goes dancing by\nLooking for a little bit of love to grow so\nGive me love give me heart and soul\nYou never let me cross to the other side now\nI'm tied to the hope that you will somehow\nHard on the heels of something more\nBut I lost your love heart and soul\nThe tear in my heart as you walk on by \nI feel so low and your head is high\nEverything you do convinces me more please \nGive me love give me heart and soul\nLooking to the day when I saw your face \nI wasn't in the running I wasn't in the race\nYou move in a way that I've known before\nNow I want your love heart and soul\nLeaving you ain't easy now \nLoving you's the harder part \nYou never want me for myself \nNow I've needed you right from the very start \nOh won't you even try to \nGive a little bit of heart and soul \nGive a little bit of love to grow\nGive a little bit of heart and soul \nAnd don't you make me beg for more \nGive a sign I need to know\nA little bit of heart and soul\nWalking on the water walking on the air \nThat was the heart of the love we shared\nDo you keep secret left untold \nCan't give love heart or soul\nI used to have a lover with a Midas touch \nI turned to gold but he turned to dust\nLeft me for another I turned to stone\nNow give me love heart and soul\nLiving in a fantasy \nThere's never any room to breathe \nHoping every waking hour \nYou'll turn around and say that we can start \nOh won't you even try to \nGive a little bit of heart and soul \nGive a little bit of love to grow\nGive a little bit of heart and soul \nAnd don't you make me beg for more \nGive a sign I need to know\nA little bit of heart and soul\nSomehow I lost my way\nLooking to see something in your eyes\nBut love will never compromise\nNow this is the politics of life yeah!\nGive a little bit of heart and soul \nGive a little bit of love to grow\nGive a little bit of heart and soul \nAnd don't you make me beg for more \nGive a sign I need to know\nA little bit little bit\nGive a little bit of heart and soul \nGive a little bit of love to grow\nGive a little bit of heart and soul \nAnd don't you make me beg for more \nGive a sign I need to know\nA little bit little bit\nGive a little bit of heart and soul \nGive a little bit of love to grow\nGive a little bit of heart and soul \nAnd don't you make me beg for more \nGive a sign I need to know whoooah!\nGive a little bit of heart and soul\nGive a little bit of heart and soul"""
34,You Keep Me Hangin' On,Kim Wilde,1987,"b""Set me free why don't cha babe?\nGet out of my life why don't cha babe?\n'Cause you don't really love me\nYou just keep me hangin' on\nSet me free why don't cha babe?\nGet out of my life why don't cha babe? \n'Cause you don't really need me\nBut you keep me hangin' on\nWhy do you keep a-comin' around?\nPlaying with my heart\nWhy don't cha get out of my life\nAnd let me make a brand new start?\nLet me get over you\nThe way you've gotten over me yeah\nSet me free why don't cha babe?\nGet out of my life why don't cha babe? \n'Cause you don't really love me\nYou just keep me hangin' on\nNow you don't really need me\nYou just keep me hangin' on\nYou say although we broke up\nYou still just wanna be friends\nBut how can we still be friends\nWhen seeing you only breaks my heart again?\nAnd there ain't nothing I can do about it\nWhoa whoa whoa\nWhoa whoa whoa whoa\nWhoa whoa whoa whoa\nWhoa whoa whoa yeah\nGet out get out of my life\nAnd let me sleep at night\n'Cause you don't really love me\nYou just keep me hangin' on\nYou say you still care for me\nBut your heart and soul needs to be free\nAnd now that you've got your freedom\nYou wanna still hold on to me\nYou don't want me for yourself\nSo let me find somebody else\nSet me free why don't cha babe?\nGet out of my life why don't cha babe? \n'Cause you don't really love me\nYou just keep me hangin' on\nWhy don't cha be a man about it\nAnd set me free? \nNow you don't care a thing about me\nYou're just using me hey abusing me\nGet out get out of my life\nAnd let me sleep at night \n'Cause you don't really love me\nYou just keep me hangin' on """
35,Keep Your Hands to Yourself,Georgia Satellites,1987,"b'I got a little change in my pocket going jing-a-ling-a-ling\nWanna call you on the telephone baby I give you a ring\nBut each time we talk I get the same old thing\nAlways ""No huggee no kissee until I get a wedding ring""\nMy honey my baby\nDon\'t put my love upon no shelf\nShe said\n""Don\'t hand me no lines and keep your hands to yourself""\nOoh baby baby baby\nWhy you gonna treat me this way?\nYou know I\'m still your loverboy\nI still feel the same way\nThat\'s when she told me a story \'bout free milk and a cow\nAnd said\n""No huggee no kissee until I get a wedding vow""\nMy honey my baby\nDon\'t put my love upon no shelf\nShe said\n""Don\'t hand me no lines and keep your hands to yourself""\nYou see I wanted her real bad and I was about to give in\nThat\'s when she started talking about true love\nStarted talking about sin\nI said\n""Honey I\'ll live with you for the rest of my life""\nShe said\nNo huggee no kissee until you make me a wife""\nMy honey my baby\nDon\'t put my love upon no shelf\nShe said\n""Don\'t hand me no lines and keep your hands to yourself""'"
36,I Knew You Were Waiting (For Me),Aretha Franklin,1987,"b""Like a warrior that fights and wins the battle\nI know the taste of victory\nThough I went through some nights consumed by the shadows\nI was crippled emotionally\n]\nSomehow I made it through the heartache yes I did\nOh I escaped \nI found my way out of the darkness\nI kept my faith  kept my faith\nWhen the river was deep I didn't falter\nWhen the mountain was high I still believed\nWhen the valley was low it didn't stop me no no\nI knew you were waiting I knew you were waiting for me\nUh huh\nWith an endless desire I kept on searching\nSure in time our eyes would meet\nAnd like a bridge that's on fire the hurt is over\nOne touch and you set me free\n]\nNo I don't regret a single moment no I don't\n Looking back\nWhen I think of all those disappointments\nI just laugh  I just laugh\nWhen the river was deep I didn't falter\nWhen the mountain was high I still believed\nWhen the valley was low it didn't stop me oh\nI knew you were waiting hey I knew you were waiting for me\nSo we were drawn together through destiny ooh boy ooh!\nI know this love we share was meant to be oh\n Ooh yeah\n I knew you were waiting\n I didn't falter no\n When the valley was low\n Nothing can stop me no\n No I\n When the mountain was high\n Oh when the valley was low\n No it didn't stop me no\n Oh oh yeah\n Oh I still believed\n Do you know it couldn't stop me now? No\nSomeday  somehow \nFor me\n When the valley was low\n I still believe \n Yeah it couldn't stop me"""
37,Control,Janet Jackson,1987,"b""This is a story about control\nMy control\nControl of what I say\nControl of what I do\nAnd this time I'm gonna do it my way \nI hope you enjoy this as much as I do\nAre we ready?\nI am\n'Cause it's all about control \nAnd I've got lots of it\nWhen I was 17 I did what people told me uhh!\nI did what my father said and let my mother mold me\nBut that was long ago\nI'm in\nControl\nNever gonna stop\nControl\nTo get what I want\nControl\nI like to have a lot\nControl\nNow I'm all grown up\nFirst time I fell in love I didn't know what hit me\nSo young and so naive I thought it would be easy\nNow I know I got to take\nControl\nNow I got a lot\nControl\nTo get what I want\nControl\nNever gonna stop\nControl\nNow I'm all grown up\nJam ooh-ooh\nRebel that's right\nI'm on my own I'll call my own shots\nThank you\nGot my own mind\nI wanna make my own decisions\nWhen it has to do with my life my life\nI wanna be the one in control\nSo let me take you by the hand and lead you in this dance\nControl\nIt's what I got because I took a chance\nI don't wanna rule the world just wanna run my life\nOoh\nSo make your life a little easier\nWhen you get the chance just take\nControl\nNow I've got a lot\nControl\nTo get what I want\nControl\nI'm never gonna stop\nControl\nNow I'm all grown up\nOoh\nFree at last\nOut here on my own\nOoh ooh ooh yeah eee\nNow control this uhh\nControl\nThat's right\nControl\nCareer moves\nControl\nI do what's right for me\nControl\nAnd me wants to groove\nIs that okay?\nYeah!\nOoh control\nI've got my own mind\nOoh baby\nYeah yeah yeah yeah\nI've got my own mind\nWanna make my own decisions\nWhen it has to do with my life\nI wanna be the one in control\nHop to it\nI'm in control\nAnd I love it\nHahaha that's right\nControl\nNow I got a lot\nControl\nNow I'm all grown up\nI'm in control\nI'm in control\nI'm in control\nDon't make me lose it"""
38,U Got the Look,Prince,1987,"b""Here we are folks\nThe dream we all dream of\nBoy versus girl in the World Series of love\nTell me have you got the look\nYou walked in I woke up\nI never seen a pretty girl\nLook so tough baby\nYou got that look\nColor you peach and black\nColor me taken' aback\nCrucial I think I wantcha\nYou've got the look you've got the hook\nYou sho'nuf do be cookin' in my book\nYour face is jammin'\nYour body's heck-a-slammin'\nIf love is good let's get to rammin'\nYou got the look you got the look\nLook here\nYou got the look\nYou got the look\nYou must'a took\nYou must'a took\nA whole hour just to make up your face baby\nClosin' time ugly lights everybody's inspected\nEverybody's inspected\nBut you are a natural beauty unaffected\nUnaffected\nDid I say an hour?\nMy face is red I stand corrected\nI stand corrected\nYou've got the look you've got the hook\nYou sho'nuf do be cookin' in my book\nYour face is jammin'\nYour body's heck-a-slammin'\nIf love is good let's get to rammin'\nYou got the look you got the look\nThere's no girl to do\nWell here we are\nLadies and gentlemen\nThe dream we all dream of\nOh please!\nBoy versus girl in the world series of love\nSlammin'!\nYou walked in\nI walked in\nI woke up\nYou woke up\nI never seen such a pretty girl look so tough baby\nBaby\nYou got that look\nYes you do yes you do\nColor you peach and black\nColor me taken aback\nBaby\nCrucial I think I wantcha\nYou've got the look you've got the hook\nYou sho'nuf do be cookin' in my book\nYour face is jammin'\nYour body's heck-a-slammin'\nIf your love is good let's get to rammin' now\nYou got the look you got the look\nHere we are folks!\nThe dream we all dream of!\nYou got the look\nYou got the look\nYou got the look\nYou got the look\nYou got the look"""
39,Somewhere Out There,Linda Ronstadt,1987,"b""Somewhere out there\nBeneath the pale moonlight\nSomeone's thinking of me\nAnd loving me tonight\nSomewhere out there\nSomeone's saying a prayer\nThat we'll find one another\nIn that big somewhere out there\nAnd even though I know how very far apart we are\nIt helps to think we might be wishing on the same bright star\nAnd when the night wind starts to sing a lonesome lullaby\nIt helps to think we're sleeping underneath the same big sky\nSomewhere out there\nIf love can see us through\nThen we'll be together\nSomewhere out there\nOut where dreams come true\nAnd even though I know how very far apart we are\nIt helps to think we might be wishing on the same bright star\nAnd when the night wind starts to sing a lonesome lullaby\nIt helps to think we're sleeping underneath the same big sky\nSomewhere out there\nIf love can see us through\nThen we'll be together\nSomewhere out there\nOut where dreams come true"""
40,Land of Confusion,Genesis,1987,"b""I must've dreamed a thousand dreams\nBeen haunted by a million screams\nBut I can hear the marching feet\nThey're moving into the street\nNow did you read the news today ?\nThey say the danger's gone away\nBut I can see the fires still alight\nThey're burning into the night\nThere's too many men too many people\nMaking too many problems\nAnd not much love to go round\nCan't you see this is a land of confusion?\nThis is the world we live in\nAnd these are the hands we're given\nUse them and let's start trying\nTo make it a place worth living in\nOoh Superman where are you now?\nWhen everything's gone wrong somehow\nThe men of steel the men of power\nAre losing control by the hour\nThis is the time this is the place\nSo we look for the future\nBut there's not much love to go round\nTell me why this is a land of confusion\nThis is the world we live in\nAnd these are the hands we're given\nUse them and let's start trying\nTo make it a place worth living in\nI remember long ago\nOoh when the sun was shining\nYes and the stars were bright all through the night\nAnd the sound of your laughter as I held you tight\nSo long ago...\nI won't be coming home tonight\nMy generation will put it right\nWe're not just making promises\nThat we know we'll never keep\nToo many men there's too many people\nMaking too many problems\nAnd not much love to go round\nCan't you see this is a land of confusion?\nNow this is the world we live in\nAnd these are the hands we're given\nUse them and let's start trying\nTo make it a place worth fighting for\nThis is the world we live in\nAnd these are the names we're given\nStand up and let's start showing\nJust where our lives are going to"""
41,Jacob's Ladder,Huey Lewis,1987,"b""I met a fan dancer\nDown in Southside Birmingham\nShe was running from a fat man\nSelling salvation in his hand\nNow he's trying to save me\nWhen I'm doing all right\nThe best that I can\nJust another fallen angel\nTryna get through the night\nStep by step one by one\nHigher then higher\nStep by step rung by rung\nI'm climbing Jacob's ladder\nComing over the airwaves\nThe man says I'm overdue\nSing along send some money\nJoin the chosen few hey\nMister I'm not in a hurry\nAnd I don't want to be like you\nAll I want from tomorrow\nIs to get it better than today\nStep by step one by one\nHigher then higher\nStep by step rung by rung\nI'm climbing Jacob's ladder\nAll I want from tomorrow\nIs to get it better than today\nStep by step one by one\nHigher then higher\nStep by step rung by rung\nClimbing and climbing\nStep by step one by one\nStep by step rung by rung\nStep by step\nStep by step\nStep by step"""
42,Who's That Girl,Madonna,1987,"b""Who's that girl\nWho's that girl\nWhen you see her say a prayer\nAnd kiss your heart goodbye\nShe's trouble in a word get closer to the fire\nRun faster her laughter burns you up inside\nYou're spinning round and round\nYou can't get up you try but you can't\nQuien es esa nina who's that girl\nSenorita mas fina who's that girl\nQuien es esa nina who's that girl\nSenorita mas fina who's that girl\nYou try to avoid her fate is in your hands\nShe's smiling an invitation to the dance\nHer heart is on the street tu corazon es suyo\nNow you're falling at her feet\nYou try to get away but you can't\nQuien es esa nina who's that girl\nSenorita mas fina who's that girl\nQuien es esa nina who's that girl\nSenorita mas fina who's that girl\nLight up my life so blind I can't see\nLight up my life no one can help me now\nRun faster her laughter burns you up inside\nYou're spinning round and round\nYou can't get up you try but you can't\nQuien es esa nina who's that girl\nSenorita mas fina who's that girl\nQuien es esa nina who's that girl\nSenorita mas fina who's that girl\nLight up my life so blind I can't see\nLight up my life no one can help me now\nWho's that girl\nNow who's that girl\nNow who's that girl\nNow who's that girl\nQuien es esa ni\xc3\xb1a who's that girl\nSe\xc3\xb1orita mas fina who's that girl\nQuien es esa ni\xc3\xb1a who's that girl\nSe\xc3\xb1orita mas fina who's that girl\nQuien es esa ni\xc3\xb1a who's that girl\nQuien es esa ni\xc3\xb1a who's that girl\nSe\xc3\xb1orita mas fina who's that girl\nQuien es esa ni\xc3\xb1a who's that girl\nSe\xc3\xb1orita mas fina who's that girl\nQuien es esa ni\xc3\xb1a who's that girl"""
43,You Got It All,The Jets,1987,"b""I\nI was a game he would play\nHe brought the clouds to my day\nThen like a ray of light\nYou came my way one night\nJust one look\nAnd I knew\nYou would make everything clear\nMake all the clouds disappear\nPut all your fears to rest\nWho do I love the best?\nDon't you know\nDon't you know\nYou got it all over him\nYou got me over him\nHoney it's true\nThere's just you\nYou must have been heaven sent\nHearing me call you went\nOut on a limb\nAnd you're all that he's not\nJust look what I got\n'Cause you got it all\nOver him\nNo\nDon't let him worry you so\nOnce I met you I let go\nOh you can surely see\nYou're so much more to me\nJust one look\nAnd I knew\nYou would make everything clear\nMake all the clouds disappear\nYou're better than all the rest\nWho do I love the best\nDon't you know\nDon't you know"""
44,Touch Me (I Want Your Body),Samantha Fox,1987,"b""Ah touch me touch me\nThis is the night\nTouch me touch me\nI wanna feel your body\nFull moon in the city and the night was young\nI was hungry for love I was hungry for fun\nI was hunting you down and I was the bait\nWhen I saw you there I didn't need to hesitate\nThis is the night this is the night\nThis is the time we've got to get it right \nTouch me touch me I wanna feel your body\nYour heartbeat next to mine \nTouch me touch me now\nQuick as a flash you disappeared into the night\nDid I hurt you boy? Didn't I treat you right?\nYou made me feel so good made me feel myself\nNow I'm alone and you're with somebody else\nThis is the night this is the night\nThis is the time we've got to get it right \nTouch me touch me I wanna feel your body\nYour heartbeat next to mine \nTouch me touch me now\nTouch me touch me now\nTouch me touch me now\nHot and cold emotion confusing my brain\nI could not decide between pleasure and pain\nLike a tramp in the night I was begging for you\nTo treat my body like you wanted to\nOh I was begging for you \nTouch me touch me I wanna feel your body\nYour heartbeat next to mine \n'Cause I want your body all the time \nTouch me touch me I wanna feel your body\nYour heartbeat next to mine \n'Cause I want your body all the time\nTouch me touch me touch me \nTouch me touch me I wanna feel your body\nTouch me touch me touch me \nTouch me touch me I wanna feel your body\nTouch me touch me touch me """
45,I Just Can't Stop Loving You,Michael Jackson with Siedah Garrett,1987,b''
46,Causing a Commotion,Madonna,1987,"b""I've got the moves baby you got the motion\nIf we got together we'd be causing a commotion\nI've got the moves baby you got the motion\nIf we got together we'd be causing a commotion\nYou met your match when you met me\nI know that you will disagree it's crazy\nBut opposites attract you'll see\nAnd I won't let you get away so easy\nThe love you save may be your own\nCan't fight this feeling aren't you tired of being alone\nYou won't admit it but you know it's true\nIt's not a secret how I feel when I stand next to you\nI've got the moves baby you got the motion\nIf we got together we'd be causing a commotion\nI've got the moves baby you got the motion\nIf we got together we'd be causing a commotion\nSomeday you'll see my point of view\nYou can't keep wishing on the stars baby\nWhat works for me can work for you\nYou've got to make a compromise and maybe\nThen we can keep our love alive\nAnd when it falls we won't let it die\nIt doesn't matter if you win or lose\nIt's how you play the game so get into the groove\nI've got the moves baby you got the motion\nIf we got together we'd be causing a commotion\nI've got the moves baby you got the motion\nIf we got together we'd be causing a commotion\nCausing a commotion causing a commotion\nCausing a commotion causing a commotion\nI hope you find what you're looking for\nIs it mine walk through that door\nWe're wasting time make up your mind\nAnd get into the groove\nThen we can keep our love alive\nAnd when it falls we won't let it die\nIt doesn't matter if you win or lose\nIt's how you play the game so get into the groove\nI've got the moves baby you got the motion\nIf we got together we'd be causing a commotion\nI've got the moves baby you got the motion\nIf we got together we'd be causing a commotion\nCausing a commotion causing a commotion\nCausing a commotion causing a commotion"""
47,In Too Deep,Genesis,1987,"b""All that time I was searching with nowhere to run to\nIt started me thinking wondering\nWhat I could make of my life and who'd be waiting\nAsking all kinds of questions to myself but never finding the answers\nCrying at the top of my voice and no one listening\nAll this time I still remember everything you said\nThere's so much you promised how could I ever forget\nListen you know I love you but I just can't take this\nYou know I love you but I'm playing for keeps\nAlthough I need you I'm not gonna make this\nYou know I want to but I'm in too deep\nSo listen listen to me\nOoh you must believe me\nI can feel your eyes go through me\nBut I don't know why\nOoh I know you're going but I can't believe\nIt's the way that you're leaving\nIt's like we never knew each other at all it may be my fault\nI gave you too many reasons being alone when I didn't want to\nI thought you'd always be there I almost believed you\nAll this time I still remember everything you said oh\nThere's so much you promised how could I ever forget\nListen you know I love you but I just can't take this\nYou know I love you but I'm playing for keeps\nAlthough I need you I'm not gonna make this\nYou know I want to but I'm in too deep\nSo listen listen to me\nI can feel your eyes go through me\nIt seems I've spent too long\nOnly thinking about myself oh\nNow I want to spend my life\nJust caring bout somebody else\nListen you know I love you but I just can't take this\nYou know I love you but I'm playing for keeps\nAlthough I need you I'm not gonna make this\nYou know I want to but I'm in too deep\nYou know I love you but I just can't take this\nYou know I love you but I'm playing for keeps\nAlthough I need you I'm not gonna make this\nYou know I want to but I'm in too deep\nYou know I love you but I just can't take this\nYou know I love you but I'm playing for keeps\nAlthough I need you I'm not gonna make this\nYou know I want to but I'm in too deep\nYou know I love you but I just can't take this"""
48,Let's Wait Awhile,Janet Jackson,1987,"b""There's something I want to tell you\nThere's something I think that you should know\nIt's not that I shouldn't really love you\nLet's take it slow\nWhen we get to know each other\nAnd we're both feeling much stronger\nThen let's try to talk it over\nLet's wait awhile longer\nLet's wait awhile\nBefore it's too late\nLet's wait awhile\nBefore we go too far\nRemember that special night?\nWhen all of the stars were shining bright\nWe made our first endeavor\nTo stay together\nWe made our very first promise\nTo love to share\nAnd be real honest\nBut on that very first night\nIt wasn't quite right\nLet's wait awhile\nBefore it's too late\nLet's wait awhile\nOur love will be great\nLet's wait awhile\nBefore we go too far\nI didn't really know not to let all my feelings show\nTo save some for later so our love will be greater\nYou said you would always love me\nRemember I said the same thing too\nYou don't have to be frightened with my love\nBecause I'll never give up on you\nLet's wait awhile\nBefore it's too late\nYou know you can't rush love\nLove\nLet's wait awhile \nBefore it's too late\nLet's wait awhile \nOur love will be great\nLet's wait awhile\nBefore we go too far \nLet's wait awhile \nBefore it's too late\nLet's wait awhile \nSure our love will be there\nLet's wait awhile \nBefore we go too far\nI promise\nI'll be worth the wait"""
