Rank,Song,Artist,Year,Lyrics
28,"Latch",Disclosure,2014,b' Never Never Never You lift my heart up when the rest of me is down You you enchant me even when you re not around If there are boundaries I will try to knock them down I m latching on babe now I know what I have found I feel we re close enough I wanna lock in your love I think we re close enough Could I lock in your love baby Now I ve got you in my space I won t let go of you Got you shackled in my embrace I m latching on to you Now I ve got you in my space I won t let go of you Got you shackled in my embrace I m latching on to you I m so encaptured got me wrapped up in your touch Feel so enamored hold me tight within your clutch How do you do it You got me losing every breath What did you give me to make my heart beat out my chest I feel we re close enough I wanna lock in your love I think we re close enough Could I lock in your love baby I feel we re close enough I wanna lock in your love I think we re close enough Could I lock in your love baby Now I ve got you in my space I won t let go of you Got you shackled in my embrace I m latching on to you Now I ve got you in my space I won t let go of you Got you shackled in my embrace I m latching on to you I m latching on to you I won t let go of you I m latching on to you I won t let go of you I won t let go I won t let go I won t let go I won t let go'
29,"Maps",Maroon 5,2014,b' I miss the taste of a sweeter life I miss the conversation I m searching for a song tonight I m changing all of the stations I like to think that we had it all We drew a map to a better place But on that road I took a fall Oh baby why did you run away I was there for you In your darkest times I was there for you In your darkest night But I wonder where were you When I was at my worst Down on my knees And you said you had my back So I wonder where were you All the roads you took came back to me So I m following the map that leads to you The map that leads to you Ain t nothing I can do The map that leads to you Following following following to you The map that leads to you Ain t nothing I can do The map that leads to you Following following following I hear your voice in my sleep at night Hard to resist temptation Cause something strange has come over me Now I can t get over you No I just can t get over you I was there for you In your darkest times I was there for you In your darkest night But I wonder where were you When I was at my worst Down on my knees And you said you had my back So I wonder where were you All the roads you took came back to me So I m following the map that leads to you The map that leads to you Ain t nothing I can do The map that leads to you Following following following to you The map that leads to you Ain t nothing I can do The map that leads to you Oh oh oh ah Ooh oh oh ah Yeah yeah yeah ah Aha ah mmm ah Oh I was there for you Oh in your darkest times Oh I was there for you Oh in your darkest night Oh I was there for you Oh in your darkest times Oh I was there for you Oh in your darkest night But I wonder where were you When I was at my worst Down on my knees And you said you had my back So I wonder where were you All the roads you took came back to me So I m following the map that leads to you The map that leads to you Ain t nothing I can do The map that leads to you Following following following to you The map that leads to you Ain t nothing I can do The map that leads to you Following following following'
30,"Loyal",Chris Brown,2014,b' Young Mula baby Haha you thought it was over I wasn t born last night I know these hoes ain t right But you was blowing up her phone last night But she ain t have her ringer nor her ring on last night oh Nigga that s that nerve Why give a bitch your heart when she d rather have a purse Why give a bitch an inch when she d rather have nine You know how the game goes she be mine by halftime I m the shit oh Nigga that s that nerve You all about her and she all about hers Birdman Junior in this bitch no flamingos And I done did everything but trust these hoes CB fuck with me When a rich nigga want you And your nigga can t do nothing for ya These hoes ain t loyal These hoes ain t loyal Yeah yeah let me see Just got rich Took a broke nigga s bitch I can make a broke bitch rich But I don t fuck with broke bitches Got a white girl with some fake titties I took her to the Bay with me Eyes closed smoking marijuana Rolling up that Bob Marley I m a rasta She wanna do drugs Smoke weed get drunk She wanna see a nigga trap She wanna fuck all the rappers When a rich nigga want you And your nigga can t do nothing for ya These hoes ain t loyal These hoes ain t loyal Yeah yeah let me see Black girl with a big booty If she a bad bitch let s get to it right away We up in this club Bring me the bottles I know girl that you came in this bitch with your man That s a no no girl All this money in the air I wanna see you dance Just got rich Took a broke nigga s bitch I can make a broke bitch rich But I don t fuck with broke bitches When a rich nigga want you And your nigga can t do nothing for ya These hoes ain t loyal These hoes ain t loyal Yeah yeah yeah yeah yeah let me see Uh rich young nigga Name got bigger and my change got bigger so my chains got bigger Ferrari Jaguar switching four lanes With the top down screaming out Money ain t a thing Ha me and CB in the Bay with her I sent her back home so you can lay with her Okay let s talk about this ice that I m carrying All these karats like I m a fucking vegetarian Shout out Weezy F keep a redbone wet Rose Rolex hoes on deck she know I got a check Do it too good when she ride that dick Man I wouldn t trust that bitch no Come on come on girl why you fronting Baby show me something When I call her she gon leave And I bet that bottom dollar she gon cheat Come on come on girl why you fronting Baby show me something You done spent your bread on her And it s all for nothing When a rich nigga want you And your nigga can t do nothing for ya These hoes ain t loyal These hoes ain t loyal Yeah yeah let me see When a rich nigga want you And your nigga can t do nothing for ya These hoes ain t loyal they be playing games yeah These hoes ain t loyal Yeah yeah let me see Yeah let me see Yeah let me see Let me see Oh these hoes ain t loyal let me see'
31,"Best Day of My Life",American Authors,2014,b' I had a dream so big and loud I jumped so high I touched the clouds I stretched my hands out to the sky We danced with monsters through the night I m never gonna look back whoa Never gonna give it up no Just don t wake me now This is gonna be the best day of my life My li i i i i i ife This is gonna be the best day of my life My li i i i i i ife I howled at the moon with friends And then the sun came crashing in But all the possibilities No limits just epiphanies I m never gonna look back whoa Never gonna give it up no Just don t wake me now This is gonna be the best day of my life My li i i i i i ife This is gonna be the best day of my life My li i i i i i ife I hear it calling outside my window I feel it in my soul The stars were burning so bright The sun was out til midnight I say we lose control This is gonna be the best day of my life My li i i i i i ife This is gonna be the best day of my life My li i i i i i ife This is gonna be the best day of my life My li i i i i i ife This is gonna be the best day of my life My li i i i i i ife This is gonna be this is gonna be This is gonna be the best day of my life Everything is lookin up Everybody up now This is gonna be the best day of my life My li i i i i i ife'
32,"Habits (Stay High)",Tove Lo,2014,b' Oh oh oh oh oh oh I eat my dinner in my bathtub then I go to sex clubs Watchin freaky people gettin it on It doesn t make me nervous if anything I m restless Yeah I ve been around and I ve seen it all I get home I got the munchies binge on all my Twinkies Throw up in the tub then I go to sleep And I drank up all my money dazed and kinda lonely You re gone and I gotta stay high All the time to keep you off my mind Ooh ooh ooh ooh ooh ooh ooh ooh High all the time to keep you off my mind Ooh ooh ooh ooh ooh ooh ooh ooh Spend my days locked in a haze tryna forget you babe I fall back down Gotta stay high all my life to forget I m missin you Ooh ooh ooh ooh ooh ooh ooh ooh Pick up daddies at the playground how I spend my day time Loosen up their frown make em feel alive I make it fast and greasy I m numb my way too easy You re gone and I gotta stay high All the time to keep you off my mind Ooh ooh ooh ooh ooh ooh ooh ooh High all the time to keep you off my mind Ooh ooh ooh ooh ooh ooh ooh ooh Spend my days locked in a haze tryna forget you babe I fall back down Gotta stay high all my life to forget I m missin you Ooh ooh ooh ooh ooh ooh ooh ooh Staying in my play pretend where the fun ain t got no end Oh can t go home alone again need someone to numb the pain Oh staying in my play pretend where the fun ain t got no end Oh can t go home alone again need someone to numb the pain You re gone and I gotta stay high All the time to keep you off my mind Ooh ooh ooh ooh ooh ooh ooh ooh High all the time to keep you off my mind Ooh ooh ooh ooh ooh ooh ooh ooh Spend my days locked in a haze tryna forget you babe I fall back down Gotta stay high all my life to forget I m missin you Ooh ooh ooh ooh ooh ooh ooh ooh Oh oh'
33,"Summer",Calvin Harris,2014,b' When I met you in the summer To my heartbeat s sound We fell in love as the leaves turned brown And we could be together baby As long as skies are blue You act so innocent now but you lied so soon When I met you in the summer When I met you in the summer To my heartbeat s sound We fell in love as the leaves turned brown And we could be together baby As long as skies are blue You act so innocent now but you lied so soon When I met you in the summer Summer When I met you in the summer Summer '
34,"Boom Clap",Charli XCX,2014,b' You re picture perfect blue Sunbathing under the moon Stars shining as your bones illuminate First kiss just like a drug Under your influence You take me over you re the magic in my veins This must be love Boom clap the sound of my heart The beat goes on and on and on and on and Boom clap you make me feel good Come on to me come on to me now Boom clap the sound of my heart The beat goes on and on and on and on and Boom clap you make me feel good Come on to me come on to me now No silver or no gold Could dress me up so good You re the glitter in the darkness of my world Just tell me what to do I ll fall right into you We re going under cast the spell just say the word I feel your love Boom clap the sound of my heart The beat goes on and on and on and on and Boom clap you make me feel good Come on to me come on to me now Boom clap the sound of my heart The beat goes on and on and on and on and Boom clap you make me feel good Come on to me come on to me now You are the light and I will follow You let me lose my shadow You are the sun the glowing halo And you keep burning me up with all your love oh Boom clap the sound of my heart The beat goes on and on and on and on and Boom clap you make me feel good Come on to me come on to me now Boom clap the sound of my heart The beat goes on and on and on and on and Boom clap you make me feel good Come on to me come on to me now Boom clap the sound of my heart The beat goes on and on and on and on and Boom clap you make me feel good Come on to me come on to me now Boom clap the sound of my heart The beat goes on and on and on and on and Boom clap you make me feel good Come on to me come on to me now'
35,"Drunk in Love",Beyoncé,2014,b' I ve been drinkin I ve been drinkin I get filthy when that liquor get into me I ve been thinkin I ve been thinkin Why can t I keep my fingers off it Baby I want you now now Why can t I keep my fingers off you Baby I want you now now Cigars on ice cigars on ice Feelin like an animal with these cameras all in my grill Flashin lights flashin lights You got me faded faded faded Baby I want you now now Can t keep your eyes off my fatty Daddy I want you now now Drunk in love I want you We woke up in the kitchen Saying How the hell did this shit happen Oh baby drunk in love We be all night last thing I remember Is our beautiful bodies grindin up in that club Drunk in love We be all night love love We be all night love love We be all night and everything all right No complaints from my body So fluorescent under these lights Boy I m drinkin park it in my lot 7 11 I m rubbin on it rub rubbin If you scared call that reverend Boy I m drinkin get my brain right Armand de Brignac gangster wife Louis sheets he sweat it out Like washrags he wet it up Boy I m drinkin I m singin on the mic to my boy toys Then I fill the tub up halfway Then ride it with my surfboard surfboard surfboard Grainin on that wood Grainin grainin on that wood I m swervin on that swervin swervin on that Big body been servin all this Swerve surfin all in this good good We woke up in the kitchen Saying How the hell did this shit happen Oh baby drunk in love We be all night last thing I remember Is our beautiful bodies grindin up in that club Drunk in love We be all night love love We be all night love love I m nice right now Hold up That D USS is the shit if I do say so myself If I do say so myself if I do say so myself Hold up stumble all in the house Time to back up all that mouth That you had all in the car Talkin about you the baddest bitch thus far Talkin about you be reppin that Third I wanna see all that shit that I heard Know I sling Clint Eastwood Hope you can handle this curve uh Foreplay in a foyer fucked up my Warhol Slid the panties right to the side Ain t got the time to take drawers off On sight catch a charge I might Beat the box up like Mike in 97 I bite I m Ike Turner turn up baby no I don t play Now eat the cake Anna Mae Said Eat the cake Anna Mae I m nice for y all to reach these heights You gon need G3 4 5 6 flights Sleep tight we sex again in the morning Your breasteses is my breakfast We goin in we be all night We be all night love love We be all night love love I m never tired never tired I been sippin that s the only thing That s keepin me on fire we on fire Didn t mean to spill that liquor all on my attire I ve been drinkin watermelon I want your body right here Daddy I want you right now Can t keep your eyes off my fatty Daddy I want you We be all night love love We be all night love love '
36,"Anaconda",Nicki Minaj,2014,b' My anaconda don t my anaconda don t My anaconda don t want none unless you got buns hun Boy toy named Troy used to live in Detroit Big dope dealer money he was gettin some coins Was in shootouts with the law but he live in a palace Bo bought me Alexander McQueen he was keeping me stylish Now that s real real real Gun in my purse bitch I came dressed to kill Who wanna go first I had them pushing daffodils I m high as hell I only took a half a pill I m on some dumb shit by the way what he say He can tell I ain t missing no meals Come through and fuck him in my automobile Let him eat it with his grills and he tellin me to chill And he telling me it s real that he love my sex appeal Say he don t like em boney he want something he can grab So I pulled up in the Jag and I hit him with the jab like Dun d d dun dun d d dun dun My anaconda don t my anaconda don t My anaconda don t want none unless you got buns hun Oh my gosh look at her butt Oh my gosh look at her butt Oh my gosh look at her butt Look at look at look at Look at her butt Thi this dude named Michael used to ride motorcycles Di dick bigger than a tower I ain t talking about Eiffel s Real country ass nigga let me play with his rifle Pussy put his ass to sleep now he calling me NyQuil Now that bang bang bang I let him hit it cause he slang cocaine He toss my salad like his name Romaine And when we done I make him buy me Balmain I m on some dumb shit by the way what he say He can tell I ain t missing no meals Come through and fuck him in my automobile Let him eat it with his grills and he telling me to chill And he telling me it s real that he love my sex appeal He say he don t like em boney he want something he can grab So I pulled up in the Jag Mayweather with the jab like Dun d d dun dun d d dun dun My anaconda don t my anaconda don t My anaconda don t want none unless you got buns hun Oh my gosh look at her butt Oh my gosh look at her butt Oh my gosh look at her butt Look at look at look at Look at her butt Little in the middle but she got much back Little in the middle but she got much back Little in the middle but she got much back My anaconda don t my anaconda don t My anaconda don t want none unless you got buns hun My anaconda don t want none unless you got buns hun Oh my gosh look at her butt Oh my gosh look at her butt Oh my gosh look at her butt Look at look at look at Look at her butt Yeah he love this fat ass hahahahahahahaha Yeah This one is for my bitches with a fat ass in the fucking club I said where my fat ass big bitches in the club Fuck the skinny bitches Fuck the skinny bitches in the club I wanna see all the big fat ass bitches in the muthafuckin club Fuck you if you skinny bitches what Kyuh Hahahaha RRRRRR Yeah I got a big fat ass Come on Hey Hey Hey'
37,"Break Free",Ariana Grande,2014,b' If you want it take it I should ve said it before Tried to hide it fake it I can t pretend anymore I only wanna die alive Never by the hands of a broken heart I don t wanna hear you lie tonight Now that I ve become who I really am This is the part when I say I don t want ya I m stronger than I ve been before This is the part when I break free Cause I can t resist it no more This is the part when I say I don t want ya I m stronger than I ve been before This is the part when I break free Cause I can t resist it no more You were better deeper I was under your spell yeah Like a deadly fever yeah babe On the highway to hell yeah I only wanna die alive Never by the hands of a broken heart I don t wanna hear you lie tonight Now that I ve become who I really am This is the part when I say I don t want ya I m stronger than I ve been before This is the part when I break free Cause I can t resist it no more This is the part when I say I don t want ya I m stronger than I ve been before This is the part when I break free Cause I can t resist it no more No more baby Ooh ooh ooh Thought of your body I came alive It was lethal it was fatal In my dreams it felt so right But I woke up every time Ooh baby This is the part when I say I don t want ya I m stronger than I ve been before This is the part when I break free Cause I can t resist it no more This is the part when I say I don t want ya I m stronger than I ve been before This is the part when I break free Cause I can t resist it no more'
38,"Bailando",Enrique Iglesias,2014,b' He he he he Enrique Iglesias Gente De Zona Descemer Yo te miro y se me corta la respiraci n Cuando t me miras se me sube el coraz n Y en un silencio tu mirada dice mil palabras La noche en la que te suplico que no salga el sol Bailando Bailando T cuerpo y el m o Llenando el vac o Subiendo y bajando Bailando Bailando Ese fuego por dentro Me est enloqueciendo Me va saturando Con tu f sica y tu qu mica Tambi n tu anatom a La cerveza y el tequila Y tu boca con la m a Ya no puedo m s Ya no puedo m s Con esta melod a Tu color tu fantas a Con tu filosof a Mi cabeza est vac a Y ya no puedo m s Ya no puedo m s Yo quiero estar contigo vivir contigo Bailar contigo tener contigo Una noche loca Ay besar tu boca Yo quiero estar contigo vivir contigo Bailar contigo tener contigo Una noche loca Con tremenda nota Oh oh oh oh Oh oh oh oh Oh oh oh Oh oh Oh oh oh oh T me miras y me llevas a otra dimensi n Tus latidos aceleran a mi coraz n Que iron a del destino no poder tocarte Abrazarte y sentir la magia de tu olor Bailando Bailando T cuerpo y el m o Llenando el vac o Subiendo y bajando Bailando Bailando Ese fuego por dentro Me est enloqueciendo Me va saturando Con tu f sica y tu qu mica Tambi n tu anatom a La cerveza y el tequila Y tu boca con la m a Ya no puedo m s Ya no puedo m s Con esta melod a Tu color tu fantas a Con tu filosof a Mi cabeza est vac a Y ya no puedo m s Ya no puedo m s Yo quiero estar contigo vivir contigo Bailar contigo tener contigo Una noche loca Ay besar tu boca Yo quiero estar contigo vivir contigo Bailar contigo tener contigo Una noche loca Con tremenda nota Oh oh oh oh Oh oh oh oh Oh oh oh Oh oh Oh oh oh oh Oh oh oh oh Oh oh oh oh Oh oh oh Oh oh Oh oh oh oh Oh oh oh oh Oh oh oh oh Oh oh oh Oh oh Oh oh oh oh'
39,"Burn",Ellie Goulding,2014,b' We we don t have to worry bout nothing Cause we got the fire And we re burning one hell of a something They they gonna see us from outer space Outer space light it up Like we re the stars of the human race human race When the lights turned down they don t know what they heard Strike the match play it loud giving love to the world We ll be raising our hands shining up to the sky Cause we got the fire fire fire Yeah we got the fire fire fire And we gonna let it burn burn burn burn We gonna let it burn burn burn burn Gonna let it burn burn burn burn We gonna let it burn burn burn burn We don t wanna leave No we just gonna be right now right now And what we see is everybody s on the floor Acting crazy getting low go til the light s out Music s on I m waking up We start the fire and we burn it up And it s over now we got the love There s no secret now no secret now When the lights turned down they don t know what they heard Strike the match play it loud giving love to the world We ll be raising our hands shining up to the sky Cause we got the fire fire fire Yeah we got the fire fire fire And we gonna let it burn burn burn burn We gonna let it burn burn burn burn Gonna let it burn burn burn burn We gonna let it burn burn burn burn When the lights turned down they don t know what they heard Strike the match play it loud giving love to the world We gonna let it burn burn burn burn burn burn Burn burn burn burn burn burn We can light it up up up So they can t put it out out out We can light it up up up So they can t put it out out out We can light it up up up So they can t put it out out out We can light it up up up So they can t put it out out out When the lights turned down they don t know what they heard Strike the match play it loud giving love to the world We ll be raising our hands shining up to the sky Cause we got the fire fire fire Yeah we got the fire fire fire And we gonna let it burn burn burn burn We gonna let it burn burn burn burn Gonna let it burn burn burn burn We gonna let it burn burn burn burn When the lights turned down they don t know what they heard Strike the match play it loud giving love to the world We ll be raising our hands shining up to the sky Cause we got the fire fire fire Yeah we got the fire fire fire And we re gonna let it burn'
40,"Wiggle",Jason Derulo,2014,b' Ayo Jason Say somethin to her holla at her Haha I got one question Haha how do you fit all that in them jeans Hahaha You know what to do with that big fat butt Wiggle wiggle wiggle Wiggle wiggle wiggle Wiggle wiggle wiggle Just a little bit Patty cake patty cake with no hands Got me in this club making wedding plans If I take pictures while you do your dance I could make you famous on Instagram Hot damn it your booty like two planets Go ahead and go ham sandwich Woah I can t stand it Cause you know what to do with that big fat butt Wiggle wiggle wiggle Wiggle wiggle wiggle Wiggle wiggle wiggle Just a little bit Cadillac Cadillac pop that trunk Let s take a shot alley oop that donk Tired of working that nine to five Well baby let me come and change your life Hot damn it your booty like two planets Go ahead and go ham sandwich Woah I can t stand it Cause you know what to do with that big fat butt Wiggle wiggle wiggle Wiggle wiggle wiggle Wiggle wiggle wiggle Just a little bit Shake what your mamma gave you misbehave you I just wanna strip you dip you flip you bubble bathe you What they do taste my raindrops k boo Now what you re willing what you wanting what you may do Completely separated til I deeply penetrate it Then I take it out and wipe it off eat it ate it love it hate it Overstated underrated everywhere I been Can you wiggle wiggle for the D O double G again Come on baby turn around You re a star girl take a bow It s just one thing that s killing me How do you fit that in them jeans You know what to do with that big fat butt Wiggle wiggle wiggle Wiggle wiggle wiggle Wiggle wiggle wiggle Just a little bit Now make it clap Now make it clap Now make it clap Love it when you do it like that With no hands baby make it clap Baby make it clap clap clap Damn baby you got a bright future behind you'
41,"Rather Be",Clean Bandit,2014,b' We re a thousand miles from comfort We have travelled land and sea But as long as you are with me There s no place I d rather be I would wait forever Exulted in the scene As long as I am with you My heart continues to beat With every step we take Kyoto to The Bay Strollin so casually We re different and the same gave you another name Switch up the batteries If you gave me a chance I would take it It s a shot in the dark but I ll make it Know with all of your heart you can t shake me When I am with you there s no place I d rather be N n n no no no no place I rather be N n n no no no no place I rather be N n n no no no no place I rather be Ooooh We staked out on a mission to find our inner peace Make it everlasting so nothing s incomplete It s easy bein with you sacred simplicity As long as we re together there s no place I d rather be With every step we take Kyoto to The Bay Strollin so casually We re different and the same gave you another name Switch up the batteries If you gave me a chance I would take it It s a shot in the dark but I ll make it Know with all of your heart you can t shake me When I am with you there s no place I d rather be N n n no no no no place I rather be N n n no no no no place I rather be N n n no no no no place I rather be When I am with you there s no place I d rather be Hmmmmmmmmmm hoooooooooo Be be be be be be be be be Yeah e yeah e yeah e yeah e yeah yeah yeah If you gave me a chance I would take it It s a shot in the dark but I ll make it Know with all of your heart you can t shake me When I am with you there s no place I d rather be N n n no no no no place I rather be N n n no no no no place I rather be N n n no no no no place I rather be When I am with you there s no place I d rather be'
42,"Don't Tell 'Em",Jeremih,2014,b' Mustard on the beat ho Rhythm is a dancer I need a companion Girl I guess that must be you Body like the summer fuckin like no other Don t you tell em what we do Don t tell em don t tell em you ain t even Don t tell em don t tell em You ain t even you ain t even gotta tell em Don t tell em don t tell em You ain t even don t tell em don t tell em You ain t even you ain t even even gotta tell em Don t tell em don t tell em Know you say you down with it Won t tell em how you hit the ground with it Girl you know I m from Chicago I act a fool Bobby Brown with it Nobody take me out though You got gifts bring em down the South Pole Marathon doll gon put in miles Don t you worry bout him I gon work it out Only is you got me feeling like this Oh why why why why why Loving while grabbing the rhythm of your hips That s right right right right right Rhythm is a dancer I need a companion Girl I guess that must be you Body like the summer fuckin like no other Don t you tell em what we do Don t tell em don t tell em you ain t even Don t tell em don t tell em You ain t even you ain t even gotta tell em Don t tell em don t tell em You ain t even don t tell em don t tell em You ain t even you ain t even even gotta tell em Don t tell em don t tell em Girl he fufu with it But you know I know what to do with it I ll give you that girl I m talking laps As if you got a pool in it And she say she ain t with your best friends Then let me be your diamond You know you feeling how your boy press play Just keep that ass rewindin Only is you got me feeling like this Oh why why why why Loving while grabbing the rhythm of your hips That s right right right right right Rhythm is a dancer I need a companion Girl I guess that must be you Body like the summer fuckin like no other Don t you tell em what we do Don t tell em don t tell em you ain t even Don t tell em don t tell em You ain t even you ain t even gotta tell em Don t tell em don t tell em You ain t even don t tell em don t tell em You ain t even you ain t even even gotta tell em Don t tell em don t tell em 3 1 0 9 3 4 8 6 1 6 I got a missed call from your bitch She been plottin on me for a cool minute She wanna suck my dick and I m cool with it I like girls in the shower when it s winter fresh It s some Twitter pussy I met on the Internet On my late night thirsty cause it was late night and I was thirsty Girl I been to that county girl I ain t tellin Handcuff me to the bed girl it ain t no bailin I keep a stack of hundreds I can keep a secret If anything you was explorin you wasn t cheating She got my number stored under fake names Her nigga think she faithful but she runnin game YOLO so take me out these Polos And we can fuck from Uno to Ocho Only is you got me feeling like this Oh why why why why why Loving while grabbing the rhythm of your hips That s right right right right right Rhythm is a dancer I need a companion Girl I guess that must be you Body like the summer fuckin like no other I keep it on the D L and creep like TL Just tell me them details just hand me Don t you tell em what we do Don t tell em don t tell em you ain t even Don t tell em don t tell em You ain t even you ain t even gotta tell em Don t tell em don t tell em You ain t even don t tell em don t tell em You ain t even you ain t even even gotta tell em Don t tell em don t tell em Right right right right right right right Don t tell em don t tell em no Why why why why would you do Just keep the rhythm like that that Put in on like that that I know you like that You know I want that Ohh oh ohh oh ohh oh ohh'
43,"Show Me",Kid Ink,2014,b' YG Baby Mustard on the beat ho Baby let me put your panties to the side I ma make you feel alright Cause I ma give you what you need yeah Mami you remind me of something But I don t know what it is Cause you remind me of something Girl you gotta show me You remind me of something But I don t know what it is right now Cause you remind me of something Girl you gotta show me Uh on the real no lie I don t know what it is but you just my type Everything just right B said put it to the left Don t listen to the hype though Got a cup in your hand Baby sitting but you ain t got no kids We ain t leaving til there ain t no more left Can t see no time on the Rolex I could tell you a freak gon show it Lookin for the after party where the door at Dough on the floor like a doormat Baby you know where to throw that I said Mami you remind me of something baby you remind me But I don t know what it is uh huh Cause you remind me of something Girl you gotta show me yeah You remind me of something woo But I don t know what it is right now yeah yeah Cause you remind me of something Girl you gotta show me yeah Baby if you know what it is ooh baby On a real can t lie man you just my type Hands in the air looking for a bitch right now ooh baby On a real can t lie man you just my type Uh so tell me what your name is I don t really care who you came with Unless you got a couple friends look like you My bad if my ex try to fight you Roll up soon as I roll in Security better get with the program Too deep ain t know where to stand So high ain t nowhere to land You remind me of something missing Missus you got my full attention Listen let go of the tension If I get a minute I ll put your bad ass in detention Baby let me put your panties to the side hey hey I ma make you feel alright babe Cause I ma give you what you need yeah oh oh oh Mami you remind me of something baby you remind me But I don t know what it is remind me yeah Cause you remind me of something Girl you gotta show me Baby you remind me of something But I don t know what it is right now Cause you remind me of something Girl you gotta show me yeah yeah yeah Baby if you know what it is oh baby oh babe On a real can t lie man you just my type Hands in the air looking for a bitch right now On a real can t lie man you just my type Oh baby show me show me something Tomorrow I might be hungover but that don t mean nothing You see all night long I ve been wrong Baby show me something And she gon let me do it Baby let me put your panties to the side I ma make you feel alright Cause I ma give you what you need yeah yeah Baby you remind me of something And I don t know what it is Cause you remind me of something Girl you gotta show me Baby you remind me of something I don t know what it is right now Cause you remind me of something Girl you gotta show me '
44,"Wrecking Ball",Miley Cyrus,2014,b' We clawed we chained our hearts in vain We jumped never asking why We kissed I fell under your spell A love no one could deny Don t you ever say I just walked away I will always want you I can t live a lie running for my life I will always want you I came in like a wrecking ball I never hit so hard in love All I wanted was to break your walls All you ever did was wreck me Yeah you you wreck me I put you high up in the sky And now you re not coming down It slowly turned you let me burn And now we re ashes on the ground Don t you ever say I just walked away I will always want you I can t live a lie running for my life I will always want you I came in like a wrecking ball I never hit so hard in love All I wanted was to break your walls All you ever did was wreck me I came in like a wrecking ball Yeah I just closed my eyes and swung Left me crashing in a blazing fall All you ever did was wreck me Yeah you you wreck me I never meant to start a war I just wanted you to let me in And instead of using force I guess I should ve let you win I never meant to start a war I just wanted you to let me in I guess I should ve let you win Don t you ever say I just walked away I will always want you I came in like a wrecking ball I never hit so hard in love All I wanted was to break your walls All you ever did was wreck me I came in like a wrecking ball Yeah I just closed my eyes and swung Left me crashing in a blazing fall All you ever did was wreck me Yeah you you wreck me Yeah you you wreck me'
45,"Not a Bad Thing",Justin Timberlake,2014,b' Said all I want from you Is to see you tomorrow And every tomorrow Maybe you ll let me borrow your heart And is it too much to ask for every Sunday And while we re at it throw in every other day to start I know people make promises all the time Then they turn right around and break them When someone cuts your heart open with a knife Now you re bleeding But I could be that guy to heal it over time And I won t stop until you believe it Cause baby you re worth it So don t act like it s a bad thing to fall in love with me Cause you might fuck around and find your dreams come true with me Spend all your time and your money just to find out that my love was free So don t act like it s a bad thing to fall in love with me me It s not a bad thing to fall in love with me me Fall yeah Now how about I be the last voice you hear tonight And every other night for the rest of the nights that there are And every morning I just wanna see you staring back at me Cause I know that s a good place to start I know people make promises all the time Then they turn right around and break them When someone cuts your heart open with a knife Now you re bleeding But I could be that guy to heal it over time And I won t stop until you believe it Cause baby you re worth it So don t act like it s a bad thing to fall in love with me Cause you might fuck around and find your dreams come true with me Spend all your time and your money just to find out that my love was free So don t act like it s a bad thing to fall in love with me me It s not a bad thing to fall in love with me me Not such a bad thing to fall in love with me No I won t fill your mind With broken promises and wasted time And if you fall you ll always land right in these arms These arms of mine So don t act like it s a bad thing to fall in love with me Cause you might fuck around and find your dreams come true with me Spend all your time and your money just to find out that my love was free So don t act like it s a bad thing to fall in love with me me It s not a bad thing to fall in love with me me Not such a bad thing to fall in love with me'
46,"Roar",Katy Perry,2014,b' I used to bite my tongue and hold my breath Scared to rock the boat and make a mess So I sat quietly agreed politely I guess that I forgot I had a choice I let you push me past the breaking point I stood for nothing so I fell for everything You held me down but I got up Already brushing off the dust You hear my voice your hear that sound Like thunder gonna shake the ground You held me down but I got up Get ready cause I had enough I see it all I see it now I got the eye of the tiger a fighter Dancing through the fire Cause I am a champion and you re gonna hear me roar Louder louder than a lion Cause I am a champion and you re gonna hear me roar Oh oh oh oh oh oh oh oh Oh oh oh oh oh oh oh oh Oh oh oh oh oh oh oh oh You re gonna hear me roar Now I m floating like a butterfly Stinging like a bee I earned my stripes I went from zero to my own hero You held me down but I got up Already brushing off the dust You hear my voice your hear that sound Like thunder gonna shake the ground You held me down but I got up Get ready cause I had enough I see it all I see it now I got the eye of the tiger a fighter Dancing through the fire Cause I am a champion and you re gonna hear me roar Louder louder than a lion Cause I am a champion and you re gonna hear me roar Oh oh oh oh oh oh oh oh Oh oh oh oh oh oh oh oh Oh oh oh oh oh oh oh oh You re gonna hear me roar Oh oh oh oh oh oh oh oh Oh oh oh oh oh oh oh oh Oh oh oh oh oh oh oh oh You re gonna hear me roar Roar roar roar roar roar I got the eye of the tiger a fighter Dancing through the fire Cause I am a champion and you re gonna hear me roar Louder louder than a lion Cause I am a champion and you re gonna hear me roar Oh oh oh oh oh oh oh oh Oh oh oh oh oh oh oh oh Oh oh oh oh oh oh oh oh You re gonna hear me roar Oh oh oh oh oh oh oh oh Oh oh oh oh oh oh oh oh Oh oh oh oh oh oh oh oh You re gonna hear me roar '
