Rank,Song,Artist,Year,Lyrics
27,I'm Gonna Be (500 Miles),The Proclaimers,1993,b' When I wake up well I know I m gonna be I m gonna be the man who wakes up next to you When I go out yeah I know I m gonna be I m gonna be the man who goes along with you If I get drunk well I know I m gonna be I m gonna be the man who gets drunk next to you And if I haver yeah I know I m gonna be I m gonna be the man who s haverin to you But I would walk five hundred miles And I would walk five hundred more Just to be the man who walked a thousand miles To fall down at your door When I m workin yes I know I m gonna be I m gonna be the man who s workin hard for you And when the money comes in for the work I do I ll pass almost every penny on to you When I come home oh I know I m gonna be I m gonna be the man who comes back home to you And if I grow old well I know I m gonna be I m gonna be the man who s growin old with you But I would walk five hundred miles And I would walk five hundred more Just to be the man who walked a thousand miles To fall down at your door Ta da da ta ta da da ta ta da da ta ta da da ta Ta da da dan te la dan te la dan te le la da da Ta da da ta ta da da ta ta da da ta ta da da ta Ta da da dan te la dan te la dan te le la da da When I m lonely well I know I m gonna be I m gonna be the man who s lonely without you And when I m dreamin well I know I m gonna dream I m gonna dream about the time when I m with you When I go out well I know I m gonna be I m gonna be the man who goes along with you And when I come home yes I know I m gonna be I m gonna be the man who comes back home with you I m gonna be the man who s comin home with you But I would walk five hundred miles And I would walk five hundred more Just to be the man who walked a thousand miles To fall down at your door Ta da da ta ta da da ta ta da da ta ta da da ta Ta da da dan te la dan te la dan te le la da da Ta da da ta ta da da ta ta da da ta ta da da ta Ta da da dan te la dan te la dan te le la da da Ta da da ta ta da da ta ta da da ta ta da da ta Ta da da dan te la dan te la dan te le la da da Ta da da ta ta da da ta ta da da ta ta da da ta Ta da da dan te la dan te la dan te le la da da And I would walk five hundred miles And I would walk five hundred more Just to be the man who walked a thousand miles To fall down at your door'
28,Two Princes,Spin Doctors,1993,b' Yeah One two princes kneel before you That s what I said now Princes princes who adore you Just go ahead now One has diamonds in his pockets And that s some bread now This one said he wants to buy you rockets Ain t in his head now This one he got a princely racket That s what I said now Got some big seal upon his jacket Ain t in his head now You marry him your father will condone you How bout that now You marry me your father will disown you He ll eat his hat now Marry him or marry me I m the one that loves you baby can t you see I ain t got no future or family tree But I know what a prince and lover ought to be I know what a prince and lover ought to be Said If you want to call me baby Just go ahead now And if you like to tell me maybe Just go ahead now And if you wanna buy me flowers Just go ahead now And if you would like to talk for hours Just go ahead now Said One two princes kneel before you That s what I said now Princes princes who adore you Just go ahead now One has diamonds in his pockets And that s some bread now This one who wants to buy you rockets Ain t in his head now Marry him or marry me I m the one that loves you baby can t you see I ain t got no future or family tree But I know what a prince and lover ought to be I know what a prince and lover ought to be Said If you want to call me baby Just go ahead now And if you would like to tell me maybe Just go ahead now And if you wanna buy me flowers Just go ahead now And if you would like to talk for hours Just go ahead now And if you want to call me baby Just go ahead now And if you would like to tell me maybe Just go ahead now And if you would like to buy me flowers Just go ahead now And if you would like to talk for hours Just go ahead now If you want to call me baby Just go ahead now And if you like to tell me maybe Just go ahead now And if you want to buy me flowers Just go ahead now And if you like to talk for hours Just go ahead now Oh oh baby Just go ahead now Oh oh Just just go ahead now Just go ahead now Oh your majesty Just go ahead now Come on forget the King and marry me Just go ahead now Come on come on come on Just go ahead now Go ahead now yeah Just go ahead now And if you want to buy me flowers Just go ahead now Yeah just go ahead now baby Just go ahead now'
29,Right Here,SWV,1993,b' Taje of SWV RAPS on this song Lately there s seem to be Some insecurities About the way I feel Where I wanna be But you know it s with you No one can do The things you do To me Never to be mistaking Long as it s love we re making There ll be no hesitating You and me It always will be And I won t leave Your side Cause you know Right here Be right here Right here Be right here Don t you have No fear Have no fear No tears Love is here True love some don t believe in That s what just I m givin I m gonna keep it strong I ll be holding on To you No one can do Me like you do It s true Sure as the sun is shining Our love will keep on climbing There s gonna be some rain Gonna be some pain But as long as I know Boy time will show Our love will grow And I know Right here Be right here Right here Be right here No fear Have no fear No tears Love will be Right here Be right here Right here Be right here No fear Have no fear No tears Love is here Won t let go You should know This thing is real No questions Just listen to your heart and Love will be right Baby what s the problem it seems like we re having trouble You don t seem to understand The life I lead ain t double My heart belongs to you and only you And you know it s true A phony imitation just won t do Relax your mind I m not the kind who runs around and wastes no time On the fine brothers that just don t compare I ll be there I swear far and near have no fear I don t care You can count on me I m right here Right here Be right here Right here Be right here No fear Have no fear No tears Love is here Right here Be right here Right here Be right here No fear Have no fear No tears Love will be Love s gonna be Love s gonna be Love s gonna be Love s gonna be Love s gonna be Love s gonna be Be right here No fear Love s gonna be Love s gonna be Love s gonna be Love s gonna be Love is here Love s gonna be Love s gonna be Love s gonna be Love s gonna be Love s gonna be Love s gonna be'
30,I Have Nothing,Whitney Houston,1993,b' Share my life take me for what I am Because I ll never change all my colors for you Take my love I ll never ask for too much Just all that you are and everything that you do I don t really need to look very much further I don t wanna have to go where you don t follow I won t hold it back again this passion inside Can t run from myself there s nowhere to hide But don t make me close one more door I don t wanna hurt anymore Stay in my arms if you dare Or must I imagine you there Don t walk away from me I have nothing nothing nothing If I don t have you you you you you You see through right to the heart of me You break down my walls with the strength of your love I never knew love like I ve known it with you Will a memory survive one I can hold on to I don t really need to look very much further I don t wanna have to go where you don t follow I won t hold it back again this passion inside I can t run from myself there s nowhere to hide Your love I ll remember forever But don t make me close one more door I don t wanna hurt anymore Stay in my arms if you dare Or must I imagine you there Don t walk away from me I have nothing nothing nothing Don t make me close one more door I don t wanna hurt anymore Stay in my arms if you dare Or must I imagine you there Don t walk away from me Don t walk away from me Don t you dare walk away from me I have nothing nothing nothing If I don t have you you If I don t have you oh you'
31,Mr. Wendal,Arrested Development,1993,b'Here have a dollar In fact no brotherman here have two Two dollars means a snack for me But it means a big deal to you Be strong serve God only Know that if you do beautiful heaven awaits That s the poem I wrote for the first time I saw a man with no clothes no money no plate Mr Wendal that s his name No one ever knew his name cause he s a no one Never thought twice about spending on a ol bum Until I had the chance to really get to know one Now that I know him to give him money isn t charity He gives me some knowledge I buy him some shoes And to think blacks spend all that money on big colleges Still most of y all come out confused Go ahead Mr Wendal Go ahead Mr Wendal Mr Wendal has freedom A free that you and I think is dumb Free to be without the worries of a quick to diss society For Mr Wendal s a bum His only worries are sickness And an occasional harassment by the police and their chase Uncivilized we call him But I just saw him eat off the food we waste Civilization are we really civilized yes or no Who are we to judge When thousands of innocent men could be brutally enslaved And killed over a racist grudge Mr Wendal has tried to warn us about our ways But we don t hear him talk Is it his fault when we ve gone too far And we got too far cause on him we walk Mr Wendal a man a human in flesh But not by law I feed you dignity to stand with pride Realize that all in all you stand tall Mr Wendal Lord Mr Wendal'
32,Have I Told You Lately,Rod Stewart,1993,b'Have I told you lately that I love you Have I told you there s no one else above you You fill my heart with gladness Take away all my sadness Ease my troubles that s what you do For the morning sun and all it s glory Greets the day with hope and comfort too You fill my heart with laughter Somehow you make it better Ease my troubles that s what you do There s a love that s divine And it s yours and it s mine Like the sun And at the end of the day We should give thanks and pray To the one to the one Have I told you lately that I love you Have I told you there s no one else above you You fill my heart with gladness Take away all my sadness Ease my troubles that s what you do There s a love that s divine And it s yours and it s mine Like the sun And at the end of the day We should give thanks and pray To the one to the one Have I told you lately that I love you Have I told you there s no one else above you You fill my heart with gladness Take away all my sadness Ease my troubles that s what you do Take away my sadness fill my life with gladness Ease my troubles that s what you do Take away my sadness fill my life with gladness Ease my troubles that s what you do'
33,Saving Forever for You,Shanice,1993,b' I ve never been so sure about anything before But this loving feeling Gonna be a feeling I feel forever more Looking in your eyes Tomorrow s all I see As long as there s forever baby I will always be Saving forever for you Ooh baby You are the only one I ll ever give forever to Love for a lifetime won t do Baby Wanna always stay together So I m saving forever For you You ll be my world as long as There s a world turning around And you ll be my heaven baby Till the heavens all come falling down Look inside my heart Love is all you ll see I ll loving you forever baby Leave it just to me Forever I ll be loving you Long as time passes by I ll there beside you All through it all I ll be standing by you Looking in your eyes Tomorrow s all I see Long as there s forever baby I will always be Needing you here with me '
34,Ordinary World,Duran Duran,1993,b'Came in from a rainy Thursday On the avenue Thought I heard you talking softly I turned on the lights the TV And the radio Still I can t escape the ghost of you What has happened to it all Crazy some d say Where is the life that I recognize Gone away But I won t cry for yesterday There s an ordinary world Somehow I have to find And as I try to make my way To the ordinary world I will learn to survive Passion or coincidence Once prompted you to say Pride will tear us both apart Well now pride s gone out the window Cross the rooftops Run away Left me in the vacuum of my heart What is happening to me Crazy some d say Where is my friend when I need you most Gone away But I won t cry for yesterday There s an ordinary world Somehow I have to find And as I try to make my way To the ordinary world I will learn to survive Papers in the roadside Tell of suffering and greed Fear today forgot tomorrow Ooh here beside the news Of holy war and holy need Ours is just a little sorrowed talk And I don t cry for yesterday There s an ordinary world Somehow I have to find And as I try to make my way To the ordinary world I will learn to survive Every World Is my World Any World Is my World Any World Is my World Every World Is my World '
35,If I Had No Loot,Tony! Toni! Toné!,1993,b' If the shoe fits I want you to wear it and wear it good Talking bout them times when I was by myself I would always be looking for somebody else But as time went on I had a talk with my mind Friends like you and you I gotta leave behind And so you call me your friend But you only want my ends And I ll never see you if I had no loot I m just glad I know the truth And I m paying my own bills And I ll never ever depend on you Friends and enemies around me every day I can t believe half the things they say Taking me for granted giving no credit at all I ll just keep bouncing like a bouncing ball Everybody seems to disappear on me Can t trust no one as far as I can see If I could be that fly that s on the wall Listening to my friends talk about it all You call me your friend But you only want my ends And I ll never see you if I had no loot I m just glad I know the truth And I m paying my own bills And I ll never ever depend on you Sons of Soul y all I don t mean to step on nobody s foot but ah When I need somebody there s nobody to call When they need me my phone rings off the wall But these are my friends and that s what they say Constantly taking from me every day You say You call me your friend But you only want my ends And I ll never see you if I had no loot I m just glad I know the truth And I m paying my own bills And I ll never ever depend on you Sons of Soul y all You call me your friend But you only want my ends And I ll never see you if I had no loot I m just glad I know the truth And I m paying my own bills And I ll never ever depend on you'
36,I'd Do Anything for Love (But I Won't Do That),Meat Loaf,1993,b' And I would do anything for love I d run right into hell and back I would do anything for love I ll never lie to you and that s a fact But I ll never forget the way you feel right now Oh no No way And I would do anything for love But I won t do that No I won t do that Anything for love Oh I would do anything for love I would do anything for love But I won t do that No I won t do that And some days it don t come easy And some days it don t come hard Some days it don t come at all And these are the days that never end And some nights you re breathing fire And some nights you re carved in ice Some nights you re like nothing I ve ever Seen before or will again And maybe I m crazy Oh it s crazy and it s true I know you can save me No one else can save me now but you As long as the planets are turning As long as the stars are burning As long as your dreams are coming true You better believe it That I would do anything for love And I ll be there till the final act And I would do anything for love And I ll take the vow and seal a pact But I ll never forgive myself if we don t go all the way Tonight And I would do anything for love Oh I would do anything for love Oh I would do anything for love But I won t do that No I won t do that I would do anything for love Anything you ve been dreaming of But I just won t do that I would do anything for love Anything you ve been dreaming of But I just won t do that I would do anything for love Anything you ve been dreaming of But I just won t do that And some days I pray for Silence And some days I pray for Soul Some days I just pray to the God Of Sex and Drums and Rock N Roll And some nights I lose the feeling And some nights I lose control Some nights I just lose it all When I watch you dance and the thunder rolls And maybe I m lonely That s all I m qualified to be There s just one and only One and only promise I can keep As long as the wheels are turning As long as the fires are burning As long as your prayers are coming true You better believe it That I would do anything for love And you know it s true and thats a fact I would do anything for love And there ll never be no turning back But I ll never do it better than I do it with you So long So long And I would do anything for love Oh I would do anything for love I would do anything for love But I won t do that No No No I won t do that I would do anything for love Anything you ve been dreaming of But I just won t do that I would do anything for love Anything you ve been dreaming of But I just won t do that I would do anything for love Anything you ve been dreaming of But I just won t do that I would do anything for love Anything you ve been dreaming of But I just won t do that I would do anything for love Anything you ve been dreaming of But I just won t do that I would do anything for love Anything you ve been dreaming of But I just won t do that I would do anything for love Anything you ve been dreaming of But I just won t do But I ll never stop dreaming of you every night of my life No way And I would do anything for love Oh I would do anything for love Oh I would do anything for love But I won t do that No I won t do that Will you raise me up Will you help me down Will you help get me right out of this Godforsaken town Will you make it all a little less cold I can do that I can do that Will you hold me sacred Will you hold me tight Will you colorize my life I m so sick of black and white Can you make it all a little less old I can do that Oh Oh I can do that Will you make me some magic with your own two hands Can you build an emerald city with these grains of sand Can you give me something I can take home I can do that I can do that Will you cater to every fantasy I ve got Will you hose me down with holy water If I get too hot Will you take me to places I ll never know I can do that Oh no no I can do that After a while you ll forget everything Just a brief interlude and a mid summer night s fling Then you ll see that it s time to move on I won t do that I won t do that I know the territory I ve been around It ll all turn to dust and we ll all fall down Sooner or later you ll be screwing around I won t do that No I won t do that Anything for love Oh I would do anything for love I would do anything for love But I won t do that No I won t do that'
37,Slam,Onyx,1993,b' Slam da duh duh da duh duh Let the boys be boys Slam da duh duh da duh duh Make noise b boys Well it s another one in the gutter one ghetto running em Troublesome extra double dumb I come to beat em Defeat em and mistreat em so what if that I m cheating Now everybody wanna sound grimey I ma show ya how come on all in together now Yeah oh yeah yeah that s how it gotta be So stop trying to be loud as me cause you can t do that Think about it playing Russian roulette with an automatic I bet my ass against the line the last bullet s first on line Stab and step and repping and run packing a weapon is wild Peace to the brothers on Rikers Isle Tough enough and trembling blend in like a chameleon Buck bye tough guy oh my god I m so high Cause they say I rhyme they say I look like a gremlin But what does it take to make a kid make a million children SLAM Slam da duh duh da duh duh Let the boys be boys Slam da duh duh da duh duh Make noise b boys Slam da duh duh da duh duh Let the boys be boys Slam da duh duh da duh duh Make noise b boys I m the nitty nasty gritty smashing never slow gassing Strictly swift blast of the raspy rasp fashion That I provide I abide the U S G Besides the ghetto vibe make me flip like Jekyll and Hyde Of course I come across with the pure for sure unadulterated uncut raw Disgusted busted you wanna touch it too hot You forgot you re not ready your head could get ruptured Hit between the eyes I plan to vandalize I supply the static I run with the bad guys The villains crooks highlighters and the fighters See the big black picture if you look inside of my mind It s graphic expressed it drastic So kill the copycat act kid it s all mastered Directed it when y all least expected it And thought it was safe Onyx hit you in the face so SLAM Slam da duh duh da duh duh Let the boys be boys Slam da duh duh da duh duh Make noise b boys Slam da duh duh da duh duh Let the boys be boys Slam da duh duh da duh duh Make noise b boys I m a b boy standing in my b boy stance Hurry up and give me the microphone before I bust in my pants The mad author of anguish my language polluted Onyx is heavyweight and still undisputed You took the words right out my mouth now walk a mile in my shoes I paid so many dues I feel used and abused and I m so confused Excuse me for example I m an inspiration of a whole generation And unless you got ten sticky fingers it s an imitation A figment of your imagination Bu bu bu but wait it gets worse I m not watered down so I m dying of thirst Coming through with a scam foolproof plan B boys make some noise and just just SLAM Slam da duh duh da duh duh Let the boys be boys Slam da duh duh da duh duh Make noise b boys Slam da duh duh da duh duh Let the boys be boys Slam da duh duh da duh duh Make noise b boys Slam da duh duh da duh duh Let the boys be boys Slam da duh duh da duh duh Make noise b boys Let the boys be boys Slam da duh duh da duh duh Make noise b boys Slam '
38,Looking Through Patient Eyes,P.M. Dawn,1993,b' Whatever it is I do I try to think about you I have a love for you that nothing hides Whatever it is I do I m only thinking of you I hope you look at me through patient eyes I ve become amused I ve become blind I ve become what I know not breathes You seem illiterate to all my emotions I stand corrected how well you read You speak the truth you speak to me You feel the love I have yet to find I know it s there I know it s there But I let the sandcastles kill my mind Pathetic me I long to be you I think I m close but I stand so far The turbulent one sheds a turbulent tear I miss the love only cause they starve Oil and water lust and sympathy I life and death my way through the sun Where originates all the pain that leaves My memory a traumatic sponge and sings to you Well define my love with attitude Open up your mind and it will sing to you You can always tell But I know remorse so well I left reality early due to the lack of love reason Whatever it is I do I try to think about you I have a love for you that nothing hides Whatever it is I do I m only thinking of you I hope you look at me through patient eyes The channel a professional liar How I long to contradict those vibes Joni help me I think I m falling It s not the love and I quest the why I don t know If I m right I m right But if I m wrong then show me I m wrong The fear of pity is always awake But infinite sympathy s completely gone It s the windows the doors The passageways to the truth Oh my God it echoes the mind In total recall as wild as the deuce And so deceiving is the clouded heart So superficial is the open wound I caress the infinite light That even at night overshadows the moon that sings to you Well define my love that lives within you Even when I die it will sing to you You can only tell if remorse has done you well The misconstrued my answers due to the lack of love reason Whatever it is I do I try to think about you I seek the sympathy and I can t lie Whatever it is I do I m only thinkin of you I hope you look at me through patient eyes Whatever it is I do I try to think about you I seek the sympathy and I can t lie Whatever it is I do I m only thinkin of you I hope you look at me through patient eyes Whatever it is I do I try to think about you I seek the sympathy and I can t lie Whatever it is I do I m only thinkin of you I hope you look at me through patient eyes'
39,I'm Every Woman,Whitney Houston,1993,b' Whatever you want Whatever you need Anything you want done baby I do it naturally Cause I m every woman It s all in me It s all in me Yeah I m every woman It s all in me Anything you want done baby I do it naturally I m every woman It s all in me I can read your thoughts right now Every one from A to Z Whoa whoa whoa Whoa whoa whoa I can cast a spell See but you can t tell Mix a special groove Put fire inside of you Anytime you feel danger or fear Then instantly I will appear Yeah oh I m every woman It s all in me Anything you want done baby I do it naturally Whoa whoa whoa Whoa whoa whoa Oh I can sense your needs Like rain onto the seeds I can make a rhyme of confusion in your mind And when it comes down to some good old fashioned love I got it I got it I got it got it baby baby I m every woman It s all in me I can read your thoughts right now Every one from A to Z Whoa whoa whoa Whoa whoa whoa I ain t bragging Because I m the one Just ask me Oh it shall be done And don t bother To compare I ve got it'
40,Baby I'm Yours,Shai,1993,b' Understand girl That my heart is in your hands And I m cautious of falling in love again So please don t hurt me I m scared Don t desert me I m afraid of being a fool Again So baby I m yours If you want me And baby I m yours If you need me And loving you forever If you want me Baby I m yours If you need me Realize girl That my faith is kind of torn Watch your step girl because my heart is weak and worn So won t you please be careful I m fragile I can t imagine the damage I have to handle If you hurt me one more time please be mine So baby I m yours If you want me And baby I m yours If you need me And loving you forever If you want me Baby I m yours If you need me Baby I ve been through a whole lot of relationships Whole lot of broken promises But now I m ready for a real one sweetheart You don t have to worry baby Don t you ever go away Baby I m baby baby I m yours So baby I m yours If you want me And baby I m yours If you need me And loving you forever If you want me Baby I m yours If you need me So baby I m yours If you want me And baby I m yours If you need me And loving you forever If you want me Baby I m yours If you need me So baby I m yours If you want me And baby I m yours If you need me And loving you forever If you want me Baby I m yours If you need me '
41,Come Undone,Duran Duran,1993,b'Mine immaculate dream made breath and skin I ve been waiting for you Signed with a home tattoo Happy birthday to you was created for you Oh it ll take a little time Might take a little crime To come undone now We ll try to stay blind To the hope and fear outside Hey child stay wilder than the wind And blow me into cry Who do you need who do you love When you come undone Who do you need who do you love When you come undone Words playing me deja vu Like a radio tune I swear I ve heard before Chills is it something real Or the magic I m feeding off your fingers Lost in a snow filled sky We ll make it alright To come undone now We ll try to stay blind To the hope and fear outside Hey child stay wilder than the wind And blow me into cry Who do you need who do you love When you come undone Who do you need who do you love When you come undone Who do you need who do you love When you come undone Who do you need who do you love Who do you love When you come undone '
42,I Don't Wanna Fight,Tina Turner,1993,b' There s a pale moon in the sky The kind you make your wishes on Like the light in your eyes The one I built my dreams upon It s not there any longer Something happened somewhere and we both know why But me I m getting stronger We must stop pretending I can t live this life I don t care who s wrong or right I don t really wanna fight no more Too much talking babe Let s sleep on it tonight I don t really wanna fight no more This is time for letting go I hear a whisper in the air It simply doesn t bother me Can t you see that I don t care Or are you looking right through me It seems to me that lately You look at me the wrong way and I start to cry Could it be that maybe This crazy situation is the reason why I don t care who s wrong or right I don t really wanna fight no more Too much talking babe Let s sleep on it tonight I don t really wanna fight no more This is time for letting go Oh baby don t you know That I don t wanna hurt no more It s time I m walking babe Don t care now who s to blame I don t really wanna fight no more This is time for letting go Hanging on to the past It only stands in our way We had to grow for our love to last But we just grew apart Oh don t wanna hurt no more I don t really wanna fight no more Too much talking babe So let s sleep on it tonight I don t really wanna fight no more This is time for letting go No I don t wanna hurt no more Too much hey baby Don t care now who s to blame I don t really wanna fight no more Cause this is time for letting go Let it go let it go let it go Let it go let it go let it go Hmm so let it go'
43,I'd Die Without You,P.M. Dawn,1993,b' Is it my turn to wish you were lying here I tend to dream you when I m not sleeping Is it my turn to fictionalize my world Or even imagine your emotions tell myself anything yeah Is it my turn to hold you by your hands Tell you I love you and you not hear me Is it my turn to totally understand To watch you walk out of my life and not do a damn thing If I have to give away the feeling that I feel yeah If I have to sacrifice oh whatever babe whatever baby If I have to take apart all that I am Is there anything that I would not do Since I d die without you Yeah baby since I d die without you Since I d die without you Oh I apologize for all the things I ve done But now I m underwater and I m drowning Is it my turn to be the one to cry Isn t it amazing how some things completely turn around So take every little piece of my heart Yeah take every little piece of my soul Yeah take every little bit of piece of my mind Cause if you re gone inside I d die without you If I have to give away the feeling that I feel yeah If I have to sacrifice oh whatever babe whatever baby If I have to take apart all that I am Is there anything that I would not do Since I d die without you Since I d die without you'
44,Whoot There It Is,95 South,1993,b' Excuse me sonny do you know where I can find some booty Whoot there it is Whoot there it is Whoot there it is Whoot there it is Whoot there it is Whoot there it is Whoot there it is Whoot there it is Oh girl over there in the blue I gotta pocket full of tracks so what cha gon do Turn around and let me peak And let s play a little bit of hide and seek Show me that and I ll give ya this A twenty dollar bill that s nice and crisp What cha gotta do is work Shake it on down and watch me go bizurk You know just what I m talkin about Pop that thang move it in and out Like that get on the stage and work that cat Yo fellas where that booty at Whoot there it is Whoot there it is Whoot there it is Whoot there it is Look a here look a here look a here Boy look a here Look a here look a here look a here Boy look a here Look a here look a here look a here Boy look a here Excuse me sonny do you know where I can find some booty Whoot there it is Find some booty Whoot there it is F f f find some booty Whoot there it is Find some booty Whoot there it is Oh ay oh ay look at that booty Oh ay oh ay Oh ay oh ay look at that booty Oh ay oh ay Oh ay oh ay uh look at that booty Oh ay oh ay uh look at that booty Oh ay oh ay uh look at that booty Oh ay oh ay uh look at that booty Whoot whoot twerk that thang like a real deal Whoot whoot twerk that thang like a real deal Whoot whoot twerk that thang like a real deal Whoot whoot twerk that thang like a real deal Whoot there it is Whoot there it is Whoot there it is Whoot there it is Whoot there it is Whoot there it is Whoot there it is Whoot there it is Look a here look a here look a here Boy look a here Look a here look a here look a here Boy look a here Look a here look a here look a here Boy look a here Look a here look a here look a here Boy look a here here we go Come on sexy get on the floor Works that thang till it works no more Shake that thang like a salt shaker Ya gotta work that big money maker Do ya wanna get paid Ya better sland that big ol thang off the stage Make these fellas go wild Work that thang like it s goin outta style Cause ya look so cute With ya long boots and ya g string suit Get on stage and work that cat Hey yo fellas where the booty at Whoot there it is Whoot there it is Whoot there whoot there Whoot whoot whoot whoot whoot there it it All the fellas where the booty at Whoot there it is Let me know where the booty at Whoot there it is All the ladies where the booty at Whoot there it is Let me know where the booty at Whoot there it is All the fellas where the booty at Whoot there it is Let me know where the booty at Whoot there it is All the ladies where the booty at Whoot there it is Let me know where the booty at Whoot there it is Whoot there it is Wh wh whoot thee it is Whoot there it is Wh wh whoot thee it is Oh ay oh ay look at that booty Oh ay oh ay Oh ay oh ay look at that booty Oh ay oh ay Oh ay oh ay uh look at that booty Oh ay oh ay uh look at that booty Oh ay oh ay uh look at that booty Oh ay oh ay uh look at that booty'
45,Hip Hop Hooray,Naughty by Nature,1993,b' Give it up for Naughty By Nature Hip Hop Hooray Ho hey ho hey ho hey ho You drew a picture of my mornin But you couldn t make my day I m rockin and you re yawnin But you never look my way I m lickin down your darlin In every single way Your funny flow is foreign And a green card s on the way This ain t got shit to do with shampoo But watch your head and shoulder Brother older bold enough to fold ya yo I told ya A raid afraid of what I made and played it plus a funky fit So save yo flips and tricks for that music and the monkey bit Triggers from the Grilltown Illtown Some ask how it feels now The deal is that we re real so we re still round Don t lamp with a freestyle phantom Ain t tryin to be handsome Shrinkin what you re thinkin cause I m vampin I live and die for Hip Hop this is Hip Hop for today I give props to hip hop so Hip Hop hooray Ho hey ho Hey ho hey ho Hip Hop Hooray Ho hey ho Hey ho hey ho You heard a lot about a brother gainin mo ground Bein low down I do the showdown with any little ho round No I wanna know who you believe in Through your funny reasons Even when I m sleepin you think I m cheatin You said I know you Mr O P P man Yo PP man won t only see me man You should ve known when I ain t hit it and step That I was wit it a bit not to consider the rep heck I did your partner cause she s hot as a baker Cause I m Naughty by Nature not cause I hate ya You put your heart in a part of a part that spreads apart And forgot that I forgave when you had a spark You try to act like somethin really big is missin Even though my name s graffiti written on your kitten I love black women always and disrespect ain t the way Let s start a family today Hip Hop Hooray Ho hey ho Hey ho hey ho Hip Hop Hooray Ho hey ho Hey ho hey ho Hip Hop Hip Hip Hop Hip Hip Hop Hooray There s many hungry hip hoppers One reason Hip Hop s tip top today Swerve what you heard cause I ain t bailin no hay Ain t choppin no crops but still growin every day Here s a thunder sound from the wonders found From the underground town down the hill Feel how Illtown drown smiles to frowns Snatchin crowns from clowns beatdowns are found Don t know me Don t come around Tippy tippy tippy tippy Sometimes creepin up I eat em up Your styles are older than Lou Rawls Peace to this one and that one and them That way I shout out and I didn t miss one friend Fools get foolish neither them or Parker Lewis knew us You could have crews with shoes and can t step to us Some kitties purr now call me sir too Lookin for her crew any trick that diss gets a curfew I put on projects for boots Step through troops and leave proof My problem solver s name is Mook I hittin woodies in a hoodie Peace to Josette Jobete Jo Jo Genae and every hood G That s right my fight is ill Peace goes to L O N S and Quest Nice Smooth and Cypress Hill I live and die for Hip Hop this is Hip Hop of today I give props to Hip Hop so Hip Hop Hooray Ho hey ho Hey ho hey ho Hip Hop Hooray Ho hey ho Hey ho hey ho Smooth it out now '
46,Another Sad Love Song,Toni Braxton,1993,b' Ooh ooh ooh Ooh ooh ooh Baby Since you been gone I been hanging around here lately With my mind messed up Jumped in my car Tried to clear my mind didn t help me I guess I m all messed up now baby Soon as I jumped into my ride Those memories start to play A song comes on on the radio And there you are baby Once again It s just another sad love song Racking my brain like crazy Guess I m all torn up Be it fast or slow It doesn t let go Or shake me And it s all because of you Since you been gone I keep thinking about you baby Gets me all choked up This heart of mine keeps dreaming of you And it s crazy You d think I d had enough yeah Soon as I get you out my head I m in my car again ooh darling Just one request from the radio I m back in love sugar Once again Just another sad love song Racking my brain like crazy Guess I m all torn up Be it fast or slow It doesn t let go Or shake me Just another sad love song Racking my brain like crazy Guess I m all torn up Be it fast or slow It doesn t let go Or shake me Oh babe Here come the strings Then somebody sings Only takes a beat And then it starts killing me darling Only takes one note I tell ya From that radio It s just another lonely love song It s just another sad love song Racking my brain like crazy Guess I m all torn up Be it fast or slow It doesn t let go Or shake me Oh yeah yeah yeah So sad So sad so sad So sad sad love song Ooh I heard it on the radio last night So sad So sad so sad So sad sad love song Ooh you got me singing another love song all night It s just another sad love song Racking my brain like crazy Ooh and I m all torn up Be it fast or slow It doesn t let go Or shake me Ooh and it s all because of you So sad So sad So sad sad love song And it s all because of you So sad so sad So sad sad love song'
47,Will You Be There,Michael Jackson,1993,b' Hold me Like the River Jordan And I will then say to thee You are my friend Carry me Like you are my brother Love me like a mother Will you be there Weary Tell me will you hold me When wrong will you scold me When lost will you find me But they told me A man should be faithful And walk when not able And fight till the end But I m only human Everyone s taking control of me Seems that the world s Got a role for me I m so confused Will you show to me You ll be there for me And care enough to bear me In our darkest hour in my deepest despair Will you still care Will you be there In my trials and my tribulations Through our doubts and frustrations In my violence in my turbulence Through my fear and my confessions In my anguish and my pain Through my joy and my sorrow In the promise of another tomorrow I ll never let you part For you re always in my heart'
48,Comforter,Shai,1993,b' Talk to me baby I m listening Lay down and tell me what s on your mind What exactly did he do to make you cry this time Well I will be your comforter I will make it right He cast a shadow on your heart and I will bring back your light Come in I see he s hurt you again When you are in pain I m in pain that s part of being a friend But this is a special case I held my feelings back because of him And now I can see it more than ever I made a very big mistake I don t mean to disregard your feelings but I think he s a fool He don t know how sensitive you are and baby that just ain t cool I m just glad I can be there for you when you need a helping hand Deep inside my heart from the start I know I should ve been your man Lay down and tell me what s on your mind What exactly did he do to make you cry this time Well I will be your comforter I will make it right He cast a shadow on your heart and I will bring back your light I will comfort comfort comfort you I will I will comfort you I will comfort comfort comfort you I will I will comfort you I will comfort comfort comfort you I will I will comfort you I will comfort comfort comfort you I will I will comfort you Lay down and tell me what s on your mind What exactly did he do to make you cry this time Well I will be your comforter I will make it right He cast a shadow on your heart and I will bring back your light'
