Rank,Song,Artist,Year,Lyrics
27,Turn Your Love Around,George Benson,1982,"b""You've got the love\nYou've got the power\nBut you just don't understand\nGirl you've been charging by the hour\nFor your love\nI'm tryin' to show how much I love you\nStill believe in romance\nYou're taking way too many chances\nWith my love\nI remember\nWhen you used to be\nThe talk of the town\nAll you get is lonely\nTurn your love around\nDon't you turn me down\nI can show you how\nTurn your love around\nWithout the woman I can make it\nBut I need the girl to stay\nOh don't you let the lady take it\nAll away\nWhen the woman needs\nA taste of yesterday\nBut you stay at home\nAll they get is lonely\nTurn your love around\nDon't you turn me down\nI can show you how\nTurn your love around\nOh girl you know me\nI'm alone until you show me\nThat you're still in love with me\nWe're gonna make it\nYou're gonna take it\nBack where we belong\nTurn your love around\nDon't you turn me down\nI can show you how\nTurn your love around\nTurn your love around\nThis time the girl became a woman\nDon't you turn me down\nEvery woman needs a man\nI can show you how\nI love the girl\nI love the woman\nTurn your love around\nTurn your love around\nThis time the girl became a woman\nDon't you turn me down\nEvery woman needs a man\nI can show you how\nI love the girl\nI love the woman\nTurn your love around\nTurn your love around\nThis time the girl became a woman\nDon't you turn me down\nEvery woman needs a man\nI can show you how"""
28,Sweet Dreams,Air Supply,1982,"b""This is the time when you need a friend\nYou just need someone near\nI'm not looking forward to the night\nI'll spend thinking of you when you're not here\nHow many times will I think about the things\nI'd like to do?\nAlways denied the right to live my life the way\nI want I want to share it with you\nClose your eyes\nI want to ride the skies in my sweet dreams\nClose your eyes\nI want to see you tonight in my sweet dreams\nI'll think of your kiss as the days roll by\nAnd I'll write the words you love\nBut what I can't say in a letter\nWill just have to wait till I get home\nThere's not much time to tell you\nHalf the things that I should\nOnly that I'm so glad I fell in love with you\nAnd I'd do it again if I could\nClose your eyes\nI want to ride the skies in my sweet dreams\nClose your eyes\nI want to see you tonight in my sweet dreams\nClose your eyes\nI want to ride the skies in my sweet dreams\nClose your eyes\nI want to see you tonight in my sweet dreams\nSleep like a child resting deep\nYou don't know what you give me\nI keep for these moments whoa oh oh oh ooh\nClose your eyes\nI want to ride the skies in my sweet dreams\nClose your eyes\nI want to see you tonight in my sweet dreams\nClose your eyes\nI want to ride the skies in my sweet dreams\nClose your eyes\nI want to see you tonight in my sweet dreams\nClose your eyes\nI want to ride the skies in my sweet dreams\nClose your eyes\nI want to see you tonight in my sweet dreams\nClose your eyes\nI want to ride the skies in my sweet dreams\nClose your eyes\nI want to see you tonight in my sweet dreams"""
29,Only the Lonely,The Motels,1982,"b""We walked the loneliest mile\nWe smiled without any style\nWe kiss altogether wrong\nNo intention\nWe lied about each other's drinks\nWe lived without each other thinking\nWhat anyone would do\nWithout me and you\nIt's like I told you\nOnly the lonely can play\nSo hold on here we go\nHold on to nothing we know\nI feel so lonely\nWay up here\nYou mention the time we were together\nSo long ago\nWell I don't remember\nAll I know is that it makes me feel good now\nIt's like I told you\nOnly the lonely can play\nOnly the lonely\nOnly the lonely can play\nOnly the lonely\nOnly the lonely can play\nIt's like I told you\nOnly the lonely can play\nOnly the lonely\nOnly the lonely can play"""
30,Who Can It Be Now?,Men at Work,1982,"b""Who can it be knocking at my door?\nGo 'way don't come 'round here no more\nCan't you see that it's late at night?\nI'm very tired and I'm not feeling right\nAll I wish is to be alone;\nStay away don't you invade my home\nBest off if you hang outside\nDon't come in I'll only run and hide\nWho can it be now?\nWho can it be now?\nWho can it be now?\nWho can it be now?\nWho can it be knocking at my door?\nMake no sound tip-toe across the floor\nIf he hears he'll knock all day\nI'll be trapped and here I'll have to stay\nI've done no harm I keep to myself;\nThere's nothing wrong with my state of mental health\nI like it here with my childhood friend;\nHere they come those feelings again!\nWho can it be now?\nWho can it be now?\nWho can it be now?\nWho can it be now?\nIs it the man come to take me away?\nWhy do they follow me?\nIt's not the future that I can see\nIt's just my fantasy\nYeah!\nWho can it be now?\nWho can it be now?\nWho can it be now?\nWho can it be now?\nOh who can it be now?\nOh who can it who can it\nYeah yeah yeah\nOh oah..."""
31,Hold Me,Fleetwood Mac,1982,"b""Can you understand me\nBaby don't you hand me a line\nAlthough it doesn't matter\nYou and me got plenty of time\nThere's nobody in the future\nSo baby let me hand you my love\nThere's no step for you to dance to\nSo slip your hand inside of my glove\nHold me hold me hold me\nHold me hold me hold me\nI don't want no damage\nBut how'm I going to manage with you\nYou hold the percentage\nBut I'm the fool paying the dues\nI'm just around the corner\nIf you got a minute to spare\nI'll be waiting for you\nIf you ever want to be there"""
32,Eye in the Sky,The Alan Parsons Project,1982,"b""Don't think sorry's easily said\nDon't try turning tables instead\nYou've taken lots of chances before\nBut I ain't gonna give anymore\nDon't ask me\nThat's how it goes\n'Cause part of me knows what you're thinking\nDon't say words you're gonna regret\nDon't let the fire rush to your head\nI've heard the accusation before\nAnd I ain't gonna take any more\nBelieve me\nThe sun in your eyes\nMade some of the lies worth believing\nI am the eye in the sky\nLooking at you\nI can read your mind\nI am the maker of rules\nDealing with fools\nI can cheat you blind\nAnd I don't need to see any more to know that\nI can read your mind I can read your mind\nDon't leave false illusions behind\nDon't cry cause I ain't changing my mind\nSo find another fool like before\nCause I ain't gonna live anymore believing\nSome of the lies while all of the signs are deceiving\nI am the eye in the sky\nLooking at you\nI can read your mind\nI am the maker of rules\nDealing with fools\nI can cheat you blind\nAnd I don't need to see any more\nTo know that\nI can read your mind I can read your mind"""
33,Let's Groove,Earth Wind,1982,"b""We can boogie down\nDown up on down\nThe boogie sound\nDown up on down\nThe boogie sound\nDown up on down\nThe boogie sound\nDown up on down\nLet's groove tonight \nShare the spice of life\nBaby slice it right\nWe're gonna groove tonight\nLet this groove\nGet you to move\nIt's alright \nAlright\nLet this groove\nSet in your shoes\nSo stand up \nAlright\nGonna tell you\nWhat you can do\nWith my love\nAlright\nLet you know girl\nYou're looking good\nYou're out of sight\nAlright\nJust move yourself\nAnd glide like a 747\nAnd lose yourself\nIn the sky\nAmong the clouds in the heavens gods\nLet this groove\nLight up your fuse\nIt's alright \nAlright\nLet this groove\nSet in your shoes\nSo stand up \nAlright\nLet me tell ya\nWhat you can do\nWith my love\nAlright\nGotta let you know girl\nYou're looking good\nYou're out of sight\nAlright\nJust tell the DJ\nTo play your favorite tune\nThen you know it's okay\nWhat you found is happening now\nLet this groove\nLight up your fuse\nIt's alright \nAlright\nLet this groove\nSet in your shoes\nSo stand up \nAlright\nLet this groove\nGet you to move \nAlright \nLet this groove\nSet in your shoes\nSo stand up \nAlright\nYou will find peace\nOf mind on the floor\nTake a little time\nCome and see\nYou and me\nGive a little sign\nI'll be there\nAfter a while\nIf you want my love\nWe can boogie \nOn down \nDown \nLet's groove tonight \nShare the spice of life \nBaby slice it right \nWe're gonna groove tonight \nLet this groove\nGet you to move \nAlright \nLet this groove\nSet in your shoes\nSo stand up \nAlright\nLet this groove\nGet you to move\nAlright alright alright\nLet this groove\nSet in your shoes\nSo stand up \nAlright\nLet this groove\nLight up your fuse\nIt's alright \nAlright\nLet this groove\nSet in your shoes\nSo stand up \nAlright\nLet this groove\nGet you to move\nAlright alright alright\nLet this groove\nSet in your shoes\nSo stand up \nAlright\nLet this groove\nGet you to move\nIt's alright \nAlright\nLet this groove\nSet in your shoes\nSo stand up \nAlright"""
34,Open Arms,Journey,1982,"b""Lying beside you\nHere in the dark\nFeeling your heartbeat with mine\nSoftly you whisper\nYou're so sincere\nHow could our love be so blind?\nWe sailed on together\nWe drifted apart\nAnd here you are\nBy my side\nSo now I come to you\nWith open arms\nNothing to hide\nBelieve what I say\nSo here I am\nWith open arms\nHoping you'll see\nWhat your love means to me\nOpen arms\nLiving without you\nLiving alone\nThis empty house seems so cold\nWanting to hold you\nWanting you near\nHow much I wanted you home\nBut now that you've come back\nTurned night into day\nI need you to stay\nSo now I come to you\nWith open arms\nNothing to hide\nBelieve what I say\nSo here I am\nWith open arms\nHoping you'll see\nWhat your love means to me\nOpen arms"""
35,Leader of the Band,Dan Fogelberg,1982,"b""An only child\nAlone and wild\nA cabinet maker`s son\nHis hands were meant for different work\nAnd his heart was known to none\nHe left his home\nAnd went his lone and solitary way\nAnd he gave to me a gift\nI know I never can repay\nA quiet man of music\nDenied a simpler fate\nHe tried to be a soldier once\nBut his music wouldn`t wait\nHe earned his love through discipline\nA thundering velvet hand\nHis gentle means\nOf sculpting souls\nTook me years to understand\nThe leader of the band is tired\nAnd his eyes are growing old\nBut his blood runs\nThrough my instrument\nAnd his song is in my soul\nMy life has been a poor attempt\nTo imitate the man\nI`m just a living legacy\nTo the leader of the band\nMy brothers' lives were different\nFor they heard another call\nOne went to Chicago\nAnd the other to St. Paul\nAnd I'm in Colorado\nWhen I'm not in some hotel\nLiving out this life I`ve chose\nAnd come to know so well\nI thank you for the music\nAnd your stories of the road\nI thank you for the freedom\nWhen it came my time to go\nI thank you for the kindness\nAnd the times when you got tough\nAnd papa\nI don`t think I said\nI love you near enough\nThe leader of the band is tired\nAnd his eyes are growing old\nBut his blood runs\nThrough my instrument\nAnd his song is in my soul\nMy life has been a poor attempt\nTo imitate the man\nI`m just a living legacy\nTo the leader of the band\nI am the living legacy\nTo the leader of the band"""
36,Leather and Lace,Stevie Nicks,1982,"b""Is love so fragile and the heart so hollow\nShatter with words impossible to follow\nYou're saying I'm fragile try not to be\nI search only for something I can't see\nI have my own life\nAnd I am stronger than you know\nBut I carry this feeling\nWhen you walked into my house\nThat you won't be walking out the door\nStill I carry this feeling\nWhen you walked into my house\nThat you won't be walking out the door\nLovers forever face to face\nMy city your mountains\nStay with me stay\nI need you to love me\nI need you today\nGive to me your leather\nTake from me my lace\nYou in the moonlight\nWith your sleepy eyes\nCould you ever love a man like me\nAnd you were right\nWhen I walked into your house\nI knew I'd never want to leave\nSometimes I'm a strong man\nSometimes cold and scared\nAnd sometimes I cry\nBut that time I saw you\nI knew with you to light my nights\nSomehow I'd get by\nFirst time I saw you\nI knew with you to light my nights\nSomehow I would get by\nLovers forever face to face\nMy city your mountains\nStay with me stay\nI need you to love me\nI need you today\nGive to me your leather\nTake from me my lace\nLovers forever face to face\nMy city your mountains\nStay with me stay\nI need you to love me\nI need you today\nGive to me your leather\nTake from me my lace"""
37,Even the Nights Are Better,Air Supply,1982,"b""I I was the lonely one\nWondering what went wrong why love had gone\nAnd left me lonely\nI I was so confused feeling like I'd just been used\nThen you came to me and my loneliness left me\nI used to think I was tied to a heartache\nThat was the heartbreak but now that I've found you\nEven the nights are better\nNow that we're here together\nEven the nights are better\nSince I found you oh\nEven the days are brighter\nWhen someone you love's beside you\nEven the nights are better\nSince I found you\nYou you knew just what to do\n'Cause you had been lonely too\nAnd you showed me how\nTo ease the pain and\nYou did more than mend a broken heart\n'Cause now you've made a fire start\nAnd I I can see that you feel the same way\nI never dreamed there'd be someone to hold me\nUntil you told me and now that I've found you\nEven the nights are better\nNow that we're here together\nEven the nights are better\nSince I found you oh\nEven the days are brighter\nWhen someone you love's beside you\nEven the nights are better\nSince I found you\nI never dreamed there'd be someone to hold me\nUntil you told me and now that I've found you\nEven the nights are better\nNow that we're here together\nEven the nights are better\nSince I found you oh\nEven the days are brighter\nWhen someone you love's beside you\nEven the nights are better\nSince I found you oh\nEven the nights are better\nNow that we're here together\nEven the nights are better\nSince I found you oh"""
38,I've Never Been to Me,Charlene,1982,"b""Hey lady you lady\nCursing at your life\nYou're a discontented mother\nAnd a regimented wife\nI've no doubt you dream about\nThe things you'll never do\nBut I wish someone had talked to me\nLike I wanna talk of you\nOoohooo I've been to Georgia and California\nAnd anywhere I could run\nI took the hand of a preacher man\nAnd we made love in the sun\nBut I ran out of places and friendly faces\nBecause I had to be free\nI've been to paradise\nBut I've never been to me\nPlease lady please lady\nDon't just walk away\n'Cause I have this need to tell you\nWhy I'm all alone today\nI can see so much of me\nStill living in your eyes\nWon't you share a part of a weary heart\nThat has lived a million lives\nOh I've been to Nice and the isle of Greece\nWhen I sipped champagne on a yacht\nI moved like Harlow in Monte Carlo\nAnd showed 'em what I've got\nI've been undressed by kings\nAnd I've seen some things that a woman ain't supposed to see\nI've been to paradise\nBut I've never been to me\nHey you know what paradise is?\nIt's a lie\nA fantasy we created about people and places as we'd like them to be\nBut you know what truth is?\nIt's that little baby you're holding\nAnd it's that man you fought with this morning\nThe same one you're going to make love with tonight\nThat's truth that's love\nSometimes I've been to crying for unborn children\nThat might have made me complete\nBut I I took the sweet life I never knew\nI'd be bitter from the sweet\nI've spent my life exploring the subtle whoring\nThat costs too much to be free hey lady\nI've been to paradise\nBut I've never been to me\nI've been to paradise\nNever been to me\nI've been to Georgia and California\nAnd anywhere I could run\nI've been to paradise\nNever been to me\nBeen to Nice and the isle of Greece\nWhen I've sipped champange on a yacht\nI've been to paradise\nNever been to to me"""
39,'65 Love Affair,Paul Davis,1982,"b""'65 love affair\nPaul Davis\nI was a car hop\nYou were into be-bop\nYou sang do wop diddy wop diddy wop doo\nAll of them changes you put me through\nIf I could go back again\nWell I know I'd never let you go\nBack with some of my friends\nTo that wonderful\nChorus:\n'65 Love Affair We wasn't gettin' nowhere\nBut we didn't care It was a crazy\n'65 Love Affair\nRock 'n' roll was simple and clear\nOh I still can hear\nI can hear it baby\nWell I acted like a dumb-dumb\nYou were bad with your pom-poms\nYou said ooh wah go team ooh wah go\nOoh-ee baby I want you to know\nIf I could go back in time\nWell I know somehow you'd still be mine\nI wouldn't be so blind\nTo that wonderful\n'65 Love Affair\nWhen rock 'n' roll was simple and clear\nOh I still can hear\nI can hear it baby\nWell I tried to make you give in\nOne night at the drive-in\nYou said oh no baby oh no woo\nAll of them changes you put me through\nIf I could go back in time\nWell I know somehow you'd still be mine\nI wouldn't be so blind\nTo that wonderful\nChorus\nWe sang doo wop diddy wop diddy wop doo\nDoo wop diddy wop diddy wop doo """
40,Heat of the Moment,Asia,1982,"b""I never meant to be so bad to you\nOne thing I said that I would never do\nA look from you and I would fall from grace\nAnd that would wipe the smile right from my face\nDo you remember when we used to dance?\nAnd incidents arose from circumstance\nOne thing led to another we were young\nAnd we would scream together songs unsung\nIt was the heat of the moment\nTelling me what my heart meant\nThe heat of the moment showed in your eyes\nAnd now you find yourself in Eighty Two\nThe disco hot spots hold no charm for you\nYou can concern yourself with bigger things\nYou catch a pearl and ride the dragon's wings\nCause it's the heat of the moment\nHeat of the moment\nThe heat of the moment showed in your eyes\nAnd when your looks are gone and you're alone\nHow many nights you sit beside the phone\nWhat were the things you wanted for yourself?\nTeenage ambitions you remember well\nIt was the heat of the moment\nTelling me what your heart meant\nThe heat of the moment showed in your eyes\nHeat of the moment\nHeat of the moment\nHeat of the moment showed in your eyes\nHeat of the moment\nHeat of the moment\nHeat of the moment"""
41,Take It Easy on Me,Little River Band,1982,"b""It used to be so easy to be your lover\nWe wandered through the days like they had no end\nBut now that you are gone I'm under cover\nI just can't think about you as a friend\nTake it easy on me\nIt should be easy to see\nI'm getting lost in a crowd\nHear me crying out loud\nJust want you to know\nI know that you have to go\nIt's all up to you but whatever you do\nTake it easy on me\nSo now I'll go the minstrel road without\nI know there will be times when I need you there\nAnd each night as I sing those songs about you\nI'll think back to the time when you used to care\nTake it easy on me\nIt should be easy to see\nI'm getting lost in a crowd\nHear me crying out loud\nJust want you to know\nI know that you have to go\nIt's all up to you but whatever you do\nTake it easy on me\nTake it easy on me\nOh baby don't leave me crying\nIt should be easy to see\nI've needed you for so long\nJust one more chance with you\nOne more chance will you take chance?\nCome on and take a chance\nTake it easy on me\nIt should be easy to see\nI'm getting lost in a crowd\nHear me crying out loud\nJust want you to know\nI know that you have to go\nIt's all up to you but whatever you do\nTake it easy on me\nIt's still up to you but whatever you do\nTake it easy on me"""
42,Pac-Man Fever,Buckner,1982,"b""I got a pocket full of quarters and I'm headed to the arcade\nI don't have a lot of money but I'm bringing ev'rything I made\nI've got a callus on my finger and my shoulder's hurting too\nI'm gonna eat them all up just as soon as they turn blue\nCause I've got Pac-Man fever;\nPac-Man fever\nIt's driving me crazy\nDriving me crazy\nI've got Pac-Man fever;\nPac-Man fever\nI'm going out of my mind\nGoing out of my mind\nI've got Pac-Man fever;\nPac-Man fever\nI'm going out of my mind\nGoing out of my mind\nI've got all the patterns down up until the ninth key\nI've got Speedy on my tail and I know it's either him or me\nSo I'm heading out the back door and in the other side;\nGonna eat the cherries up and take them all for a ride\nCause I've got Pac-Man fever;\nPac-Man fever\nIt's driving me crazy\nDriving me crazy\nI've got Pac-Man fever;\nPac-Man fever\nI'm going out of my mind\nGoing out of my mind\nI've got Pac-Man fever;\nPac-Man fever\nI'm going out of my mind\nGoing out of my mind\nI'm gonna fake it to the left and move to the right;\nCause Pokey's too slow and Blinky's out of sight\nNow I've got them on the run and I'm looking for the high score;\nSo it's once around the block And I'll slide back out the side door\nI'm really cookin' now eating everything in sight\nAll my money's gone so I'll be back tomorow night\nCause I've got Pac-Man fever;\nPac-Man fever\nIt's driving me crazy\nDriving me crazy\nI've got Pac-Man fever;\nPac-Man fever\nI'm going out of my mind\nGoing out of my mind"""
43,That Girl,Stevie Wonder,1982,"b""That girl thinks that she's so fine\nThat soon she'll have my mind\nThat girl thinks that she's so smart\nThat soon she'll have my heart\nShe thinks in no time flat\nThat she'll be free and clear to start\nWith her emotional rescue of love that you'll leave torn apart\nThat girl thinks that she's so bad\nShe'll change my tears to joy from sad\nShe says she keeps the upper hand\nCause she can please her man\nShe doesn't use her love to make him weak\nShe uses love to keep him strong\nAnd inside me there's no room for doubt\nThat it won't be too long\nBefore I tell her that I love her\nThat I want her\nThat my mind and soul and body needs her\nTell her that I'd love to that I want to\nThat I need to do all that I have to\nTo be in her love\nI've been hurting for a long time\nAnd you've been playing for a long time\nYou know it's true\nI've been holding for a long time\nAnd you've been running for a long time\nIt's time to do what we have to do\nThat girl That girl\nThat girl knows every single man\nWould ask her for her hand\nBut she says her love is much too deep\nFor them to understand\nShe says her love has been crying out\nBut her lover hasn't heard\nBut what she doesn't realize is that I've listened to every word\nThat girl that girl that girl\nOh That girl that girl that girl that girl"""
44,Private Eyes,Hall,1982,"b""I see you you see me\nWatch you blowing the lines when you're making a scene\nOh girl you've got to know\nWhat my head overlooks the senses will show\nTo my heart when it's watching for lies\nYou can't escape my\nPrivate eyes\nThey're watching you\nThey see your every move\nPrivate eyes\nThey're watching you\nPrivate eyes\nThey're watching you\nWatching you\nWatching you\nWatching you\nYou play with words you play with love\nYou can twist it around baby that ain't enough\nCause girl I'm going to know\nIf you're letting me in or letting me go\nDon't lie when you're hurting inside\nCause you can't escape my\nPrivate eyes\nThey're watching you\nThey see your every move baby\nPrivate eyes\nThey're watching you\nPrivate eyes\nThey're watching you\nWatching you\nWatching you\nWatching you\nWhy you try to put up a front for me?\nI'm a spy but on your side you see\nSlip on into any disguise\nI'll still know you look into my\nPrivate eyes\nThey're watching you\nThey see your every move\nPrivate eyes\nThey're watching you\nPrivate eyes\nThey're watching you\nPrivate eyes\nThey're watching you\nThey see your every move\nPrivate eyes\nThey're watching you\nPrivate eyes\nThey're watching you\nPrivate eyes\nThey're watching you\nThey see your every move\nPrivate eyes\nThey're watching you\nPrivate eyes\nThey're watching you\nPrivate eyes\nThey're watching you\nThey see your every move\nPrivate eyes\nThey're watching you\nPrivate eyes\nThey're watching you\nThey see your every move"""
45,Trouble,Lindsey Buckingham,1982,"b""I should be saying goodnight\nI really shouldn't stay anymore\nIt's been so long since I held you\nForgotten what love is for\nI should run on the double\n I think I'm in trouble\n Trouble\n Yes I think I'm in trouble\nCome come to me darling and hold me\nLet your honey keep you warm\nBeen so long since I held you\nForgotten what love is for\nI should run on the double\n I think I'm in trouble\n Trouble\n Yes I think I'm in trouble\n I think I'm in trouble\nI should run on the double\n I think I'm in trouble\n Trouble\n I think I'm in trouble\n I think I'm in trouble"""
46,Making Love,Roberta Flack,1982,"b""Here... close to our feeling... we touch again.... we love again\nRemember when we thought our hearts would never mend?\nAnd we're all the better for each other\nThere's more to love I know...than making love\nHere... no more confusion\nWe see our lives We live our lives\nRemember when we thought we never would survive?\nBut now neither one of us is breaking\nThere's more to love I know...than making love\nSomethings never change\nSomethings sometimes do\nAnd now I'm feeling strong enough to let you in\nAnd now neither one of us is breaking\nKnowing now that there's more to love...than making love\nAnd I remember you.....and making love\nAnd I remember you...\nAnd I remember you...oooo\nAnd I remember you\nAnd I remember you...ooo"""
47,Love's Been a Little Bit Hard on Me,Juice Newton,1982,"b""I've got nothing to be ashamed of\nIf I shy away it's only because\nOh love's been a little\nYa know it's just been a little\nI can't remember when it meant so much\nNow I shy away from the slightest touch\nOh love's been a little\nJust a little little\nWell come out come out\nFrom that hopeless romance in side\nChild it's all right it's all right\nShade so dark so close to the light\nWell come out well come out\nFrom that hopeless romance in side\nChild it's all right it's all right\nShade so dark so close to the light\nI'll be back when I calm my fears\nThen I'll see you 'round in a thousand years\nOh love's been a little\nOh love ya know it's just been a little\nIt's hard on me"""
48,Young Turks,Rod Stewart,1982,"b""Billy left his home with a dollar in his pocket\nAnd a head full of dreams\nHe said somehow someway\nIt's gotta get better than this\nPatti packed her bags\nLeft a note for her mama\nShe was just seventeen\nThere were tears in her eyes\nWhen she kissed her little sister goodbye\nThey held each other tight\nAs they drove on through the night\nThey were so excited\nWe got just one shot of life\nLet's take it while we're still not afraid\nBecause life is so brief\nAnd time is a thief when you're undecided\nAnd like a fistful of sand\nIt can slip right through your hands\nYoung hearts be free tonight\nTime is on your side\nDon't let them put you down\nDon't let 'em push you around\nDon't let 'em ever change your point of view\nParadise was closed\nSo they headed for the coast in a blissful manner\nThey took a tworoom apartment\nThat was jumping every night of the week\nHappiness was found in each other's arms\nAs expected yeah\nBilly pierced his ears\nDrove a pickup like a lunatic ooh!\nYoung hearts be free tonight\nTime is on your side\nDon't let them put you down\nDon't let 'em push you around\nDon't let 'em ever change your point of view\nCome on babe!\nYoung hearts be free tonight\nTime is on on your side\nBilly wrote a letter back home\nTo Patti's parents tryin' to explain\nHe said: 'We're both real sorry\nThat it had to turn out this way'\nBut there ain't no point in talking\nWhen there's nobody listening\nSo we just ran away\nPatti gave birth to a ten-pound baby boy yeah!\nYoung hearts be free tonight time is on your side\nYoung hearts be free tonight time is on your side\nYoung hearts be free tonight time in on your side\nYoung hearts gotta run free\nBe free live free\nTime is on time is on your side\nTime time time\nTime is on your side\nIs on your side\nIs on your side\nIs on your side\nYoung heart be free tonight\nTonight tonight tonight\nTonight tonight yeah"""
49,Freeze-Frame,The J. Geils Band,1982,"b""I could see it was a rough-cut Tuesday\nSlow-motion weekdays stare me down\nHer lipstick reflex got me wound\nThere were no defects to be found\nSnapshot image froze without a sound\nThursday morning was a hot flash-factor\nHer face still focused in my mind\nTest-strip proof-sheet love is hard to find\nFriday night we'll dance the spotlight grind\nStop-time heart for me if she's not mine\nCHORUS:\nFreeze-Frame!  \nFreeze-Frame! Now Freeze!\nNow I'm lookin' at a flashback Sunday\nZoom lens feelings just won't disappear\nClose-up darkroom sweet-talk in my ear\nHer hot-spot love for me is strong\nThis freeze-frame moment can't be wrong\nCHORUS \nFreeze frame...\nFADE"""
50,Keep the Fire Burnin',REO Speedwagon,1982,"b""Keep the fire burnin'\nLet it keep us warm\nThe world will keep on turnin'\nLet it turn you on\nLet us not stop learnin'\nWe can help one another be strong\nLet us never lose our yearnin'\nTo keep the fire burnin' all night long\nYou've been changing so much\nI'm not sure your in touch with what's real\nYou just come and you go\nNever letting me know how you feel\nAnd I'm livin here in doubt\nThere's so much to talk about\nI know that we can work it out\nWe can keep the fire burnin'\nLet it keep us warm\nThe world will keep on turnin'\nLet it turn you on\nLet us not stop learnin'\nWe can help one another be strong\nLet us never lose our yearnin'\nTo keep the fire burnin' all night long\nWe've been through this enough\nIt gets rough but there's nowhere to run\nThis is where we belong\nWe are strong we can never give up\nIf we wanted to we could\nBut we've always understood\nTo keep lookin' for the good oh\nWho will keep the fire burnin'?\nLet it keep us warm\nThe world will keep on turnin'\nLet it turn you on\nLet us not stop learnin'\nWe can help one another be strong\nLet us never lose our yearnin'\nTo keep the fire burnin'\nKeep the fire burnin'\nLet it keep us warm\nThe world will keep on turnin'\nLet it turn you on\nLet us not stop learnin'\nWe can help one another be strong\nLet us never lose our yearnin'\nTo keep the fire burnin' all night long\nKeep the fire burnin'\nKeep the fire burnin'\nKeep the fire burnin'\nKeep the fire burnin'\nKeep the fire burnin'\nKeep the fire burnin'\nKeep the fire burnin'"""
51,Do You Believe in Love,Huey Lewis,1982,"b""I was walking down a one way street\nJust a looking for someone to meet\nOne woman who was looking for a man\nNow I'm hoping  that the feeling is right\nAnd I'm wondering  if you'll stay for the night\nSo I'm coming \nI want to love you all over\nDo you believe in love\nDo you believe it's true\nDo you believe in love\nOh you're making me believe it too\nNow the feeling is beginning to grow\nAnd the meaning is something you only know\nIf you believe it take my hand and I'll take your heart\nCome on\nNow I'm wondering  where does true love begin\nI'm going under  so I'm letting you in\nMy woman \nI want to love you all over\nDo you believe in love\nYou believe it's true\nOh you're making me believe it too\nI'm so glad it's changed\nDo you believe in love\nI'm so glad! I'm so glad!\nOh you're making me believe it too girl\nDo you believe in love?\nDo you believe it's true?\nDo you believe in love?\nI believe in love too"""
52,Cool Night,Paul Davis,1982,"b""I sometimes wonder why all the flowers have to die\nI dream about you and now summer's come and gone\nAnd the nights they seem so long\nCome on over tonight come on over\nIt's gonna be a cool night\nJust let me hold you by the firelight\nIf it don't feel right you can go\nOh when the cool night\nBrings back memories of a good life\nWhen this love was not so old\nI won't talk about the past\nHow love's supposed to last forever\nAnd you don't have to take a stand lay out any plans\nCome on over tonight come on over\nIt's gonna be a cool night\nJust let me hold you by the firelight\nIf it don't feel right you can go\nOh when the cool night\nBrings back memories of a good life\nWhen this love was not so old\nCome on over tonight come on over\nIt's gonna be a cool night\nJust let me hold you by the firelight\nIf it don't feel right you can go\nOn a cool night let me hold you\nOn a cool just let me hold you by the firelight\nIf it don't feel right you can go"""
53,Caught Up In You,.38 Special,1982,"b'I never knew there\'d come a day\nWhen I\'d be sayin\' to you\n""Don\'t let this good love slip away\nNow that we know that it\'s true.""\nDon\'t don\'t you know the kind of man I am?\nNo said I\'d never fall in love again\nBut it\'s real and the feeling comes shining through\nI\'m so caught up in you little girl\nAnd I never did suspect a thing\nSo caught up in you little girl\nThat I never wanna get myself free\nAnd baby it\'s true you\'re the one\nWho caught me baby you taught me\nHow good it could be\nIt took so long to change my mind\nI thought that love was a game\nI played around enough to find\nNo two are ever the same\nYou made me realize the love I missed\nSo hot love I couldn\'t quite resist\nWhen it\'s right the light just comes shining through\nI\'m so caught up in you little girl\nYou\'re the one that\'s got me down on my knees\nSo caught up in you little girl\nThat I never wanna get myself free\nAnd baby it\'s true you\'re the one\nWho caught me baby you taught me\nHow good it could be\nFill your days and your nights\nNo need to ever ask me twice oh no\nWhenever you want me\nAnd if ever comes a day\nWhen you should turn and walk away oh no\nI can\'t live without you\nI\'m so caught up in you\nYeah yeah yeah\nAnd if ever comes a day\nWhen you should turn and walk away oh no\nI can\'t live without you\nI\'m so caught up in you little girl\nYou\'re the one that\'s got me down on my knees\nSo caught up in you little girl\nThat I never wanna get myself free\nAnd baby it\'s true you\'re the one\nWho caught me baby you taught me\nHow good it could be\nLittle girl\nYou\'re the one that\'s got me down on my knees\nSo caught up in you little girl\nThat I never wanna get myself free\nAnd baby it\'s true you\'re the one\nWho caught me and taught me\nYou got me so caught up in you'"
