Rank,Song,Artist,Year,Lyrics
44,1979,The Smashing Pumpkins,1996,b' 0 00 The Smashing Pumpkins 1979 0 00 Three 6 Mafia ft Young Buck 8 Ball MJG Stay Fly 0 00 Rob Base and DJ E Z Rock It Takes Two 0 15 Laid Back White Horse 0 30 Three 6 Mafia Stay High 0 59 Fleetwood Mac Little Lies 1 19 69 Boyz Tootsee Roll 1 46 Folk Implosion Natural One 2 01 Technotronic Pump Up the Jam '
45,Diggin' on You,TLC,1996,b' I was like peace in a groove On a Sunday afternoon You were there so was I In the park 4th of July I was chillin with my Kool Aid When Miss Chilli came to relay That you had a thing for me Finest thing you d ever seen I must admit to you I ve heard them lines a time or two Although for some apparent reason Monkey lines are now in season Lights off lights on I guess the groove is on so I am Diggin the scene diggin on you diggin on me Baby baby ooo baby baby It s on like that it s on like that I gotta be in love or somethin like that Diggin the scene diggin on you diggin on me Baby baby ooo baby baby It s on like that it s on like that I gotta be in love or somethin like that I was like deep in a cool What nt gone be nobody s fool Could not care less who was there Could ve been like anywhere I was chillin with my Kool Aid Did not want to par ti ci pate In no silly conversation Had no time for new relation ships I must admit to you when I heard the lines you threw Although it usually turns me off But this time you have turned me on Lights off lights on I guess the groove is on and I am Diggin the scene diggin on you diggin on me Baby baby ooo baby baby It s on like that it s on like that I gotta be in love or somethin like that Diggin the scene diggin on you diggin on me Baby baby ooo baby baby It s on like that it s on like that I gotta be in love or somethin like that Oh why do I feel the way I do When all I can think about is you What was it in a line that made me fall for you Do you know why I m diggin diggin diggin diggin on you Diggin the scene It s on like that Diggin diggin diggin diggin on you And I am diggin the scene Diggin the scene diggin on you diggin on me Baby baby ooo baby baby It s on like that it s on like that I gotta be in love or somethin like that Diggin the scene diggin on you diggin on me Baby baby ooo baby baby It s on like that it s on like that I gotta be in love or somethin like that'
46,"Why I Love You So Much / ""Ain't Nobody""",Monica,1996,b'There s not enough drugs in the world to wipe my frickin past away But it feels like it was just yesterday When I found out my mom passed away So much I still have to say But I passed up on my only shot Should have showed you that I love you But I was too busy smoking pot Too busy starting fights and arguments and breaking rules Hanging out with the wrong group of people because I thought it made me cool But now I know I was a fool Sorry for being such a jerk And now you re dead and I can t take any of it back and it makes it so much worse And I just want to be able wake up in the morning and pretend it doesn t hurt On the day you died I wondered why the hell you had to go to work Because if you didn t you would still be alive I d be able to sleep at night Why the hell would God take you from this planet and leave me behind You love me Vince Monica Stacey and my damn brother It bothers me knowing my children are never gonna meet their grandmother I just want to cry Actually I want to die Cause the day you passed away I bottled it all up inside A couple days ago was Mothers Day But you weren t here to celebrate They say that when you die you always make it to a better place That may be true but without you I don t know how I ll make it through You always said you loved me But I never said the same to you Circles and cycles and seasons For everything there s always reason But it s never good Never turns out as it should And now I lay awake and reminisce everything that you did for me If God is real then how can any of this crap be meant to be I love you so much now I ll never gonna be able to tell you that Just to see your face again I ll go through frickin hell and back But I know you never coming back I wish I had my mother back You re the only reason that I m breathing only reason that I want to rap Everybody want to be able to hold me back and try to keep me on the ground They say that God is real and I keep looking but he s not around Ain t nobody ever gonna be able to save me I can t save my frickin myself Need some major help Cuz I don t want to burn inside the flames of hell Everything you do in life is gotta be for something right Think I need to go to bed and deal with the pain another night I don t even want to write But I gotta be able to cope with the pain So I say to hell with a broken heart I got a broken brain I just want to walk away But I still got a lot to say But I feel like I m better off dead or put in jail and locked away Circles and cycles and seasons For everything there s always reason But it s never good Never turns out as it should'
47,Kissin' You,Total,1996,b' Kissin you is all that I been thinking of Kissin you is ooh ooh Don t matter who knows I don t care who sees me And thinking about you makes my life complete And what I mean by that That my whole world changes You make me feel things that I never felt I wanna kiss you Kissin you is all that I been thinking of Kissin you is ooh ooh Oh yeah I wanna kiss you Kissin you is all that I been thinking of Kissin you is ooh ooh When I m with my friends I m trying to figure out a way To leave em behind just to get back to you Oh you re my best kept secret And that s the way I like it You re my pride and joy boy That s why I m dreaming of you I wanna kiss you Kissin you is all that I been thinking of Kissin you is ooh ooh Kissing you so good Kissin you is all that I been thinking of Kissin you is ooh ooh You re my pride and joy You re my baby boy People ask me how I feel about you They ask me if I love you Am I crazy for you 2x You re my pride and joy You re my baby boy People ask me how I feel about you They ask me if I love you Am I crazy for you Yeah yeah yeah Yeah yeah yeah Yeah yeah yeah Kissing you is so good Yeah yeah yeah Yeah yeah yeah Yeah yeah yeah Oh yeah I wanna kiss you Kissin you is all that I been thinking of Kissin you is ooh ooh Kissin you is all that I been thinking of Kissin you is ooh ooh Kissing you so good Got to have it have your love that s all I m thinking of Got to have it have your love that s all I m thinking of Got to have it have your love that s all I m thinking of Got to have it have your love that s all I m thinking of Got to have it have your love that s all I m thinking of Got to have it have your love that s all I m thinking of Got to have it have your love that s all I m thinking of Got to have it have your love that s all I m thinking of Got to have it have your love that s all I m thinking of Got to have it have your love that s all I m thinking of'
48,Count On Me,Whitney Houston,1996,b' Count on me through thick and thin A friendship that will never end When you are weak I will be strong Helping you to carry on Call on me I will be there Don t be afraid Please believe me when I say Count on me I can see it s hurting you I can feel your pain It s hard to see the sunshine through the rain I know sometimes it seems as if It s never gonna end But you ll get through it Just don t give in because you can Count on me through thick and thin A friendship that will never end When you are weak I will be strong Helping you to carry on Call on me I will be there Don t be afraid Please believe me when I say Count on me I can count on me Yes you can I know sometimes it seems as if We re standing all alone But we ll get through it Because love won t let us fall Count on me through thick and thin A friendship that will never end When you are weak I will be strong Helping you to carry on Call on me I will be there Don t be afraid Please believe me when I say Count on me There s a place inside all of us Where our faith in love begins You should reach to find the truth in love The answers there with in oh I know that life can make you feel It s much harder than it really is But we ll get through it Just don t give in Count on me through thick and thin A friendship that will never end When you are weak I will be strong Helping you to carry on Call on me I will be there Don t be afraid Please believe me when I say Count on Count on Count on Count on Count on Count on Count on me O yes you can No I can t Sure you can Noo So glad I can Count me'
49,Fantasy,Mariah Carey,1996,b' Oh when you walk by every night Talking sweet and looking fine I get kind of hectic inside Mmm baby I m so into you Darling if you only knew All the things that flow through my mind But it s just a sweet sweet fantasy baby When I close my eyes you come and take me On and on and on it s so deep in my daydreams But it s just a sweet sweet fantasy baby Images of rapture Creep into me slowly As you re going to my head And my heart beats faster When you take me over Time and time and time again But it s just a sweet sweet fantasy baby When I close my eyes you come and take me On and on and on it s so deep in my daydreams But it s just a sweet sweet fantasy baby Oh oh it s just a sweet sweet fantasy baby When I close my eyes you come and take me On and on and on it s so deep in my daydreams But it s just a sweet sweet fantasy baby I m in heaven With my boyfriend my laughing boyfriend There s no beginning and there is no end Feels like I m dreaming but I m not sleeping Oh it s just a sweet sweet fantasy baby When I close my eyes you come and take me On and on and on it s so deep in my daydreams But it s just a sweet sweet fantasy baby Sweet sweet fantasy baby When I close my eyes you come and take me On and on and on it s so deep in my daydreams But it s just a sweet sweet fantasy baby Sweet sweet fantasy baby Sweet sweet fantasy baby'
50,Time,Hootie,1996,b'Time why you punish me Like a wave crashing into the shore You wash away my dreams Time why you walk away Like a friend with somewhere to go You left me crying Can you teach me about tomorrow And all the pain and sorrow running free Cause tomorrow s just another day And I don t believe in time Time I don t understand Children killing in the street Dying for the color of a rag Time take their red and blue Wash them in the ocean make them clean Maybe their mothers won t cry tonight Can you teach me about tomorrow And all the pain and sorrow running free But tomorrow s just another day And I don t believe in Time is wastin time is walkin You ain t no friend of mine I don t know where I m goin I think I m out of my mind Thinkin about time And if I die tomorrow yeah Just lay me down to sleep Oh no no no no Time is wastin time is walkin You ain t no friend of mine I don t know where I m goin I think I m out of my mind Thinkin about time Time you left me standing there Like a tree growin all alone The wind just stripped me bare stripped me bare Time the past has come and gone The future s far away Well now only lasts for one second one second Can you teach me about tomorrow And all the pain and sorrow running free Cause tomorrow s just another day And I don t believe in time You ain t no friend of mine I don t know where I m goin I think I m out of my mind Walkin wasted You ain t no friend of mine I don t know where I m goin No no no no Time without courage time without fear Is just wasted wasted wasted time Oh Time why you punish me '
51,You'll See,Madonna,1996,b' You think that I can t live without your love You ll see You think I can t go on another day You think I have nothing Without you by my side You ll see Somehow some way You think that I can never laugh again You ll see You think that you destroyed my faith in love You think after all you ve done I ll never find my way back home You ll see Somehow someday All by myself I don t need anyone at all I know I ll survive I know I ll stay alive All on my own I don t need anyone this time It will be mine No one can take it from me You ll see You think that you are strong but you are weak You ll see It takes more strength to cry admit defeat I have truth on my side You only have deceit You ll see Somehow someday All by myself I don t need anyone at all I know I ll survive I know I ll stay alive I ll stand on my own I won t need anyone this time It will be mine No one can take it from me You ll see You ll see You ll see You ll see'
52,Last Night,Az Yet,1996,b' Last night you were so into it You told me secrets that you ve never told a soul You were so nervous and yet oh so comfortable As we explored your image of love I drank your wine as you taste mine I kissed your lips you felt my body slip Into your soul I almost cried cause it was so beautiful Last night I was inside of you Last night While making love to you I saw the sun the moon the mountains and the rivers I saw heaven when I made sweet love to you Last night there was no planning it It was so special and so very innocent We talked of memories our favorite fantasies As we explored our visions of love Deep in the night right by the fireside You felt my candlelight in your soul You felt incredible I started to explode I almost cried cause it was so beautiful Last night I was inside of you Last night While making love to you I saw the sun the moon the mountains and the rivers I saw heaven when I made sweet love to you Sunlight red red roses The scent of you it calms the heart The sight of you I fall apart Moonlight the things we notice When we re in love that s when it comes And I m so I m so in love Last night I was inside of you Last night While making love to you I saw the sun the moon the mountains and the rivers I saw heaven when I made sweet love to you Last night I was inside of you Last night While making love to you I saw the sun the moon the mountains and the rivers I saw heaven when I made sweet love to you Last night I was inside of you Last night While making love to you I saw the sun the moon the mountains and the rivers I saw heaven when I made sweet love to you'
53,Mouth,Merril Bainbridge,1996,b' I feel like I ve been blown apart there are pieces here I don t know where they go I don t know where they go Kiss me on my salty lips I bet you feel a little crazy But for me we ll be famous on TV Would it be my fault if I could turn you on Would I be so bad if I could turn you on When I kiss your mouth I want to taste it And turn you upside down don t want to waste it I jump on you you jump on me you push me out And even though you know I love you I d be inclined to slap you in the mouth When I kiss your salty lips you will feel a little crazy But for me I ll be famous on TV Would it be my fault if I could turn you on Would I be so bad if I could turn you on When I kiss your mouth I want to taste it And turn you upside down don t want to waste it Would it be my fault if I could turn you on Would I be so bad if I could turn you on When I kiss your mouth I want to taste it And turn you upside down don t want to waste it Now will it be my fault if I take your love and throw it wide You might restrain me but could you really blame me And you will feel you re blown apart all the pieces there will fit To make you whole and I know where they go Would it be my fault if I could turn you on Would I be so bad if I could turn you on When I kiss your mouth I want to taste it And turn you upside down don t want to waste it When I kiss your mouth I want to taste it And turn you upside down don t want to waste it When I kiss your mouth I want to taste it And turn you upside down Don t want to waste it'
54,The Earth the Sun the Rain,Color Me Badd,1996,b'When I was lost I could not see All the beauty and wonder Wrapping around me I was alone Dreaming of you Oh I could not imagine This dream coming true So much joy now In all that I touched You make me feel Everything so much CHORUS I will love you for the earth at my feet I will love you for the sun in the sky I will love you for the falling rain I will love you for the heart that could break I will love you for the dreams that we share I will love you for the falling rain Facing the wind Tears from my eyes Baby where have you been When I was hoping Was waiting for you To pull back the door To take me by the hand And lead me through This whole world was A stranger to me Now you have opened My heart to everything CHORUS Like a whisper in a dream You ve walked softly into my life With love and sweet emotion And as I gaze into your eyes I see the beauty that God has created And I love you girl Now and forever CHORUS x3'
55,All the Things (Your Man Won't Do),Joe,1996,b' Hey love You say you need someone to be there for you To love you all night long Hah it s kinda funny but I don t think you have to look no further Because I m right here And I m ready To do all the things your man won t do Tell me what kind of man Would treat his woman so cold Treat you like you re nothing When your worth more than gold Girl to me you re like a diamond I love the way you shine A hundred million dollar treasure I d give the world to make you mine I d put a string of pearls right in your hand Make love on a beach of jet black sand Outside in the rain We can do it all night I ll touch all the places he would not And some you never knew would get you hot Nothing is forbidden when we touch Baby I wanna do All of the things your man won t do Ohh oh Baby I wanna do All of the things your man won t do Yeahhh I ll take you out on a night cruise on a yacht Just can t loose Cause we got a lot to look forward to One two what cha gonna do What good is a diamond nobody can see I hear he s got you on lock down But I got the master key I ll light up all the candles all around Show me to the subway I ll go down Nothing can be sweeter than the sound of making love Baby when I start I just can t stop I love you from the bottom to the top Nothing is forbidden when we touch Baby I wanna do All of the things your man won t do Oooh ooh Baby I wanna do All of the things your man won t do Yeahhh ohh And I ll oh yeah yeah yeah oh yeah I ll I ll light up all the candles all around Show me to the subway I ll go down Nothing can be sweeter than the sound of making love Baby when I start I just can t stop I love you from the bottom to the top Nothing is forbidden when we touch Baby I wanna do All of the things your man won t do Sweet lady I wanna do All of the things your man won t do Ooh I got a jones in my bones for you There ain t a damn thing that I won t do I ll make your body cream with my sex machine I won t stop until I hear your mother scream Lady I wanna do All of the things your man won t do I ll do them for you Baby I wanna do All of the things your man won t do I ll do them for you Sweet lady I wanna do All of the things your man won t do I ll do them for you Baby I wanna do All of the things your man won t do I ll do them for you Sweet lady I wanna do All of the things your man won t do I ll do them for you'
56,Wonderwall,Oasis,1996,b' Today is gonna be the day that they re gonna throw it back to you By now you should have somehow realised what you gotta do I don t believe that anybody feels the way I do about you now Backbeat the word is on the street that the fire in your heart is out I m sure you ve heard it all before but you never really had a doubt I don t believe that anybody feels the way I do about you now And all the roads we have to walk are winding And all the lights that lead us there are blinding There are many things that I would like to say to you But I don t know how Because maybe You re gonna be the one that saves me And after all You re my wonderwall Today was gonna be the day but they ll never throw it back to you By now you should ve somehow realised what you re not to do I don t believe that anybody feels the way I do about you now And all the roads that lead you there were winding And all the lights that light the way are blinding There are many things that I would like to say to you But I don t know how I said maybe You re gonna be the one that saves me And after all You re my wonderwall I said maybe You re gonna be the one that saves me And after all You re my wonderwall I said maybe You re gonna be the one that saves me You re gonna be the one that saves me You re gonna be the one that saves me '
57,Woo Hah!! Got You All in Check,Busta Rhymes,1996,b' When I step up in the place a yo I step correct Woo hah got you all in check I got that head nod shit that make you break your neck Woo hah got you all in check And you know we come through to wreck the discotheque Woo hah got you all in check Throw your hands up in the air don t ever disrespect Woo hah got you all in check Busta Rhymes up in the place true indeed Yes I catch wreck and that s word on my seed I m guaranteed to give you what you need One blood everybody like Junior Reid Wake up every morning yo I must succeed Nationwide ruckus make the world stampede Yo Willie mek we roll some weed Mad charged nigga now I must proceed Yo we bout to make moves set speed Peace to Baby Phife Q Tip Ali Shaheed Watch me knock you out like Apollo Creed Body blows busting your shit making you bleed Just feed off dynamic flows and take heed Need more information homeboy then just read Ay ya you can read all about the pure breed Do the bogle dance man do the pepperseed When I step up in the place a yo I step correct Woo hah got you all in check I got that head nod shit that make you break your neck Woo hah got you all in check And you know we come through to wreck the discotheque Woo hah got you all in check Throw your hands up in the air don t ever disrespect Woo hah got you all in check How dare you ever try to step on my suede shoes Top Gun shut down your firm like Tom Cruise Please let me get down and blow a fuse Acting fools breaking shit down to molecules Yo let me hit you with my ill street blues Busta Rhymes always headlines the street news Woo hah hey baby girl don t be confused Sail my seven seas and enjoy my boat cruise I know you really want to know who s Coming through leaving blunt stains and residues Sorry homeboy but your flow sound used Got to pay your dues baby you know the rules Whenever I travel the world I landcruise If you choose to fuck around you get bruised Now I got you gassed on super unleaded fuels Give me room give me some space yo excuse When I step up in the place a yo I step correct Woo hah got you all in check I got that head nod shit that make you break your neck Woo hah got you all in check And you know we come through to wreck the discotheque Woo hah got you all in check Throw your hands up in the air don t ever disrespect Woo hah got you all in check You now rocking with the best Busta Rhymes coming through from the Flip Mode Squad Boy Scout s who I be Straight to your dome we coming straight to your dome Bringing all new ruckus to all you rap motherfuckers Boy Scout s who I be Flip Mode is the squ id ad Busta Rhymes break it down like this Yo which motherfucker stole my flow Eeny meeny miny moe Throw them type of niggas right out my window Blast your assm hit you with a direct blow bahh Coming through like G I Joe Star Wars moving ill like Han Solo Make you bounce around like this was calypso Always shine cause I got the Hi Pro Glow You think that you can hide you think you can lay low Roll up on your ass like Hawaii 5 0 Macked out with my dreads and my Kangol Forget the Moet nigga just pass the Cisco Yo take a trip down to Mexico Come back with that shit that might make you psycho Maximum frequencies through your stereo Sorry this is it but homeboy I got to go When I step up in the place a yo I step correct Woo hah got you all in check I got that head nod shit that make you break your neck Woo hah got you all in check And you know we come through to wreck the discotheque Woo hah got you all in check Throw your hands up in the air don t ever disrespect Woo hah got you all in check'
58,Tell Me,Groove Theory,1996,b' I ve been doing my own thing Love has always had a way of having bad timing But to my great surprise ever since I looked in your eyes I had one question for you Tell me if you want me to give you all my time Wanna make it good for you cause you blow my mind I promise boy that I ll be true you re the perfect find So tell me if you want me to If you ve thought I d sleep on this Boy you re wrong cause all I dream about is our first kiss And you re the first one to make me feel like this And this is one opportunity that I can t miss no no Boy you wanna know the deal You are wondering if the words I m saying are for real Cause you got more appeal than any man in this whole world And baby I got to know how you feel yeah Tell me if you want me to give you all my time Wanna make it good for you cause you blow my mind I promise boy that I ll be true you re the perfect find So tell me if you want me to Sweetheart now it s time I let you know I don t wanna rush we should take it slow Boy I can love you can you help me grow Give me a new beginning and I ll give you a happy ending Tell me if you want me to I wanna make it good for you I promise girl that I ll be true So tell me if you want me to Tell me if you want me to I wanna make it good for you I promise girl that I ll be true So tell me if you want me to'
59,Elevators (Me & You),Outkast,1996,b' One for the money yes sir two for the show A couple of years ago on Headland and Delowe Was the start of something good Where me and my nigga rode the MARTA through the hood Just tryna find that hook up Now everyday we looked up at the ceiling Watching ceiling fans go round tryna catch that feeling Off instrumentals had my pencil and plus my paper We caught the 86 Lithonia headed to Decatur Writing rhymes tryna find our spot off in that light Light off in that spot knowing that we could rock Doing the hole in the wall clubs this shit here must stop Like Freeze We making the crowd move But we not making no G s and that s a no no Check it a one two a one two dope niggas in the Cadillac They call us went from Player s Ball to ballers Putting the South up on the map was like Little Rock to banging Niggas say mothafuck that playin they payin we stayin layin vocals Locales done made it with them big boys up in this industry OutKast yeah them niggas they making big noise Over a million sold to this day niggas they take it lightly 96 gon be that year that all y all playa haters can bite me I m out this bitch Me and you Your momma and your cousin too Rolling down the strip on Vogues Coming up slamming Cadillac doors Me and you Your momma and your cousin too Rolling down the strip on Vogues Coming up slamming Cadillac doors Back in the day when I was younger hunger Looking to fill me belly with that Rally s bullshit Pull shit off like it was supposed to be pulled Full as a tick I was stoned like them white boys Smoking them White Golds before them blunts got crunk Chunky asses passes getting thrown like Hail Mary s And they looking like Halle Berry s So so fine intertwined but we ain t sipping wine We s just chilling I m the rabid villain and I m so high Smoking freely me Lil B Reek Mone and Shug And my little brother James thangs changed in the hood Where I live at them rats know Momma I want to sing But momma I want to trick and momma I m sucking dicks now We moving on up in the world like elevators Me and the crew we pimps like 82 Me and you like Tony Toni Tone Like this East Point and we gone Me and you Your momma and your cousin too Rolling down the strip on Vogues Coming up slamming Cadillac doors Me and you Your momma and your cousin too Rolling down the strip on Vogues Coming up slamming Cadillac doors Got stopped at the mall the other day Heard a call from the other way that I just came from Some nigga was saying something talking bout smoke something Hey man you remember me from school No not really But he kept smiling like a clown facial expression looking silly And he kept asking me What kinda car you drive I know you paid I know y all got beaucoup of hoes From all them songs that y all done made And I replied that I had been going through the same things that he had True I ve got more fans than the average man But not enough loot to last me to the end of the week I live by the beat like you live check to check If it don t move your feet then I don t eat so we like neck to neck Yes we done come a long way like them slim ass cigarettes From Virginia this ain t gon stop so we just gon continue Me and you Your momma and your cousin too Rolling down the strip on Vogues Coming up slamming Cadillac doors Me and you Your momma and your cousin too Rolling down the strip on Vogues Coming up slamming Cadillac doors Me and you Your momma and your cousin too Rolling down the strip on Vogues Coming up slamming Cadillac doors Me and you Your momma and your cousin too Rolling down the strip on Vogues Coming up slamming Cadillac doors Me and you'
60,Hook,Blues Traveler,1996,b' It doesn t matter what I say So long as I sing with inflection That makes you feel I ll convey Some inner truth or vast reflection But I ve said nothing so far And I can keep it up for as long as it takes And it don t matter who you are If I m doing my job it s your resolve that breaks Because the Hook brings you back I ain t tellin you no lie The Hook brings you back On that you can rely There is something amiss I am being insincere In fact I don t mean any of this Still my confession draws you near To confuse the issue I ll refer To familiar heroes from long ago No matter how much Peter loved her What made the Pan refuse to grow Was that the hook that brings you back I ain t telling you no lie The hook brings you back On that you can rely Suck it in suck it in suck it in If you re Rin Tin Tin or Anne Boleyn Make a desperate move or else you ll win And then begin to see what you re doing to me This MTV is not for free It s so PC it s killing me So desperately I sing to thee of love Sure but also of rage and hate and pain and fear of self And I can t keep these feelings on the shelf I ve tried well no in fact I lied Could be financial suicide but I ve got too much pride inside To hide or slide I ll do as I ll decide And let it ride until I ve died And only then shall I abide this tide Of catchy little tunes Of hip three minute ditties I wanna bust all your balloons I wanna burn all of your cities to the ground I ve found I will not mess around Unless I play then hey I will go on all day Hear what I say I have a prayer to pray That s really all this was And when I m feeling stuck and need a buck I don t rely on luck because The hook brings you back I ain t telling you no lie The hook On that you can rely'
61,Doin' It,LL Cool J,1996,b' Mmmm yeah check it out baby Make it hot then we drop it Uh yeah Uptown you know how we do it Yeah you know Make it hot It s the first time together and I m feeling kinda horny Conventional methods of makin love kinda bore me I wanna knock your block off get my rocks off Blow your socks off make sure your G spots soft I ma call you Big Daddy and scream your name Matter fact I can t wait for your candy rain So whatcha sayin I get my swerve on bring it live Make it last forever damn the kitty cat s tight Mmm daddy slow down your flow Put it on me like G baby nice and slow I need a rough neck nigga Mandingo in the sack Who ain t afraid to pull my hair and spank me from the back No doubt I m the playa that you re talkin about But do you really think that you can work it out I guarantee shorty it s real baby stick it out Here comes the man of steel Doing it and doing it and doing it well Doing it and doing it and doing it well Doing it and doing it and doing it well I represent Queens she was raised out in Brooklyn Doing it and doing it and doing it well Doing it and doing it and doing it well Doing it and doing it and doing it well I represent Queens she was raised out in Brooklyn I m in the mix now searching for the right spot To hit now get down Damn I love a dick down you use a rubber Damn right You are my lover All night The putty good to you Word to momma Mad tight The only thing left to do is climax Let s make it last Word we ain t goin out like that All this time you ve been telling that you was a Don I tried to warn you girl you wouldn t listen Now let s get it on Mmm baby wild don t do that Chill wait a minute baby let me please you back You talk a good one shorty now you re makin me sweat How a live nigga like it girl Nice and wet We get it on To The Break of Dawn damn you re large How a big girl like it Daddy Nice and hard Safe sexin it flexin it gettin that affectionate Chewin it oohin it all while we re doin it Doing it and doing it and doing it well Doing it and doing it and doing it well Doing it and doing it and doing it well I represent Queens she was raised out in Brooklyn Doing it and doing it and doing it well Doing it and doing it and doing it well Doing it and doing it and doing it well I represent Queens she was raised out in Brooklyn Baby I wanna hit it in the worst way Make it hot Schemin on the ass since the first day Don t stop Damn I love it when you talk like that Make it bounce sugar Long as you can bounce me back More flesh than the Greek Fest Roll up the sess Pass the Hennessy Put my body to the test Wait wait daddy many niggas ago I was a young girl listening to how you flow Now s my chance to hit you off daddy I m grown From the back from the side Right I m in the zone One of a kind when it s time to do mine Camcorder and the whole shit Press rewind Let it flow on the screen while we puffs the L Layin back in the cut while we re under the spell Word life I like the way the ep went down Go to sleep tomorrow I ll take you back downtown We ll be Doing it and doing it and doing it well Doing it and doing it and doing it well Doing it and doing it and doing it well I represent Queens she was raised out in Brooklyn Doing it and doing it and doing it well Doing it and doing it and doing it well Doing it and doing it and doing it well I represent Queens she was raised out in Brooklyn Doing it and doing it and doing it well Doing it and doing it and doing it well Doing it and doing it and doing it well I represent Queens she was raised out in Brooklyn Doing it and doing it and doing it well Doing it and doing it and doing it well Doing it and doing it and doing it well I represent Queens she was raised out in Brooklyn'
62,Fastlove,George Michael,1996,b'Gotta get up to get down Gotta get up to get down Gotta get up to get down Gotta get up to get down Gotta get up to get down Gotta get up to get down Gotta get up to get down Gotta get up to get down Looking for some education Made my way into the night All that bullshit conversation Baby can t you read the signs I won t bore you with the details baby I don t even want to waste your time Let s just say that maybe You could help to ease my mind Baby I ain t Mr Right But if you re looking for fastlove If that s love in your eyes It s more than enough Had some bad love So fast love is all that I ve got on my mind Ooh baby What s there to think about baby Hey baby oh yeah Looking for some affirmation Made my way into the sun My friends got their ladies They re all having babies But I just want to have some fun I won t bore you with the details baby Gonna get there in your own sweet time Let s just say that maybe You could help to ease my mind Baby I ain t Mr Right But if you re looking for fastlove If that s love in your eyes It s more than enough Had some bad love Some fastlove is all that I ve got on my mind Get yourself some lessons in love So close I can taste it now baby So close In the absence of security I made my way into the night Stupid cupid keeps on calling me But I see nothing in his eyes I miss my baby I miss my baby So why don t we make a little room in my BMW babe Searching for some peace of mind Hey I ll help you find it I do believe that we are practicing the same religion Oh you really ought to get up now That s right Oh you really oughta get up Oh yeah Looking for some affirmation'
63,Touch Me Tease Me,Case,1996,b' Papa just keep me laced up In Ellen Tracy uh Cesare Paciotti uh Issac Mizrahi Fuck around with Dolce Gabanna sippin pure Zay with the Ill Na Na Nigga you fuck around I ll have your loyalties and your joints Nigga your royalties and your points So what the deal is But Foxy Brown met Case Now we laced Bonnie met Clyde Now I m up in Jamaica breakin all your paper You re the only one for me You re the only one I need Can t nobody make me feel The way you re makin me feel And girl you know this love is real Touch me tease me Feel me and caress me Hold on tight and don t let go Baby I m about to explode Cause all my love you can control I ll spend the night with you If you promise you will do All the things to make me scream And you know just what I mean Cuz tonight you taste like ice cream I wanna make you fall in love Make you touch the stars above Please me low and be my friend I ll come back and hit it again And again and again and again Don t go away Touch me tease me Feel me and caress me Hold on tight and don t let go Baby I m about to explode Cause all my love you can control What Let me get that Lex nigga Sex wetter than aquariums Flashin they get their ass in Who fucks slow with Lear jets and coups My ones stackin You ain t know that I be mackin uhh The extra set of keys The thirty G s Them trips to Belize had you livin on your knees Not to mention the laced out crib in Dallas The forty room palace Sippin cristal ise Touch me tease me Feel me and caress me Hold on tight and don t let go Baby I m about to explode Cause all my love you can control Touch me tease me Feel me and caress me Hold on tight and don t let go Baby I m about to explode Cause all my love you can control Touch me tease me Feel me and caress me Hold on tight and don t let go Baby I m about to explode Cause all my love you can control'
64,Tonite's tha Night,Kris Kross,1996,b' Shhhhhhhhh Kris Kross 95 Yeah Who gotcha open scopin out the track It s no other than the sounds of the Daddy Mack Still slackin back packin up my turf Cause after me was a factor real worse at the worst Stompin jumpin wanna be s But ever however there s only one M A C Me and Daddy for the big picture Ways of gettin richer mister quick to hit your sister I m ballin in the Green County on chrome Isley brothers on the deck on my cellular phone I m just loungin leather sound all around And a dip on the other end wanna put me down now No hesitation I hops to it See it ain t easy bein a Mac but somebody gotta do it True it s usually not represented right But I m the M A C D A double D Y and tonight s the night Chorus 1 Tonight s the night Please my whole crew makes g s Tonight s the night baby so blow up on these Tonight tonight is the night Chorus 1 Tonight s the night I call up all the girls I used to go to school with fool with And all the niggas that I m cool with Let em all know that my moms is gone And it will be tomorrow before she comes back home Ding dong it s on nigga say no more I m with a truck full of women so just open the door Cause yo we came here to party Get it crunk get drunk and leave your house with somebody True that so homies don t bring your main misses Cause it s real deal mackin when it comes to the Chris s And this could be your very last time seein her One look at me and you better believe that I be d n her So come alone or don t come at all Cause it s real big pimpin at this playa s ball True it s usually not represented right But with me it s all to the g and tonight s the night Chorus 1 Tonight Tonight Tonight is the night Tonight Tonight is the night Get ready Tonight Gonna make this a night to remember Get ready Tonight Gonna make this a night to remember'
65,Children,Robert Miles,1996,b'Tell me your fable A fable Tell me your fable Tell me your fable Tell me your fable A fable Tell me your fable Talk to me tenderly Show reality fantasy We ll bound together All win in one feat Talk to me tenderly Show reality fantasy We ll bound together All win in one feat The fable the fable ah The fable the fable Tell me your fable Tell me your fable A fable a fable A fable that will never end And now I dream Dream dream'
66,Theme from Mission: Impossible,Adam Clayton,1996,b'Mr Phelps Mr Phelps Mr Phelps Mr Phelps This tape will self destruct in 5 seconds This tape will self destruct in 5 seconds This tape will self destruct in 5 seconds This tape will self destruct in This tape will self destruct in This tape will self destruct This tape will self destruct in 5 seconds Mr Phelps your mission should you decide to accept it Mr Phelps Mr Phelps your mission should you decide to accept it This tape will self destruct in 5 seconds'
