Rank,Song,Artist,Year,Lyrics
30,Forever Your Girl,Paula Abdul,1989,b' Hey baby You gotta remember I m forever your girl And baby forever and ever and ever Baby pick your head up Come on and look me in the face Cause I can tell that somethin is bringin you down Is it the rumour that another boy wants to take your place Have you been hearin the stories They re goin around Baby just remember I gave you my heart Ain t no one gonna tear us apart He could promise the moon and the stars above Even if he promised me the world Just remember I m forever your girl He could promise the world You gotta remember I m forever your girl Honey listen to me Your love is all I need You should know that I don t need nothin that money can buy So if a boy were to come along And try to make me leave you There d be no need to worry I m tellin you why Baby don t you know that I love ya And I d never put nobody above ya He could promise the moon and the stars above Even if he promised me the world Just remember I m forever your girl He could promise the world You gotta remember I m forever your girl I m forever your baby Just remember I m forever your girl He could promise the world Hey baby just remember I m forever your girl When the mountains crumble into the sea That s the day someone ll come between you and me Baby just remember I gave you my heart Ain t no one gonna tear us apart Baby he could promise me diamonds Even if he promised me pearls Honey you know I ain t lyin Listen as I tell it to the world Just remember baby remember Just remember Baby forever and ever and ever We ll be together I m forever your girl Baby forever and ever and ever We ll be together I m forever your girl Baby forever and ever and ever We ll be together I m forever your girl Hey baby he could promise the world Girl you know I love you And I always will If we live til forever I ll be lovin you I ll be lovin you still Just remember I m forever your girl Forever your girl Just remember I m forever your girl'
31,The Living Years,Mike + The Mechanics,1989,b'Every generation Blames the one before And all of their frustrations Come beating on your door I know that I m a prisoner to all my father held so dear I know that I m a hostage to all his hopes and fears I just wish I could have told him in the living years Crumpled bits of paper Filled with imperfect thought Stilted conversations I m afraid that s all we ve got You say you just don t see it He says it s perfect sense You just can t get agreement In this present tense We all talk a different language Talking in defence Say it loud say it clear You can listen as well as you hear It s too late when we die To admit we don t see eye to eye So we open up a quarrel Between the present and the past We only sacrifice the future It s the bitterness that lasts So don t yield to the fortunes You sometimes see as fate It may have a new perspective On a different day And if you don t give up and don t give in You may just be OK I wasn t there that morning When my father passed away I didn t get to tell him All the things I had to say I think I caught his spirit Later that same year I m sure I heard his echo In my baby s new born tears I just wish I could have told him in the living years '
32,Eternal Flame,The Bangles,1989,b'Close your eyes give me your hand darling Do you feel my heart beating Do you understand Do you feel the same Am I only dreaming Is this burning an eternal flame I believe it s meant to be darling I watch you when you are sleeping You belong with me Do you feel the same Am I only dreaming Or is this burning an eternal flame Say my name Sun shines through the rain A whole life so lonely And then come and ease the pain I don t want to lose this feeling oh Say my name Sun shines through the rain A whole life so lonely And then come and ease the pain I don t want to lose this feeling oh Close your eyes give me your hand Do you feel my heart beating Do you understand Do you feel the same Am I only dreaming Or is this burning an eternal flame Close your eyes give me your hand darling Do you feel my heart beating Do you understand Do you feel the same Am I only dreaming Is this burning an eternal flame Close your eyes give me your hand darling Do you feel my heart beating Do you understand Do you feel the same Am I only dreaming ah An eternal flame Close your eyes give me your hand darling Do you feel my heart beating Do you understand Do you feel the same Am I only dreaming ah Is this burning an eternal flame Close your eyes give me your hand darling'
33,Wild Thing,Tone Lōc,1989,b' Let s do it Workin all week 9 to 5 for my money So when the weekend comes I go get live with the honey Rollin down the street I saw this girl and she was pumpin I winked my eye she got into the ride went to a club was jumpin Introduce myself as Loc she said You re a liar I said I got it goin on baby doll and I m on fire Took her to the hotel she said You re the king I said Be my queen if you know what I mean and let us do the wild thing Wild thing Wild thing Shoppin at the mall looking for some gear to buy I saw this girl she cool rocked my world and I had to adjust my fly She looked at me and smiled and said You have plans for the night I said Hopefully if things go well I ll be with you tonight So we journeyed to her house one thing led to another I keyed the door we cold hit the floor looked up and it was her mother I didn t know what to say I was hanging by a string She said Hey you two I was once like you and I liked to do the wild thing Wild thing She loved to do the wild thing Wild thing Please baby baby please Posse in effect hangin out is always hype And when me and the crew leave the shindig I want a girl who s just my type Saw this luscious little frame I ain t lyin fellas she was fine The sweet young miss go gave me a kiss and I knew that she was mine Took her to the limousine still parked outside I tipped the chauffeur when it was over and I gave her my own ride Couldn t get her off my jock she was like static cling But that s what happens when body start slappin from doin the wild thing Wild thing She wanna do the wild thing Please baby baby please Wild thing Doin a little show at the local discotheque This fine young chick was on my jock so I say what the heck She want to come on stage and do her little dance So I said chill for now but maybe later you ll get your chance So when the show was finished I took her around the way And what do you know she was good to go without a word to say We was all alone and she said Tone let me tell you one thing I need 50 to make you holler I get paid to do the wild thing Say what Yo love you must be kidding You re walkin babe Just break out of here Hasta la vista baby Wild thing'
34,When I See You Smile,Bad English,1989,b'Sometimes I wonder How I d ever make it through Through this world without having you I just wouldn t have a clue Cause sometimes it seems Like this world is closing in on me And there s no way of breaking free And then I see you reach for me Sometimes I want to give up wanna give in I wanna quit the fight And then I see you baby And everything s alright Everything s alright When I see you smile I can face the world Oh you know I can do anything When I see you smile see a ray of light Oh see it shining right through the rain When I see you smile Baby when I see you smile at me Oh yeah Baby there s nothing In this world that could ever do What the touch of your hand can do It s like nothing that I ever knew Hey And when the rain is falling I don t feel it Cause you re here with me now I want your answer baby It s all I ll ever need It s all I ll ever need When I see you smile I can face the world Oh you know I can do anything When I see you smile I see a ray of light Oh I see it shining right through the rain When I see you smile baby Baby when I see you smile at me Sometimes I want to give up I wanna give in I wanna quit the fight Then one look at you baby And everything s alright Hey everything s alright so right When I see you smile I can face the world Oh you know I can do anything yeah When I see you smile I see a ray of light Oh I see it shining right through the rain yeah When I see you smile yeah I can face the world Oh you know I can do anything now When I see you smile oh yeah Baby when I see you smile Smile at me'
35,If I Could Turn Back Time,Cher,1989,b' If I could turn back time If I could find a way I d take back those words that ve hurt you and you d stay I don t know why I did the things I did I don t know why I said the things I said Pride s like a knife it can cut deep inside Words are like weapons they wound sometimes I didn t really mean to hurt you I didn t wanna see you go I know I made you cry but baby If I could turn back time if I could find a way I d take back those words that ve hurt you you d stay If I could reach the stars I d give em all to you Then you d love me love me like you used to do If I could turn back time My world was shattered I was torn apart Like someone took a knife and drove it deep in my heart When you walked out that door I swore that I didn t care But I lost everything darlin then and there Too strong to tell you I was sorry Too proud to tell you I was wrong I know that I was blind and darlin If I could turn back time if I could find a way I d take back those words that ve hurt you and you d stay If I could reach the stars I d give em all to you Then you d love me love me like you used to do If I could turn back time If I could turn back time If I could turn back time Oh baby I didn t really mean to hurt you I didn t wanna see you go I know I made you cry but If I could turn back time if I could find a way I d take back those words that hurt you If I could reach the stars I d give em all to you Then you d love me love me like you used to do If I could turn back time if I could find a way And maybe maybe maybe you d stay If I could reach the stars'
36,Buffalo Stance,Neneh Cherry,1989,b'Will you sit down Stop the scratching and gimme a beat Ladies and gentlemen I d like to introduce the high hat Go on mmmm thats good Now the tambourine right now Mmmm woo yeah DJ Who s that gigolo on the street With his hands in his pockets and his crocodile feet Hanging off the curb looking all disturbed At the boys from home they all came running They were making noise manhandling toys There s the girls on the block with the nasty curls Wearing padded bras sucking beers through straws Dropping down their drawers where did you get yours Gigolo Huh sukka Gigolo Gigolo Huh sukka Who s looking good today Who s looking good in every way No style rookie You better watch don t mess with me No moneyman can win my love It s sweetness that I m thinking of We always hang in a Buffalo Stance We do the dive every time we dance I ll give you love baby not romance I ll make a move nothing left to chance So don t you get fresh with me Get funky Yeah Timmy Tell it like it is Check out this DJ So you say you wanted money but you know it s never funny When your shoes worn through and there s a rumble in your tummy But you had to have style get a gold tooth smile Put a girl on the corner so you can make a pile Committed a crime and went inside It was coming your way but you had to survive When you lost your babe you lost the race Now you re looking at me to take her place Smokin Not cokin Get funky sax Looking good hanging with the wild bunch Looking good in a Buffalo Stance Looking good when it comes to the crunch Looking good s a state of mind State of mind don t look behind you State of mind or you ll be dead State of mind may I remind you Bomb the Bass rock this place What is he like What s he like anway Yo man what do you expect the guy s a gigolo man You know I mean Wind on my face sound in my ears Water from my eyes and you on my mind As I sink diving down deep deeper into your soul '
37,When I'm with You,Sheriff,1989,b'I never needed love Like I need you And I never lived for nobody But I live for you Oooh babe Lost in love is what I feel when I m with you Maybe it s the way you touch me With the warmth of a sun Maybe it s the way you smile I come all undone Oooh babe Lost in love is what I feel when I m with you Baby ooh I get chills When I m with you oh Oh baby my world stands still When I m with you When I m with you I never cared for nobody Like I care for you And I never wanted To share the things I want to share with you Oooh babe Lost in love is what I feel when I m with you Baby ooh I get chills When I m with you oh Oh baby my world stands still When I m with you When I m with you Whoa oh oh Baby ooh I get chills When I m with you oh Oh baby my world stands still When I m with you When I m with you When I m with you'
38,Don't Rush Me,Taylor Dayne,1989,b'Red roses temptation You make the most of a ify situation I m weighing my decision Who s to say if it s love or if it isn t Only time will tell Just how well I ll get to know you Don t mean to lead you on But I want to take it slowly slowly Don t rush me I ve made that mistake before ah Don t rush me This love could be so much more It s well worth the waiting for Desire can mean danger I wanna lover not another stranger I m saving all my passion Who s to say if its love or just attraction Only time will tell Just how well I ll get to know you Don t mean to lead you on But I want to take it slowly slowly And my resistance is weakening weakening everytime we touch Baby you get everything everything that I ve been dreamin of Don t rush me I ve made that mistake before oh yeah Don t rush me This love could be so much more It s well worth the waiting for yeah My resistance is weakening Every time we touch Cause baby you ve got everything Everything That I ve been dreaming of Don t rush me I ve made that mistake before Oh yeah Don t rush me This love could be so much more It s well worth the waiting for Don t rush me I ve made that mistake before Oh yeah Don t rush me This love could be so much more It s well worth the waiting for yeah'
39,Born to Be My Baby,Bon Jovi,1989,b' Rainy night and we worked all day We both got jobs because there s bills to pay We got something they can t take away Our love our lives Close the door leave the cold outside I don t need nothing when I m by your side We got something that ll never die Our dreams our pride My heart beats like a drum Flesh to flesh one to one And I ll never let go cause There s something I know deep inside You were born to be my baby And baby I was made to be your man We got something to believe in Even if we don t know where we stand Only God would know the reasons But I bet he must have had a plan Cause you were born to be my baby And baby I was made to be your man Light a candle blow the world away Table for two on a TV tray It ain t fancy baby that s OK Our time our way So hold me close better hang on tight Buckle up baby it s a bumpy ride We re two kids hitching down the road of life Our world our fight If we stand side by side There s a chance we ll get by And I ll know that you ll be live In my heart till the day that I die Cause you were born to be my baby And baby I was made to be your man We got something to believe in Even if we don t know where we stand Only God would know the reasons But I bet he must have had a plan Cause you were born to be my baby And baby I was made to be your man My heart beats like a drum Flesh to flesh one to one And I ll never let go cause There s something I know deep inside Cause you were born to be my baby And baby I was made to be your man We got something to believe in Even if we don t know where we stand Only God would know the reasons But I bet he must have had a plan Cause you were born to be my baby And baby I was made to be your man You were born to be my baby And baby I was made to be your man'
40,Good Thing,Fine Young Cannibals,1989,b'The one good thing in my life Has gone away I don t know why She s gone away I don t know where Somewhere I cannot follow her The one good thing didn t stay too long My back was turned and she was gone Good thing Where have you gone My good thing You ve been gone too long People say I should forget There s plenty more don t get upset People say she s doing fine Mutual friends I see sometime That s not what I want to hear I want to hear she wants me near Good thing Where have you gone My good thing You ve been gone too long Good thing Then one day she came back I was so happy that I didn t ask Morning came into my room Caught me dreaming like a fool Good thing my good thing My good thing where have you gone My good thing my good thing Where have you gone It s been so long Good God girl Good God girl Good God girl Good God'
41,The Lover in Me,Sheena Easton,1989,b'Talk about the love you re missing Maybe then it s true When they say love is blind I can help you if you listen I can make you feel good If you just let my try If everlasting love is What you re waiting for Then that time for you Just has arrived So here I am come walk Right through my door And be loved for The rest of your life If you talk about good loving Let s talk about the lover in me So don t go talk about no other Just talk about the lover in me I can give you all the loving But I gotta know that You re there to receive I can be your only woman But I gotta feel that I m all that you need I ll be your everything And I can give you so much more And I ll never leave you Lonely at night So here I am come walk Right through my door And be loved for The rest of your life If you talk about good loving Let s talk about the lover in me So don t go talk about no other Just talk about the lover in me If you talk about good loving Let s talk about the lover in me So don t go talk about no other Just talk about the lover in me Talk about and dream about And think about your lover Don t talk about or dream about Or think about no other Don t run around all over town Searching for some other The love we found won t let us down Let s talk about the lover I ll be your everything And I can give you so much more And I ll never leave you Lonely at night So here I am come walk Right through my door And be loved for The rest of your life If you talk about good loving Let s talk about the lover in me Don t go talk about no other Just talk about the lover in me yeah If you talk about and dream about And think about your lover Don t talk about or think about Or dream about no other Don t run around all over town Just searching for some other This love we found won t let us down Let s talk about the lover in me If you talk about good loving Let s talk about the lover in me Don t talk about no other Just talk about the lover in me If you talk about and dream about And think about your lover Dont talk about or think about Or dream about no other Don t run around all over town Just searching for some other This love we found won t let us down Let s talk about the lover in me If you talk about good loving Let s talk about the lover in me '
42,Bust a Move,Young MC,1989,b' Bust it This here s a jam for all the fellas Tryin to do what those ladies tell us Get shot down cause ya overzealous Play hard to get females get jealous Okay smarty go to a party Girls are scantily clad and showin body A chick walks by you wish you could sex her But you re standing on the wall like you was Poindexter Next day s function high class luncheon Food is served and you re stone cold munchin Music comes on people start to dance But then you ate so much you nearly split your pants A girl starts walking guys start gawking Sits down next to you and starts talking Says she wants to dance cause she likes to groove So come on fatso and just bust a move Just bust a move Just bust a move Just bust a move You re on a mission and you re wishin Someone could cure your lonely condition Lookin for love in all the wrong places No fine girls just ugly faces From frustration first inclination Is to become a monk and leave the situation But every dark tunnel has a light of hope So don t hang yourself with a celibate rope New movie s showin so you re goin Could care less about the five you re blowin Theater gets dark just to start the show Then ya spot a fine woman sittin in your row She s dressed in yellow she says Hello Come sit next to me you fine fellow You run over there without a second to lose And what comes next Hey bust a move You want it You got it You want it Baby you got it You want it You got it You want it Baby you got it yeah In the city ladies look pretty Guys tell jokes so they can seem witty Tell a funny joke just to get some play Then you try to make a move and she says No way Girls are fakin goodness sakin They want a man who brings home the bacon Got no money and you got no car Then you got no woman and there you are Some girls are sadistic materialistic Lookin for a man makes them opportunistic They re lyin on the beach perpetrating a tan So that a brother with money can be their man So on the beach you re strollin real high rollin Everything you have is yours and not stolen A girl runs up with somethin to prove So don t just stand there bust a move You want it You got it You want it Baby you got it You want it You got it You want it Baby you got it Break it down for me fellas Your best friend Harry has a brother Larry In five days from now he s gonna marry He s hopin you can make it there if you can Cause in the ceremony you ll be the best man You say neat o check your libido And roll to the church in your new tuxedo The bride walks down just to start the wedding And there s one more girl you won t be getting So you start thinkin then you start blinking A bridesmaid looks and thinks that you re winking She thinks you re kinda cute so she winks back And now your feelin really firm cause the girl is stacked Reception s jumpin faces pumpin Look at the girl and your heart starts thumpin Says she wanna dance to a different groove Now you know what to do so you bust a move You want it You got it You want it Baby you got it You want it You got it You want it Baby you got it Yeah'
43,Once Bitten Twice Shy,Great White,1989,b'Well the times are getting hard for you little girl I m a humming and a strumming all over god s world You can t remember when you got your last meal And you don t know just how a woman feels You didn t know what rock and roll was Until you met my drummer on a grey tour bus I got there in the nick of time Before he got his hands across your state line Now it s the middle of the night on the open road And the heater don t work and it s oh so cold You re looking tired you re looking kind of beat The rhythm of the street sure knocks you off your feet You didn t know how rock and roll looked Until you caught your sister with the guys from the group Half way home in the parking lot By the look in her eye she was giving what she got My my my I m once bitten twice shy baby My my my I m once bitten twice shy baby My my my I m once bitten twice shy baby Woman you re a mess going to die in your sleep There s blood on my amp and my Les Paul s beat Can t keep you home you re messing around My best friend told me you re the best lick in town You didn t know that rock and roll burned So you bought a candle and you lived and you learned You got the rhythm you got the speed Mama s little baby likes it short and sweet My my my I m once bitten twice shy baby My my my I m once bitten twice shy baby My my my I m once bitten twice shy baby I didn t know you had a rock and roll record Until i saw your picture on another guy s jacket You told me I was the only one But look at you now it s dark and you re gone My my my I m once bitten twice shy baby My my my I m once bitten twice shy baby My my my I m once bitten twice shy baby My my my I m once bitten twice shy baby So shy so shy so shy so shy So shy so shy so shy so shy'
44,Batdance,Prince,1989,b' Get the funk up Batman Get the funk up Batman Get the funk up Batdance Do it Keep busting I ve seen the future and it will be Batman Batman I ve seen the future and it will be Batman And where and where is the Batman Do it do it Let s do it let s do it Do it do it Do it do it Stop the press Stop the press who is that Vicki Vale Vicki Vale I like Batman Batman Batman Oh that s nice Hi Bruce Wayne I ve tried to avoid all this but I can t I just got to know are we going to try to love each other Stop the press who is that Vicki Vale She is great isn t she Ooh yeah ooh yeah I wanna bust that body Ooh yeah ooh yeah I wanna bust that body right I d like to Ooh yeah ooh yeah But he s out there right now I wanna bust that body Ooh yeah ooh yeah tonight Well Miss Vale Ever dance with the devil in the pale moon light I always ask that of all my prey I just like the sound of it I ve got to go to work Batman I ve got to go to work Batman If a man is considered guilty Work For what goes on in his mind Work Then gimme the electric chair Work For all my future crimes OH Work Electric chair Hey Ducky let me stick the 7 inch In the computer HA HA HA Hey we got the power Oh we got the soul Hey we got to sho nuff get off To make the devil go go This town needs an enema I m going to kill you Power I m not going kill you Soul I m going to kill you Power I m not going to kill you Soul Let s do it I m Batman Batman Don t stop dancing I m Batman Batman Don t stop dancing Do it do it do it do it Batman Batman Batman Don t stop don t stop Let s do it Don t stop dancing Let s do it Batman Let s do it Batman Don t stop dancing Don t stop dancing No damn it Turn the music back up You son of a bitch Have you ever heard of the healing power of laughter Who s going to stop 200 balloons Nobody Batman Stop '
45,Rock On,Michael Damian,1989,b'Hey kids rock and roll Rock on ooh my soul Hey kids boogie too did ya Hey shout summertime blues Jump up and down in my blue suede shoes Hey kids rock and roll rock on And where do we go from here Which is the way that s clear Still looking for that blue jean Baby queen Prettiest girl I ve ever seen See her shake on the movie screen Jimmy Dean And where do we go from here Which is the way that s clear Still looking for that blue jean Baby queen Prettiest girl I ve ever seen See her shake on the movie screen Jimmy Dean Jimmy Dean Rock on Rock on Rock on Rock on Rock on Hey kid rock and roll Rock on Hey shout summertime blues Rock on Hey kid boogie too Rock on Hey kid rock and roll Rock on Hey kid Boogie too'
46,Real Love,Jody Watley,1989,b'I said I would get over you Now I m here out on my own Trying to live my life And now you wanna come back But I don t need no brand new lies listen up I want a love that s serious No time to play love games I don t wanna be nobody s fool So if you wanna be with me You gotta give it up Real love I know I wanna have one Real love Gonna try and get some Real love Everybody needs one Real love Got to have real love All my friends are telling me I should give you another try But I don t need opinions To deal with what I have on my mind listen up I want a love that s serious No time to play love games I don t wanna be nobody s fool So if you wanna be with me You gotta give it up Real love I know I wanna have one Real love Gonna try and get some Real love Everybody needs one Real love Got to have real love Real love Oh oh ah Oh oh ah Oh oh ah Oh oh ah Oh oh ah Oh oh ah Oh oh ah Oh oh ah Real love I know I wanna have one Real love Gonna try and get some Real love Everybody needs one Real love Got to have real love Real love I know I wanna have one Real love Gonna try and get some Real love Everybody needs one Real love Got to have real love Real love Ow ow ow Real love I know I wanna have one Real love Gonna try and get some Real love Everybody needs one Real love Got to have real love Real love Real love Real love Real love'
47,Love Shack,The B-52s,1989,b'If you see a faded sign by the side of the road that says Fifteen miles to the love shack love shack yeah I m headin down the atlanta highway Lookin for the love getaway Headed for the love getaway love getaway I got me a car it s as big as a whale And we re headin on down to the love shack I got me a chrysler it seats about twenty So hurry up and bring your jukebox money The love shack is a little old place where We can get together Love shack baby A love shack baby Love shack baby love shack Love shack baby love shack Love shack baby love shack Love shack baby love shack Sign says woo stay away fools Cause love rules at the love shack Well it s set way back in the middle of a field Just a funky old shack and I gotta get back Glitter on the mattress Glitter on the highway Glitter on the front porch Glitter on the hallway The love shack is a little old place where We can get together Love shack baby Love shack baby Love shack that s where it s at Love shack that s where it s at Huggin and a kissin dancin and a lovin Wearin next to nothing cause it s hot as an oven The whole shack shimmies Yeah the whole shack shimmies The whole shack shimmies when everybody s movin around And around and around and around Everybody s movin everybody s groovin baby Folks linin up outside just to get down Everybody s movin everybody s groovin baby Funky little shack Funky little shack Hop in my chrysler it s as big as a whale And it s about to set sail I got me a car it seats about twenty so come on And bring your jukebox money The love shack is a little old place where We can get together Love shack baby A love shack baby Love shack baby love shack Love shack baby love shack Love shack baby love shack Love shack baby love shack Bang bang bang on the door baby Knock a little louder baby Bang bang bang on the door baby I can t hear you Bang bang bang on the door baby Knock a little louder sugar Bang bang bang on the door baby I can t hear you Bang bang bang on the door baby knock a little louder Bang bang on the door baby bang bang On the door baby bang bang On the door bang bang On the door baby bang bang You re what Tin roof Rusted Love shack baby love shack Love shack baby love shack Love shack baby love shack Love shack baby love shack '
48,Every Little Step,Bobby Brown,1989,b' I can t sleep at night I toss and turn I can t sleep at night Now now now now come down now Oh yes It s me again The crazy one I can t sleep at night I toss and turn Listening for the telephone But when I get your call I m all choked up Can t believe you called my home And as a matter of fact it blows my mind You would even talk to me Because a girl like you is like a dream come true A real life fantasy No matter what your friends try to tell you We were made to fall in love And we will be together any kind of weather It s like that it s like that Every little step I take you will be there Every little step I make we ll be together Every little step I take you will be there Every little step I make we ll be together I can t sleep at night I toss and turn Listening for the telephone But when I get your call I m all choked up Can t believe you called my home And as a matter of fact it blows my mind You would even talk to me Because a girl like you is like a dream come true A real life fantasy No matter what your friends try to tell you We were made to fall in love And we will be together any kind of weather It s like that it s like that girl Every little step I take you will be there Every little step I make we ll be together Every little step I take you will be there Every little step I make we ll be together Everybody wants to know what s going down Not with the James not the Jim but the Bobby Brown Now I m chilling much harder as you all know Cause Bobby Brown was good to good to good to go solo Been on the microphone a long long time I m guaranteed to bust a stupid rhyme Now I m on the mic and I m rocking real fresher Everybody out there don t talk less about me Cause I m rocking it steady And when I m on the mic don t you dare call me Freddy Cause I m ready to really get paid And if anybody steps in my way they getting slayed My name is Brown that s what they call me Yes I drive a 560 SEC And when I m on the mic you gotta see me Driving down the block cause I m blocking and locking When the sucker M C s trying to drop my spot When I m rocking on the microphone People gotta gotta gotta gotta leave me alone Cause I really don t care really don t give a damn My name is Bobby and not Uncle Sam Shaba dootin ba Shaba dootin bop shoo ba Shaba dootin ba Shaba dootin bop shoo ba No matter what your friends try to tell you We were made to fall in love We will always be together any kind of weather It s like that it s like that girl Every little step I take you will be there Every little step I make we ll be together Every little step I take you will be there Every little step I make we will be together'
49,Hangin' Tough,New Kids on the Block,1989,b'Oh oh oh oh oh Oh oh oh oh oh Oh oh oh oh oh Oh oh oh oh oh Listen up everybody if you wanna take a chance Just get on the floor and do the New Kids dance Don t worry bout nothing cause it won t take long We re gonna put you in a trance with a funky song Cause you gotta be hangin tough Hangin tough Hangin tough Are you tough enough Hangin tough Hangin tough Hangin tough We re rough Oh oh oh oh oh Oh oh oh oh oh Everybody s always talkin bout who s on top Don t cross our path cause you re gonna get stomped We ain t gonna give anybody any slack And if you try to keep us down we re gonna come right back And you know we re hangin tough Hangin tough Hangin tough Are you tough enough Hangin tough Hangin tough Hangin tough We re rough Oh oh oh oh oh Oh oh oh oh oh Oh oh oh oh oh Oh oh oh oh oh Get loose everybody cause we re gonna do our thing Cause you know it ain t over till the fat lady sings Now check it out Everybody Just hangin tough Oh oh oh oh oh just hangin tough Oh oh oh oh oh hangin tough Oh oh oh oh oh just hangin tough Oh oh oh oh oh hangin tough Oh oh oh oh oh just hangin tough Oh oh oh oh oh hangin tough'
50,My Heart Can't Tell You No,Rod Stewart,1989,b'I don t want you to come round here no more I beg you for mercy You don t know how strong my weakness is Or how much it hurts me Cause when you say it s over with him I want to believe it s true So I let you in knowing tomorow I m gonna wake up missing you Wake up missing you When the one you love is in love with someone else Don t you know it s torture I mean it s a living hell No matter how I try to convince myself This time I won t lose control But one look in your blue eyes and suddenly My heart can t tell you no I don t want you to call me up no more Saying you need me You re crazy if you think just half your love Could ever please me Still I want to hold you touch you When you look at me that way There s only one solution I know it You gotta stay away from me Stay away from me When the one you love is in love with someone else Don t you know it s torture I mean it s a living hell No matter how I try to convince myself This time I won t lose control One look in your sad eyes And suddenly my heart can t tell you no My heart can t tell you no I don t want you to come round here no more I beg you for mercy You don t know how strong my weakness is Or how much it hurts me Cause when you say its over with him I want to believe its true So I let you in knowing tommorow I m gonna wake up missing you Wake up missing you When the one you love is in love with someone else Don t you know it s torture I mean it s a living hell When the one you love is in love with someone else Don t you know it s torture I mean it s a living hell Living hell '
51,So Alive,Love,1989,b'I don t know what color your eyes are baby But your hair is long and brown Your legs are strong and you re so so long And you don t come from this town My head is full of magic baby And I can t share this with you Feel I m on a cross again lately But there s nothing to do with you I m alive so alive I m alive so alive Your strut makes me crazy Makes me see you more clearly Oh baby now I can see you Wish I could stop Switch off the clock Make it all happen for you I m alive so alive I m alive so alive I don t know what color your eyes are baby But your hair is long and brown Your legs are strong and you re so so long And you don t come from this town My head is full of magic baby And I can t share this with you I feel I m on top again baby That s got everything to do with you I m alive so alive I m alive so alive'
52,You Got It (The Right Stuff),New Kids on the Block,1989,b'The right stuff The right stuff First time was a great time Second time was a blast Third time I fell in love Now I hope it lasts I can see it in your walk Tell em when you talk See it in everything you do Even in your thoughts You got the right stuff baby Love the way you turn me on You got the right stuff baby You re the reason why I sing this song All that I needed was you Oh girl you re so right Said all that I wanted was you You made all my dreams come true Oh oh oh oh oh Oh oh oh oh Oh oh oh oh oh The right stuff Oh oh oh oh oh Oh oh oh oh Oh oh oh oh oh The right stuff Your first kiss was a sweet kiss Second kiss had a twist Third and your fourth kiss I don t want to miss I can see it in your walk Tell em when you talk See it in everything you do Even in your thoughts You got the right stuff baby Love the way you turn me on You got the right stuff baby You re the reason why I sing this song All that I needed was you Oh girl you re so right Said all that I wanted was you You made all every one of my dreams come true The right stuff girl yeah baby yeah You know you got the right stuff And girl yeah baby You know you know you got it girl In my life you re so right You made all you know what you did'
53,Armageddon It,Def Leppard,1989,b' You better come inside when you re ready to But no chance if you don t wanna dance You like a four letter words when you re ready to But then you won t cause you know that you can You got it But are you getting it You say that love is won when you get some But then your finger won t trigger the gun You know you can t stop it so don t rock it You know you got it Hey but are you getting it Ooh really getting it Come get it from me Every little bit Every bit of it Oh come on live a bit Yeah but are you getting it Ooh really getting it Come on get it Yeah Do do do Uh oh You try coming on when you need some But then you don t because you already did Yeah you jangle your jewels while you re shaking your And drive the pretty boys out of their heads You got it But are you getting it You flash your bedroom eyes like a jumping Jack Then play it pretty with a pat on the back Yeah but are you getting it Ooh really getting it Come on Steve get it huh Take it take it take it from me I got an itchy finger following me Pull it pull it come on trigger the gun Because the best is a yet to come I say Oh are you getting it Oh really getting it Yes are you getting it Whoa really getting it Come get it from me Every little bit Every bit of it Oh come on live a bit Oh are you getting it Ooh really getting it Oh are you getting it Oh live a bit No live a bit You ve got to live it Ooh baby live it Come on and give it Oh come on and give it Oh are you getting it Ooh really getting it Oh are you getting it Oh live a bit Whoa '
54,Satisfied,Richard Marx,1989,b'Yeah yeah Whoa We work our bodies weary To stay alive There must be more to living Than nine to five Why should we wait for some better time There may not even be a tomorrow Ain t no sense in losing your mind I m gonna make it worth the ride Don t you know I won t give up until I m satisfied Don t you know Why should I stop until I m satisfied Ignore the hesitation That ties your hands Use your imagination And take a chance Won t let my moment of truth pass me by I ve gotta make my move now or never And if they turn me loose on this town They re gonna have to hold me down Don t you know I won t give up until I m satisfied Don t you know Why should I stop until I m satisfied Yeah Don t you know Ain t gonna stop up until we re satisfied Don t you know We shouldn t stop until we re satisfied Yeh yeah Don t you know Ain t gonna stop until I m satisfied Yeah Don t you know We won t give up until we re satisfied Oh oh oh Why should I stop before I m satisfied Ow'
