Rank,Song,Artist,Year,Lyrics
55,Night Moves,Bob Seger,1977,"b""I was a little too tall\nCould've used a few pounds\nTight pants points hardly renown\nShe was a black haired beauty with big dark eyes\nAnd points all her own sitting way up high\n{hook}\nWay up firm and high\nOut past the cornfields where the woods got heavy\nOut in the back seat of my '60 Chevy\nWorkin' on mysteries without any clues\nWorkin' on our night moves\nTrying' to make some front page drive-in news\nWorkin' on our night moves in the summertime\nIn the sweet summertime\nWe weren't in love oh no far from it\nWe weren't searchin\xe2\x80\x99 for some pie in the sky summit\nWe were just young and restless and bored\nLiving by the sword\nAnd we'd steal away every chance we could\nTo the backroom the alley the trusty woods\nI used her she used me\nBut neither one cared\nWe were getting our share\nWorkin' on our night moves\nTrying to lose the awkward teenage blues\nWorkin' on our night moves\nIn the summertime\nIn the sweet summer time summer time\n{Bridge}\nAnd oh the wonder\nFelt the lightning\nAnd we waited on the thunder\nWaited on the thunder\nI woke last night to the sound of thunder\nHow far off I sat and wondered\nStarted humming a song from 1962\nAin't it funny how the night moves\nWhen you just don't seem to have as much to lose\nStrange how the night moves\nWith autumn closing in\n{coda}\nNight Moves\nNight moves \nNight moves \nYeah Remember night moves\nSure do remember those night moves \nAin't it funny how you remember \nFunny how you remember the night moves\nI remember I remember I remember I remember night whoa whoa\nIt's works Working and practicing\nOh on the night moves\nWorking and practicing...."""
56,You're My World,Helen Reddy,1977,"b""You're my world you're every breath I take\nYou're my world you're every move I make\nOther eyes see the stars up in the skies\nBut for me they shine within your eyes\nAs the trees reach for the sun above\nSo my arms reach out to you for love\nWith your hand resting in mine\nI feel a power so divine\nYou're my world you are my night and day\nYou're my world you're every prayer I pray\nIf our love ceases to be\nThat is the end of my world for me\nWith your hand resting in mine\nI feel a power so divine\nYou're my world you are my night and day\nYou're my world you're every prayer I pray\nIf our love ceases to be\nThat is the end of my world\nEnd of my world\nEnd of my world for me"""
57,Heard It in a Love Song,The Marshall Tucker Band,1977,"b""I ain't never been with a woman long enough\nFor my boots to get old\nWe've been together so long now\nThey both need re-soled\nIf I ever settle down\nYou'd be my kind\nAnd it's a good time for me\nTo head on down the line\nHeard it in a love song\nHeard it in a love song\nHeard it in a love song\nCan't be wrong\nI'm the kind of man who likes to get away\nLike to start dreaming about\nTomorrow today\nNever said that I love you\nEven though it's so\nWhere's that duffle bag of mine\nIt's time to go\nI'm gonna be leavin'\nAt the break of dawn\nWish you could come\nBut I don't need no woman taggin along\nI'll sneak out that door\nCouldn't stand to see you cry\nI'd stay another year if\nI saw a teardrop in your eye\nI never had a damn thing but what I had\nI had to leave it behind\nYou're the hardest thing\nI ever tried to get off my mind\nAlways something greener\nOn the other side of that hill\nI was born a wrangler and a rounder\nAnd I guess I always will"""
58,Carry On Wayward Son,Kansas,1977,"b""Carry on my wayward son\nThere'll be peace when you are done\nLay your weary head to rest\nDon't you cry no more\nOnce I rose above the noise and confusion\nJust to get a glimpse beyond this illusion\nI was soaring ever higher\nBut I flew too high\nThough my eyes could see I still was a blind man\nThough my mind could think I still was a mad man\nI hear the voices when I'm dreaming\nI can hear them say\nCarry on my wayward son\nThere'll be peace when you are done\nLay your weary head to rest\nDon't you cry no more\nMasquerading as a man with a reason\nMy charade is the event of the season\nAnd if I claim to be a wise man well\nIt surely means that I don't know\nOn a stormy sea of moving emotion\nTossed about I'm like a ship on the ocean\nI set a course for winds of fortune\nBut I hear the voices say\nCarry on my wayward son\nThere'll be peace when you are done\nLay your weary head to rest\nDon't you cry no more\nNo!\nCarry on you will always remember\nCarry on nothing equals the splendor\nNow your life's no longer empty\nBut surely heaven waits for you\nCarry on my wayward son\nThere'll be peace when you are done\nLay your weary head to rest\nDon't you cry\nDon't you cry no more\nNo more!"""
59,New Kid in Town,Eagles,1977,"b""There's talk on the street; it sounds so familiar\nGreat expectations everybody's watching you\nPeople you meet they all seem to know you\nEven your old friends treat you like you're something new\nJohnny-come-lately\nThe new kid in town\nEverybody loves you\nSo don't let them down\nYou look in her eyes; the music begins to play\nHopeless romantics here we go again\nBut after a while you're lookin' the other way\nIt's those restless hearts that never mend\nJohnny-come-lately\nThe new kid in town\nWill she still love you\nWhen you're not around?\nThere's so many things you should have told her\nBut night after night you're willing to hold her\nJust hold her tears on your shoulder\nThere's talk on the street it's there to remind you\nDoesn't really matter which side you're on\nYou're walking away and they're talking behind you\nThey will never forget you 'til somebody new comes along\nWhere you've been lately?\nThere's a new kid in town\nEverybody loves him don't they?\nHe's holding her and you're still around\nOh my my\nThere's a new kid in town\nJust another new kid in town\n Everybody's talking 'bout the\n New kid in town\n Everybody's walking like the\n New kid in town\nThere's a new kid in town\nI don't want to hear it\nThere's a new kid in town\nI don't want to hear it ah ooh\nThere's a new kid in town\nThere's a new kid in town\nThere's a new kid in town\nEverybody's talking\nThere's a new kid in town\nPeople started walking\nThere's a new kid in town\nThere's a new kid in town\nThere's a new kid in town\nThere's a new kid in town"""
60,My Heart Belongs to Me,Barbra Streisand,1977,"b""I got the feelin' the feelin's gone\nMy heart has gone to sleep\nOne of these mornin's I'll be gone\nMy heart belongs to me\nCan we believe in fairytales?\nCan love survive when all else fails?\nCan't hide the feelin' the feelin's gone\nMy heart belongs to me\nBut now my love hey didn't I love you\nBut we knew what had to be\nSomehow my love I'll always love you\nBut my heart belongs to me\nPut out the light and close your eyes\nCome lie beside me\nDon't ask why\nCan't hide the feelin' the feelin's gone\nMy heart belongs to me\nBut now my love hey didn't I love you\nDidn't I love you\nDidn't I love you\nDidn't I love you baby\nDon't cry my love\nI'll always love you\nBut my heart belongs to me\nI got the feelin' the feelin's gone\nMy heart belongs to me"""
61,After the Lovin',Engelbert Humperdinck,1977,"b""So I sing you to sleep\nAfter the lovin'\nWith a song I just wrote yesterday\nAnd I hope you can hear\nWhat the words and the music have to say\nIt's so hard to explain\nEverything that I'm feelin'\nFace to face I just seem to go dry\nBut I love you so much\nThat the sound of your voice can get me high\nThanks for taking me \nOn a one way trip to the sun \nAnd thanks for turning me \nInto a someone \nSo I sing you to sleep\nAfter the lovin'\nI brush back the hair from your eyes\nAnd the love on your face\nIs so real that it makes me want to cry\nAnd I know that my song isn't saying anything new\nOh but after the lovin'\nI'm still in love with you\nSo I sing you to sleep\nAfter the lovin'\nI brush back the hair from your eyes \nAnd the love on your face\nIs so real that it makes me want to cry \nAnd I know that my song isn't saying anything new\nOh but after the lovin' \nI'm still in love with you\nYes after the lovin' \nI'm still in love with you\nHmm after the lovin'\nI'm still in love with you"""
62,Jet Airliner,Steve Miller Band,1977,"b""Leavin' home out on the road\nI've been down before\nRidin' along on this big ol' jet plane\nI've been thinkin' about my home\nBut my love light seems so far away\nAnd I feel like it's all been done\nSomebody's tryin' to make me stay\nYou know I've got to be movin' on\nOh oh big ol' jet airliner\nDon't carry me too far away\nOh oh big ol' jet airliner\n'Cause it's here that I've got to stay\nGoodbye to all my friends at home\nGoodbye to people I've trusted\nI've got to go out and make my way\nI might get rich you know I might get busted\nBut my heart keeps calling me backwards\nAs I get on the 707\nRidin' high I got tears in my eyes\nYou know you got to go through hell\nBefore you get to heaven\nBig ol' jet airliner\nDon't carry me too far away\nOh oh big ol' jet airliner\n'Cause it's here that I've got to stay\nTouchin' down in New England town\nFeel the heat comin' down\nI've got to keep on keepin' on\nYou know the big wheel keeps on spinnin' around\nAnd I'm goin' with some hesitation\nYou know that I can surely see\nThat I don't want to get caught up in any of that\nFunky shit goin' down in the city\nBig ol' jet airliner\nDon't carry me too far away\nOh oh big ol' jet airliner\n'Cause it's here that I've got to stay\nOh oh big ol' jet airliner\nDon't carry me too far away\nOh oh big ol' jet airliner\n'Cause it's here that I've got to stay\nYeah yeah yeah yeah\nBig ol' jet airliner\nDon't carry me too far away\nOh oh big ol' jet airliner\n'Cause it's here that I've got to stay\nOh oh big ol' jet airliner\nCarry me to my home\nOh oh big ol' jet airliner\n'Cause it's there that I belong\nYeah yeah yeah yeah"""
63,Stand Tall,Burton Cummings,1977,"b""Never been this blue\nNever knew the meaning of a heartache\nBut then again I've never lost at love before\nSomewhere down the road\nMaybe all these years will find some meaning\nI just can't think about it now or live 'em out anymore\nChorus\nStand Tall don't you fall oh don't go and do something foolish\nYou're feeling it like everyone it's silly human pride\nStand Tall don't you fall. don't go do something you'll regret later\nYou're feeling it like everyone it's silly human pride\nNever lasted so long\nOr through so much - or through so many\nI just can't believe I could throw it all away\nSometimes late at night\nWhen there's nothing here except my old piano\nI'd almost give my hands to make you see my way\nChorus\nStand Tall don't you fall oh don't go and do something foolish\nYou're feeling it like everyone it's silly human pride;\nYou got me down on my knees for ya mama\nStand Tall don't you fall. donn't go do something you'll regret later\nYou're feeling it like everyone it's silly human pride"""
64,Way Down,Elvis Presley,1977,"b""Babe you're getting closer\nThe lights are going dim\nThe sound of your breathing\nHas made the mood I'm in\nAll of my resistance\nIs lying on the floor\nTaking me to places\nI've never been before\nOoh and I can feel it\nFeel it feel it feel it\nWay down where the music plays\nWay down like a tidal wave\nWay down where the fires blaze\nWay down down way way on down\nOoh my head is spinning\nYou got me in your spell\nA hundred magic fingers\nOn a whirling carousel\nThe medicine within me\nNo doctor could prescribe\nYour love is doing something\nThat I just can't describe\nHold me again\nTight as you can\nI need you so\nBaby let's go"""
65,Weekend in New England,Barry Manilow,1977,"b""Last night I waved goodbye\nNow it seems years\nI'm back in the city where nothing is clear\nBut thoughts of me holding you\nBringing us near\nAnd tell me\nWhen will our eyes meet?\nWhen can I touch you?\nWhen will this strong yearning end?\nAnd when will I hold you again?\nTime in New England took me away\nTo long rocky beaches\nAnd you by the bay\nWe started a story whose end must now wait\nAnd tell me\nWhen will our eyes meet?\nWhen can I touch you?\nWhen will this strong yearning end?\nAnd when will I hold you again?\nI feel the change coming\nI feel the wind blow\nI feel brave and daring\nI feel my blood flow\nWith you\nI could bring out all the love that I had\nWith you\nThere's a heaven so earth ain't so bad\nAnd tell me\nWhen will our eyes meet?\nWhen can I touch you?\nWhen will this strong yearning end?\nAnd when will I hold you again?\nAgain"""
66,It Was Almost Like a Song,Ronnie Milsap,1977,"b""Once in every life ... someone comes along\nAnd you came to me ... it was almost like a song\nYou were in my heart ... right where you belong\nAnd we were so in love ... it was almost like a song\nJanuary through December ... we had such a perfect year\nThen the flames became a dying ember ...\nAll at once you weren't here\nNow my broken heart ... cries for you each night\nAnd it's almost like a song ... but it's much too sad to write\nNow my broken heart ... cries for you each night\nAnd it's almost like a song ... but it's much to sad to write ...\nMuch too sad to write"""
67,Smoke from a Distant Fire,Sanford-Townsend Band,1977,"b""You left me here on your way to paradise\nAnd you pulled the rug right out from under my life\nI know where you goin' to I knew when you came home last night\n'Cause your eyes had a mist from the smoke of a distant fire\nLord I was stunned shoulda seen it come a long time ago\nWhen I realized the reality gave me a roll\nIf things are the same then explain why your kiss is so cold\nAnd that mist in your eyes feels like rain on the fire in my soul\nThis lyin' and cryin' is upsettin' and gettin' nowhere\nIt don't stack up so slack up then pack up I just don't care\nDon't let the screen door hit you on your way out\nDon't you drown when your dreamboat runs onto the ground\nI'd just like to know do you love him or just makin' time\nBy filling his glass with your fast-flowing bittersweet lime\nYou'll face the aftertaste when you come home late some night\nWith your eyes all a-mist from the smoke of a distant fire\nGirl your eyes have a mist from the smoke of a distant fire\nGirl your eyes have a mist from the smoke of a distant fire\nGirl your eyes have a mist from the smoke of a distant fire\nGirl your eyes have a mist from the smoke of a dis\nA distant fire"""
68,Cold as Ice,Foreigner,1977,"b""You're as cold as ice\nYou're willing to sacrifice our love\nYou never take advice\nSome day you'll pay the price\nI know\nI've seen it before it happens all the time\nYou're closing the door you leave the world behind\nYou're digging for gold yet throwing away\nA fortune in feelings but some day you'll pay\nYou're as cold as ice\nYou're willing to sacrifice our love\nYou want paradise\nBut some day you'll pay the price\nI know\nI've seen it before it happens all the time\nYou're closing the door you leave the world behind\nYou're digging for gold yet throwing away\nA fortune in feelings but some day you'll pay\nCold as ice\nYou know that you are\nCold as ice\nAs cold as ice to me\nCold as ice\nOoh ooh ooh cold as cold as ice\nYou're as cold as ice\nYou're as cold as ice cold as ice I know\nYou're as cold as ice yes I know\nYou're as cold as ice cold as ice I know\nYou're as cold as ice oh yes I know\nYou're as cold as ice cold as ice I know\nYou're as cold as ice oh yes I know\nYou're as cold as ice cold as ice"""
69,Ariel,Dean Friedman,1977,"b'Way on the other side of the Hudson\nDeep in the bosom of suburbia\nI met a young girl\nShe sang mighty fine\nTears on my pillow and Ave Maria\nStanding by the waterfall in Paramus Park\nShe was working for the friends of BAI\nShe was collecting quarters in a paper cup\nShe was looking for change\nAnd so was I\nShe was a Jewish girl\nI fell in love with her\nShe wrote her number on the back of my hand\nI called her up\nI was all out of breath\nI said\n""Come hear me play in my rock and roll band""\nI took a shower\nAnd I put on my best blue jeans\nI picked her up in my new VW van\nShe wore a peasant blouse with nothing underneath\nI said ""Hi""\nShe said ""Yeah I guess I am""\nAriel\nAriel\nWe had a little time\nWe were real hungry\nWe went to Dairy Queen for something to eat\nShe had some onion rings\nShe had a pickle\nShe forgot to tell me how she didn\'t eat meat\nI had a gig in the American Legion hall\nIt was a dance for the Volunteer Ambulance Corps\nShe was sitting in a corner against the wall\nShe would smile\nAnd I melted all over the floor\nAriel\nAriel\nI took her home with me\nWe watched some TV\nAnnette Funicello and some guy going steady\nI started fooling around with the verticle\nWe got the munchies\nSo I made some spaghetti\nWe sat and we talked into the night\nWhile channel two was signing off the air\nI found the softness of a mouth\nWe made love\nThe bombs bursting in air\nAriel\nAriel\nAriel\nWay on the other side of the Hudson\nDeep in the bosom of suburbia\nI met a young girl\nShe sang mighty fine\nTears on my pillow and Ave Maria\nTears on my pillow and Ave Maria\nTears on my pillow and Ave Maria'"
70,Lost Without Your Love,Bread,1977,"b""Lost and all alone\nI always thought\nThat I could make it on my own\nSince you left\nI hardly make it through the day\nMy tears get in the way\nAnd I need you back to stay\nI wander through the night\nAnd search the world to find\nThe words to make it right\nAll I want is just\nThe way it used to be\nWith you here close to me\nI've got to make you see\nThat I'm lost without your love\nLife without you\nIsn't worth the trouble of\nI'm as helpless\nAs a ship without a wheel\nA touch without a feel\nI can't believe it's real\nAnd someday soon\nI'll wake\nAnd find my heart\nWon't have to break\nYes I'm lost without your love\nLife without you isn't\nWorth the trouble of\nAll I want is just\nThe way it used to be\nI need you here with me\nOh darling\nCan't you see?\nIf we had love before\nWe can have it back once more"""
71,Star Wars Theme/Cantina Band,Meco,1977,b''
72,Float On,The Floaters,1977,"b""Aquarius Libra Leo Cancer\nRalph Charles Paul Larry\nFloat float on\nFloat on float on\nFloat float float on\nFloat on float on\nFloat float on\nFloat on float on\nFloat float float on\nFloat on float on\nFloat float on\nFloat on float on\nFloat float float on\nFloat on float on\nAquarius Libra Leo Cancer\nRalph Charles Paul Larry\nAquarius and my name is Ralph\nNow I like a woman who loves her freedom\nAnd I like a woman who can hold her own\nAnd if you fit that description baby come with me\nTake my hand\nCome with me baby to Love Land\nLet me show you how sweet it could be\nSharing love with me I want you to\nFloat float on \nFloat on float on\nFloat float float on\nFloat on float on \nLibra and my name is Charles\nNow I like a woman that's quiet\nA woman who carries herself like Miss Universe\nA woman who would take me in her arms\nAnd she would say Charles yeah\nAnd if you fit that description\nThis is for you especially\nMmm take my hand\nCome with me baby to Love Land\nLet me show you how sweet it could be\nSharing loving with me I want you to\nFloat float on\nFloat on float on\nFloat float float on\nFloat on float on\nLeo and my name is Paul\nYou see I like all women of the world\nYou see to me all women are wild flowers\nAnd if you understand what I'm sayin\nI want you to\nMmm take my hand\nCome with me baby to Love Land\nLet me show you how sweet it could be\nSharing love with me I want you to\nFloat float on\nFloat on float on\nFloat float float on \nFloat on float on\nCancer and my name is Larry huh\nAnd I like a woman that loves everything and everybody\nBecause I love everybody and everything\nAnd you know what ladies if you feel that this is you\nThen this is what I want you to do\nOoh yeah take my hand\nLet me take you to Love Land\nLet me show you how sweet it could be\nSharing your love with Larry listen\nFloat float on\nFloat on float on\nFloat float float on"""
73,Jeans On,Lord David Dundas,1977,b'When I wake up in the mornin light I pull on my jeans and I feel all right I pull my blue jeans on I pull my old blue jeans on I pull my blue jeans on I pull my old blue jeans on It s the weekend and I know that you re free So pull on your jeans and come on out with me Oh cause I need to have you near me I need to feel you close to me I need to have you near me I need to feel you close to me You and me we ll go motorbike ridin in the sun And the wind and the rain I got money in my pocket I got a tiger in my tank And I m king of the road again I ll meet ya in the usual place You don t need a thing except your pretty face alright I pull my blue jeans on I pull my old blue jeans on I pull my blue jeans on I pull my old blue jeans on Aw here we go mama You and me we ll go motorbike ridin in the sun And the wind and the rain I got money in my pocket I got a tiger in my tank And I m king of the road again When I wake up in the mornin light I pull on my jeans and I feel all right Hey I pull my blue jeans on I pull my old blue jeans on I pull my blue jeans on I pull my old blue jeans on'
74,Lido Shuffle,Boz Scaggs,1977,"b""{Intro}\nLido missed the boat that day he left the shack\nBut that was all he missed and he ain't comin' back\nA tombstone bar in a jukejoint car he made a stop\nJust long enough to grab a handle off the top\nNext stop Chi town Lido put the money down and let it roll\nHe said one more job ought to get it\nOne last shot 'fore we quit it\nOne more for the road\nLido whoa-oh-oh-oh\nHe's for the money he's for the show\nLido's waitin' for the go\nLido whoa-oh-oh-oh\nHe said one more job ought to get it\nOne last shot 'fore we quit it\nOne more for the road\nLido be runnin' havin' great big fun until he got the note\nSayin' toe the line or blow and that was all she wrote\nHe be makin' like a beeline headin' for the borderline\nGoin' for broke\nSayin' one more hit ought to do it\nThis joint ain't nothin to it\nOne more for the road\nLido whoa-oh-oh-oh\nHe's for the money he's for the show\nLido's waitin' for the go\nLido whoa-oh-oh-oh\nOne more job ought to get it\nOne last shot and we quit it\nOne more for the road\n{Bridge}\nLido whoa-oh-oh-oh\nHe's for the money he's for the show\nLido's waitin' for the go\nLido whoa-oh-oh-oh..."""
75,Keep It Comin' Love,KC,1977,"b""Keep it coming love\nKeep it coming love\nDon't stop it now\nDon't stop it no\nDon't stop it now\nDon't stop\nKeep it coming love\nKeep it coming love\nDon't stop it now\nDon't stop it no\nDon't stop it now\nDon't stop\nDon't let your well run dry\nDon't stop it now\nDon't give me no reasons why\nDon't stop it now\nKeep it coming love\nKeep it coming love\nDon't stop it now\nDon't stop it no\nDon't stop it now\nDon't stop\nKeep it coming love\nKeep it coming love\nDon't stop it now\nDon't stop it no\nDon't stop it now\nDon't stop\nDon't build me up just to let me drop\nDon't stop it now\nDon't turn me on just to turn me off\nDon't stop it now\nKeep it coming love\nKeep it coming love\nDon't stop it now\nDon't stop it no\nDon't stop it now\nDon't stop\nKeep it coming love\nKeep it coming love\nDon't stop it now\nDon't stop it no\nDon't stop it now\nDon't stop\nDon't tell me there ain't no more\nDon't stop it now\nDon't turn me down and just close your door\nDon't stop it now\nKeep it coming love\nKeep it coming love\nDon't stop it now\nDon't stop it no\nDon't stop it now\nDon't stop\nKeep it coming love\nKeep it coming love\nDon't stop it now\nDon't stop it no\nDon't stop it now\nDon't stop"""
76,You Made Me Believe in Magic,Bay City Rollers,1977,"b""I believed all love has gone\nI've no strength to carry on\nThought my world was upside down\nThen you walked on to my life\nWent to work to set things right\nWhat's the secret that you use\nYou made me believe in magic\nYou know that I can be true to your love\nYou made me believe in magic\nYour love's put magic into my life\nNow I'm filled with new sense to be\nYou gave my life harmony\nLoving you is all I need\nYou made me believe in magic\nYou know that I can be true to your love\nYou made me believe in magic\nYour love's put magic into my life"""
77,Livin' Thing,Electric Light Orchestra,1977,"b""Sailin' away on the crest of a wave\nIt's like magic\nOh rollin' and ridin' and slippin' & slidin'\nIt's magic\nAnd you and your sweet desire\nYou took me oh higher and higher baby\nIt's a livin' thing\nIt's a terrible thing to lose\nIt's a given thing\nWhat a terrible thing to lose\nMaking believe this is what you conceived\nFrom your worst day \nOh moving in line then you look back in time\nTo the first day \nAnd you and your sweet desire \nYou took me oh higher and higher baby\nIt's a livin' thing\nIt's a terrible thing to lose\nIt's a given thing\nWhat a terrible thing to lose\nTakin' a dive 'cause you can't halt the slide\nFloating downstream \nOh so let her go don't start spoiling the show\nIt's a bad dream \nAnd you and your sweet desire \nYou took me oh higher and higher baby\nIt's a livin' thing\nIt's a terrible thing to lose\nIt's a given thing\nWhat a terrible thing to lose\nIt's a livin' thing\nIt's a terrible thing to lose\nIt's a given thing\nWhat a terrible thing to lose"""
78,Give a Little Bit,Supertramp,1977,"b""Ooh yeah\nAlright\nHere we go again\nNeah neah whoa no da na hey hey\nYeah\nI'll give a little bit\nI'll give a little bit of your love to me\nI'll give a little bit\nI'll give a little bit of my love to you\nThere's so much that we need to share\nSo send a smile and show you care\nI'll give a little bit\nI'll give a little bit of my life for you\nSo give a little bit\nOh give a little bit of your time to me\nSee the man with the lonely eyes\nOh take his hand you'll be surprised\nOh take it\nAh yeah\nCome along\nYeah yeah yeah yeah\nYeah yeah yeah yeah yeah yeah yeah\nAaaah aaaah aaaah aaaah\nAaaah aaaah aaaah aaaah\nAaaah aaaah aaaah aaaah\nGive a little bit\nOh give a little bit of your love to me\nI'll give a little bit\nI'll give a little bit of my life for you\nNow's the time that we need to share\nSo find yourself we're on our way back home\nOoh going home\nDon't you need don't you need to feel at home?\nOh yeah we gotta see\nOoh yeah gotta get a feeling\nOoh yeah come along too\nWhoo!\nYou come along too neah\nCome a... come a... come a... come along\nCheck t... check t... check to leah\nOoh yeah come along too\nYeah come along too yeah\nSing Betty Lou\nCome along too\nWhat a long ride\nCome a long way\nOoh sing it tonight\nOoh yeah"""
79,That's Rock 'n' Roll,Shaun Cassidy,1977,"b""When I was sixteen and sick of school\nI didn't know what I wanted to do\nI bought a guitar\nI sang my heart out\nThat's Rock N' Roll\nI played at parties played at bars\nI spent my money buyin' new guitars\nI screamed my heart out\nBut how I loved it\nThat's Rock N' Roll\nCome on everybody get down and get with it!\nCome on everybody get down and get with it!\nCome on everybody get down and get with it!\nThat's Rock N' Roll\nAnd if you feel it clap your hands;\nYou'll see some sweat from the boys in the band\nJust get the rhythm and let it fill ya\nThat's Rock N' Roll\nCome on everybody get down and get with it!\nCome on everybody get down and get with it!\nCome on everybody get down and get with it!\nThat's Rock N' Roll"""
80,Love So Right,Bee Gees,1977,"b""She came on like the night and she held on tight\nAnd the world was right when she made love to me\nWe were free\nShe moved in like a friend\nStarted loving me\nAnd I thought I'd found my heaven in her arms\nBut the morning when I woke up\nI was here and she was gone\nNow I'm hanging on\nMaybe you can tell me\nHow a love so right\nCan turn out to be so wrong?\nOh my darling\nHow a love so right\nCan turn out to be so wrong?\nWhere did she go\nWhen I need her close to me?\nAnd the perfect story ended at the start\nI thought you came forever\nAnd you came to break my heart\nNow I'm hanging on\nOn the chance that you'll come back to me\nOh my love\nHow a love so right can turn out to be so wrong?\nOh my darling\nHow a love so right can turn out to be so wrong?\nOh my darling\nI could take it in my stride\nStart living for the moment\nMaybe half the things we sought were never there\nSimply open up our eyes\nAnd break it down to size\nIt isn't really fair\nHow a love so right\nCan turn out to be so wrong?\nOh my darling\nHow a love so right\nCan turn out to be so wrong?"""
81,The Rubberband Man,The Spinners,1977,"b""Hand me down my walkin' cane\nHand me down my hat\nHurry now and don't be late\n'Cause we ain't got time to chat\nYou and me we're goin' out\nTo catch the latest sound\nGuaranteed to blow your mind\nSo high you won't come down\nHey y'all prepare yourself for the rubberband man\nYou've never heard a sound\nLike the rubberband man\nYou're bound to lose control\nWhen the rubberband starts to jam\nOh this dude is outta sight\nEverything he does\nSeems to come out right\nOnce I went to hear him play\nAt a club outside of town\nI was so surprised I was hypnotized\nBy the sound these cats put down\nWhen I saw this short fat guy\nStretch a band between his toes\nHey I laughed so hard\n'Cause the man got down\nWhen it finally reached his nose\nHey y'all prepare yourself for the rubberband man\nYou've never heard a sound\nLike the rubberband man\nYou're bound to lose control\nWhen the rubberband starts to jam\nGot that rubber band\nUp on his toes\nAnd then he wriggled it up\nAll around his nose\nGuaranteed to blow your mind\nPlayin' all that music yet keepin' time\nWhere in the world did he learn that oh Lord\nLord help him get away\nHey y'all prepare yourself for the rubberband man\nYou've never heard a sound\nLike the rubberband man\nYou're bound to lose control\nWhen the rubberband starts to jam\nRubberband man rubberband man\nHow much of this stuff do he think we can stand?\nSo much rhythm grace and debonair for one man Lord\nAnd then he had the nerve to twiggle his left toe\nSlip it through his knee got the feeling in his head y'all\nAw come on baby\nHey y'all prepare yourself for the rubberband man\nYou've never heard a sound\nLike the rubberband man\nYou're bound to lose control\nWhen the rubberband starts to jam\nRubberband man starts to jam\nMoving up and down cross the land\nGot the people all in his wake\nEverything probably seems outta place\nJust move it just move it\nJust move move move it\nJust rubberband rubberband man\nJust move it just move it\nJust move move move it\nJust rubberband rubberband man\nGet down\nOh get down low\nAh ha"""
82,I Never Cry,Alice Cooper,1977,"b""If there is a tear on my face\nIt makes me shiver to the bone\nIt shakes me Babe\nIt's just a heartache that got caught in my eye\nAnd you know I never cry I never cry\nSometimes I drink more than I need\nUntil the TV's dead and gone\nI may be lonely\nBut I'm never alone\nAnd the night may pass me by\nBut I'll never cry\nTake away take away my eyes\nSometimes I'd rather be blind\nBreak a heart break a heart of stone\nOpen it up but don't you leave it alone\n'Cuz that's all I got to give you\nBelieve me Babe it ain't been used\nMy heart's a virgin its never been tried\nAnd you know I'll never cry\nAnd you know I'll never cry\nAnd you know I'll never cry\nNever cry I'll never cry\nBreak a heart break a heart of stone\nOpen it up but don't leave don't you leave me alone\n'Cuz that's all I got to give you\nBelieve me Babe it ain't been used\nMy heart's a virgin it ain't never been tried\nAnd you know I'll never cry\nNever cry\nI'll never cry"""
83,Nobody Does It Better,Carly Simon,1977,"b""Nobody does it better\nMakes me feel sad for the rest\nNobody does it half as good as you\nBaby you\xe2\x80\x99re the best\nI wasn\xe2\x80\x99t looking\nBut somehow you found me\nI tried to hide from your love light\nBut like heaven above me\nThe spy who loved me\nIs keeping all my secrets safe tonight\nAnd nobody does it better\nThough sometimes I wish someone could\nNobody does it quite the way you do\nWhy d\xe2\x80\x99you have to be so good?\nThe way that you hold me\nWhenever you hold me\nThere\xe2\x80\x99s some kind of magic inside you\nThat keeps me from running\nBut just keep it comin\xe2\x80\x99\nHow\xe2\x80\x99d you learn to do the things you do?\nOh and nobody does it better\nMakes me feel sad for the rest\nNobody does it half as good as you\nBaby baby darlin\xe2\x80\x99 you\xe2\x80\x99re the best\nBaby you're the best\nDarlin' you're the best\nBaby you're the best"""
