Rank,Song,Artist,Year,Lyrics
25,"Diamonds and Pearls",Prince,1992,b' This will be the day That you will hear me say That I will never run away I am here for you Love is meant for two Now tell me what you re gonna do If I gave you diamonds and pearls Would you be a happy boy or a girl If I could I would give you the world But all I can do is just offer you my love Which one of us is right If we always fight Why can t we just let love decide Am I the weaker man Because I understand That love must be the master plan If I gave you diamonds and pearls Would you be a happy boy or a girl If I could I would give you the world But all I can do is just offer you my love D to the I to the A to the M O to the N to the D to the pearls of love D to the I to the A to the M O to the N to the D to the pearls of love There will come a time When love will blow your mind And everything you ll look for you ll find That will be the time That everything will shine So bright it makes you colorblind If I gave you diamonds and pearls Would you be a happy boy or a girl If I could I would give you the world But all I can do is just offer you my love If I gave you diamonds and pearls Would you be a happy boy or a girl If I could I would give you the world All I can do is just offer you my love If I gave you diamonds and pearls Would you be would you would you a happy boy or a girl If I could I would give you the world'
26,"Don't Let the Sun Go Down on Me",George Michael,1992,b' I can t light no more of your darkness All my pictures seem to fade to black and white I m growing tired and time stands still before me Frozen here on the ladder of my life It s much too late to save myself from falling I took a chance and changed your way of life But you misread my meaning when I met you Closed the door and left me blinded by the light Don t let the sun go down on me Although I search myself it s always someone else I see I d just allow a fragment of your life to wander free But losing everything is like the sun going down on me Ladies gentlemen Mr Elton John I can t find oh the right romantic line But see me once and see the way I feel Don t discard me Just because you think I mean you harm But these cuts I have They need love To help them heal oh Don t let the sun go down on me Although I search myself it s always someone else I see I d just allow a fragment of your life to wander free oh Cause losing everything is like the sun going down on me Don t let the sun go down on me Although I search myself it s always someone else that I see yeah I d just allow a fragment of your life to wander free baby oh Cause losing everything is like the sun going down on me Mr Elton John'
27,"Masterpiece",Atlantic Starr,1992,b' A simple touch of your hand And everything is right The gentle way you look at me When we kiss goodnight You ve given me the freedom No other love has known And now I thank you girl Thank you girl The countless ways You ve touched my heart Is more than I can say The beauty that you ve shown to me Takes my breath away A picture perfect painting That s what our love is And yes I need you so And now I know I ve found a masterpiece in you A work of art It s true And I treasure you my love I ve found a masterpiece in you A work of art It s true And I treasure you Sometimes I wonder What I d be Had I not found you A least and lonely soul This world could show Me nothing new But now my life s a canvas Painted with your love And it will always be And now I see The gentle walks together Through time We ll never part This fairy tale We shared is real inside our hearts Let it be forever Never let it end This promise I can make Heaven is ours to take When I m lost and insecure You build me up And make me sure That everything will be all right My love This fairy tale we re sharing Is real inside our hearts Let it be forever Never let it end Please never let it end Let s keep it together Making love We can do it if we try Girl I treasure you baby'
28,"If You Asked Me To",Celine Dion,1992,b' Used to be that I believed in something Used to be that I believed in love It s been a long time since I ve had that feeling I could love someone I could trust someone I said I d never let nobody near my heart again darlin I said I d never let nobody in But if you asked me to I just might change my mind And let you in my life forever If you asked me to I just might give my heart And stay here in your arms forever If you asked me to If you asked me to Somehow ever since I ve been around you Can t go back to being on my own Can t help feeling darlin since I ve found you That I ve found my home that I m finally home I said I d never let nobody get too close to me darlin I said I needed needed to be free But if you asked me to I just might change my mind And let you in my life forever If you asked me to I just might give my heart And stay here in your arms forever If you asked me to If you Asked me to I will give my world to you baby I need you now Asked me to and I ll do anything for you baby For you baby I d let you in my life forever All you gotta do is ask me to All you gotta do all you gotta do All you gotta do is ask me to I will give you my world I will give you my world Everything everything baby I couldn t ask what you do to me If you asked me to '
29,"Giving Him Something He Can Feel",En Vogue,1992,b' Shoo Shoo Shoo Shoo Many say that I m too young To let you know just where I m coming from yeah But you will see it s just a matter of time My love will surely make you mine Well I m livin in a world of ghetto life Everyone seems so uptight But nothin s wrong and it s alright with my man I like the way we carry on His love will send me on and on with my man People out there can understand I m giving him something he can feel To let him know this love is real Giving him something he can feel To let him know this love is real This love is real So much joy for us it seems So much hope for material things Are they only in my dreams And that s exactly why I m singing this song to you To let you know that real dreams do come true You tell me what does it mean Livin in a world of ghetto life Everyone is so uptight hey Nothin s wrong it s alright my man I like the way we carry on His lovin will send me on and on with my man People out there can understand that I m giving him something he can feel To let him know this love is real Giving him something he can feel To let him know this love is real This love is real Giving him something he can feel Giving him something he can feel Giving him something he can feel Giving him something he can feel '
30,"Live and Learn",Joe Public,1992,b' You ve got to live and learn You ve got to live and learn Before your bridges burn You ve got to live and learn Here s a little story about life Everybody that lives surely dies A lot of people ask the questions why Some people have to go through so much more Before they really learn about life s score The subject is not to be ignored I don t wanna be the one To tell you how it s gotta be Livin is the only way You re ever really gonna see Ah yeah Y all check it Kick this one for the Public Now break it down There s so much wrong and negativity Enough for the whole world to see I know there s still a possibility You raise a little kid he turns out bold It may be from the way you treat him cold I guess that s how the story s told You ve got to live and learn You ve got to live and learn Before your bridges burn You ve got to live and learn If large is how ya livin Why you re livin large are you takin what is given To you in the form of true experience Cause if you re not your whole life could be spent Doin time for a crime you say you didn t even do The only fool that you re foolin is the fool that is you Didn t even turn around to check and see if your bridge is burnin I guess it s true what they say that without livin there s no learnin And this is from the J the O and the E Mary Mary Mary it s quite contrary Yo how did you earn your dough You didn t finish school you ain t got no job But to the human eye it s pretty simple You re always talkin about what you want is respect But never thinkin about the little boy you neglect Spendin his formative years in a livin hell Not realizin one day he d end up in jail Now on the other hand There s Dan my man Who planned a scam and I ll be damned It was the ultimate flim flam He was sayin that it was easy as pie But little did Dan know he was about to die '
31,"Come and Talk to Me",Jodeci,1992,b' Been watching you baby For a long time You look so good Got my eyes on you I ve been watching you For so very long Trying to get my nerve built up to be so strong I really want to meet you But I m kind of scared Cause you re the kind of lady With so much class Get my thoughts together For the very next day But when I see you lady I forget what to say Your eyes and hair Such a beautiful tone The way you dress and walk It really turns me on Ooh you really turn me on Ooh you really turn me on Come on come on come on Come and talk to me I really want to meet you Can I talk to you I really want to know you Come and talk to me I really want to meet you Can I talk to you I really want to know you There you are again With the same smile each day I wanna know what it is That makes me feel this way I wish I could grab you Tell you what it means to me To see you walking by my way It really makes my day Before I go to sleep and dream about you I m a single man I hope that you are single too Why do I seek Something to set my mind free Cause curiosity is bugging The hell outta me Talk to me talk to me talk to me baby Come and talk to me I really want to meet you Can I talk to you I really want to know you Come and talk to me I really want to meet you Can I talk to you I really want to know you I wanna know you wanna tell me your name Let me play your game I wanna know you wanna tell me your name Let me play your game I wanna know you wanna tell me your name Let me play your game Come and talk to me I really want to meet you Can I talk to you I really want to know you Come and talk to me I really want to meet you Can I talk to you I really want to know you Come and talk to me I really want to meet you Can I talk to you I really want to know you Come and talk to me I really want to meet you Can I talk to you I really want to know you I wanna know you wanna tell me your name Let me play your game I wanna know you wanna tell me your name Let me play your game I wanna know you wanna tell me your name Let me play your game I wanna know you wanna tell me your name Let me play your game'
32,"Smells Like Teen Spirit",Nirvana,1992,b' Load up on guns bring your friends It s fun to lose and to pretend She s over bored and self assured Oh no I know a dirty word Hello hello hello how low Hello hello hello how low Hello hello hello how low Hello hello hello With the lights out it s less dangerous Here we are now entertain us I feel stupid and contagious Here we are now entertain us A mulatto an albino A mosquito my libido Yeah hey yay I m worse at what I do best And for this gift I feel blessed Our little group has always been And always will until the end Hello hello hello how low Hello hello hello how low Hello hello hello how low Hello hello hello With the lights out it s less dangerous Here we are now entertain us I feel stupid and contagious Here we are now entertain us A mulatto an Albino A mosquito my libido Yeah hey yay And I forget just why I taste Oh yeah I guess it makes me smile I found it hard it s hard to find Oh well whatever nevermind Hello hello hello how low Hello hello hello how low Hello hello hello how low Hello hello hello With the lights out it s less dangerous Here we are now entertain us I feel stupid and contagious Here we are now entertain us A mulatto an albino A mosquito my libido A denial a denial a denial a denial a denial A denial a denial a denial a denial'
33,"Humpin' Around",Bobby Brown,1992,b'When you trust someone And you know you re on their back You ain t got no trusting about you And you claim that you Don t care what where I m at You ve given me reason to doubt you Say you trust someone Why are you calling all around Think I ve got some dip on the side Girl you don t trust no one And you re constantly in doubt You lose the game if you play that way Get up off my back Save a heart attack Ain t nobody Humpin Around No matter what they say No it ain t that way Ain t nobody humpin around Nobody Humpin around babe When you love someone And you want to love them right Got to get more lovin about you And you know that you re holding on too tight Soon they will be leaving without you Say that you love someone Why are you calling all my friends Thinking I ve got something to hide Girl you don t love no one You don t know what love s about You lose the game if you play that way Girl when you trust someone You don t call on everybody Ain t nobody foolin around And the more I think about it You lose all your clout You lose the game baby if you play that way My name is Brown That s what I m called So don t try to step to be wrong Or you ll fall slow Cos I just wanna get something to you Maybe take control of you just like I told you On a tip that s movin Im gonna make ya movin grovin Leavin ya like Ooo When I touch ya Give ya so much The feeling of the effect that I m dealin When I rub ya up down Girl you said you love me And you said you trust me Why do you think I m foolin around I can t stand the pressure You know I m yours forever Ain t nobody nobody nobody humpin around x2'
34,"Damn I Wish I Was Your Lover",Sophie B. Hawkins,1992,b' That old dog has chained you up all right Give you everything you need To live inside a twisted cage Sleep beside an empty rage I had a dream I was your hero Damn I wish I was your lover I d rock you till the daylight comes Make sure you are smiling and warm I am everything Tonight I ll be your mother I ll do such things to ease your pain Free your mind and you won t feel ashamed Ohhhh Ohhhh This monkey can t stand to see you black and blue I give you something sweet each time you Come inside my jungle book What is it just too good Don t say you ll stay Cause then you go away Damn I wish I was your lover I ll rock you till the daylight comes Make sure you are smiling and warm I am everything Tonight I ll be your mother I ll do such things to ease your pain Free your mind and you won t feel ashamed Shucks For me there is no other You re the only shoe that fits I can t imagine I ll grow out of it Damn I wish I was your lover If I was your girl believe me I d turn on the Rolling Stones We could groove along and feel much better Let me in I could do it forever and ever and ever and ever Give me an hour to kiss you Walk through heaven s door I m sure We don t need no doctor to feel much better Let me in Forever and ever and ever and ever I sat on the mountainside with peace of mind I lay by the ocean making love to her with visions clear Walked for days with no one near And I return as chained and bound to you Damn I wish I was your lover I ll rock you till the daylight comes Make sure you are smiling and warm I am everything Tonight I ll be your mother I ll do such things to ease your pain Free your mind and you won t feel ashamed Shucks For me there is no other You re the only shoe that fits I can t imagine I ll grow out of it Damn I wish I was your lover Open up I wanna gonna come inside I wanna fill you up I wanna make you cry Damn I wish I was your lover Gettin on a subway And I m comin uptown Damn I wish I was your lover Standin on a street corner Waitin for my luck to change Damn I wish I was your lover Feelin like a schoolboy Too shy and too young ohh Damn I wish I was your lover Open up I wanna gonna come inside I wanna fill you up I wanna make you cry Damn I wish I was your lover Gettin on my camel Gonna ride it uptown oooh Damn I wish I was your lover Hangin around this jungle '
35,"Tell Me What You Want Me to Do",Tevin Campbell,1992,b' I love you girl You called me up And I came to see you You say you ve been awake all night It hurts me deep inside When I see you crying Whatever s wrong I ll make it right If you understand how I feel You should know that my love is real Tell me what you want me to do My love is always here for you Tell me what you want me to do My love is always here for you So tell me what you want me to do Tell me girl There were times when I didn t show it Just how much I care for you I m so sorry Now don t keep saying it s too late To think it s over baby After all that we ve been through Girl I m begging you I m down on my knees Don t walk away baby Please don t leave me now Girl I know that we can work it out somehow Isn t that what love is all about I m gonna be by your side We re gonna see it through this time I won t let you slip away Say you ll stay with me Stay with me girl Cause you re the finest girl That I ve ever seen Tell me Tell me what you want me to do baby My love is only here for you and only you Tell me what you want me to do My love is always here for you So tell me what you want me to do So tell me what you want me to do'
36,"Ain't 2 Proud 2 Beg",TLC,1992,b' Yo mic check 1 2 1 2 We in the house Yeah come on 1992 TLC kickin off in your Mutha So ya best be duckin fast Yo T Boz is ya being a boss Chilli what s up wit dat sauce Dis is it Yo T step on that I ain t 2 proud I ain t 2 proud 2 beg Thinkin short of what you got Better get it while it s hot Ain t no better love than your own Unmistakin urge 2 be Sexin with society How can you be happy alone I need to feel loved Why wait 4 so long Cause I ain t 2 proud 2 beg 4 something that I call my own And I want 2 be touched And feeling so much see cause Everybody needs some good lovin Yo if I need it in the morning or the middle of the night I ain t 2 proud 2 beg If the lovin is strong and he got it goin on and I ain t 2 proud 2 beg 2 inches or a yard rock hard or if it s saggin I ain t 2 proud 2 beg So it ain t like I m braggin just join the paddywagon cause I ain t 2 proud 2 beg I ain t 2 proud 2 beg Screamin loud and holdin sheets Scared that you ll be called a freak Gotta let it go while you can Ain t 2 proud 2 beg you see Cause my man belongs 2 me And I know that he understands Yo Left Eye kick that rap Realize the realism of reality treats Us both the same Cause satisfaction is the name of this game So I choose to explain it s evident Left Eye don t mean the rest of my body is irrelevant In other words lets refresh your head About pullin down curtains and breakin da waterbed Yeah I like it when you Both sets of lips Oooh on the TLC tip I ain t 2 proud 2 beg What I call my own Just you and me Heyyyyyyyy I ain t 2 proud 2 beg TLC isn t 2 proud 2 beg I ain t 2 proud 2 beg '
37,"It's So Hard to Say Goodbye to Yesterday",Boyz II Men,1992,b'How do I say goodbye To what we had The good times that made us laugh Outweigh the bad I thought we d get to see forever But forever s gone away It s so hard to say goodbye to yesterday I don t know where this road Is going to lead All I know is where we ve been And what we ve been through If we get to see tomorrow I hope it s worth all the wait It s so hard to say goodbye to yesterday And I ll take with me the memories To be my sunshine after the rain It s so hard to say goodbye to yesterday And I ll take with me the memories To be my sunshine after the rain It s so hard to say goodbye to yesterday'
38,"Move This",Technotronic,1992,b'Shake that body Shake that body Shake that body Shake that body People don t you know don t you know It s about time Can you hear the jam is pumpin While you taste the piece of mine Many different flavors And the spice is strong Get into the hot stuff Let me pour a little some Baby let me show you how to do this You ve gotta move this You re doin fine There s nothin to it You gotta groove it Come on and move this Shake that body for People don t you know don t you know It s about time Can you hear the jam is pumpin While you taste the piece of mine Many different flavors And the spice is strong Get into the hot stuff Let me pour a little song Baby let me show you how to do this You ve gotta move this You re doin fine There s nothin to it You gotta groove it Come on and move this Shake that body for me Shake that body for me Shake that body People don t you know don t you know It s about time Can you hear the jam is pumpin While you taste the piece of mine Can you feel the mellow crawling fast Drum oh baby Rhythms blast Pump it pump it pump pump it up Nuttin can make this one stop You ve gotta move this You ve gotta move this Oh yeah you gotta move this Groove this and move this on Shake that body for Baby lemme show you how to Do this Ya gotta move this Ya gotta move that Ya gotta mooove mooove Move this and groove this Shake that body for me Shake that body Shake that body Shake that body for me Shake that body Shake that body Ohh shake that body Shake that body for me Shake it shake it You gotta move this Come on and move this Move this Move this Move this You gotta move this Come on and move this Move it Move it Move it Baby let me show you how to Do this You gotta move this You re doing fine There s nothin to it You gotta groove it Come on and move it Shake that body for People don t you know don t you know It s about time Can you hear the jam is pumpin While you taste the piece of mine Can you feel the mellow crawling fast Drum oh baby Rhythms blast Pump it pump it pump pump it up Nuttin can make this one stop Toes be tappin Fingers snappin Hands clappin and my Mamas rappin Talkin about cold laughin Shut up and do the wop Use what you got show me Your on the floor so let me see Don t say nothing less I saw And remember I like it raw You gotta move this You gotta move this Oh yeah yeah yeah you gotta move this Uh uh uh uh shake that body for me Baby let me show you how to do this You ve gotta move this You re doing fine There s nothing to it You gotta groove it Come on and move this Shake that body for Baby let me show you how to Do this You ve gotta move this You ve gotta move that Really Ain t nothin to it You gotta moove it Movve moovve it Shake that body for me Shake that body for me Shake that body for me Shake that body Shake that body for me Shake that body Shake that body for me'
39,"Bohemian Rhapsody",Queen,1992,b' Is this the real life Is this just fantasy Caught in a landslide no escape from reality Open your eyes look up to the skies and see I m just a poor boy I need no sympathy Because I m easy come easy go little high little low Any way the wind blows doesn t really matter to me to me Mama just killed a man Put a gun against his head pulled my trigger now he s dead Mama life had just begun But now I ve gone and thrown it all away Mama ooh didn t mean to make you cry If I m not back again this time tomorrow Carry on carry on as if nothing really matters Too late my time has come Sends shivers down my spine body s aching all the time Goodbye everybody I ve got to go Gotta leave you all behind and face the truth Mama ooh I don t wanna die I sometimes wish I d never been born at all I see a little silhouetto of a man Scaramouche Scaramouche will you do the Fandango Thunderbolt and lightning very very frightning me Galileo Galileo Galileo Figaro magnifico But I m just a poor boy nobody loves me He s just a poor boy from a poor family Spare him his life from this monstrosity Easy come easy go will you let me go Bismillah No we will not let you go Bismillah We will not let you go Bismillah We will not let you go Will not let you go Will not let you go Ah No no no no no no no Mamma mia let me go Beelzebub has a devil put aside for me for me for me So you think you can stone me and spit in my eye So you think you can love me and leave me to die Oh baby can t do this to me baby Just gotta get out just gotta get right outta here Nothing really matters anyone can see Nothing really matters Nothing really matters to me Any way the wind blows'
40,"Tennessee",Arrested Development,1992,b' Lord I ve really been real stressed Down and out losing ground Although I am Black and proud Problems got me pessimistic Brothers and sisters keep messin up Why does it have to be so damn tough I don t know where I can go To let these ghosts out of my skull My grandma s passed my brother s gone I never at once felt so alone I know you re supposed to be my steering wheel Not just my spare tire But Lord I ask you To be my guiding force and truth For some strange reason it had to be He guided me to Tennessee Take me to another place Take me to another land Make me forget all that hurts me Let me understand your plan Lord it s obvious we got a relationship Talking to each other every night and day Although you re superior over me We talk to each other in a friendship way Then outta nowhere you tell me to break Outta the country and into more country Past Dyersburg into Ripley Where the ghost of childhood haunts me Walk the roads my forefathers walked Climbed the trees my forefathers hung from Ask those trees for all their wisdom They tell me my ears are so young Go back to from whence you came My family tree my family name For some strange reason it had to be He guided me to Tennessee Take me to another place Take me to another land Make me forget all that hurts me Let me understand your plan Eshe she went down to Holly Springs Rasadon and Baba they went down to Peachtree Headliner I challenge you to a game of horseshoes a game of horseshoes Now I see the importance of history Why my people be in the mess that they be Many journeys to freedom made in vain By brothers on the corner playing ghetto games I ask you Lord why you enlightened me Without the enlightment of all my folks He said cause I set myself on a quest for truth And he was there to quench my thirst But I am still thirsty The Lord allowed me to drink some more He said what I am searching for are The answers to all which are in front of me The ultimate truth started to get blurry For some strange reason it had to be It was all a dream about Tennessee Take me to another place Take me to another land Make me forget all that hurts me Let me understand your plan Headliner I won the game of horseshoes Now you owe me a watermelon Let s go climb trees and skip over rocks Do like they do below the border Speech s hair Don t it look like the roots of the tree that the ancestors were hung from But that s okay get it cause he s down to Earth'
41,"The Best Things in Life Are Free",Luther Vandross,1992,b' Are you ready Woo Doo doo doo Doo doo doo Free Doo doo doo Doo doo doo Doo doo doo Doo doo doo Free baby Mmm Boy When you look at me Do you judge me by my cover Got to be kidding me To think that I m that kind of lover I don t mean to disagree Sorry you can t buy my kisses Open your eyes And see True love comes for free I m keeping my heart open Hoping you won t stab me in it Cause I ve been in love before When I had to pay I didn t I lose my sanity Tryin to measure your intentions What do you want from me How much will it be No more than I m willing to give Cause you won t pay nothing For this good loving It s for free And I won t make you promises I ll just do all I can To be your lover cause I understand The best things in life are free Now that I ve discovered What you mean to me The best things In life are free Now that we ve got each other The best things in life are free Hey hey hey Hey hey hey Ah ha ha Hey yeah yeah Ooh I like that Now Janet I know you are my baby My one and only baby You said it twice I ll say it thrice My baby baby baby I ve got so much love for you And it s easy to give it When I know you feel The same way too That s all I expect from you Just be all that you can To be my lover Cause I understand I do I do They say The best things In life are free Now that I ve discovered What you mean to me The best things in life are free Now that we ve got each other The best things in life are free The best things in life are free Now that I ve discovered What you mean to me The best things in life are free Now that we ve got each other The best things in life are free Sister sister Kicking all that jazz Cause money honey Want what you never had A lot of bone structure I could make it last I m in it to win it RD feel the past Yeah Material imperial So get the info You know I know It s not about the dough So baby baby If you wanna be my lady I ll forget the riches and the other itches Mo money mo money Mo money mo money Mo money mo money Mo money mo money The best things in life are for free Mmm hmm Free baby No more than I m willing to give Cause you won t give me nothing For that good loving It s for free And I won t make you promises You see I m gonna be I m gonna be We re gonna be I m gonna be the very best I can To be your lover Cause I understand It feels good Feels good Feels good Feels so good Uh hold it hold it Wait a minute I still don t think they got it Let s tell em one more time Check it out Everybody needs to know that The best things In life are free Now that I ve discovered What you mean to me The best things In life are free Now that we ve got each other The best things in life are free The best things in life are free Now that I ve discovered What you mean to me The best things in life are free Now that we ve got each other The best things in life are free Don t you know Don t you know The very best in life is free And I m free Yeah'
42,"Make It Happen",Mariah Carey,1992,b' Not more than three short years ago I was abandoned and alone Without a penny to my name So very young and so afraid No proper shoes upon my feet Sometimes I couldn t even eat I often cried myself to sleep But still I had to keep on going Never knowing if I could take it If I would make it through the night I held on to my faith I struggled and I prayed And now I ve found my way If you believe in yourself enough And know what you want You re gonna make it happen make it happen And if you get down on your knees at night And pray to the Lord He s gonna make it happen make it happen You re gonna make it happen oh yeah I know life can be so tough And you feel like giving up But you must be strong baby just hold on You ll never find the answers If you throw your life away I used to feel the way you do Still I had to keep on going Never knowing if I could take it If I would make it through the night I held on to my faith I struggled and I prayed And now I ve finally found my way If you believe in yourself enough And know what you want You re gonna make it happen make it happen You re gonna make it happen And if you get down on your knees at night And pray to the Lord He s gonna make it happen make it happen If you believe in yourself enough And know what you want You re gonna make it happen And if you get down on your knees at night And pray to the Lord He s gonna make it happen make it happen Make it happen yeah make it You re gonna make it make it oh baby Make it through the night I held on to my faith I struggled and I prayed And now I ve found my way If you believe in yourself enough And know what you want You re gonna make it happen make it happen And if you get down on your knees at night And pray to the Lord He s gonna make it happen make it happen If you believe in yourself enough And know what you want You re gonna make it happen make it happen And if you get down on your knees at night And pray to the Lord He s gonna make it happen make it happen I once was lost but now I m found I got my feet on solid ground Thank you Lord If you believe within your soul Just hold on tight and don t let go You can make it make it happen yeah You can make it make it happen You re gonna make it you re gonna make it You re gonna make it you re gonna make it If you believe in yourself enough And know what you want You re gonna make it happen make it happen And if you get down on your knees at night And pray to the Lord He s gonna make it happen make it happen If you believe in yourself enough And know what you want You re gonna make it happen make it happen And if you get down on your knees at night And pray to the Lord He s gonna make it happen make it happen'
43,"The One",Elton John,1992,b' I saw you dancing out the ocean Running fast along the sand A spirit born of earth and water Fire flying from your hands In the instant that you love someone In the second that the hammer hits Reality runs up your spine And the pieces finally fit And all I ever needed was the one Like freedom fields where wild horses run When stars collide like you and I No shadows block the sun You re all I ve ever needed Baby you re the one There are caravans we follow Drunken nights in dark hotels When chances breathe between the silence Where sex and love no longer gel oh For each man in his time is Cain Until he walks along the beach And sees his future in the water A long lost heart within his reach And all I ever needed was the one Like freedom fields where wild horses run When stars collide like you and I No shadows block the sun You re all I ve ever needed Uh baby you re the one And all I ever needed was the one Like freedom fields where wild horses run When stars collide like you and I No shadows block the sun You re all I ve ever needed Uh baby you re the one And all I ever needed was the one Like freedom fields where wild horses run When stars collide like you and I No shadows block the sun You re all I ve ever needed Uh baby you re the one'
44,"Set Adrift on Memory Bliss",P.M. Dawn,1992,b' Baby you send me baby you send me Set adrift on memory bliss of you The camera pans the cocktail glass Behind a blind of plastic plants I found the lady with the fat diamond ring Then you know I can t remember a damn thing I think it s one of those d j vu things Or a dream that s tryin to tell me somethin Or will I ever stop thinkin about it I don t know I doubt it Subterranean by design I wonder what I would find If I met you let my eyes caress you Until I meet the thought of Mrs Princess Who I often wonder what makes her work I guess I ll leave that question to the experts Assuming that there are some out there They re probably alone solitaire I can remember when I caught up with a past time intimate friend She said bet you re probably gonna say I look lovely But you probably don t think nothin of me She was right though I can t lie She s just one of those corners in my mind And I just put her right back with the rest That s the way it goes I guess Baby you send me baby you send me Set adrift on memory bliss of you Baby you send me baby you send me Set adrift on memory bliss of you A careless whisper from a careless man A neutron dance for a neutron fan Marionette strings are dangerous things I thought of all the trouble they bring An eye for an eye a spy for spy Rubber bands expand in a frustrating sigh Tell me that she s not dreaming She s got an ace in the hole it doesn t have meaning Reality used to be a friend of mine Cause complete control I don t take too kind Christina Applegate you gotta put me on And guess whose piece of the cake is Jack gone She broke her wishbone and wished for a sign I told her whispers in my heart were fine What did she think she could do I feel for her I really do And I stared at the ring finger on her hand I wanted her to be a big PM Dawn fan But I had to put her right back with the rest That s the way it goes I guess Baby you send me baby you send me Set adrift on memory bliss of you Baby you send me baby you send me Set adrift on memory bliss of you Baby you send me baby you send me Set adrift on memory bliss of you Baby you send me baby you send me Set adrift on memory bliss of you Baby you send me baby you send me Set adrift on memory bliss of you Baby you send me baby you send me Baby you send me baby you send me Baby you send me baby you send me Baby you send me baby you send me Set adrift on memory bliss of you Baby you send me baby you send me Baby you send me baby you send me Baby you send me baby you send me Set adrift on memory bliss of you'
45,"Stay",Shakespears Sister,1992,b'If this world is wearing thin And you re thinking of escape I ll go anywhere with you Just wrap me up in chains But if you try to go out alone Don t think i ll understand Stay with me Stay with me In the silence of your room In the darkness of your dreams You must only think of me There can be no in betweens When your pride is on the floor I ll make you beg for more Stay with me Stay with me You d better hope and pray That you make it safe back to your own world You d better hope and pray That you wake one day in your own world Cuz when you sleep at night They don t hear your cries in your own world Only time will tell If you can break the spell back in your own world Stay with me Stay with me Stay stay with me ahh haaa Stay stay stay stay stay '
46,"2 Legit 2 Quit",Hammer,1992,b' Too legit Too legit to quit Sweat running all over my chest I don t quit no I just press harder Than I ever did before going for The dreams that I have in store In my mind and I know That I m makin it I gotta Get mine and nobody s takin it away cause Hammer don t play that You try to get mine Boy you better step back freeze cause You don t want none I hustle For my muscle and you look Weak son yea I m goin for all that I can get Kickin at the top cause I m too legit to quit sing Too legit Too legit to quit Too legit too legit to quit When I feel high post don t You play me close a dig em smack A get you back and i ll Hit with a dose of Oaktown power And charge you by the hour I m shakin like a quake and funks Get devoured I choose to abuse misuse and confuse Competitors who think They re makin up all the rules fools In the game lame and insane It s a shame I gotta do this but I remain the same unchanged Gettin better never known As a sweater kickin it at the Top cause I got myself together So roll with a guy who s Physical and fit knows the time And too legit to quit sang Too legit Too legit to quit Too legit too legit to quit Step to the rhythm of a Sho nuff winner I been Here before I ain t no Beginner but I been new Tried and true survival of the fittest Yo it brought me through My crew we re ready to Strike trained for the mission So believe the hype and sweat it Cause you re gonna Regret it the day that you dissed us You ll wish you never met us You remind me of a real short Story one hit record and you Star to bore me get ready Cause this is it your crew is Through and we too legit to quit sang Too legit Too legit to quit Too legit too legit to quit My people we don t know defeat We crush the strong and Percolate the weak daily we make our moves to Improve our groove because we love to rule where we Lay yo work and play We started at the bottom and Now we re leading the way and yea I m havin a fit kickin it At the top because I m too legit to quit sing '
47,"Please Don't Go",KWS,1992,b'Please don t go Please don t go Please don t go Please don t go Babe I love you so And I want you to know That I m gonna miss your love The minute you walk out that door Please don t go Please don t go Babe I love you so And I want you to know That I m gonna miss your love The minute you walk out that door Please don t go Don t go don t go away Please don t go Don t go I m begging you to stay If you leave at least in my life time I ve had one dream come true I was blessed to be loved By someone as wonderful as you Please don t go Don t go Don t go away Please don t go Don t go I m begging you to stay Hey hey hey Babe I love you so And I want you to know That I m gonna miss your love The minute you walk out that door Please don t go Don t go Don t go away Hey hey hey I need your love Now I m on my knees baby you please please please don t go Don t you hear me baby don t you need me know Oh No No don t go Please don t go I want you to know that I I I I love you so Please don t go Please don t go Please don t go Please don t go Please don t go Please don t go Please don t go Please don t go Please don t go Please don t go Please don t go Please don t go Please don t go'
48,"Breakin' My Heart (Pretty Brown Eyes)",Mint Condition,1992,b' Pretty brown eyes Pretty brown eyes You know I see you It s a disguise the way you treat me You keep holding on To your thoughts of rejection If you re with me you re secured You keep telling me That your time is always taken But I keep seeing you out alone Listen to love Your heart is pounding with desire Waiting to be unleashed Quit breakin my heart Breakin my heart Breakin my heart Breakin my heart Don t tell your friends That I don t mean nothing to you Please don t deny the truth Tell me right now I know your heart is in the right place You know I won t let you down You can t disguise All the pounding of your heart I see your eyes and you can t hide Start to make sense And quit playin these love games Tell me what you re gonna do Pretty brown eyes Pretty brown eyes I just wanna know one thing Will you be with me Pretty brown eyes Here comes my darling Here comes romance Here comes my love And please honey will you dance '
