Rank,Song,Artist,Year,Lyrics
25,Shake Your Body (Down to the Ground),The Jacksons,1979,"b""I don't know what's gonna happen to you baby\nBut I do know that I love ya\nYou walk around this town with your head all up in the sky\nAnd I do know that I want ya\nLet's dance let's shout \nShake your body down to the ground\nLet's dance let's shout \nShake your body down to the ground\nLet's dance let's shout \nShake your body down to the ground\nLet's dance let's shout \nShake your body down to the ground\nOoo!\nYou tease me with your loving to play hard to get\n'Cause you do know that I want ya\nYou walk around this town with your head all up in the sky\nAnd you do know that I want ya\nLet's dance let's shout \nShake your body down to the ground\nLet's dance let's shout \nShake your body down to the ground\nLet's dance let's shout \nShake your body down to the ground\nLet's dance let's shout \nShake your body down to the ground\nShake it on down\nYou're the spark that lit the fire inside of me\nAnd you do know that I love it\nI need to do you something to get closer to your soul\nAnd you do know that I want ya\nLet's dance let's shout \nShake your body down to the ground\nLet's dance let's shout \nShake your body down to the ground\nLet's dance let's shout \nShake your body down to the ground\nLet's dance let's shout \nShake your body down to the ground\nOooo!\nYou tease me with your loving to play hard to get\n'Cause you do know that I want ya\nI need to do you something to get closer to your soul\nAnd you do know that I want ya\nLet's dance let's shout \nShake your body down to the ground\nLets dance girl let's shout  \nShake your body down to the ground\nLet's dance let's shout \nShake your body down to the ground\nLet's dance let's shout \nSHAKE IT OVER!\nOoooo\nDown down down down down\nAnd around\nShake it over\nOooo!\nYou know I wanna dance\nLet's dance and shout\nDance\nDance shout\nDance\nDance shout\nLet's dance\nDance shout"""
26,Don't Cry Out Loud,Melissa Manchester,1979,"b""Baby cried the day the circus came to town\n'Cause she didn't want parades just passing by her\nSo she painted on a smile and took up with some clown\nWhile she danced without a net upon the wire\nI know a lot about her 'cause you see\nBaby is an awful lot like me\nDon't cry out loud\nJust keep it inside\nAnd learn how to hide your feelings\nFly high and proud\nAnd if you should fall\nRemember you almost had it all\nBaby saw that when they pulled that big top down\nThey left behind her dreams among the litter\nAnd the different kind of love she thought she'd found\nThere was nothing left but sawdust and some glitter\nBut Baby can't be broken 'cause you see\nShe had the finest teacher that was me\nI told her\nDon't cry out loud\nJust keep it inside\nAnd learn how to hide your feelings\nFly high and proud\nAnd if you should fall\nRemember you almost had it all\nDon't cry out loud\nJust keep it inside\nAnd learn how to hide your feelings\nFly high and proud\nAnd if you should fall\nRemember you almost made it\nDon't cry out loud\nJust keep it inside\nAnd learn how to hide your feelings\nFly high and proud\nAnd if you should fall\nRemember you almost had it all"""
27,The Logical Song,Supertramp,1979,"b""When I was young it seemed that life was so wonderful\nA miracle oh it was beautiful magical\nAnd all the birds in the trees well they'd be singing so happily\nOh joyfully oh playfully watching me\nBut then they sent me away to teach me how to be sensible\nLogical oh responsible practical\nAnd then they showed me a world where I could be so dependable\nOh clinical oh intellectual cynical\nThere are times when all the world's asleep\nThe questions run too deep\nFor such a simple man\nWon't you please please tell me what we've learned?\nI know it sounds absurd\nBut please tell me who I am\nI said now watch what you say or they'll be calling you a radical\nA liberal oh fanatical criminal\nWon't you sign up your name we'd like to feel you're acceptable\nRespectable oh presentable a vegetable\nOh take take take it yeah\nBut at night when all the world's asleep\nThe questions run so deep\nFor such a simple man\nWon't you please please tell me what we've learned?\nI know it sounds absurd\nBut please tell me who I am\nWho I am\nWho I am\nWho I am\nWho I am\n'Cause I was feeling so logical\nD-d-d-d-d-d-digital\nYeah one two three five\nOh oh oh oh\nOoh it's getting unbelievable\nYeah\nB-b-bloody marvelous"""
28,My Life,Billy Joel,1979,"b""Got a call from an old friend we used to be real close\nSaid he couldn't go on the American way\nClosed the shop sold the house bought a ticket to the West Coast\nNow he gives them a stand-up routine in L.A\nI don't need you to worry for me 'cause I'm alright\nI don't want you to tell me it's time to come home\nI don't care what you say anymore this is my life\nGo ahead with your own life leave me alone\nI never said you had to offer me a second chance\nI never said I was a victim of circumstance\nI still belong\nDon't get me wrong\nAnd you can speak your mind\nBut not on my time\nThey will tell you you can't sleep alone in a strange place\nThen they'll tell you can't sleep with somebody else\nAh but sooner or later you sleep in your own space\nEither way it's okay you wake up with yourself\nI don't need you to worry for me 'cause I'm alright\nI don't want you to tell me it's time to come home\nI don't care what you say anymore this is my life\nGo ahead with your own life leave me alone\nI never said you had to offer me a second chance\nI never said I was a victim of circumstance\nI still belong\nDon't get me wrong\nAnd you can speak your mind\nBut not on my time\nI don't care what you say anymore this is my life\nGo ahead with your own life leave me alone\nKeep it to yourself it's my life\nKeep it to yourself it's my life\nKeep it to yourself it's my life\nKeep it to yourself it's my life"""
29,Just When I Needed You Most,Randy VanWarmer,1979,"b""You packed in the morning I stared out the window\nAnd I struggled for something to say\nYou left in the rain without closing the door\nI didn't stand in your way\nBut I miss you more than I missed you before\nAnd now where I'll find comfort God knows\n'Cause you left me just when I needed you most\nLeft me just when I needed you most\nNow most every morning I stare out the window\nAnd I think about where you might be\nI've written you letters that I'd like to send\nIf you would just send one to me\n'Cause I need you more than I needed before\nAnd now where I'll find comfort God knows\n'Cause you left me just when I needed you most\nLeft me just when I needed you most\nYou packed in the morning I stared out the window\nAnd I struggled for something to say\nYou left in the rain without closing the door\nI didn't stand in your way\nNow I love you more than I loved you before\nAnd now where I'll find comfort God knows\n'Cause you left me just when I needed you most\nOh yeah you left me just when I needed you most\nYou left me just when I needed you most"""
30,You Can't Change That,Raydio,1979,"b""Honey I'll always love you\nI promise to always love you\nCause I think the whole world of you\nAnd you can't change that no no\nThere's nothing you can do or say\nI thought about this for many a day\nAnd my mind's made up to feel this way\nAnd you can't change that\n'Cause you're the only one I love\nAnd you can't change that\nYou're the only one I need\nAnd you can't change that\nYou're the only one I love\nAnd you can't change that\nYou're the only one I need\nAnd you can't change that\nNow you can try\nIf you want to woo\nYou can change your telephone number\nAnd you can change your address too\nBut you can't stop me from loving you\nNo you can't change that no no\nYou can change the color of your hair\nAnd you can change the clothes you wear\nBut you'll never change the way I care\nNo you can't change that\n'Cause you're the only one I love\nAnd you can't change that\nYou're the only one I need\nAnd you can't change that\nYou're the only one I love\nAnd you can't change that\nYou're the only one I need\nAnd you can't change that\nYou're the one I love girl\nAnd you can try if you want to\nTry me baby woo\nNo you can't change that\nYou're the one I love\nYou can try but you\nCan't change that\nYou're the one\nNow you can change your telephone number\nAnd you can change your address too\nBut you can't stop me from loving you\nNo you can't change that\n'Cause you're the only one I love\nAnd you can't change that\nYou're the only one I need\nAnd you can't change that\nYou're the only one I love\nAnd you can't change that\nYou're the only one I need\nAnd you can't change that\nI say my heart tells me how I feel\nIt lets me know\nIt lets me know my love is real\nNo you can't change that\nYou can't change my love girl\nYou're the only one I love\nI need you I love\nI love I need you"""
31,Shake Your Groove Thing,Peaches,1979,"b""There's nothing more that I'd like to do\nThan take the floor and dance with you\nKeep dancing\nLet's keep dancing\nShake it shake it\nShake it shake it\nShake your groove thing\nShake your groove thing\nYeah yeah\nShow 'em how we do it now\nShake your groove thing\nShake your groove thing\nYeah yeah\nShow 'em how we do it now\nShow 'em how we do it now\nLet's show the world we can dance\nBad enough to strut our stuff\nThe music gives us a chance\nWe do more out on the floor\nGrooving loose\nOr heart to heart\nWe put in motion\nEvery single part\nFunky sounds\nWall to wall\nWe`re bumping booties\nHaving us a ball y'all\nShake your groove thing\nShake your groove thing\nYeah yeah\nShow em how we do it now\nShake your groove thing\nShake your groove thing\nYeah yeah\nShow em how we do it now\nWe got the rhythm tonight\nAll the rest know we`re the best\nOur shadows crash in the light\nTwisting\nTurning\nWe keep burning\nShake it high or shake it low\nWe take our bodies\nWhere they wanna go\nFeel that beat\nNever stop\nOh hold me tight\nSpin me like a top\nShake your groove thing\nShake your groove thing\nYeah yeah\nShow em how we do it now\nShake your groove thing\nShake your groove thing\nYeah yeah\nShow em how we do it now\nThere`s nothing more that I`d like to do\nThan take the floor and dance with you\nKeep dancing\nLet's keep dancing\nShake it shake it\nShake it shake it\nGrooving loose\nOr heart to heart\nWe put in motion\nEvery single part\nFunky sounds\nWall to wall\nWe're bumping booties\nHaving us a ball y`all\nShake your groove thing\nShake your groove thing\nYeah yeah\nShow 'em how we do it now\nShake your groove thing\nShake your groove thing\nYeah yeah\nShow 'em how we do it now\nShow em how we do it now\nYeah\nShake it\nShow 'em how we do it now yeah\nShake it shake it"""
32,I'll Never Love This Way Again,Dionne Warwick,1979,"b""You looked inside my fantasies\nAnd made each one come true\nSomething no one else had ever found a way to do\nI've kept the memories one by one\nSince you took me in\nI know I'll never love this way again\nI know I'll never love this way again\nSo I keep holding on before the good is gone\nI know I'll never love this way again\nHold on hold on hold on\nA fool will lose tomorrow\nReaching back for yesterday\nI won't turn my head in sorrow\nIf you should go away\nI'll stand here and remember\nJust how good it's been\nAnd I know I'll never love this way again\nI know I'll never love this way again\nSo I keep holding on before the good is gone\nI know I'll never love this way again\nHold on hold on hold on"""
33,Love You Inside Out,Bee Gees,1979,"b""Baby I can't figure it out\nYour kisses taste like honey\nSweet lies don't gimme no rise\nOh oh what you're trying to do?\nLivin' on your cheatin'\nAnd the pain grows inside me\nIt's enough to leave me crying in the rain\nLove you forever but you're\nDriving me insane\nAnd I'm hanging on\nOh oh I'll win I'll never give in\nOur love has got the power\nToo many lovers in one lifetime\nAin't good for you\nYou treat me like a vision in the night\nSomeone there to stand behind you\nWhen your world ain't working right\nI ain't no vision I am the man\nWho loves you inside and out\nBackwards and forwards with\nMy heart hanging out\nI love no other way\nWhat am I gonna do if we lose that fire?\nWrap myself up and take me home again\nToo many heartaches in one\nLifetime ain't good for me\nI figure it's the love that keeps you warm\nLet this moment be forever\nWe won't ever feel the storm\nI ain't no vision I am the man\nWho loves you inside and out\nBackwards and forwards with\nMy heart hanging out\nI love no other way\nWhat am I gonna do if we lose that fire?\nDon't try to tell me it's all over\nI can't hear a word I can't hear a line\nNo man could love you more\nAnd that's what I'm cryin' for\nYou can't change the way I feel inside\nYou're the reason for my laughter and my sorrow\nBlow out the candle I will burn again tomorrow\nNo man on earth can stand\nBetween my love and I\nAnd no matter how you hurt me\nI will love you till I die\nI ain't no vision I am the man\nWho loves you inside and out\nBackwards and forwards with\nMy heart hanging out\nI love no other way\nWhat am I gonna do if we lose that fire?\nLoves you inside and out\nBackwards and forwards with\nMy heart hanging out\nI love no other way\nWhat am I gonna do if we lose that fire?\nLoves you inside and out\nBackwards and forwards with\nMy heart hanging out\nI love no other way\nWhat am I gonna do if we lose that fire?"""
34,I Want You to Want Me,Cheap Trick,1979,"b""I want you to want me\nI need you to need me\nI'd love you to love me\nI'm beggin' you to beg me\nI want you to want me\nI need you to need me\nI'd love you to love me\nI'll shine up the old brown shoes put on a brand-new shirt\nI'll get home early from work if you say that you love me\nDidn't I didn't I didn't I see you cryin'?\nOh didn't I didn't I didn't I see you cryin'?\nFeelin' all alone without a friend you know you feel like dyin'\nOh didn't I didn't I didn't I see you cryin'?\nI want you to want me\nI need you to need me\nI'd love you to love me\nI'm beggin' you to beg me\nI'll shine up the old brown shoes put on a brand-new shirt\nI'll get home early from work if you say that you love me\nDidn't I didn't I didn't I see you cryin'?\nOh didn't I didn't I didn't I see you cryin'?\nFeelin' all alone without a friend you know you feel like dyin'\nOh didn't I didn't I didn't I see you cryin'?\nFeelin' all alone without a friend you know you feel like dyin'\nOh didn't I didn't I didn't I see you cryin'?\nI want you to want me\nI need you to need me\nI'd love you to love me\nI'm beggin' you to beg me"""
35,The Main Event/Fight,Barbra Streisand,1979,"b""Ooooooh...mmm...mmm...\nExtra! Extra!\nI'm in love\nI gotta thank my luck stars above\nHurry hurry don't be late\nCause I can't wait\nI gotta celebrate\nIt's a fact\nWe got a first rate act\nIt's evident when we make love\nThe main event\nYou're my every thought\nYou're my own attraction\nYou must be heaven's saint\nYou give me so much satisfaction\nYou make life worth fighting for\nYou're the one-ah!\nAnd there is nobody quite like you\nBaby you're the one...\nExtra! Extra!\nI'm in love\nI gotta thank my luck stars above\nHurry hurry don't be late\nI can't wait\nI gotta celebrate\nIt's a fact\nWe got a first rate act\nIt's evident when we make love\nThe main event\nYou're my everything\nAnd it's my conclusion\nThere is no sweeter scent\nWhen you have found the right solution\nYou make life worth fighting for\nYou're the one-ah!\nAnd there is nobody quite like you\nHoney you're the one\nExtra! Extra!\nI'm in love\nI gotta thank my luck stars above\nHurry hurry don't be late\nI can't wait\nI gotta celebrate\nIt's a fact\nWe got a first rate act\nIt's evident when we make love\nThe main event\nFight! Fight! Fight! Fight!\nFight for what you want\nFight for what you need\nFight to keep the one you love\nWith love you might succeed\n Come on and fight!\n Fight for what you want\nFight! Fight for what is real\nFight to keep the one you love\nIf love is what you feel\nLove\nDon't try to kick me when I'm down\nNo love-ah!\nCause I'm gonna lift you every round\nLook out kid cause I'm a-comin'\nYou're a knockout\nSo put up your dukes and fight\nI said fight!\nLove...\nDon't try to kick me when I'm down\nLove...\nMy feet are planted on the ground\nLove...ah...ah!\nYou're gonna give up without a sound\nLook out kid cause love's a-comin'\nI'm a winner there's no denying\nYou're a knockout\nSo put up your dukes and fight\nAh...Extra! Extra!\nI'm in love\nHurry hurry don't be late\nCause I can't wait\nI gotta celebrate\nIt's a fact\nWe got a first rate act\nIt's evident when we make love...\nOh...Oh...Oh...\nI'm gonna thank my luck stars above\nI can't wait\nI gotta celebrate\nI'm gonna thank my luck stars above\nI can't wait\nLooooooooooooooooooove\nThe main eveeeeeeeeeeent\nYou're my everything \nYou're my own attraction \nYou must be heaven's saint \nYou give me so much satisfaction \nYou're my everything \nAnd it's my conclusion \nThere is no sweeter scent\nWhen I've found the right solution\nWhen we make love\nYou're the one\nUh! You're the one\nYou're the one\nI've found the right solution\nExtra! Extra! I'm in love\nI'm gonna thank my lucky stars above\nHurry hurry don't be late\nI can't wait\nI gotta celebrate\nWhen we make love\nI'm gonna thank my lucky stars above\nYou make life worth fighting for\nI can't help I'm running back for more\nWhen we make love\nWhen we make love\nWhen we make love"""
36,Mama Can't Buy You Love,Elton John,1979,"b""Baby so they give you anything\nDarling all the joy money can bring\nBaby do they bring you happiness\nDarling you're no different from the rest\nCan't you see that it's love you really need\nTake my hand and I'll show what a love could be\nBefore it's too late\nMama don't want you daddy don't want you\nGive it up baby baby mama can't buy you love\nMama don't want you daddy don't need you\nGive it up baby baby mama can't buy you love\nBaby fancy friends showing you a smile\nDarling rich relations for a while\nBaby I can only give you love\nDarling this old heart should be enough\nAll I need is a chance to make you mine\nLet me in I'll change the way you feel inside\nBefore it's too late\nMama don't want you daddy don't want you\nGive it up baby baby mama can't buy you love\nMama don't want you daddy don't need you\nGive it up baby baby mama can't buy you love\nMama don't want you daddy don't want you\nGive it up baby baby mama can't buy you love\nMama don't want you daddy don't need you\nGive it up baby baby mama can't buy you love\nMama don't want you daddy don't want you\nGive it up baby baby mama can't buy you love\nMama don't want you daddy don't need you\nGive it up baby baby mama can't buy you love"""
37,I Was Made for Dancin',Leif Garrett,1979,"b""You got me rollin' like a wheel on the road\nTurnin' round and round nowhere to go\nI've got to find out if you're feeling it too\nIt's hard to tell so here's what I do\nAnd everytime I want more\nI'll take you out on the floor\nI was made for dancin'\nAll-all-all all night long\nI was made for dancin'\nAll-all-all all night long\nThe days and nights are moving by me and you\nYou're such a crazy love you tear me in two\nI spend my time moving to dreams and a phase\nIt's a crazy love you can see it in my face\nAnd everytime I want more\nI'll take you out on the floor\nI was made for dancin'\nAll-all-all all night long \nI was made for dancin'\nAll-all-all all night long\nI was made for dancin'\nAll-all-all all night long\nI was made for dancin'\nAll-all-all all night long\nAh-hah dancin'\nI was made for dancin' ah-hah\nI was made for dancin' dancin' dancin'\nI was made for dancin'\nAll-all-all all night long \nI was made for dancin'\nAll-all-all all night long\nOh I was made for dancin'\nAll-all-all all night long """
38,After the Love Has Gone,Earth Wind,1979,"b""For awhile to love was all we could do\nWe were young and we knew\nIn our eyes were alive\nDeep inside we knew our love was true\nFor awhile we paid no mind to the past\nWe knew love would last\nEvery night something right\nWould invite us to begin the day\nSomething happened along the way\nWhat used to be happy was sad\nSomething happened along the way\nAnd yesterday was all we had\nAnd oh after the love has gone\nHow could you lead me on\nAnd not let me stay around?\nOh oh oh after the love has gone\nWhat used to be right is wrong\nCan love that's lost be found?\nFor awhile to love each other with all\nWe would ever need\nLove was strong for so long\nNever knew that what was wrong\nOh baby wasn't right\nWe tried to find what we had\nTill sadness was all we shared\nWe were scared\nThis affair would lead our love into\nSomething happened along the way\nYesterday was all we had\nSomething happened along the way\nWhat used to be happy is sad\nSomething happened along the way\nOh and yesterday was all we had\nAnd oh after the love has gone\nHow could you lead me on\nAnd not let me stay around?\nOh oh oh after the love has gone\nWhat used to be right is wrong\nCan love that's lost be found?\nOh oh oh oh oh oh\nAfter the love has gone\nWhat used to be right is wrong\nCan love that's lost be found?\nOh oh oh\nAfter the love has gone\nWhat used to be right is wrong\nCan love that's lost be found?\nOh oh oh\nAfter the love has gone\nWhat used to be right is wrong\nCan love that's lost be found?\nOh oh oh\nOh oh oh\nAfter the love has gone\nWhat used to be right is wrong\nCan love that's lost be found?"""
39,Heaven Knows,Donna Summer,1979,"b""Baby please\nBaby please don't take your love from me\nI am yours forever more\n'till eternity\nSilently please listen to the words I say well\nI'm not talking just for play listen to me please\nHeaven knows\nIt's not the way it should be\nHeaven knows\nIt's not the way it could be\nDon't you know\nThere's no need to leave\nHeaven knows\nI never wanna leave you\nHeaven knows\nI only wanna please you\nDon't you know\nLove is what I need\nDown inside\nDon't get caught with foolish pride\nPut all the other things aside\nThere's only you and me\nBelieve in us\nWe were always meant to be\nMe for you and you for me\n'till eternity\nHeaven knows\nIt's not the way it should be\nHeaven knows\nIt's not the way it could be\nDon't you know\nThere's no need to leave\nHeaven knows\nI only wanna love you\nHeaven knows\nI never wanna lose you\nDon't you know\nLove is meant to be\nHeaven knows\nIt's not the way it should be\nAnd it's no use now\nSo stop with the pretending\nSo come on child and hear me\nWhen I cry..."""
40,The Gambler,Kenny Rogers,1979,"b'On a warm summer\'s evenin\' on a train bound for nowhere\nI met up with a gambler we were both too tired to sleep\nSo we took turns a-starin\' out the window at the darkness\n\'Til boredom overtook us and he began to speak\nHe said ""Son I\'ve made a life out of readin\' people\'s faces\nAnd knowin\' what their cards were\nBy the way they held their eyes\nSo if you don\'t mind my sayin\' I can see you\'re out of aces\nFor a taste of your whiskey I\'ll give you some advice""\nSo I handed him my bottle and he drank down my last swallow\nThen he bummed a cigarette and asked me for a light\nAnd the night got deathly quiet and his face lost all expression\nSaid ""If you\'re gonna play the game boy\nYou gotta learn to play it right""\nYou got to know when to hold \'em know when to fold \'em\nKnow when to walk away and know when to run\nYou never count your money when you\'re sittin\' at the table\nThere\'ll be time enough for countin\' when the dealing\'s done\nEvery gambler knows that the secret to survivin\'\nIs knowin\' what to throw away and knowing what to keep\n\'Cause every hand\'s a winner and every hand\'s a loser\nAnd the best that you can hope for is to die in your sleep\nAnd when he finished speakin\'\nHe turned back towards the window\nCrushed out his cigarette and faded off to sleep\nAnd somewhere in the darkness the gambler he broke even\nBut in his final words I found an ace that I could keep\nYou got to know when to hold \'em know when to fold \'em\nKnow when to walk away and know when to run\nYou never count your money when you\'re sittin\' at the table\nThere\'ll be time enough for countin\' when the dealing\'s done\nYou got to know when to hold \'em \nKnow when to fold \'em \nKnow when to walk away and know when to run\nYou never count your money when you\'re sittin\' at the table\nThere\'ll be time enough for countin\' when the dealing\'s done\nYou got to know when to hold \'em know when to fold \'em\nKnow when to walk away and know when to run\nYou never count your money when you\'re sittin\' at the table\nThere\'ll be time enough for countin\' when the dealing\'s done'"
41,Lotta Love,Nicolette Larson,1979,"b""It's gonna take a lotta love\nTo change the way things are\nIt's gonna take a lotta love\nOr we won't get too far\nSo if you look in my direction\nAnd we don't see eye to eye\nMy heart needs protection\nAnd so do I\nIt's gonna take a lotta love\nTo get us through the night\nIt's gonna take a lotta love\nTo make things work out right\nSo if you are out there waiting\nI hope you show up soon\nYou know\nI need relating not solitude\nGotta lotta love\nGotta lotta love\nIt's gonna take a lotta love\nTo change the way things are\nIt's gonna take a lotta love\nOr we won`t get too far\nIt's gonna take a lotta love\nIt's gonna take a lotta love\nIt's gonna take a lotta love"""
42,Lady,Little River Band,1979,"b""Look around you look up here\nTake time to make time make time to be there\nLook around be a part\nFeel for the winter but don't have a cold heart\nAnd I love you best\nYou're not like the rest\nYou're there when I need you\nYou're there when I need\nI'm gonna need you\nA long time ago I had a lady to love\nShe made me think of things I never thought of\nNow she's gone and I'm on my own\nA love song has come into my mind\nA love song it was there all the time\nSo lady let me take a look at you now\nYou're there on the dance floor making me want you somehow\nOh lady I think it's only fair I should say to you\nDon't be thinkin' that I don't want you 'cause maybe I do\nLook around come to me\nI have no answers but know where I wanna be\nI look around play a part\nI was born in the winter and cooled by a warm heart\nAnd I love you best\nYou're not like the rest\nYou're there when I need you\nYou're there when I need\nI'm gonna need you\nSo lady let me take a look at you now\nYou're there on the dance floor making me want you somehow\nOh lady I think it's only fair I should say to you\nDon't be thinkin' that I don't want you 'cause maybe I do\nDon't be thinkin' that I don't want you lady I do"""
43,Heaven Must Have Sent You,Bonnie Pointer,1979,"b""I've cried through many endless nights\nJust holding my pillow tight\nThen you came into my lonely days\nWith your tender love and sweet ways\nNow I don't know where you come from baby\nDon't know where you been now baby\nHeaven must have sent you into my arms\nNow in the morning when I awake\nThere's a smile upon my face\nYou touch my heart with gladness\nWiped away all of my sadness\nOh so long I've needed love right near me\nA soft voice to cheer me\nHeaven must have sent you baby into my life\nOoh it's heaven in your arms\nIt's the sweetness of your charms\nMakes me love you more each day\nIn your arms I wanna stay\nWanna thank you for the joy youve brought me\nThank you for the things you taught me\nThank you for holding me close\nWhen I needed you the most\nNow I dont know much about you baby\nBut I know I can't live without you\nHeaven must have sent you honey\nTo love only me\nIt's heaven in your arms\nIt's the sweetness of your charms\nMakes me love you more each day\nIn your arms I wanna stay"""
44,Hold the Line,Toto,1979,"b""It's not in the way that you hold me\nIt's not in the way you say you care\nIt's not in the way you've been treating my friends\nIt's not in the way that you stayed till the end\nIt's not in the way you look or the things that you say that you'll do\nHold the line\nLove isn't always on time\nHold the line\nLove isn't always on time\nIt's not in the words that you told me\nIt's not in the way you say you're mine\nIt's not in the way that you came back to me\nIt's not in the way that your love set me free\nIt's not in the way you look or the things that you say that you'll do\nHold the line\nLove isn't always on time\nHold the line\nLove isn't always on time\nIt's not in the words that you told me\nIt's not in the way you say you're mine\nIt's not in the way that you came back to me\nIt's not in the way that your love set me free\nIt's not in the way you look or the things that you say that you'll do\nHold the line\nLove isn't always on time\nHold the line\nLove isn't always on time\nLove isn't always on time\nHold the line\nLove isn't always on time\nLove isn't always on time\nLove isn't always on time\nHold the line\nLove isn't always on time\nLove isn't always on time\nLove isn't always on time\nLove isn't always on time\nWhoah-ooh-ooh"""
45,He's the Greatest Dancer,Sister Sledge,1979,"b""Oh what wow\nHe's the greatest dancer\nOh what wow\nThat I've ever seen\nOh what wow\nHe's the greatest dancer\nOh what wow\nOne night in a disco on the outskirts of Frisco\nI was cruisin' with my favorite gang\nThe place was so boring filled with out-of-towners touring\nI knew that it wasn't my thing\nI really wasn't caring but I felt my eyes staring\nAt a guy who stuck out in the crowd\nHe had the kind of body that would shame Adonis\nAnd a face that would make any man proud\nOh what wow\nHe's the greatest dancer\nOh what wow\nThat I've ever seen\nOh what wow\nHe's the greatest dancer\nOh what wow\nThe champion of dance his moves would put you in a trance\nAnd he never leaves the disco alone\nArrogance but not conceit as a man he is complete\nMy cr\xc3\xa8me de la cr\xc3\xa8me please take me home\nHe wears the finest clothes the best designers heaven knows\nOooh from his head down to his toes\nHalston Gucci Fiorucci he looks like a still\nThat man is dressed to kill\nOh what wow\nHe's the greatest dancer\nOh what wow\nThat I've ever seen\nOh what wow\nHe's the greatest dancer\nOh what wow"""
46,Sharing the Night Together,Dr. Hook,1979,"b""You're looking kinda lonely girl\nWould you like someone new to talk to\nAh-yeh alright\nI'm feeling kinda lonely too\nIf you don't mind can I sit down here beside you\nAh-yeah alright\nIf I seem to come on too strong\nI hope that you will understand\nI say these things 'cause I'd like to know\nIf you're as lonely as I am and if you mind\nSharing the night together\nOh-yeah sharing the night together\nOh-yeah sharing the night\nWe could bring in the morning girl\nIf you want to go that far\nAnd if tomorrow find us together\nRight here the way we are would you mind\nSharing the night together\nOh-yeah sharing the night together\nOh-yeah sharing the night\nWould you like to dance with me and hold me\nYou know I want to be holding you\nAh-yeah alright\n'Cause I like feeling like I do\nAnd I see in your eyes that you're liking it I'm liking it too\nAh yeah alright\nLike to get to know you better\nIs there a place where we can go\nWhere we can be alone together\nAnd turn the lights down low\nAnd start sharing the night together\nOh-yeah sharing the night together\nOh-yeah sharing the night together\nOh-yeah sharing the night"""
47,She Believes in Me,Kenny Rogers,1979,"b""While she lays sleeping I stay out late at night and play my songs\nAnd sometimes all the nights can be so long\nAnd it's good when I finally make it home all alone\nWhile she lays dreaming I try to get undressed without the light\nAnd quietly she says how was your night?\nAnd I come to her and say it was all right and I hold her tight\nAnd she believes in me I'll never know just what she sees in me\nI told her someday if she was my girl I could change the world\nWith my little songs I was wrong\nBut she has faith in me and so I go on trying faithfully\nAnd who knows maybe on some special night if my song is right\nI will find a way find a way\nWhile she lays waiting I stumble to the kitchen for a bite\nThen I see my old guitar in the night\nJust waiting for me like a secret friend and there's no end\nWhile she lays crying I fumble with a melody or two\nAnd I'm torn between the things that I should do\nAnd she says to wake her up when I am through\nGod her love is true\nAnd she believes in me I'll never know just what she sees in me\nI told her someday if she was my girl I could change the world\nWith my little songs I was wrong\nBut she has faith in me and so I go on trying faithfully\nAnd who knows maybe on some special night if my song is right\nI will find a way while she waits while she waits for me"""
48,In the Navy,Village People,1979,"b""Where can you find pleasure\nSearch the world for treasure\nLearn science technology\nWhere can you begin to make your dreams all come true\nOn the land or on the sea\nWhere can you learn to fly\nPlay in sports and skin dive\nStudy oceanography\nSign up for the big band\nOr sit in the grandstand\nWhen your team and others meet\nIn the navy\nYes you can sail the seven seas\nIn the navy\nYes you can put your mind at ease\nIn the navy\nCome on now people make a stand\nIn the navy in the navy\nCan't you see we need a hand\nIn the navy\nCome on protect the mother land\nIn the navy\nCome on and join your fellow man\nIn the navy\nCome on people and make a stand\nIn the navy in the navy in the navy \nThey want you they want you\nThey want you as a new recruit\nIf you like adventure\nDon't you wait to enter\nThe recruiting office fast\nDon't you hesitate\nThere is no need to wait\nThey're signing up new seamen fast\nMaybe you are too young\nTo join up today\nBout don't you worry 'bout a thing\nFor I'm sure there will be\nAlways a good navy\nProtecting the land and sea\nIn the navy\nYes you can sail the seven seas\nIn the navy\nYes you can put your mind at ease\nIn the navy\nCome on be bold and make a stand\nIn the navy in the navy\nCan't you see we need a hand\nIn the navy\nCome on protect the motherland\nIn the navy\nCome on and join your fellow man\nIn the navy\nCome on be bold and make a stand\nIn the navy in the navy in the navy \nThey want you they want you\nThey want you as a new recruit\nWho me?\nThey want you they want you\nThey want you as a new recruit\nBut but but I'm afraid of water\nHey hey look\nMan I get seasick even watchin' it on the TV!\nThey want you they want you in the navy\nOh my goodness\nWhat am I gonna do in a submarine?\nThey want you they want you in the navy\nIn the navy\nYes you can sail the seven seas\nIn the navy\nYes you can put your mind at ease\nIn the navy\nCome on be bold and make a stand\nIn the navy in the navy\nCan't you see we need a hand\nIn the navy\nCome protect the motherland\nIn the navy\nCome on and join your fellow man\nIn the navy\nCome on be bold and make a stand"""
