Rank,Song,Artist,Year,Lyrics
54,Iesha,Another Bad Creation,1991,b'RoRo Iesha Iesha so glad to meetcha See you in the schoolyard strollin wit your teacha The lil skirt you played was really fly She turned around and she winked her eye so I Stepped to her like I knew her The Biv is cool but Romell is cooler The bell rang cuz I started to talk yet the class is not there no more Red At the playground ya know That s where I saw this cutie This girl was swingin and she looked so fly On the monkey bars we climbed up to the top and She touched my hand that s when I fell in love Chris Iesha You are the girl that I neva had And I want to get to know you bettah Iesha You know I want you so bad And there s nothing anyone can do To keep me away from you Mike Bivins Yo Dallas man these five young boys out of Atlanta GA are a real mental They kinda like remind me of me and my boys New Edition know what I m saying So all you people out there ridin in your cars listening to the radio station Or cold maxin in ya living room watching this here video check the 2nd verse We played Nintendo This was her very first date I didn t wanna make it seem to fly We ate cereal She couldn t stay out at late Her mother told her to be home at nine Chris Iesha You are the girl that I neva had And I want to get to know you bettah Iesha You know I want you so bad And there s nothing anyone can do To keep me away from you Break Chris Mark Red Da Ro x2 Yo Ro u might sound to sure so wutcha gonna do I dunno Da I only got one more rap and I m gonna see what happens Threw down my books went up to the door Pressed the bell what was in store Iesha came out with a smile She ain t worth the while So I passed her a lollipop and a letter Told her so let s keep this a secret No remember Iesha only u can peep this peace Red Yo Dallas man Dallas Austin What up Red What you do me a favor right Dallas Austin Uh huh Red Hit the tracks all about the do soloist man Dallas Austin Word check this out Kids Here we go Go Chris Go Mark Go Red Go Dave Go Ro Ro YEEEEAAAAAHHHH BOOOOY GA Yo what s up Coming at ya Y knowwhatimsayin ABC Dallas what you know about take these tracks man '
55,Something to Talk About,Bonnie Raitt,1991,b'People are talking talking bout people I hear them whisper you won t believe it They think we re lovers kept under cover I just ignore it but they keep saying We laugh just a little too loud Stand just a little too close We stare just a little too long Maybe they re seein something we don t darling Let s give em something to talk about Let s give em something to talk about Let s give em something to talk about How about love I feel so foolish I never noticed You d act so nervous could you be falling for me It took the rumor to make me wonder Now I m convinced I m going under Thinkin bout you every day Dream bout you every night I m hoping that you feel the same way Now that we know it let s really show it darling Let s give em something to talk about A little mystery to figure out babe Let s give em something to talk about How about love Let s give em something to talk about babe A little mystery to figure out Let s give em something to talk about How about love Ooh listen to em baby A little mystery won t hurt em Let s give em something to talk about How about our love love love love'
56,After the Rain,Nelson,1991,b'Look in the mirror girl By now you should know You re living in a fantasy And you can t let go He never really loved you From the start The only thing he ever gave you Was a broken heart Don t be afraid to lose What was never meant to be Whoa after the rain Washes away the tears And all the pain Only after the rain Can you live again I know the emptiness You feel inside You re thinking if you break away You ll never survive I m waiting as my heart Beats just for you Come on and take my hand And I ll pull you through But things will never change Until you want them to Whoa after the rain Washes away the tears And all the pain Only after the rain Can you live again Whoa whoa after the rain You ll see the sun appear To light the way Only after the rain Can you hope to find True love again He never really loved you From the start The only thing he ever gave you Was a broken heart Come on and take my hand And I ll pull you through You know the time has come for you To face the truth After the rain Washes away the tears And all the pain Only after the rain Can you live again Whoa whoa after the rain You ll see the sun appear To light the way Only after the rain Can you hope to find True love again Whoa whoa after the rain Can you love again After the rain Washes away the tears And all the pain Only after the rain Can you love again'
57,Play That Funky Music,Vanilla Ice,1991,b'Play that funky music Play that funky music white boy Play that funky music Play that funky music white boy I m back and I m ringin the bell A rockin on the mike while the fly girls yell In ecstasy in the back of me Well that s my DJ D Shay cuttin all them Z s Hittin hard and the girlies goin crazy Vanilla s on the mike man I m not lazy I m lettin my drug kick in It controls my mouth and I begin To just let it flow let my concepts go My posse s to the side yellin Go Vanilla Go Smooth cause that s the way I will be And if you don t give a damn then Why you starin at me So get off cause I control the stage There s no dissin allowed I m in my own phase The girlies say they love me and that is ok And I can dance better than any Kid N Play Play that funky music Come on Come on Play that funky music white boy I can t hear you say it Play that funky music say it say it say Play that funky music white boy it come on Yea a little bit louder Now come on come on Stage 2 Yea the one ya wanna listen to It s off my head so let the beat play through So I can funk it up and make it sound good 1 2 3 Yo Knock on some wood For good luck I like my rhymes atrocious Supercalafragilisticexpialidocious I m an effect and that you can bet I can take a fly girl and make her wet I m like Samson Samson to Delilah There s no denyin You can try to hang But you ll keep tryin to get my style Over and over practice makes perfect But not if you re a loafer You ll get nowhere no place no time no girls Soon Oh my God homebody you probably eat Spaghetti with a spoon Come on and say it Play that funky music Play that funky music white boy Play that funky music Come on Come on Play that funky music white boy Let s do it VIP Vanilla Ice yep yep I m comin hard like a rhino Intoxicating so you stagger like a wino So punks stop trying and girl stop cryin Vanilla Ice is sellin and you people are buyin Cause why the freaks are jockin like Crazy Glue Movin and groovin trying to sing along All through the ghetto groovin this here song Now you re amazed by the VIP posse Steppin so hard like a German Nazi Startled by the bases hittin ground There s no trippin on mine I m just gettin down Sparkamatic I m hangin tight like a fanatic You trapped me once and I thought that You might have it So step down and lend me your ear 89 is my time Yo 90 is my year Play that funky music Play that funky music white boy Play that funky music Come on Come on I Play that funky music white boy can t hear you You re weakenin fast YO and I can tell it Your body s gettin hot so so I can smell it So don t be mad and don t be sad Cause the lyrics belong to ICE You can call me Dad You re pitchin a fit so step back and endure Let the witch doctor Ice do the dance to cure So come up close and don t be square You wanna battle me Anytime anywhere You thought that I was weak Boy you re dead wrong So come on everybody and sing this song Say Play that funky music Say go white boy go white boy go Play that funky music Go white boy go white boy go Lay down and boogie and play that funky music till you die Play that funky music Come on Come on let me hear Play that funky music white boy you say it say it Play that funky music A little louder now Play that funky music white boy Come on Come on Come on Play that funky music'
58,Temptation,Corina,1991,b'Baby theirs something I think you should know I don t think I ll be needing you anymore It s just one of those things I m sure you ll understand We ve been together so long I never meant to do you wrong But I ve found someone new Theirs nothing you can say or do To try and change my mind Would be a waste of time Lets go our seperate ways Theirs nothing more to say Just try to ease your mind Cause I don t mean to hurt you It s just he s knows to treat me like a special lady It s time you look away He s knows just how to touch me Maybe someday you ll understand Chorus Temptation is a part of life It doesn t matter if its wrong or right Temptation is a part of life It doesn t matter if its wrong or right It makes you do what you love He s knows I can t resist Ooh his perfect lips When he looks in my eyes I feel like I ve been hypnotized I ve wanted him for so long What I felt was oh so strong Times feelings change Things were not the same Just try to ease your mind Cause I don t mean to hurt you It s just he s knows to treat me like a special lady It s time you look away He s knows just how to touch me Maybe someday you ll understand Chorus '
59,Can't Stop This Thing We Started,Bryan Adams,1991,b'Yeah Baby I m coming to get you You might stop a hurricane Might even stop the drivin rain You might have a dozen other guys But if you wanna stop me baby don t even try I m going one way Your way Now it s such a strong way Let s make it our way Now baby Can t stop this thing we started You gotta know it s right I can t stop this course we ve plotted yeah This thing called love we got it No place for the brokenhearted I can t stop this thing we started no way I m goin your way yeah You might stop the world spinning around Might even walk on holy ground I ain t Superman and I can t fly But if you wanna stop me baby don t even try I m going one way Your way Oh it s such a strong way Let s make it our way Now baby Can t stop this thing we started You gotta know it s right I can t stop this course we ve plotted yeah This thing called love we got it No place for the brokenhearted Can t stop this thing we started no way I m goin your way That s where I m goin Oh why take it slow I gotta know Hey cause nothing can stop This thing that we got yeah Oh yeah I can t stop this thing we started Yeah you gotta know it s right Can t stop this course we ve plotted ohh yeah This thing called love we got it Ain t no place for the brokenhearted I can t stop it I can t stop it Can t stop this thing we started You gotta know it s alright Can t stop this course we ve plotted ohh yeah Baby Can t stop it Can t stop it Can t stop it'
60,I Can't Wait Another Minute,Hi-Five,1991,b' You know I ve been waiting so long or this chance Can we talk alone But I can t wait another minute I can t wait another minute Little lady You look so fine Can t turn my eyes away So much I wanna say And tonight I wanna make you mine We ll turn the lights down low And dance so very slow I know that we don t know each other well But I can t believe I m wasting your time Oh no So tell me what to do For the love of you tonight Cuz I ve been holding back what I feel Love s so real But I can t wait another minute I can t wait another minute Cuz I ve been holding back all I feel I m for real Cuz I can t wait another minute I can t wait another minute for your love Your love No No no baby Sweet lady Don t you look away I don t mean to make you shy But we haven t got much time Tonight I know just what to say yeah I ll love your cares away And you and I will find a way You know that there s a possibility That we ll never get this chance once again Oh no So tell me what to do For the love of you tonight Baby tonight Your love Oh yeah I know that we don t know each other well But I can t believe I m wasting your time Oh no So tell me what to do for the love of you Tonight Tonight baby Don t make me wait another minute Oh no baby For your love'
61,3 a.m. Eternal,The KLF,1991,b'This is Radio Freedom KLF aha aha aha aha KLF is gonna rock ya Aha aha aha aha KLF is gonna rock ya Aha aha aha aha KLF KLF is gonna rock ya KLF is gonna rock ya cos you Have to Move to the flow of the P D blaster Bass ballistics I m gonna kick this hard And you can catch it Down with the crew crew Talking bout the Mu Mu Justified Ancient Liberation Zulu Got to teach and everything you learn Will point to the fact that time is eternal Sample city through Trancentral Basic face kick elemental Swings brings new technology The K the L the F and the ology Da Force coming down with mayhem Looking at my watch time 3 A M Got to see that everywhere I turn Will point to the fact that time is eternal It s 3 A M 3 A M It s 3 A M eternal'
62,Time Love and Tenderness,Michael Bolton,1991,b' Time love and tenderness So you say that you can t go on Love left you cryin And you say all your hope is gone And what s the use in tryin What you need is to have some faith Shake off those sad blues Get yourself a new view oh no Nothing is as sad as it seems you know Some day you ll laugh at the heartache Some day you ll laugh at the pain Somehow you ll get through the heartbreak Somehow you can get through the rain When love puts you through the fire When love puts you to the test Nothing cures a broken heart Like time love and tenderness You think your world is over Baby just remember this Nothing heals a broken heart Like time love and tenderness Time love and tenderness oh I understand how you re feeling now And what you ve been through But your world s gonna turn around So baby don t you be blue All it takes is a little time to make it better The hurt won t last forever oh no All your tears are all gonna dry you know Some day you ll laugh at the heartache Some day you ll laugh at the pain You may be down on your luck But baby that old luck s gonna change When love puts you through the fire When love puts you to the test Nothing cures a broken heart Like time love and tenderness You think your world is over Baby just remember this Nothing heals a broken heart Like time love and tenderness Baby all you need all you need is Some time love and tenderness The hurt ain t gonna last forever no Time love and tenderness Time love and tenderness When love puts you through the fire When love puts you to the test Nothing cures a broken heart Like time love and tenderness You think your world is over Baby just remember this Nothing heals a broken heart Little bit of time love and tenderness Time love and tenderness Time love and tenderness Time love and tenderness Time love and tenderness Time love and tenderness Time love and tenderness Time love and tenderness Time love and tenderness baby When love puts you through the fire When love puts you to the test Nothing cures a broken heart Like some time love and tenderness You think your world is over Baby just remember this Nothing heals a broken heart Like time love and tenderness'
63,Sadeness (Part I),Enigma,1991,b'Procedamus in pace In nomine Christi amen Cum angelis et pueris Fideles inveniamur Attollite portas principes vestras Et elevamini portae aeternales Et introibit rex gloriae Quis est iste Rex gloriae Sade dit moi Sade donne moi Procedamus in pace In nomine Christi Amen Sade dit moi Qu est ce que tu vas chercher Le bien par le mal La vertu par le vice Sade dit moi pourquoi l evangile du mal Quelle est ta religion ou sont tes fide les Si tu es contre Dieu tu es contre l homme Sade es tu diabolique ou divin Sade dit moi Hosanna Sade donne moi Hosanna Sade dit moi Hosanna Sade donne moi Hosanna In nomine Christi Amen'
64,Around the Way Girl,LL Cool J,1991,b' You got me shook up shook down shook out On your loving your loving I want a girl with extensions in her hair Bamboo earrings at least two pair A Fendi bag and a bad attitude That s all I need to get me in a good mood She can walk with a switch and talk with street slang I love it when a woman ain t scared to do her thing Standing at the bus stop sucking on a lollipop Once she gets pumping its hard to make the hottie stop She likes to dance to the rap jams She sweet as brown sugar with the candied yams Honey coated complexion using Camay Let s hear it for the girl she s from around the way I need an around the way girl Around the way girl That s the one for me She s the only one for me I need an around the way girl You got me shook up shook down shook out on your loving Silky milky her smile is like sunshine That s why I had to dedicate at least one rhyme To all the cuties in the neighborhood Cause if I didn t tell you then another brother would You re sweet like sugar with your gangster talk Want to eat you like a cookie when I see you walk With your rayon silk or maybe even denim It really doesn t matter as long as you re in em You can break hearts and manipulate minds Or surrender act tender be gentle and kind You always know what to say and do Cold flip when you think your man is playing you Not cheap or petty you re ready for loving You re real independent so your parents be bugging But if you ever need a place to stay Come around my way I need an around the way girl Around the way girl That s the one for me She s the only one for me I need an around the way girl You got me shook up shook down shook out on your loving Perm in your hair or even a curly weave Witcha New Edition Bobby Brown button on your sleeve I tell you come here you say meet me half way Cause brothers been popping that game all day Around the way you re like a neighborhood jewel All the homeboys sweat you so you re crazy cool Wear your gold in the summer with your biking shorts While you watching all the brothers on the basketball court Going to the movies with your homegirl s crew While the businessmen in suits be hawking you Baby hair pumping lip gloss is shining I think you in the mood for wining and dining So we can go out and eat somewhere We got a lot of private jokes to share Lisa Angela Pamela Renee I love you you re from around the way I need an around the way girl Around the way girl That s the one for me She s the only one for me I need an around the way girl You got me shook up shook down shook out on your loving I need an around the way girl Around the way girl That s the one for me She s the only one for me I need an around the way girl I m asking you You got me shook up shook down shook out on your loving You got me shook up shook down You got me shook up shook down shook out on your loving You got me shook up shook down You got me shook up shook down shook out on your loving You got me shook up shook down You got me shook up shook down shook out on your loving You got me shook up shook down'
65,I'll Be There,The Escape Club,1991,b'Over Mountains Over Trees Over Oceans Over Seas Across the desert I ll be there In a whisper on the wind On the smile of a new friend Just think of me And I ll be there Don t be afraid oh my love I ll be watching you from above And I d give all the world tonight To be with you Because I m on your side And I still care I may have died But I ve gone nowhere Just think of me And I ll be there On the edge of a waking dream Over Rivers Over Streams Through Wind and Rain I ll be there Across the wide and open sky Thousands of miles I d fly To be with you I ll be there Don t be afraid oh my love I ll be watching you from above And I d give all the world tonight To be with you Because I m on your side And I still care I may have died But I ve gone nowhere Just think of me And I ll be there In the breath of a wind that sighs Oh there s no need to cry Just think of me And I ll be there'
66,Cream,Prince,1991,b' This is it It s time for you to go to the wire You will hit Cause you got the burning desire It s your time You got the horn so why don t you blow it You are fine You re filthy cute and baby you know it Cream Get on top Cream You will cop Cream Don t you stop Cream Sh boogie bop You re so good Baby there ain t nobody better So u should Never ever go by the letter You re so cool Everything you do is success Make the rules Then break them all cause you are the best Yes you are Cream Get on top Cream You will cop Cream Don t you stop Cream Sh boogie bop Look up in the air it s your guitar Do your dance Why should you wait any longer Take a chance It could only make you stronger It s your time You got the horn so why don t you blow it You re so fine You re filthy cute and baby you know it Cream Get on top Cream You will cop Cream Don t you stop Cream Sh boogie bop Cream Cream Cream Sh boogie bop Cream Cream Right there Cream Don t you stop Cream Sh boogie bop Boogie'
67,Now That We Found Love,Heavy D,1991,b' Now that we found love What are we gonna do with it Now that we found love What are we gonna do with it One two tell me what you got Let me slip my quarters inside your slot to hit the jackpot Rev me up rev me up my little buttercup We can tug sheets snuggle up and get stuck Believe it or not here comes the brother with glow A strugglin bubblin overweight lover hug pro So what s it gonna be me or the TV Now let me take time to set your mind and your body free So why don t you just stretch stretch for a sec Lay down your problems so I can cop a quick wreck Shake me shake me baby Baby bake me No need to fake here I am come on and take me Wind your body baby move your body I see you slip sliding come on and do it hottie I m not quite sure as to what is going down But I m feeling hunky dory about this thing that I found Now that we found love What are we gonna do with it Now that we found love What are we gonna do with it I like the way you wiggle you don t jingle but you jiggle So spread open your love cause it s Heavy in the middle Move it like a mover she wanted to groove so I grooved her Then she wanted to learn so we played school and I schooled her But not like this We can toss and turn rumble tumble and twist Anything you want I ll give it fantasies we ll live it So lay down and relax lover my lady Lady lover my baby girl Spread your wings so we can fly around the world Harmony charming me your fingertips are calming me When you dropped the kisses Suzie Q you dropped the bomb on me Stretch it stretch it flex it flex it Gimme the permission okey dokey I ll bless it Bless it like buddha buddha has to bless We can lay down after loving put your head on my chest Now that we found love What are we gonna do with it Now that we found love What are we gonna do with it What can we do what are we gonna do Roses are red and violets are blue Love is good and plenty if you get plenty good lovin Kiss you where you re hot give what I got to keep you bubblin Do me right do me right my lonesome dove Tell ya man one time what is this thing called love I m not quite sure as to what is going down But I m feelin hunky dory about this thing I found Now that we found love What are we gonna do with it Now that we found love What are we gonna do with it Now that we found love What are we gonna do with it Now that we found love What are we gonna do with it Here we go keep it funky Put your hands together y all come on Bring it back one time All up in money earning Mount Vernon This one s dedicated to you Know what I m saying Brooklyn Bronx Queens Manhattan The whole New York City I said I love ya to death And ya don t stop Ya don t quit ya gotta keep on Until the d d do it like this Ya don t stop ya don t quit Ya gotta keep on and on and on Yeah Alright Oh yeah'
68,Show Me the Way,Styx,1991,b' Every night I say a prayer In the hopes that there s a Heaven And everyday I m more confused As the saints turn into sinners All the heroes and legends I knew as a child have fallen to idols of clay And I feel this empty place inside So afraid that I ve lost my faith Show me the way show me the way Take me tonight to the river And wash my illusions away Please show me the way And as I slowly drift to sleep For a moment dreams are sacred I close my eyes and know there s peace In a world so filled with hatred That I wake up each morning and turn on the news To find we ve so far to go And I keep on hoping for a sign So afraid I just won t know Show me the way show me the way Bring me tonight to the mountain And take my confusion away And show me the way And if I see a light should I believe Tell me how will I know Show me the way show me the way Take me tonight to the river And wash my illusions away Show me the way show me the way Give me the strength and the courage To believe that I ll get there someday And please show me the way Every night I say a prayer In the hopes that there s a Heaven'
69,Love Takes Time,Mariah Carey,1991,b' I had it all but I let it slip away Couldn t see I treated you wrong Now I wander around Feeling down and cold Trying to believe that you re gone Love takes time To heal when you re hurting so much Couldn t see that I was blind to let you go I can t escape the pain inside Because love takes time I don t wanna be here I don t wanna be here alone Losing my mind From this hollow in my heart Suddenly I m so incomplete Lord I need you now Tell me how to stop the rain Tears are falling down endlessly Love takes time To heal when you re hurting so much Couldn t see that I was blind to let you go I can t escape the pain inside Because love takes time I don t wanna be here I don t wanna be here alone You might say that it s over You might say that you don t care You might say you don t miss me You don t need me But I know that you do And I feel that you do inside Love takes time To heal when you re hurting so much Couldn t see that I was so blind to let you go I can t escape the pain inside Because love takes time I don t wanna be here I don t wanna be here alone'
70,Cry for Help,Rick Astley,1991,b'She s taken my time Convinced me she s fine But when she leaves I m not so sure It s always the same She s playing her game And when she goes I feel to blame Why won t she say she needs me I know she s not as strong as she seems Why don t I see her cry for help Why don t I feel her cry for help Why don t I hear her cry for help I wandered around The streets of this town Trying to find sense in it all The rain on my face It covers the trace Of all the tears I ve had to waste Why must we hide emotions Why must we never break down and cry All that I need is to cry for help Somebody please hear me cry for help All I can do is cry for help No need to feel ashamed Release the pain Cry for help Cry for help Is all I need All I need Is a cry for help Cry for help Is all I need All I need Is a cry for help Why must we hide emotions Why can t we ever break down and cry All that I need is to cry for help I will be there when you cry for help Why don t I hear her cry for help All that I need is to cry for help Somebody please hear me cry for help All I can do is cry for help All that I need is to cry for help I will be there when you cry for help Is it so hard to cry for help No need to feel ashamed Come on and release the pain Put your trust in me My love is gonna set you free'
71,The Way You Do the Things You Do,UB40,1991,b' You got a smile so bright You know you could ve been a candle I m holding you so tight You know you could ve been a handle The way you swept me off my feet You know you could ve been a broom And baby you smell so sweet You know you could ve been some perfume Well you could ve been anything that you wanted to I can tell The way you do the things you do I like the way you do the things you do As pretty as you are You know you could ve been a flower If good looks were minutes You know you could have been an hour The way you stole my heart You know you could have been a crook And baby your so smart You know you could have been a school book Well you could ve been anything that you wanted to I can tell The way you do the things you do I like the way you do the things you do You make my life so rich You know you could ve been some money And baby you re so sweet You know you could have been some honey Well you could ve been anything that you wanted to I can tell The way you do the things you do I like the way you do the things you do As pretty as you are You know you could ve been a flower If good looks were minutes You know you could ve been an hour The way you stole my heart You know you could ve been a crook And baby your so smart You know you could have been a school book Well you could ve been anything that you wanted to I can tell The way you do the things you do I like the way you do the things you do The way you do the things you do I like the way you do the things you do The way you do the things you do I like the way you do the things you do You made my life so sweet I like the way you do the things you do You made my life so sweet I like the way you do the things you do You made my life so sweet The way you do the things you do You made my life so sweet The way you do the things you do'
72,Here I Am (Come and Take Me),UB40,1991,b'I can t believe that it s real The way that you make me feel A burning deep down inside A love that I cannot hide I know it s you and me babe That makes this world go round Ah keeping you in love with me baby Laying all my troubles down Here I am babe come and take me Here I am babe come on and take me Take me by the hand ooh show me Here I am babe oooooaaah It always ends up this way Me begging you every day A love that I cannot have You broke my heart in two halves Ooh I know it s you and me babe That makes this world go round Ah keeping you in love with me baby Laying all my troubles down Here I am babe come and take me Here I am babe won t ya come and take me Take me by the hand ooh squeeze me Here I am babe oooooaaah Here I am babe come and take me Here I am babe won t ya come and take me Take me by the hand ooh show me Show me what you can Here I am babe won t you take me Take me by the hand take me by the hand Ooohhhhh show me show me what you can Here I am babe oh won t you take me Take me by the hand take me while ya can Here I am babeeeeee'
73,Signs,Tesla,1991,b'And the sign says long hair freaky people need not apply So I put my hair under my hat and I went in to ask him why He said you look like a fine outstanding young man I think you ll do So I took off my hat I said Imagine that Huh Me working for you Signs Signs Everywhere there s signs Fucking up the scenery Breaking my mind Do this don t do that Can t you read the sign And the sign says Anybody caught trespassing will be shot on sight So I jumped the fence and I yelled at the house Hey What gives you the right To put up a fence And keep me out Or to keep Mother Nature in If God was here He d tell it to your face Man You re some kind of sinner Signs Signs Everywhere there s signs Fucking up the scenery Breaking my mind Do this don t do that Can t you read the sign Oh Say now mister Can t you read You got to have a shirt and tie to get a seat You can t watch No You can t eat You ain t supposed to be here And the sign says You got to have a membership card to get inside Huh And the sign says Everybody welcome Come in Kneel down and pray But then they passed around a plate at the end of it all And I didn t have a penny to pay So I got me a pen and paper And I made up my own little sign I said Thank you Lord for thinking about me I m alive and doing fine Signs Signs Everywhere there s signs Fucking up the scenery Breaking my mind Do this don t do that Can t you read the sign Signs Signs Everywhere there s signs Fucking up the scenery Breaking my mind Do this don t do that Can t you read the sign'
74,Too Many Walls,Cathy Dennis,1991,b' Wish on a rainbow Is all I can do Dream of the good times That we never knew No late nights in alone in your arms I ll dream on Living in wonder Thinking of you Still looking for ways to uncover the truth You re so young is all they can say They don t know If I could change the way of the world I d be your girl Too many walls Have been built in between us Too many dreams Have been shattered around us If I seem to give up They ll still never win Deep in my heart I know the strength is within Watching the others Chances drift by They ll never discover these feelings I hide Deep inside I m falling apart All alone with a broken heart Thinking in silence Is all they allow These words still unspoken may never be found All these dreams One day Will be mine They cross my mind My time has yet to come Until then Too many walls Have been built in between us Too many dreams Have been shattered around us If I seem to give up They ll still never win Deep in my heart I know the strength is within Ooh yeah Too many walls Have been built in between us Too many dreams Have been shattered around us If I seem to give up They ll still never win Deep in my heart I know the strength is within Too many walls Have been built in between us Too many dreams Have been shattered around us If I seem to give up They ll still never win Deep in my heart I know the strength is within'
75,Crazy,Seal,1991,b' In a church by the face He talks about the people going under Only child know A man decides after seventy years That what he goes there for is to unlock the door While those around him criticize and sleep And through a fractal on a breaking wall I see you my friend and touch your face again Miracles will happen as we trip But we re never gonna survive unless We get a little crazy No we re never gonna survive unless We are a little crazy Crazy yellow people walking through my head One of them s got a gun to shoot the other one And yet together they were friends at school Ohh get it get it get it get it no no If all were there when we first took the pill Then maybe then maybe then maybe then maybe Miracles will happen as we speak But we re never gonna survive unless We get a little crazy No we re never gonna survive unless We are a little crazy No no never survive unless we get a little bit Oh darlin In a sky full of people only some want to fly Isn t that crazy In a world full of people only some want to fly Isn t that crazy crazy In a heaven of people there s only some who want to fly Ain t that crazy oh babe oh darlin In a world full of people there s only some want to fly Isn t that crazy isn t that crazy isn t that crazy isn t that crazy Oh But we re never gonna survive unless We get a little crazy No we re never gonna survive unless We are a little crazy But we re never gonna survive unless We get a little crazy No we re never gonna survive unless We are a little crazy No no we re never gonna survive unless We are a little bit And then you see things The size of which you ve never known before They ll break it Someday only child know Them things The size of which you ve never known before someday'
76,I'll Give All My Love to You,Keith Sweat,1991,b' Oh baby baby baby oh My my my baby yeah Oh I love ya baby Oh yes I yes I do girl I love you in the night I wanna take it real real slow my baby I understand what you told me And if I I didn t know I always wanted someone just like you I really need to hold on hold you I d give the world to you oh my darlin You know I will Yeah yeah you know i will I surely will I will never do anything to hurt you I ll give all my love to you And if you need me baby I ll come runnin Only to you Why don t we just lay down And hold each other real close real close Cause I I don t wanna rush you baby no no no If time If time is what you need the most I always wanted to love love you You give me all my dreams come true I want to love you love you tonight oh my darlin Yes I do Yeah yeah yeah I will never do anything to hurt you I ll give all my love to you And if you need me baby I ll come runnin Only to you only to you baby oh oh oh Girl I ve been longing for you baby for a long long time Let s make love tonight I can make me feel real good baby I can make feel real good baby Sometimes sometimes I get a little lonely baby And I need a little love that I can call all mine Girl you are the one for me babe I know that you are the world for me babe Yeah yeah yeah yeah yeah oh I will never do anything to hurt you I ll give all my love to you And if you need me baby I ll come runnin All you got to do baby When you need somebody pick up the phone I ll be there I ll be right there I will never do anything to hurt you Oh baby baby baby I ll give all my love to you Understand understand what I m saying to you baby And if you need me baby I ll come runnin Only to you baby only to you baby only to you baby I will never do anything to hurt you I ll give all my love to you And if you need me baby I ll come runnin only to you Yeah How do you like it baby What makes you feel the lady How do you like it baby How do you like it girl How do you like it baby '
77,Place in this World,Michael W. Smith,1991,b' The wind is moving But I am standing still A life of pages Waiting to be filled A heart that s hopeful A head that s full of dreams But this becoming Is harder than it seems Feels like I m looking for a reason Roaming through the night to find My place in this world My place in this world Not a lot to lean on I need your light to help me find My place in this world My place in this world If there are millions Down on their knees Among the many Can you still hear me Hear me asking Where do I belong Is there a vision That I can call my own Show me I m looking for a reason Roaming through the night to find My place in this world My place in this world Not a lot to lean on I need your light to help me find My place in this world My place in this world Looking for a reason Roaming through the night to find My place in this world My place in this world Not a lot to lean on I need your light to help me find My place in this world My place in this world Looking for a reason Roaming through the night to find My place in this world My place in this world'
78,Something to Believe In,Poison,1991,b' Well I see him on the TV Preachin bout the promised lands He tells me to believe in Jesus And steals the money from my hands Some say he was a good man But Lord I think he sinned yeah Twenty two years of mental tears Cries a suicidal Vietnam vet Who fought a losing war on a foreign shore To find his country didn t want him back Their bullets took his best friend in Saigon Our lawyers took his wife and kids no regrets In a time I don t remember In a war he can t forget He cried Forgive me for what I ve done there Cause I never meant the things I did And give me something to believe in If there s a Lord above And give me something to believe in Oh Lord arise My best friend died a lonely man In some Palm Springs hotel room I got the call last Christmas Eve And they told me the news I tried all night not to break down and cry As the tears rolled down my face I felt so cold and empty Like a lost soul out of place And the mirror mirror on the wall Sees my smile it fades again And give me something to believe in If there s a Lord above And give me something to believe in Oh Lord arise Sometimes I wish to God I didn t know now The things I didn t know then Road you gotta take me home I drive by the homeless sleeping on A cold dark street Like bodies in an open grave Underneath the broken old neon sign That used to read Jesus Saves A mile away live the rich folks And I see how they re living it up While the poor they eat from hand to mouth The rich is drinkin from a golden cup And it just makes me wonder Why so many lose so few win And give me something to believe in And give me something to believe in if there s a Lord above And give me something to believe in oh Lord arise Sometimes I wish I didn t know now The things I didn t know then yeah And give me something to believe in yeayeah'
79,Wicked Game,Chris Isaak,1991,b' The world was on fire and no one could save me but you It s strange what desire will make foolish people do I never dreamed that I d meet somebody like you And I never dreamed that I d lose somebody like you No I don t wanna fall in love No I don t wanna fall in love with you With you What a wicked game to play to make me feel this way What a wicked thing to do to let me dream of you What a wicked thing to say you never felt this way What a wicked thing to do to make me dream of you and I don t wanna fall in love No I don t wanna fall in love With you The world was on fire and no one could save me but you It s strange what desire will make foolish people do I never dreamed that I d love somebody like you And I never dreamed that I d lose somebody like you No I don t wanna fall in love No I don t wanna fall in love with you With you No I Nobody loves no one'
80,Get Here,Oleta Adams,1991,b' You can reach me by railway You can reach me by trail way You can reach me on an airplane You can reach me with your mind You can reach me by caravan Cross the desert like an Arab man I don t care how you get here just get here if you can You can reach me by sailboat Climb a tree and swing rope to rope Take a sled and slide down slow into these arms of mine You can jump on a speedy colt Cross the border in a blaze of hope I don t care how you get here just get here if you can There are hills and mountains between us Always something to get over If I had my way then surely you would be closer I need you closer There are hills and mountains between us Always something to get over If I had my way then surely you would be closer I need you closer You can windsurf into my life Take me up on a carpet ride You can make it in a big balloon But you better make it soon You can reach me by caravan Cross the desert like an Arab man I don t care how you get here just get here if you can I don t care I don t care I need you right here right now I need you right here right now right by my side Yeah yeah yeah yeah I don t care how you get here just get here if you can'
