Rank,Song,Artist,Year,Lyrics
49,Linger,The Cranberries,1994,b' If you if you could return Don t let it burn Don t let it fade I m sure I might be rude But it s just your attitude It s tearing me apart It s ruining every day And I swore I swore I would be true And honey so did you So why were you holding her hand Is that the way we stand Were you lying all the time Was it just a game to you But I m in so deep You know I m such a fool for you You ve got me wrapped around your finger Do you have to let it linger Do you have to do you have to do you have to let it linger Oh I thought the world of you I thought nothing could go wrong But I was wrong I was wrong If you if you could get by Trying not to lie Things wouldn t be so confused And I wouldn t feel so used But you always really knew I just want to be with you And I m in so deep You know I m such a fool for you You ve got me wrapped around your finger Do you have to let it linger Do you have to do you have to do you have to let it linger And I m in so deep You know I m such a fool for you You ve got me wrapped around your finger Do you have to let it linger Do you have to do you have to do you have to let it linger You know I m such a fool for you You ve got me wrapped around your finger Do you have to let it linger Do you have to do you have to do you have to let it linger '
50,Loser,Beck,1994,b' In the time of chimpanzees I was a monkey Butane in my veins and I m out to cut the junkie With the plastic eyeballs spray paint the vegetables Dog food skulls with the beefcake pantyhose Kill the headlights and put it in neutral Stock car flaming with the loser in the cruise control Baby s in Reno with the vitamin D Got a couple of couches sleep on the love seat Someone came in saying I m insane to complain About a shotgun wedding and a stain on my shirt Don t believe everything that you breathe You get a parking violation and a maggot on your sleeve So shave your face with some mace in the dark Saving all your food stamps and burning down the trailer park Yo cut it Soy un perdedor I m a loser baby so why don t you kill me Soy un perdedor I m a loser baby so why don t you kill me The forces of evil in a bozo nightmare Ban all the music with the phony gas chamber Cause one s got a weasel and the other s got a flag One s on the pole shove the other in a bag With the rerun shows and the cocaine nose job The daytime crap of the folksinger slob He hung himself with a guitar string A slab of turkey neck and it s hanging from a pigeon wing You can t get right if you can t relate Trade the cash for the beat for the body for the hate And my time is a piece of wax falling on a termite Who s choking on the splinters Soy un perdedor I m a loser baby so why don t you kill me Soy un perdedor I m a loser baby so why don t you kill me I m a driver I m a winner Things are gonna change I can feel it Soy un perdedor I m a loser baby so why don t you kill me Soy un perdedor I m a loser baby so why don t you kill me Soy un perdedor I m a loser baby so why don t you kill me Soy un perdedor I m a loser baby so why don t you kill me '
51,Found Out About You,Gin Blossoms,1994,b'All last summer in case you don t recall I was yours and you were mine forget it all Is there a line that I could write That s sad enough to make you cry And all the lines you wrote to me were lies Months roll past the love that you struck dead Did you love me only in my head There were things you said and did to me They seem to come so easily The love I thought I d won you give for free Whispers at the bus stop Well I ve heard about nights out in the school yard I found out about you I found out about you Rumors follow everywhere you go Like when you left and I was last to know Well you re famous now and there s no doubt In all the places you hang out They know your name and they know what you re about Whispers at the bus stop Well I ve heard about nights out in the school yard I found out about you I found out about you Street lights blink on through the car window I get the time too often on AM radio Well you know it s all I think about I write your name drive past your house Your boyfriend s over I watch your lights go out Whispers at the bus stop Well I ve heard about nights out in the school yard I found out about you I found out about you Whispers at the bus stop Well I ve heard about nights out in the school yard I found out about you I found out about you I found about you'
52,Gin and Juice,Snoop Doggy Dogg,1994,b' Ha ha ha I m serious nigga One of y all niggas got some bad motherfuckin breath Aye baby aye baby aye baby Get some bubblegum in this motherfucker or somethin Aye nigga get somethin to eat dog Aye nigga study long study wrong nigga With so much drama in the L B C It s kind of hard bein Snoop D O double G But I somehow some way Keep comin up with funky ass shit like every single day May I kick a little something for the G s And make a few ends as I breach through Two in the mornin and the party s still jumpin Cause my momma ain t home I got bitches in the livin room gettin it on And they ain t leavin till six in the mornin So what you wanna do Shit I got a pocket full of rubbers and my homeboys do too So turn off the lights and close the doors But we don t love them hoes yeah So we gon smoke a ounce to this G s up hoes down while you motherfuckers bounce to this Rollin down the street smokin indo Sippin on gin and juice laid back With my mind on my money And my money on my mind Rollin down the street smokin indo Sippin on gin and juice laid back With my mind on my money And my money on my mind Now that I got me some Seagram s gin Everybody got they cups but they ain t chipped in Now this type of shit happens all the time You got to get yours but fool I gotta get mine Everything is fine when you listening to the D O G I got the cultivating music that be captivating he Who listens to the words that I speak As I take me a drink to the middle of the street And get to mackin to this bitch named Sadie She used to be the homeboy s lady 80 degrees when I tell that bitch please Raise up off these N U T s cause you gets none of these At ease as I mob with the Dogg Pound Feel the breeze beyotch I m just Rollin down the street smokin indo Sippin on gin and juice laid back With my mind on my money And my money on my mind Rollin down the street smokin indo Sippin on gin and juice laid back With my mind on my money And my money on my mind Later on that day my homie Dr Dre Came through with a gang of Tanqueray And a fat ass J of some bubonic chronic That made me choke shit this ain t no joke I had to back up off of it and sit my cup down Tanqueray and chronic yeah I m fucked up now But it ain t no stoppin I m still poppin Dre got some bitches from the city of Compton To serve me not with a cherry on top Cause when I bust my nut I m raising up off the cot Don t get upset girl that s just how it goes I don t love you hoes I m out the door and I ll be Rollin down the street smokin indo Sippin on gin and juice laid back With my mind on my money And my money on my mind Rollin down the street smokin indo Sippin on gin and juice laid back With my mind on my money And my money on my mind Rollin down the street smokin indo Sippin on gin and juice beyotch With my mind on my money And my money on my mind Rollin down the street smokin indo Sippin on gin and juice beyotch With my mind on my money And my money on my mind'
53,Never Lie,Immature,1994,b' Friends come a dime a dozen But I know that I will never find a friend like you And that s why I wanna sing this song Wherever you are Wherever I just want to let you know That I will never lie again I promise I will never lie again Cause you ll always be my friend I will never lie again Cause a friend like you will last forever Sitting in my window I m thinking of you All the fun things we used to do I feel the pain please come back to me Cause a friend like you will only come once in a lifetime I will never lie again Cause you ll always be my friend I will never lie again Cause a friend like you will last forever On the phone when you were here Laughing and joking crying and sulking In my dreams you re still with me Cause a friend like you only comes once in a lifetime I will never lie again Cause you ll always be my friend I will never lie again Cause a friend like you will last forever When I think of you I think of someone special And how it used to be yeah I know you ll always be my friend I m so sad it had to end I will never lie again Cause you ll always be my friend I will never lie again Cause a friend like you will last forever I will never lie again Cause you ll always be my friend I will never lie again Cause a friend like you will last forever I will never lie again Cause you ll always '
54,Streets of Philadelphia,Bruce Springsteen,1994,b'I was bruised and battered I couldn t tell what I felt I was unrecognizable to myself I saw my reflection in a window I didn t know my own face Oh brother are you gonna leave me wastin away On the Streets of Philadelphia I walked the avenue til my legs felt like stone I heard the voices of friends vanished and gone At night I could hear the blood in my veins It was just as black and whispering as the rain On the Streets of Philadelphia Ain t no angel gonna greet me It s just you and I my friend My clothes don t fit me no more I walked a thousand miles Just to slip this skin The night has fallen I m lyin awake I can feel myself fading away So receive me brother with your faithless kiss Or will we leave each other alone like this On the Streets of Philadelphia'
55,Getto Jam,Domino,1994,b' Here we go here we go as the tune starts to bloom With a phat phat phat chorus 1 2 3 if this is O G The freaks would ya move ya booties The getto jam is about to slam With some notes from the diggady D E As I key what s really goin on Would ya reminisce with me e Saturday mornin just gettin up With a hangover smellin like I fucked I really can t remember cause I m still kinda faded So I close my eyes and thank God that I made it Now I m gettin flashbacks of some O J With a green glass says Tanqueray Took it to the head gulped it down with the quickness Now I need a bitch so I can handle my business What do you know a freak s in my reach Threw her on the flo stuck it in her deep She s screamin and she s screamin and she s screamin gettin hoarse But then I busted a nut and that was that So kick the chorus My homies are down chillin in the hood But them hood bitches well they ain t no good To another man well she might be some good cat But homies in the hood label her as a hood rat She s scandalous So those with game can fuck And ooh she ll clown your ass real fast if you re quick to nut And when you re in that thi ing She ll make a nigga si ng Duh du dway duh dum dway duh dum dway But you don t hear me doe Ain t nuthin wrong with being a Trojan man when ya ridin So let s kick the chorus please if ya like it My homie s clownin in his dope yellow chevy Too O D ed to be dropped Kenwood s kickin that funk in the trunk Clean with the rag on top yeah Rollin down the Shaw guess what we saw some bitches The finest one is on my nuts she s blowing kisses So I approached the freak of the week And I played it like a game of blackjack And for all that ass that she toted around Well I offered a backpack And since I m a mack Well you know how the story goes So all ya hoes and their bros here we go '
56,Endless Love,Luther Vandross,1994,b' My love There s only you in my life The only thing that s right Ooh yeah My first love You re every breath that I take You re every step I make And I I want to share All my love with you hey No one else will do you know it And your eyes They tell me how much you care Oh yes You will always be My endless love Oh yeah Two hearts Two hearts that beat as one Our lives have just begun And forever I ll hold you close in my arms I can t resist your charms No no no no And I I ll be a fool for you I m sure You know I don t mind Cause baby you You mean the world to me yeah I know I found in you My endless love Yeah yeah yeah Do do do do do do do do Do do do do do Whoa and I I ll be that fool for you I m sure That you know I don t mind Oh yeah yeah yes You d be the only one Cause no no one can deny This love I have inside And I ll give it all to you My love My my my endless love Mmm my love'
57,I Miss You,Aaron Hall,1994,b'I miss you I m talking to you baby I miss you I miss you I m talking to you baby I miss you We used to talk And laugh all night girl What happened to those days Did they all just fade away Holding you in my arms Made me feel so happy Then you said you had to go What s wrong baby I need to know But now it s a dream That I wish you could come Back and make come true But you re long gone away But now I m missing you I miss you yes I do From the bottom of my heart I miss you I m talking to you baby I miss you I miss you I m talking to you baby I miss you I thought you d be with me forever But I guess someone took my place Took the place of me loving you And making love to you all through the night I wish you were still here So I can see your pretty face again Please come back and rescue me From all this pain and misery But now it s a dream And I wish you Could come back to make us true But you re long gone away But now I m missing you missing you Missing you Please understand how much I really miss you I ll do anything in this world To have you back again Missing you Missing you I miss you through winter spring The summer the fall When we were together I miss you I miss you From the bottom of my heart To the depths of my soul baby I miss you oh Give me the love back baby The way you used to hold me The way you used to kiss me I I I miss you I miss you Yes I do Yes I do I miss you Yes I do yes I do I miss you I really really do I really really do I miss you yes I do yes I do I miss you so bad Everytime I lay at night all I do is cry I do love you baby I miss you I miss you yes I do yes I do I m talking to you baby call me Call me baby call me baby come Give your loving back to me yes I do yes I do I miss you I m talking to you baby I miss you I miss you I miss you I miss you I miss you I miss you'
58,Understanding,Xscape,1994,b' What I need from you is understanding How can we communicate If you don t hear what I say What I need from you is understanding So simple as 1 2 3 Understanding is what we need You don t really know me You just wanna do what you wanna do That s not the way it should be No you should listen to me boy I try so very hard to make you understand But the choices you make baby they re all demands I try so very hard to keep our love alive But you don t wanna meet me half way Then the understanding dies There s no way that we can work it out If we don t pull together I don t mean to be demanding But I want some understanding I want to be with you I listen to you baby And I know the things you re going through I try to understand That s why I m still with you baby See everyday we re living Is one thing that will always be unsure That s why I need you baby pleading baby Please let our love endure '
59,This D.J.,Warren G,1994,b' It s kind of easy when you listen to the G d up sound Pioneer speakers bumpin as I smoke on a pound I got the sound fo yo ass and it s easy to see That this D J be Warren G Can I get in where I fit in Sit in listen Let me conversate better yet Regulate Shake the spot with my knot may fade Cause I don t like to dream about gettin paid I played ball through the halls of CIS With Snoop Dogg s big brother call him Dirty Left Rack em up crack em up stack em up against the gate The homies tryin ta catch me but they cain t wait Damn the street lights just came on And my momma s in the streets tellin me to come home I hit the gate and I hops on my Schwinn And I tell the homies Aight then yeah It s kind of easy when you listen to the G d up sound Pioneer speakers bumpin as I smoke on a pound I got the sound fo yo ass and it s easy to see That this D J be Warren G It s kind of easy when you listen to the G d up sound Pioneer speakers bumpin as I smoke on a pound I got the sound fo yo ass and it s easy to see That this D J be Warren G Verse two now what the fuck I do Catch the bus to Cal State or chill with the Voltron crew And make a few ends on the side Here comes a baby blue van time to ride So I hops in the van with my nigga Tick And Baby Poppa back then that was my clique We groovin to Santa Ana And we plan on makin hellafied mount of money And what I did for extra fees Was break niggas after work playin get like me I was fourteen years old havin a sack Just a young motherfucker eatin ValuPaks Shootin dice in the halls of the public schools And I used to gangbang but now it s a G thang And I still know how to make those ends You don t believe me go ask The Twinz motherfucker It s kind of easy when you listen to the G d up sound Pioneer speakers bumpin as I smoke on a pound I got the sound fo yo ass and it s easy to see That this D J be Warren G It s kind of easy when you listen to the G d up sound Pioneer speakers bumpin as I smoke on a pound I got the sound fo yo ass and it s easy to see That this D J be Warren G Yeah check dis out this is I m O G L B KnowhatI msayin I m on my little O G Warren G And he just droppin this to let you BG s know What s happen y all got to recognize Cause this is y know a Long Beach thang 21st Street but check this out G gonna go out there yaknowhatI msayin And handle that shit y now Yeah It s kind of easy when you listen to the G d up sound Pioneer speakers bumpin as I smoke on a pound I got the sound fo yo ass and it s easy to see That this D J be Warren G It s kind of easy when you listen to the G d up sound Pioneer speakers bumpin as I smoke on a pound I got the sound fo yo ass and it s easy to see That this D J be Warren G Hey Greg I hope you was tapin that shit '
60,Cry for You,Jodeci,1994,b' Without you baby I feel worthless I m living on the edge It s been an hour since you ve been gone And that s too long so come back home I can t live without you So I ll cry for you Do anything that I can To feel that touch from your hand Sorry that I want you Lady what do I do You know You re everything I knew Ooh yeah Do what you want me to I would do anything Get on my knees for you Ooh baby What else is there to do I don t know I don t know But I ll cry Lady I will cry for you tonight tonight Lady I will cry for you tonight tonight Well l l well Help me out Help me out yeah You spoil me girl like a child When you re not here I can t even smile I can t think without you My mind is always with you It s amazing what you do To keep me falling in love with you Girl you all that I know Where else can I go I say Lady I will cry for you tonight Lady I will cry for you tonight tonight Help me out baby Help me out baby yes I don t know how else to say it I don t know what else to say K Ci help me sing it JoJo I m right here yes I am I will cry for you lady Sometimes my pillow gets so wet with tears I don t have no one to call my own I want you back baby Ooh yeah Baby I m begging baby I m begging begging baby Baby I m begging baby I m begging begging baby Baby I m begging baby I m begging begging baby I just can t take it no more I don t give a damn anymore baby Baby I m begging baby I m begging begging baby Is there anybody out there know what I m talking about Somebody anybody Jodeci let me here you say YEAH a a ah Baby I m begging baby I m begging begging baby'
61,Keep Ya Head Up,2Pac,1994,b' Little something for my godson Elijah And a little girl named Corin Some say the blacker the berry the sweeter the juice I say the darker the flesh then the deeper the roots I give a holla to my sisters on welfare 2Pac cares if don t nobody else care And I know they like to beat you down a lot When you come around the block brothers clown a lot But please don t cry dry your eyes never let up Forgive but don t forget girl keep ya head up And when he tells you you ain t nothin don t believe him And if he can t learn to love you you should leave him Cause sister you don t need him And I ain t tryin to gas you up I just call em how I see em You know what makes me unhappy When brothers make babies And leave a young mother to be a pappy And since we all came from a woman Got our name from a woman and our game from a woman I wonder why we take from our women Why we rape our women do we hate our women I think it s time to kill for our women Time to heal our women be real to our women And if we don t we ll have a race of babies That will hate the ladies that make the babies And since a man can t make one He has no right to tell a woman when and where to create one So will the real men get up I know you re fed up ladies but keep ya head up Keep ya head up ooh child Things are gonna get easier Keep ya head up ooh child Things ll get brighter Keep ya head up ooh child Things are gonna get easier Keep ya head up ooh child Things ll get brighter Ayo I remember Marvin Gaye used to sing to me He had me feelin like black was the thing to be And suddenly the ghetto didn t seem so tough And though we had it rough we always had enough I huffed and puffed about my curfew and broke the rules Ran with a local crew and had a smoke or two And I realize Mama really paid the price She nearly gave her life to raise me right And all I had to give her was my pipe dream Of how I d rock the mic and make it to the bright screen I m tryin to make a dollar out of fifteen cents It s hard to be legit and still pay the rent And in the end it seems I m headin for the pen I try to find my friends but they re blowin in the wind Last night my buddy lost his whole family It s gonna take the man in me to conquer this insanity It seems the rain ll never let up I try to keep my head up and still keep from gettin wet up You know it s funny when it rains it pours They got money for wars but can t feed the poor Say there ain t no hope for the youth And the truth is it ain t no hope for the future And then they wonder why we crazy I blame my mother for turnin my brother into a crack baby We ain t meant to survive cause it s a set up And even though you re fed up huh you got to keep ya head up Keep ya head up ooh child Things are gonna get easier Keep ya head up ooh child Things ll get brighter Keep ya head up ooh child Things are gonna get easier Keep ya head up ooh child Things ll get brighter And uh to all the ladies havin babies on they own I know it s kinda rough and you re feelin all alone Daddy s long gone and he left you by your lonesome Thank the Lord for my kids even if nobody else want em Cause I think we can make it in fact I m sure And if you fall stand tall and come back for more Cause ain t nothin worse than when your son Wants to know why his daddy don t love him no mo You can t complain you was dealt this Hell of a hand without a man feelin helpless Because there s too many things for you to deal with Dyin inside but outside you re lookin fearless While tears is rollin down your cheeks You steady hopin things don t fall down this week Cause if it did you couldn t take it And don t blame me I was given this world I didn t make it And now my son s gettin older and older And cold from havin the world on his shoulders While the rich kids is drivin Benz I m still tryin to hold on to survivin friends And it s crazy it seems it ll never let up But please you got to keep ya head up'
62,What's My Name?,Snoop Doggy Dogg,1994,b' EeeyiyiyiyiyahtheDoggPound sinthehou owwse EeeyiyiyiyiyeahtheDoggPound sinthehou oww owse Snoop Doggy Do owww ohhhh oggg Snoop Doggy Do owww ohhhh oggg From the depths of the sea back to the block Snoop Doggy Dogg funky as the the The D O C Went solo on that ass but it s still the same Long Beach is the spot where I serve my caine Follow me follow me follow me follow me but don t lose your grip Nine trizzay s the yizzear for me to fuck up shit So I ain t holdin nuttin back And motherfucker I got five on that twenty sack It s like that and as a matter of fact Cause I never hesitate to put a nigga on his back Yeah so peep out the manuscript You see that it s a must we drop gangsta shit What s my motherfuckin name Snoop Doggy Dogg Snoop Doggy Dogg Dah dah dah dah hey hey hey hey hey hey hey dah dah It s the bow to the wow creepin and crawlin Yiggy yes y allin Snoop Doggy Dogg in The motherfuckin house like everyday Droppin shit with my nigga Mr Dr Dre Like I said niggas can t FUCK with this And niggas can t FUCK with that Shit that I drop cause ya know it don t stop Mr One Eight Seven on a motherfuckin cop Tic toc never the Glock just some nuts and a cock Robbin motherfuckers then I kill dem bloodclots Then I step through the fog and I creep through the smog Cause I m Snoop Doggy Doggy Doggy Snoop Doggy Dogg Snoop Doggy Dogg Bow wow wow yuppie yo yupie ye Bow wow wow yuppie yo Bow wow wow yuppie yo yupie ye Bow wow wow yuppie yo yo yo yo Now just throw your hands in the motherfuckin air And wave the motherfuckers like ya just don t care Yeah roll up the dank and pour the drank And watch your step cause Doggy s on the gank My bank roll s on swoll My shit s on hit legit now I m on parole stroll With the Dogg Pound right behind me And up in yo bitch is where ya might find me Layin that playin that G Thang She want the nigga with the biggest nuts and guess what He is I and I am him slim with the tilted brim What s my motherfuckin name Oh Snoopy Dogg Snoopy Dogg Snoopy Dogg Yeah yeah I know his name C mon Snoopy c mon Snoopy And the Dogg Pound Snoopy Dogg Snoopy Dogg Snoopy Dogg '
63,Another Night,Real McCoy,1994,b' Another night another dream but always you It s like a vision of love that seems to be true Another night another dream but always you In the night I dream of love so true Just another night another vision of love You feel joy you feel pain Cause nothing will be the same Just another night is all that it takes To understand the difference between lovers and fakes So baby I talk talk I talk to you In the night in your dream of love so true I talk talk I talk to you In the night in your dream of love so true In the night in my dreams I m in love with you Cause you talk to me like lovers do I feel joy I feel pain Cause it s still the same When the night is gone I ll be alone Another night another dream but always you It s like a vision of love that seems to be true Another night another dream but always you In the night I dream of love so true Just another night another dream another vision Of love with me I m here to set you free I am your lover your brother Hey sister let me cover your body with my love is with my lovin just another Vision of love that seems to be true all we do all the things that only lovers do Vision of love that seems to be true all we do all the things that only lovers do In the night in my dreams I m in love with you Cause you talk to me like lovers do I feel joy I feel pain Cause it s still the same when the night is gone I ll be alone Another night another dream but always you It s like a vision of love that seems to be true Another night another dream but always you In the night I dream of love so true I talk talk I talk to you in the night In your dream of love so true I talk talk I talk to you in the night in your dream of love so true In the night in my dreams I m in love with you Cause you talk to me like lovers do I feel joy I feel pain Cause it s still the same when the night is gone I ll be alone Another night another dream but always you It s like a vision of love that seems to be true Another night another dream but always you In the night I dream of love so true'
64,Your Body's Callin',R. Kelly,1994,b' Yeah girl I don t want you to hold back any longer baby Cause tonight I m gonna give you all the things I know you ve been waiting for So brace yourself and listen I hear you calling here I come baby to save you oh oh Baby no more stalling these hands have been longing to touch you baby woo And now that you ve come around to seeing it my way You won t regret it baby and you surely won t forget it baby It s unbelievable how your body s calling for me I can just hear it calling calling calling for me My body s calling for you My body s calling for you My body s calling for you My body s calling for you Tell me what s your desire baby your wish is my will oh yes it is Baby let me take you higher and show you how you should feel baby Oh so I speak now and forever hold your body Whatever it is you want from me lady You see you don t have to say nothing I know when your body wants something And it s easy for me to see that your body s calling for me My body s calling for you My body s calling for you My body s calling for you My body s calling for you I m listening baby I hear you calling me I m listening baby I hear you calling me I m listening baby I hear you calling me I m listening baby I hear you calling me Hear your body calling me My body s calling for you My body s calling for you My body s calling for you My body s calling for you My body s calling for you My body s calling for you My body s calling for you My body s calling for you My body s calling for you My body s calling for you My body s calling for you My body s calling for you My body s calling for you My body s calling for you'
65,Tootsee Roll,69 Boyz,1994,b'The butterfly Uh uh that s old Let me see the Tootsee Roll Yeah 199Quad 69 Boyz backed up by the Quad City DJ s One time Cotton candy sweetie go let me see the Tootsee Roll Tootsee Roll To the left To the right To the front To the back Slide To the left To the right To the front To the back Dip baby dip Cotton candy sweetie go Let me see the Tootsee Roll I don t know what you ve been told It ain t the butterfly it s the Tootsee Roll A brand new dance SO Grab a partner and get on the dance FLO And work them hips a lil bit Then do that dip a lil bit Oh yeah you got it now whip baby no buts about it And you over there with the long hair Keep rollin that derriere Cause it ain t hard Just a brand new dance for the 199Quad 69 in the place to be Hey yo Ski What we came to see Cotton candy sweetie go Let me see the Tootsee Roll Chorus 1 Bridge I feel a whoop comin on a whoop comin on Whoop Tootsee Roll To the left To the right To the front To the back Slide I feel a whoop comin on a whoop comin on Whoop Cotton candy sweetie go Let me see the Tootsee Roll Chorus 2 I don t know what you ve been told It ain t the butterfly it s the Tootsee Roll A brand new dance SO Grab a partner and get on the dance FLO 69 in the place to be Hey yo Ski What we came to see The butterfly Uh uh that s old The butterfly Uh uh that s old Let me see the Tootsee Roll Tootsee Roll To the left To the right To the front To the back Slide To the left To the right To the front To the back Dip baby dip I feel a whoop comin on a whoop comin on Whoop Just roll '
66,I Can See Clearly Now,Jimmy Cliff,1994,b'I can see clearly now the rain is gone I can see all obstacles in my way Gone are the dark clouds that had me blind It s gonna be a bright Bright sun shining day It s gonna be a bright Bright sun shining day Oh yes I can make it now the pain is gone All of the bad feelings have disappeared Here is that rainbow I ve been praying for It s gonna be a bright Bright sun shining day Look all around there s nothing but blue skies Look straight ahead there s nothing but blue skies I can see clearly now the rain is gone I can see all obstacles in my way Here is that rainbow I ve been praying for It s gonna be a bright Bright sun shining day It s gonna be a bright Bright sun shining day It s going to be a bright Bright sun shining day It s gonna be a bright Bright sun shining day It s gonna be a bright Bright sun shining day It s gonna be a bright Bright sun shining day It s gonna be a bright Bright sun shining day'
67,Never Keeping Secrets,Babyface,1994,b'I never meant to lie to you But I needed me an easy way out I couldn t face the truth with you Because I didn t want to lose my clout I always have been good to you Girl I promise you that nothing has changed Momentary insanity Must be the reason why I did you that way So now I m telling everybody That I know I was a fool To take a chance of ever losing And I can t take losing you So I m Never keeping secrets And I m never telling lies I wanna make it up to you No I m Never keeping secrets Girl I swear it s all behind I only wanna be with you I didn t want to lie to you But I didn t want to let you down It never did occur to me Sooner or later that you would find out You know how much I care for you And I would never want to cause you pain I know that there is no excuse How could I ever treat my baby that way That s why I m telling everybody That I know I was a fool But I don t give a damn about it Cause I wanna get back wit you If you wanna go I want you to know Girl that I understand it But I don t recommened it Cause I love you more I know you can t ignore That I will die for you Even lay down my life for you girl Girl I wanna see You standing next to me Girl I apologize For each and every lie I want you to be The only one for me Forever and ever and ever and ever and ever '
68,Crazy,Aerosmith,1994,b' Come here baby You know you drive me up a wall The way you make good on all the nasty tricks you pull Seems like we re makin up more than we re makin love And it always seems you got somethin on your mind other than me Girl you got to change your crazy ways You hear me Say you re leavin on a seven thirty train and that you re headin Out to Hollywood Girl you been givin me that line so many times it kinda gets like Feelin bad looks good That kinda loving Turns a man to a slave That kinda loving Sends a man right to his grave I go crazy crazy baby I go crazy You turn it on Then you re gone Yeah you drive me Crazy crazy crazy for you baby What can I do honey I feel like the color blue You re packing up your stuff and talking like it s tough and trying To tell me that it s time to go But I know you ain t wearing nothing underneath that overcoat And it s all a show That kind of loving Makes me want to pull Down the shade yeah That kind of loving Yeah now I m never never never never gonna be the same I go crazy crazy baby I go crazy You turn it on Then you re gone Yeah you drive me Crazy crazy crazy for you baby What can I do honey I feel like the color blue I m losing my mind girl Cause I m going crazy I need your love honey I need your love Crazy crazy crazy I go crazy You turn it on Then you re gone Yeah you drive me Crazy crazy crazy for you baby I m losing my mind girl Cause I m going crazy Crazy crazy crazy for you baby You turn it on then your gone Yeah you drive me'
69,Just Kickin' It,Xscape,1994,b' Every man wants a woman Where him and her can just go hang Just the two of them along kick back Doing their own thing And every man wants a woman That can always keep him in the mood And I m that kind of girl So this is what I tell my dude I tell him to kick off your shoes and relax your feet Party on down to the Xscape beat Just kick it Just kick it just kick it just kick it I tell him to kick off your shoes and relax your feet Party on down to the Xscape beat Just kick it Just kick it just kick it just kick it Every man wants a woman That can cook him up a good meal A woman he can treat like his homie And take her out on the Ave and just chill Every man wants a woman That ain t good for just laying on her back And I m that kind of woman So before me and my man get in the sack I tell him to kick off your shoes and relax your feet Party on down to the Xscape beat Just kick it Just kick it just kick it Kick off your shoes and relax your feet Party on down to the Xscape beat Just kick it Just kick it just kick it Kick off your shoes and relax your feet Party on down to the Xscape beat Just kick it Just kick it just kick it Kick off your shoes and relax your feet Party on down to the Xscape beat Just kick it Just kick it just kick it This is for the niggas strictly for the niggas This is for the niggas the real niggas This is for the niggas strictly for the niggas This is for the niggas the real niggas This is for the niggas strictly for the niggas This is for the niggas the real niggas This is for the niggas strictly for the niggas This is for the niggas the real niggas Kick off your shoes and relax your feet Party on down to the Xscape beat Just kick it Just kick it just kick it Kick off your shoes and relax your feet Party on down to the Xscape beat Just kick it Just kick it just kick it'
70,(At Your Best) You Are Love,Aaliyah,1994,b' Let me know let me know Ahhh let me know Let me know let me know When I feel what I feel Sometimes it s hard to tell you so You may not be in the mood to learn what you think you know There are times when I find You want to keep yourself from me When I don t have the strength I m just a mirror of what I see But at your best you are love You re a positive motivating force within my life Should you ever feel the need to wonder why Let me know let me know When you feel what you feel Oh how hard for me to understand So many things have taken place before this love affair began But when you feel oh like I feel Confusion can give way to doubt For there are times when I fall short of what I say What I say I m all about all about But at your best you are love You re a positive motivating force within my life Should you ever feel the need to wonder why Let me know let me know Tell me what it is Make believe no need to make believe Look beyond your own Try and find another place for me Cause At your best you are love You re a positive motivating force within my life Should you ever feel the need to wonder why Let me know let me know Let me know let me know let me know See at your best baby'
71,Rock and Roll Dreams Come Through,Meat Loaf,1994,b'You can t run away forever But there s nothing wrong with getting a good head start You want to shut out the night You want to shut down the sun You want to shut away the pieces of a broken heart Think of how we d lay down together We d be listening to the radio so loud and so strong Every golden nugget coming like a gift of the gods Someone must have blessed us when he gave us those songs I treasure your love I never want to lose it You ve been through the fires of hell And I know you ve got the ashes to prove it I treasure your love I want to show you how to use it You ve been through a lot of pain in the dirt And I know you ve got the scars to prove it Remember everything that I told you And I m telling you again that it s true When you re alone and afraid And you re completely amazed To find there s nothing anybody can do Keep on believing And you ll discover baby There s always something magic There s always something new And when you really really need it the most That s when rock and roll dreams come through The beat is yours forever The beat is always true And when you really need it the most That s when rock and roll dreams come through for you Once upon a time was a backbeat Once upon a time all the chords came to life And the angels had guitars even before they had wings If you hold onto a chorus you can get through the night I treasure your love I never want to lose it And you ve been through the fires of hell And I know you ve got the ashes to prove it I treasure you love I want to show you how to use it You ve been through a lot of pain in the dirt And I know you ve got the scars to prove it Remember everything that I told you And I m telling you again that it s true You re never alone cause you can put on the phones And let the drummer tell your heart what to do Keep on believing And you ll discover baby There s always something magic There s always something new And when you really really need it the most That s when rock and roll dreams come through The beat is yours forever The beat is always true And when you really really need it the most That s when rock and roll dreams come through for you The beat is yours forever That s when rock and roll dreams come through The beat is yours forever That s when rock and roll dreams come through The beat is yours forever That s when rock and roll dreams come through The beat is yours forever That s when rock and roll dreams come through The beat is yours forever That s when rock and roll dreams come through The beat is yours forever That s when rock and roll dreams come through '
