Rank,Song,Artist,Year,Lyrics
30,Two Out of Three Ain't Bad,Meat Loaf,1978,"b""Baby we can talk all night\nBut that ain't getting us nowhere\nI told you everything I possibly can\nThere's nothing left inside of here\nAnd maybe you can cry all night\nBut that'll never change the way that I feel\nThe snow is really piling up outside\nI wish you wouldn't make me leave here\nI poured it on and I poured it out\nI tried to show you just how much I care\nI'm tired of words and I'm too hoarse to shout\nBut you've been cold to me so long\nI'm cryin' icicles instead of tears\nAnd all I can do is keep on tellin' you\nI want you I need you\nBut there ain't no way I'm ever gonna love you\nNow don't be sad cause two out of three ain't bad\nNow don't be sad cause two out of three ain't bad\nYou'll never find your gold on a sandy beach\nYou'll never drill for oil on a city street\nI know you're lookin' for a ruby in a mountain of rocks\nBut there ain't no Coupe de Ville hidin'\nAt the bottom of a Cracker Jack box\nI can't lie I can't tell you that I'm somethin' I'm not\nNo matter how I try I'll never be able\nTo give you somethin' somethin' that I just haven't got\nWell there's only one girl that I will ever love\nAnd that was so many years ago\nAnd though I know I'll never get her out of my heart\nShe never loved me back ooh I know\nWell I remember how she left me on a stormy night\nOh she kissed me and got out of our bed\nAnd though I pleaded and I begged her not to walk out that door\nShe packed her bags and turned right away\nAnd she kept on tellin' me\nShe kept on tellin' me\nShe kept on tellin' me\nI want you oh I need you\nBut there ain't no way I'm ever gonna love you\nNow don't be sad cause two out of three ain't bad\nI want you I need you\nBut there ain't no way I'm ever gonna love you\nNow don't be sad cause two out of three ain't bad\nNow don't be sad cause two out of three ain't bad\nBaby we can talk all night\nBut that ain't getting us nowhere"""
31,Jack And Jill,Raydio,1978,"b""Jack wanting someone to feel\nSat up on the hill and\nWaited all day for Jill\nJill always away from home\nNever bothering to phone\nAlways leaving poor Jack alone\nNow why do you think\nJack snuck down the hill\nHe snuck down the hill\n'Cause he needed love\nLove he couldn't get from Jill\nOh yes he did\nWhy do you think\nJack snuck down the hill\nHe snuck down the hill\nHe needed love\nOh yes he did\nLove he couldn't get from Jill\nJack like Little Red Riding Hood\nAlways trying to do good\nWaited as long as he could\nJill is it right or wrong\nFor Jack to carry on\nIf you leave him home too long\nNow why do you think\nJack snuck down the hill\nHe snuck down he snuck down\nBroke his crown\nHe needed love\nLove he couldn't get from Jill\nOh sweet sweet love\nWhy do you think\nJack snuck down the hill\nHe needed love\nLove he couldn't get\nFrom Jill oh yeah\nNow why do you think\nWhy do you think\nJack snuck down the hill\nWhy do you think\nHe snuck down the hill\nCause he needed love\nHe needed love\nLove he couldn't get from Jill\nYes he did\nWhy do you think\nHe got down on his knees\nJack snuck down the hill\nHe had mud on his hands\nHe needed love\nAnd he crawled and\nHe crawled and he crawled\nLove he couldn't get from Jill\nWhy do you think\nJack snuck down the hill\nHe snuck down he snuck\nDown from his ground\nHe needed love\nHe needed love\nLove he couldn't get from Jill\nHe wanted sweet sweet love\nWhy do you think\nJack snuck down the hill..."""
32,Take a Chance on Me,ABBA,1978,"b""If you change your mind I'm the first in line\nTake a chance take a-take a chance-chance take a chance take a chance\nHoney I'm still free - take a chance on me\nTake a-take a chance-chance take a chance take a chance\nTake a-take a chance-chance take a chance take a chance\nIf you need me let me know gonna be around\nTake a-take a chance-chance take a chance take a chance\nTake a-take a chance-chance take a chance take a chance\nIf you got no place to go when you're feeling down\nTake a-take a chance-chance take a chance take a chance take a chance\nTake a chance take a-take a chance-chance take a chance take a chance\nIf you're all alone when the pretty birds have flown\nTake a-take a chance-chance take a chance take a chance\nTake a-take a chance-chance take a chance take a chance\nHoney I'm still free - take a chance on me\nTake a-take a chance-chance take a chance take a chance\nTake a-take a chance-chance take a chance take a chance\nGonna do my very best and it ain't no lie\nTake a-take a chance-chance take a chance take a chance\nTake a-take a chance-chance take a chance take a chance\nIf you put me to the test if you let me try\nTake a-take a chance-chance take a chance take a chance\nTake a chance take a chance take a-take a chance-chance\nTake a chance on me\nThat's all I ask of you honey\nTake a chance on me\nWe can go dancing we can go walking\nAs long as we're together\nAs long as we're together\nListen to some music maybe just talking\nGet to know you better\nGet to know you better\n'Cause you know I've got\nSo much that I wanna do when I dream I'm alone with you\nIt's magic\nYou want me to leave it there afraid of a love affair\nBut I think you know\nThat I can't let go\nIf you change your mind I'm the first in line\nTake a chance take a-take a chance-chance take a chance take a chance\nHoney I'm still free - take a chance on me\nTake a-take a chance-chance take a chance take a chance\nTake a-take a chance-chance take a chance take a chance\nIf you need me let me know gonna be around\nTake a-take a chance-chance take a chance take a chance\nTake a-take a chance-chance take a chance take a chance\nIf you got no place to go when you're feeling down\nTake a-take a chance-chance take a chance take a chance take a chance\nTake a chance take a-take a chance-chance take a chance take a chance\nIf you're all alone when the pretty birds have flown\nTake a-take a chance-chance take a chance take a chance\nTake a-take a chance-chance take a chance take a chance\nHoney I'm still free - take a chance on me\nTake a-take a chance-chance take a chance take a chance\nTake a-take a chance-chance take a chance take a chance\nGonna do my very best and it ain't no lie\nTake a-take a chance-chance take a chance take a chance\nTake a-take a chance-chance take a chance take a chance\nIf you put me to the test if you let me try\nTake a-take a chance-chance take a chance take a chance\nTake a chance take a chance take a-take a chance-chance\nTake a chance on me\nCome on give me a break will you?\nTake a chance on me\nOh you can take your time baby I'm in no hurry\nKnow I'm gonna get ya\nKnow I'm gonna get ya\nYou don't wanna hurt me baby don't worry\nI ain't gonna let you\nI ain't gonna let ya\nLet me tell you now\nMy love is strong enough to last when things are rough\nIt's magic\nYou say that I waste my time but I can't get you off my mind\nNo I can't let go\n'Cause I love you so\nIf you change your mind I'm the first in line\nTake a chance take a-take a chance-chance take a chance take a chance\nHoney I'm still free - take a chance on me\nTake a-take a chance-chance take a chance take a chance\nTake a-take a chance-chance take a chance take a chance\nIf you need me let me know gonna be around\nTake a-take a chance-chance take a chance take a chance\nTake a-take a chance-chance take a chance take a chance\nIf you got no place to go when you're feeling down\nTake a-take a chance-chance take a chance take a chance take a chance\nTake a chance take a-take a chance-chance take a chance take a chance\nIf you're all alone when the pretty birds have flown\nTake a-take a chance-chance take a chance take a chance\nTake a-take a chance-chance take a chance take a chance\nHoney I'm still free - take a chance on me\nTake a-take a chance-chance take a chance take a chance\nTake a-take a chance-chance take a chance take a chance\nGonna do my very best baby can't you see?\nTake a-take a chance-chance take a chance take a chance\nTake a-take a chance-chance take a chance take a chance\nGotta put me to the test take a chance on me\nTake a-take a chance-chance take a chance take a chance\nTake a chance take a chance take a-take a chance-chance\nTake a chance take a chance take a chance on me\nBa-ba ba-ba ba ba-ba ba-ba baa\nTake a chance take a-take a chance-chance take a chance take a chance\nHoney I'm still free - take a chance on me\nTake a-take a chance-chance take a chance take a chance\nTake a-take a chance-chance take a chance take a chance\nGonna do my very best baby can't you see?\nTake a-take a chance-chance take a chance take a chance\nTake a-take a chance-chance take a chance take a chance\nGotta put me to the test take a chance on me\nTake a-take a chance-chance take a chance take a chance take a chance\nTake a chance take a-take a chance-chance take a chance take a chance\nTake a chance take a chance take a chance on me\nBa-ba ba-ba ba ba-ba ba-ba baa-ba-ba\nTake a-take a chance-chance take a chance take a chance\nTake a-take a chance-chance take a chance take a chance\nHoney I'm still free - take a chance on me\nTake a-take a chance-chance take a chance take a chance\nTake a-take a chance-chance take a chance take a chance\nGonna do my very best baby can't you see\nTake a-take a chance-chance take a chance take a chance\nTake a-take a chance-chance take a chance take a chance\nGotta put me to the test take a chance on me\nTake a-take a chance-chance take a chance take a chance\nTake a chance take a chance take a-take a chance-chance\nTake a chance take a chance take a chance on me"""
33,Sometimes When We Touch,Dan Hill,1978,"b""You ask me if I love you\nAnd I choke on my reply\nI'd rather hurt you honestly\nThan mislead you with a lie\nAnd who am I to judge you\nOn what you say or do?\nI'm only just beginning to see the real you\nAnd sometimes when we touch\nThe honesty's too much\nAnd I have to close my eyes and hide\nI wanna hold you til I die\nTil we both break down and cry\nI wanna hold you till the fear in me subsides\nRomance and all its strategy\nLeaves me battling with my pride\nBut through the insecurity\nSome tenderness survives\nI'm just another writer\nStill trapped within my truth\nA hesitant prize fighter\nStill trapped within my youth\nAnd sometimes when we touch\nThe honesty's too much\nAnd I have to close my eyes and hide\nI wanna hold you til I die\nTil we both break down and cry\nI wanna hold you till the fear in me subsides\nAt times I'd like to break you\nAnd drive you to your knees\nAt times I'd like to break through\nAnd hold you endlessly\nAt times I understand you\nAnd I know how hard you've tried\nI've watched while love commands you\nAnd I've watched love pass you by\nAt times I think we're drifters\nStill searching for a friend\nA brother or a sister\nBut then the passion flares again\nAnd sometimes when we touch\nThe honesty's too much\nAnd I have to close my eyes and hide\nI wanna hold you til I die\nTil we both break down and cry\nI wanna hold you till the fear in me subsides"""
34,Last Dance,Donna Summer,1978,"b""Last dance\nLast dance for love\nYes it's my last chance\nFor romance tonight\nI need you by me\nBeside me\nTo guide me\nTo hold me\nTo scold me\nCause when I'm bad\nI'm so so bad\nSo let's dance the last dance\nLet's dance the last dance\nLet's dance this last dance tonight\nLast dance\nLast dance for love\nYes it's my last chance\nFor romance tonight\nOh-ho I need you by me\nBeside me\nTo guide me\nTo hold me\nTo scold me\nCause when I'm bad\nI'm so so bad\nSo let's dance the last dance\nLet's dance the last dance\nLet's dance the last dance tonight\nYeah\nWell\nWill you be my Mr. Right?\nCan you fill my appetite?\nI can't be sure that you're the one for me\nAll that I ask is that you dance with me\nDance with me\nDance with me\nYeah\nI need you by me\nBeside me\nTo guide me\nTo hold me\nTo scold me\nCause when I'm bad\nI'm so so bad\nSo let's dance the last dance\nLet's dance the last dance\nLet's dance the last dance\nLet's dance the last dance tonight\nOh-ho I need you by me\nBeside me\nTo guide me\nTo hold me\nTo scold me\nCause when I'm bad\nI'm so so bad\nSo come on baby\nDance that dance\nCome on baby\nDance that dance\nCome on baby let's dance tonight\nYeah"""
35,Hopelessly Devoted to You,Olivia Newton-John,1978,"b'Guess mine is not the first heart broken\nMy eyes are not the first to cry\nI\'m not the first to know\nThere\'s just no getting over you\nYou know I\'m just a fool who\'s willing\nTo sit around and wait for you\nBut baby can\'t you see\nThere\'s nothing else for me to do?\nI\'m hopelessly devoted to you\nBut now there\'s nowhere to hide\nSince you pushed my love aside\nI\'m out of my head\nHopelessly devoted to you\nHopelessly devoted to you\nHopelessly devoted to you\nMy head is saying ""Fool forget him""\nMy heart is saying ""Don\'t let go\nHold on till the end""\nAnd that\'s what I intend to do\nI\'m hopelessly devoted to you\nBut now there\'s nowhere to hide\nSince you pushed my love aside\nI\'m out of my head\nHopelessly devoted to you\nHopelessly devoted to you\nHopelessly devoted to you'"
36,Hot Blooded,Foreigner,1978,"b""Well I'm hot blooded check it and see\nI got a fever of a hundred and three\nCome on baby do you do more than dance?\nI'm hot blooded I'm hot blooded\nYou don't have to read my mind to know what I have in mind\nHoney you ought to know\nNow you move so fine let me lay it on the line\nI want to know what you're doing after the show\nNow it's up to you we can make a secret rendezvous\nJust me and you I'll show you loving like you never knew\nIf it feels alright maybe you can stay all night\nShall I leave you my key?\nBut you've got to give me a sign come on girl some kind of sign\nTell me are you hot mama? you sure look that way to me\nAre you old enough? will you be ready when I call you bluff?\nIs my timing right? did you save your love for me tonight?\nNow it's up to you can we make a secret rendezvous?\nOh before we do you'll have to get away from you know who\nHot blooded every night\nHot blooded you're looking so tight\nHot blooded now you're driving me wild\nHot blooded I'm so hot for you child\nHot blooded I'm a little bit high\nHot blooded you're a little bit shy\nHot blooded you're making me sing\nHot blooded for your sweet sweet thing"""
37,You're in My Heart (The Final Acclaim),Rod Stewart,1978,"b""I didn't know what day it was\nWhen you walked into the room\nI said hello unnoticed\nYou said goodbye too soon\nBreezing through the clientele\nSpinning yarns that were so lyrical\nI really must confess right here\nThe attraction was purely physical\nI took all those habits of yours\nThat in the beginning were hard to accept\nYour fashion sense Beardsley prints\nI put down to experience\nThe big bosomed lady with the Dutch accent\nWho tried to change my point of view\nHer ad lib lines were well rehearsed\nBut my heart cried out for you\nYou're in my heart you're in my soul\nYou'll be my breath should I grow old\nYou are my lover you're my best friend\nYou're in my soul\nMy love for you is immeasurable\nMy respect for you immense\nYou're ageless timeless lace and fineness\nYou're beauty and elegance\nYou're a rhapsody a comedy\nYou're a symphony and a play\nYou're every love song ever written\nBut honey what do you see in me?\nYou're in my heart you're in my soul\nYou'll be my breath should I grow old\nYou are my lover you're my best friend\nYou're in my soul\nYou're an essay in glamour\nPlease pardon the grammar\nBut you're every schoolboy's dream\nYou're Celtic United but baby I've decided\nYou're the best team I've ever seen\nAnd there have been many affairs\nMany times I've thought to leave\nBut I bite my lip and turn around\nCause you're the warmest thing I've ever found\nYou're in my heart you're in my soul\nYou'll be my breath should I grow old\nYou are my lover you're my best friend\nYou're in my soul\nYou're in my heart you're in my soul\nYou'll be my breath should I grow old\nYou are my lover you're my best friend\nYou're in my soul\nYou're in my heart you're in my soul\nYou'll be my breath should I grow old\nYou are my lover you're my best friend\nYou're in my soul"""
38,The Closer I Get to You,Roberta Flack,1978,"b""The closer I get to you\nThe more you make me see\nBy giving me all you've got\nYour love has captured me\nOver and over again\nI try to tell myself that we\nCould never be more than friends\nAnd all the while inside\nI knew it was real\nThe way you make me feel\nLying here next to you\nTime just seems to fly\nNeeding you more and more\nLet's give love a try\nOh sweeter than sweeter love grows\nAnd heaven's there for those\nWho fool the tricks of time\nWith the hearts in love they find\nTrue love\nIn a special way\nThe closer I get to you\nThe more you make me see\nBy giving me all you've got\nYour love has captured me\nOver and over again\nI try to tell myself that we\nCould never be more than friends\nAnd all the while inside\nI knew it was real\nThe way you make me feel\nThe closer I get to you\nThe more you make me see\nBy giving you all I've got\nYour love has captured me\nThe closer I get to you\nA feeling comes over me\nFalling closer sweet as the gravity\nThe closer I get """
39,Dust in the Wind,Kansas,1978,"b""I close my eyes only for a moment\nAnd the moment's gone\nAll my dreams pass before my eyes a curiosity\nDust in the wind\nAll they are is dust in the wind\nSame old song just a drop of water\nIn an endless sea\nAll we do crumbles to the ground\nThough we refuse to see\nDust in the wind\nAll we are is dust in the wind\nOh ho ho\nNow don't hang on nothing lasts forever but the earth and sky\nIt slips away and all your money won't another minute buy\nDust in the wind\nAll we are is dust in the wind\nDust in the wind\nEverything is dust in the wind\nThe wind"""
40,Magnet and Steel,Walter Egan,1978,"b""Now I told you so you ought to know \nIt takes some time for a feeling to grow \nBut you're so close now I can't let you go \nAnd I can't let go\n to show the way I feel\n my secrets to reveal\nFor you are a magnet and I am steel\nI can't hope that I'll hold you for long \n'Cause you're a woman who's lost to your song \nBut the love that I feel is so strong \nAnd it can't be wrong\n to show the way I feel\n my secrets to reveal\nFor you are a magnet and I am steel\n to show the way I feel\n my secrets to reveal\nFor you are a magnet and I am steel\nFor you are a magnet and I am steel\nFor you are a magnet and I am steel"""
41,Short People,Randy Newman,1978,"b""Short people got no reason\nShort people got no reason\nShort people got no reason\nTo live\nThey got little hands\nAnd little eyes\nAnd they walk around\nTellin' great big lies\nThey got little noses\nAnd tiny little teeth\nThey wear platform shoes\nOn their nasty little feet\nWell I don't want no short people\nDon't want no short people\nDon't want no short people\nRound here\nShort people are just the same\nAs you and I\nAll men are brothers\nUntil the day they die\nShort people got nobody\nShort people got nobody\nShort people got nobody\nTo love\nThey got little baby legs\nAnd they stand so low\nYou got to pick 'em up\nJust to say hello\nThey got little cars\nThat go beep beep beep\nThey got little voices\nGoin' peep peep peep\nThey got grubby little fingers\nAnd dirty little minds\nThey're gonna get you every time\nWell I don't want no short people\nDon't want no short people\nDon't want no short people\n'Round here"""
42,Use ta Be My Girl,The O'Jays,1978,"b""Ooh good lovin'\nThe girl's got plenty good lovin'\nAsk me how I know\nAnd I'll tell you so\nShe used ta be my girl\nI I respect her\nWhen she was mine\nI used to neglect her\nOh she wanted more\nThan I could give\nBut as long as I live\nShe'll be my girl\nShe she used ta be my girl\nShe used ta be my girl\nShe had a charming personality\nThe girl was so right for me\nShe's my girl\nAnd if I had the chance\nLord knows I'd take her back\nAs a matter of fact\nRight away like today\nNot only good lookin'\nThe girl was so smart\nYou can't beat her cookin'\nOh ask me how I know\nAnd I'll tell you so\nShe used ta be my girl ooh\nDeep down inside\nI still love her\nI place no one above her\nShe's warm and sensitive\nFor as long as I live\nShe'll be my girl\nAnd if I had the chance\nLord knows I'd take her back\nAs a matter of fact\nRight away like today\nGood lovin'\nThe girl's got plenty good lovin'\nAsk me how I know\nAnd I'll tell you so\nShe used ta be my girl my girl\nShe used to be\nShe used to be my girl\nShe used to be my girl\nShe used to be my girl\nShe used to be my girl\nShe used to be my girl\nShe used to be my girl\nShe used to be my girl\nShe used to be my girl"""
43,Our Love,Natalie Cole,1978,"b""You're my morning star shining brightly beside me\nAnd if we keep this love\nWe will last through all eternity\nIt's just the way we are I love it love it\nIt's just the way it should be\n'Cos our love will stand tall as the trees\nOur love will spread wide as the seas\nOur love will shine bright in the night like the stars above\nAnd we'll always be together our love\nMy love is surely one thing\nYou can surely depend on\nIn times of darkness and fear I go to you\nI know you'll make me strong\nYou're gonna make me happy\nYou're gonna make me smile\n'Cos our love will stand tall as the trees\nOur love will be for the whole world to see\nOur love will change people's wrongs to right\nAnd we will never die\n'Cos we'll always have each other our love\nYa oo oo oo oo\nOur love will stand tall as the trees\nOur love will spread as wide as the seas\nOur love will shine bright in the night like the stars above\nAnd we'll always be together\nOur love yeah our love\nWe got a good old fashioned love\nHey hey baby our love\nWe got a mighty mighty fine love\nOur love we got a mighty mighty good love\nBring it down just a little\nCause love is soft love is sweet\nLove is nice and love is gentle\nLove is joy love is pain\nLove is laughing in the rain\nI've got love on my mind\nLove is always right on time\nLove is you and love is me\nLove is just a little baby\nI've got love on my mind\nLove is always right on time\nLove is you and love is me\nLove is gonna set you fre-eee ya\nOur love baby our love"""
44,Love Will Find a Way,Pablo Cruise,1978,"b""Someone someone's done you wrong\nYou thought that\nYour love was strong\nNow you're feeling like\nSuch such a fool poor you\nYou're thinking\nMaybe if you said goodbye\nYou'll understand the reason why\nThe love you had felt so cool\nOh but it's all right \nOnce you get past the pain\nYou'll learn to find your love again\nSo keep your heart open\n'Cause love will find a way\nSometimes we all\nFeel a need to change\nOur love we have to rearrange\nAnd move on to something new\nYes you do\nYour dreams feel like\nThey're falling apart\nYou need to find a brand new start\nBut you're almost afraid\nTo be true to yourself\nWhoa but it's all right \nOnce you get past the pain\nYou'll learn to find your love again\nSo keep your heart open\n'Cause love will find a way\nLove will find a way\nLove will find a way\nYeah so now don't\nDon't be afraid of yourself\nJust move on to something else\nAnd let your love shine through again\nYes cause it's all right \nOnce you get past the pain\nYou'll learn to find your love again\nSo keep your heart open\n'Cause love will find a way\nIt's all right \nOnce you get past the pain\nYou'll learn to find your love again\nSo keep your heart open\n'Cause love will find a way oh\nYes it's alright \nDon't be afraid\n'Cause it's alright \nYes it's alright \nKeep your heart open\n'Cause love will find a way"""
45,An Everlasting Love,Andy Gibb,1978,"b""I've been here all your life\nWatching your crying game\nYou were the heaven in my lonely world\nAnd he was your sun and your rain\nI was losing you before I ever held you tight\nBefore you ever held me in your arms\nAnd I won't make you blue\nAnd maybe an everlasting love will do\nAh we got an everlasting love\nSo tall so wide so high above\nThe rumble of thunder down below\nIt's your love I need it's the only show\nAnd it's you want an everlasting dream\nCan take us anywhere are the tears\nOf yesterday we killed the pain we blew away\nThe memories of the tears we cried\nAnd an everlasting love will never die\nTake me out of the cold\nGive me what I've hungered for\nIf it's the pleasure of taking my heart that you need\nThen it only makes me love you more\nI was yours before the stars were born and you were mine\nI could have saved you all the pain you knew\nAnd I won't make you cry\nAnd maybe an everlasting love can try\nAh we got an everlasting love\nSo tall so wide so high above\nThe rumble of thunder down below\nIt's your love I need it's the only show\nAnd it's you want an everlasting dream\nCan take us anywhere are the tears\nOf yesterday we killed the pain we blew away\nThe memories of the tears we cried\nAnd an everlasting love will never die\nAh we got an everlasting love\nSo tall so wide so high above\nThe rumble of thunder down below\nIt's your love I need it's the only show\nAnd it's you want an everlasting dream\nCan take us anywhere are the tears\nOf yesterday we killed the pain we blew away\nThe memories of the tears we cried\nAnd an everlasting love will never die\nAh we got an everlasting love\nSo tall so wide so high above\nThe rumble of thunder down below\nIt's your love I need it's the only show\nAnd it's you want an everlasting dream\nCan take us anywhere are the tears\nOf yesterday we killed the pain we blew away\nThe memories of the tears we cried\nAnd an everlasting love will never die"""
46,Love Is in the Air,John Paul Young,1978,"b""Love is in the air\nEverywhere I look around\nLove is in the air\nEvery sight and every sound\nAnd I don't know if I'm being foolish\nDon't know if I'm being wise\nBut it's something that I must believe in\nAnd it's there when I look in your eyes\nLove is in the air\nIn the whisper of the trees\nLove is in the air\nIn the thunder of the sea\nAnd I don't know if I'm just dreaming\nDon't know if I feel sane\nBut it's something that I must believe in\nAnd it's there when you call out my name\nLove is in the air\nLove is in the air\nOh oh oh\nOh oh oh\nLove is in the air\nIn the rising of the sun\nLove is in the air\nWhen the day is nearly done\nAnd I don't know if you're an illusion\nDon't know if I see it true\nBut you're something that I must believe in\nAnd you're there when I reach out for you\nLove is in the air\nEverywhere I look around\nLove is in the air\nEvery sight and every sound\nAnd I don't know if I'm being foolish\nDon't know if I'm being wise\nBut it's something that I must believe in\nAnd it's there when I look in your eyes"""
47,Goodbye Girl,David Gates,1978,"b""All your life you've waited\nFor love to come and stay\nAnd now that I have found you\nYou must not slip away\nI know it's hard believing\nThe words you've heard before\nBut darlin' you must trust them\nJust once more\n'Cause baby goodbye doesn't mean forever\nLet me tell you goodbye doesn't mean we'll never be together again\nIf you wake up and I'm not there I won't be long away\n'Cause the things you do my goodbye girl will bring me back to you\nI know you've been taken\nAfraid to hurt again\nYou fight the love you feel for me\nInstead of giving in\nBut I can wait forever\nA-helping you to see\nThat I was meant for you\nAnd you for me\nSo remember goodbye doesn't mean forever\nLet me tell you goodbye doesn't mean we'll never be together again\nThough we may be so far apart you still will have my heart\nSo forget your past my goodbye girl\n'Cause now you're home at last"""
48,Slip Slidin' Away,Paul Simon,1978,b'Slip slidin\xe2\x80\x99 away\nSlip slidin\xe2\x80\x99 away\nYou know the nearer your destination\nThe more you\xe2\x80\x99re slip slidin\xe2\x80\x99 away\nI know a man\nHe came from my hometown\nHe wore his passion for his woman\nLike a thorny crown\nHe said \xe2\x80\x9cDelores I live in fear\nMy love for you\xe2\x80\x99s so overpowering\nI\xe2\x80\x99m afraid that I will disappear\xe2\x80\x9d\nSlip slidin\xe2\x80\x99 away\nSlip slidin\xe2\x80\x99 away\nYou know the nearer your destination\nThe more you\xe2\x80\x99re slip slidin\xe2\x80\x99 away\nAnd I know a woman\nBecame a wife\nThese are the very words she uses to describe her life\nShe said \xe2\x80\x9cA good day\nAin\xe2\x80\x99t got no rain\xe2\x80\x9d\nShe said \xe2\x80\x9cA bad day\xe2\x80\x99s when I lie in bed\nAnd think of things that might have been\xe2\x80\x9d\nSlip slidin\xe2\x80\x99 away\nSlip slidin\xe2\x80\x99 away\nYou know the nearer your destination\nThe more you\xe2\x80\x99re slip slidin\xe2\x80\x99 away\nAnd I know a father\nWho had a son\nHe longed to tell him all the reasons\nFor the things he\xe2\x80\x99d done\nHe came a long way\nJust to explain\nHe kissed his boy as he lay sleeping\nThen he turned around and headed home again\nSlip slidin\xe2\x80\x99 away\nSlip slidin\xe2\x80\x99 away\nYou know the nearer your destination\nThe more you\xe2\x80\x99re slip slidin\xe2\x80\x99 away\nGod only knows\nGod makes his plan\nThe information\xe2\x80\x99s unavailable\nTo the mortal man\nWe\xe2\x80\x99re working our jobs\nCollect our pay\nBelieve we\xe2\x80\x99re gliding down the highway\nWhen in fact we\xe2\x80\x99re slip slidin\xe2\x80\x99 away\nSlip slidin\xe2\x80\x99 away\nSlip slidin\xe2\x80\x99 away\nYou know the nearer your destination\nThe more you\xe2\x80\x99re slip slidin\xe2\x80\x99 away\n{Outro}'
49,The Groove Line,Heatwave,1978,"b""Pack your grip\nTakin' you on a trip\nAin't no seats\nAll we got's dancin' feet\nLeave you worries behind\n'Cause rain shine\nWon't mind\nWe're ridin' on the groove line tonight\nGet this train\nKnow you'll be glad you came\nHit the track\nParty hard there and back\nLeave your worries behind \n'Cause rain shine\nWon't mind\nWe're ridin' on the groove line tonight\nCheck out the wheels are turnin'\nYou know we won't stop\nWe got this boiler burnin'\nWe're keepin' it hot\nSo grab your friends\nGet the train comin' through\nClimb on board\nWhere you leave's up to you\nLeave your worries behind \n'Cause rain shine\nWon't mind\nWe're ridin' on the groove line tonight\nLeave you worries behind \n'Cause rain shine\nWon't mind\nWe're ridin' on the groove line tonight\nCheck out the wheels are turnin'\nYou know we won't stop\nWe got this boiler burnin' yeah\nWe're keepin' it hot\nSo grab your friends\nGet the train comin' through\nClimb on board\nWhere you leave's up to you\nLeave your worries behind \n'Cause rain shine\nWon't mind\nWe're ridin' on the groove line tonight\nWe can ride\nRain shine\nDon't mind\nWe're ridin' on the groove line tonight\nWe can ride\nRain shine\nDon't mind\nWe're ridin' on the groove line tonight\nWe can ride\nRain shine\nDon't mind\nWe're ridin' on the groove line tonight\nWe can ride\nRain shine\nDon't mind"""
50,Thunder Island,Jay Ferguson,1978,"b""Ooh yeah\n(Do-do-do-do do-do-do do-do-do do-do-do-do-do\nDo-do-do-do do-do-do do-do-do do-do-do-do-do)\nSha la la la la la my lady\nIn the sun with your hair undone\nCan you hear me now\nCallin' your name from across the bay?\nA summer's day laughin' and a-hidin'\nChasin' love out on Thunder Island\n(Do-do-do-do do-do-do do-do-do do-do-do-do-do\nDo-do-do-do do-do-do do-do-do do-do-do-do-do)\nHey hey hey hey\nShe was the color of the Indian summer\nAnd we shared the hours without number\nUntil one day when the sky turned dark\nAnd the winds grew wild\nCaught by the rain and blinded by the lightning\nWe rode the storm out there on Thunder Island\nI held her close\nUntil the storm passed\nAnd we fell down laughing in the wet grass\nBoth our bodies drying in the sunshine\nSweet sunshine\nSo sha la la la la la my lady\nIn the sun with your dress undone\nNow every mile away and every day\nCuts a little bit deeper\nI'll remember the nights in the cool sand\nMakin' love out on Thunder Island\nHey hey hey hey\nGoodbye Thunder Island\n(Do-do-do-do do-do-do do-do-do do-do-do-do-do\nDo-do-do-do do-do-do do-do-do do-do-do-do-do\nDo-do-do-do do-do-do do-do-do do-do-do-do-do\nDo-do-do-do do-do-do do-do-do do-do-do-do-do\nDo-do-do-do do-do-do do-do-do do-do-do-do-do\nDo-do-do-do do-do-do do-do-do do-do-do-do-do\nDo-do-do-do do-do-do do-do-do do-do-do-do-do\nDo-do-do-do do-do-do do-do-do do-do-do-do-do\nDo-do-do-do do-do-do do-do-do do-do-do-do-do)"""
51,Imaginary Lover,Atlanta Rhythm Section,1978,"b""Imaginary lovers never turn you down\nWhen all the others turn you away they're around\nIt's my private pleasure midnight fantasy\nSomeone to share my wildest dreams with me\nImaginary lover you're mine anytime\nImaginary lovers oh yeah\nWhen ordinary lovers don't feel what you feel\nAnd real life situations lose their thrill\nImagination's unreal\nImaginary lover imaginary lover\nYou're mine anytime\nImaginary lovers never disagree\nThey always care\nThey're always there when\nYou need satisfaction guaranteed\nImaginary lover imaginary lover\nYou're mine all the time\nMy imaginary lover\nYou're mine anytime"""
52,Still the Same,Bob Seger,1978,"b""You always won every time you placed a bet\nYou're still damn good no one's gotten to you yet\nEvery time they were sure they had you caught\nYou were quicker than they thought\nYou'd just turn your back and walk\nYou always said the cards would never do you wrong\nThe trick you said was never play the game too long\nA gambler's share the only risk that you would take\nThe only loss you could forsake\nThe only bluff you couldn't fake\nAnd you're still the same\nI caught up with you yesterday\nMoving game to game\nNo one standing in your way\nTurning on the charm\nLong enough to get you by\nYou're still the same\nYou still aim high\nThere you stood everybody watched you play\nI just turned and walked away\nI had nothing left to say\n'Cause you're still the same\nYou're still the same\nMoving game to game\nSome things never change\nYou're still the same"""
