Rank,Song,Artist,Year,Lyrics
25,"Incomplete",Sisqó,2000,b'Whoo Ooh Oh yeah yeah Listen Bright lights fancy restaurants Everything in this world that a man could want Got a bank account bigger than the law should allow Still I m lonely now Pretty faces from the covers of the magazines From their covers to my covers wanna lay with me Fame and fortune still can t find Just a grown man runnin out of time Even though it seems I have everything I don t wanna be a lonely fool All of the women all the expensive cars All of the money don t amount to you So I can make believe I have everything But I can t pretend that I don t see That without you girl my life is incomplete Said without you girl ahh Listen Your perfume your sexy lingerie Girl I remember it just like it was on yesterday A Thursday you told me you had fallen in love I wasn t sure that I was It s been a year winter summer spring and fall But bein without you just ain t livin ain t nothing at all If I could travel back in time I d relive the days you were mine Even though it seems I have everything I don t wanna be a lonely fool All of the women all the expensive cars All of the money don t amount to you I can make believe I have everything But I can t pretend that I don t see That without you girl my life is incomplete Oh yeah that without you girl ahh I just can t help lovin you But I loved you much too late I d give anything And everything To hear you say That you ll stay Even though it seems I have everything I don t wanna be a lonely fool All of the women all the expensive cars All of the money don t amount to you I can make believe I have everything But I can t pretend that I don t see That without you girl my life is incomplete Even though it seems I have everything I don t wanna be a lonely fool All of the women all the expensive cars All of the money don t amount to you I can make believe I have everything But I can t pretend that I don t see That without you girl my life is incomplete Without you girl Without you girl my life Without you girl my life my life is incomplete Without you girl my life is incomplete Oh yeah my life is incomplete Oh yeah yeah yeah'
26,"I Try",Macy Gray,2000,b' Games changes and fears When will they go from here When will they stop I believe that fate has brought us here And we should be together babe But we re not I play it off but I m dreaming of you And I ll keep my cool but I m feigning I try to say goodbye and I choke I try to walk away and I stumble Though I try to hide it it s clear My world crumbles when you are not near Goodbye and I choke I try to walk away and I stumble Though I try to hide it it s clear My world crumbles when you are not near I may appear to be free But I m just a prisoner of your love And I may seem alright and smile when you leave But my smiles are just a front Just a front hey I play it off but I m dreaming of you And I ll keep my cool but I m feigning I try to say goodbye and I choke I try to walk away and I stumble Though I try to hide it it s clear My world crumbles when you are not near Goodbye and I choke I try to walk away and I stumble Though I try to hide it it s clear My world crumbles when you are not near Here is my confession May I be your possession Boy I need your touch Your love kisses and such With all my might I try But this I can t deny Deny I play it off but I m dreaming of you I ll keep my cool but I m feigning I try to say goodbye and I choke I try to walk away and I stumble Though I try to hide it it s clear My world crumbles when you are not near Goodbye and I choke I try to walk away and I stumble Though I try to hide it it s clear My world crumbles when you are not near Goodbye and I choke I try to walk away and I stumble Though I try to hide it it s clear My world crumbles when you are not near Yeah yeah yeah Yeah yeah'
27,"It's Gonna Be Me",'N Sync,2000,b' It s gonna be me You might ve been hurt babe That ain t no lie You ve seen them all come and go oh I remember you told me That it made you believe in No man no cry Maybe that s why Every little thing I do Never seems enough for you You don t wanna lose it again But I m not like them Baby when you finally Get to love somebody Guess what It s gonna be me You ve got no choice babe But to move on and you know There ain t no time to waste You re just too blind to see But in the end you know it s gonna be me You can t deny So just tell me why Every little thing I do Never seems enough for you You don t wanna lose it again But I m not like them Baby when you finally Get to love somebody Guess what It s gonna be me It s gonna be me There comes a day When I ll be the one you ll see It s gonna gonna gonna gonna gonna It s gonna be me All that I do Is not enough for you Don t wanna lose it But I m not like that When finally You get to love Guess what Every little thing I do Never seems enough for you You don t wanna lose it again But I m not like them Baby when you finally Get to love somebody Guess what It s gonna be me Every little thing I do Never seems enough for you You don t wanna lose it again But I m not like them Baby when you finally Get to love somebody Guess what It s gonna be me'
28,"That's The Way It Is",Celine Dion,2000,b' I can read your mind and I know your story I see what you re going through yeah It s an uphill climb and I m feeling sorry But I know it will come to you yeah Don t surrender cause you can win In this thing called love When you want it the most there s no easy way out When you re ready to go and your heart s left in doubt Don t give up on your faith Love comes to those who believe it And that s the way it is When you question me for a simple answer I don t know what to say no But it s plain to see if you stick together You re gonna find a way yeah Don t surrender cause you can win In this thing called love When you want it the most there s no easy way out When you re ready to go and your heart s left in doubt Don t give up on your faith Love comes to those who believe it And that s the way it is That s the way it is When life is empty with no tomorrow And loneliness starts to call Baby don t worry forget your sorrow Cause love s gonna conquer it all all When you want it the most there s no easy way out When you re ready to go and your heart s left in doubt Don t give up on your faith Love comes to those who believe it And that s the way it is When you want it the most there s no easy way out When you re ready to go and your heart s left in doubt Don t give up on your faith Love comes to those who believe it And that s the way it is That s the way it is That s the way it is babe That s the way it is Don t give up on your faith Love comes to those who believe it And that s the way it is'
29,"Country Grammar (Hot Shit)",Nelly,2000,b' Hot Shit Mmmmm I m going down down baby your street in a Range Rover Street sweeper baby cocked ready to let it go Shimmy shimmy cocoa what listen to it pound Light it up and take a puff pass it to me now I m going down down baby your street in a Range Rover Street sweeper baby cocked ready to let it go Shimmy shimmy cocoa what listen to it pound Light it up and take a puff pass it to me now Mmmmm you can find me in St Louis rolling on dubs Smoking on dubs in clubs blowing up like Cocoa Puffs Sipping Bud getting perved and getting dubbed Daps and hugs mean mugs and shoulder shrugs and it s All because accumulated enough scratch just to Navigate it wood decorated on chrome and it s Candy painted fans fainting while I m entertaining Wild ain t it How me and money get acquainted I hang with Hannibal Lector So feel me when I bring it Sing it loud I m from the Lou and I m proud Run a mile for the cause I m righteous above the law Player my style s raw I m Born to Mack like Todd Shaw Forget the fame and the glamour give me D s with a rubber hammer My grammar be s Ebonics gin tonic and chronic Fuck Bionic it s ironic slamming niggas like Onyx Lunatics till the day I die I run more game than the Bulls and Sonics I m going down down baby your street in a Range Rover Street sweeper baby cocked ready to let it go Shimmy shimmy cocoa what listen to it pound Light it up and take a puff pass it to me now I m going down down baby your street in a Range Rover Street sweeper baby cocked ready to let it go Shimmy shimmy cocoa what listen to it pound Light it up and take a puff pass it to me now Who say pretty boys can t be Wild niggas loud niggas O K Corral niggas Foul niggas running the club and busting the crowd nigga How nigga Ask me again and it s going down nigga Now nigga come to the circus and watch me clown nigga Pound niggas what you be giving when I m around nigga Frown niggas talking that shit when I leave the town nigga Say now can you hoes come out to play now Hey I m ready to cut you up any day now Play by my rules Boo and you gon stay high May I answer your Third Question like A I Say hi to my niggas left in the slamma From St Louis to Memphis from Texas back up to Indiana Chi Town K C Motown to Alabama L A New York Yankee niggas to Hotlanta Louisiana all my niggas with Country Grammar Smoking blunts in Savannah blow thirty mil like I m Hammer I m going down down baby your street in a Range Rover Street sweeper baby cocked ready to let it go Shimmy shimmy cocoa what listen to it pound Light it up and take a puff pass it to me now I m going down down baby your street in a Range Rover Street sweeper baby cocked ready to let it go Shimmy shimmy cocoa what listen to it pound Light it up and take a puff pass it to me now Let s show these cats to make these Millions so you niggas quit acting silly mon Kid quicker than Billy mon talking really and I need it mon Flows I kick em freely mon especially off Remi mon Keys to my Beamer mon holla at Beenie Man See me mon chiefin rollin deeper than any mon Through Jennings mon through U City back up to Kingsland With nice niggas shiest niggas who snatch yo life niggas Trife niggas who produce and sell the same beat twice nigga Ice niggas all over close to never sober From broke to having brokers my price range is Rover Now I m knocking like Jehovah let me in now let me in now Bill Gates Donald Trump let me in now Spin now I got money to lend my friends now We in now candy Benz Kenwood and 10 s now I win now fucking lesbian twins now Seeing now through the pen I make my ends now I m going down down baby your street in a Range Rover Street sweeper baby cocked ready to let it go Shimmy shimmy cocoa what listen to it pound Light it up and take a puff pass it to me now I m going down down baby your street in a Range Rover Street sweeper baby cocked ready to let it go Shimmy shimmy cocoa what listen to it pound Light it up and take a puff pass it to me now'
30,"Bring It All to Me",Blaque,2000,b' There you are Looking as fine as can be In your fancy car I can see you looking at me What you wanna do Are you just gonna sit there and stare Baby talk to me Tell me what s on your mind Baby oh Oh baby Bring it all to me But I don t need no fancy cars or diamond rings Oh baby Bring it all to me Gimme your time your love your space your energy Baby what s the deal Would I be too forward if I told you how I feel That s just the way I do my thing I m so for real Are you feeling my Timb s my baggy jeans My thug appeal Do you like it when a man can keep it real Oh Oh baby Bring it all to me But I don t need no fancy cars or diamond rings Oh baby Bring it all to me Gimme your time your love your space your energy Shamari Oh I ll put my pride to the side Just to tell you how good You make me feel inside J C Chasez There s not a single question That we can t make this right Cause it s you I need Every day and night Oh baby Oh baby Bring it all to me But I don t need no fancy cars or diamond rings Oh baby Bring it all to me Gimme your time your love your space your energy Oh baby Bring it all to me But I don t need no fancy cars or diamond rings Oh baby Bring it all to me Gimme your time your love your space your energy Oh baby Bring it all to me But I don t need no fancy cars or diamond rings Oh baby Bring it all to me Gimme your time your love your space your energy Oh baby Bring it all to me But I don t need no fancy cars or diamond rings Oh baby Bring it all to me Gimme your time your love your space your energy '
31,"Show Me the Meaning of Being Lonely",Backstreet Boys,2000,b' Show me the meaning of being lonely So many words for the broken heart It is hard to see in a crimson love So hard to breathe Walk with me and maybe Nights of light so soon become Wild and free I could feel the sun Your every wish will be done They tell me Show me the meaning of being lonely Is this the feeling I need to walk with Tell me why I cannot be there where you are There is something missing in my heart Life goes on as it never ends Eyes of stone observe the trends They never say forever gaze upon me Guilty roads to an endless love There is no control are you with me now Your every wish will be done they tell me Show me the meaning of being lonely Is this the feeling I need to walk with Tell me why I cannot be there where you are There is something missing in my heart There is nowhere to run I have no place to go Surrender my heart body and soul How can it be you are asking me To feel the things you never show You are missing in my heart Tell me why cannot I be there where you are Show me the meaning of being lonely Is this the feeling I need to walk with Tell me why I cannot be there where you are There is something missing in my heart Show me the meaning of being lonely Is this the feeling I need to walk with Tell me why I cannot be there where you are There is something missing in my heart'
32,"Hot Boyz",Missy Elliott,2000,b' This is for my ghetto motherfuckers Uh hey are you really a hot boy Oh check me What s your name cause I m impressed Can you treat me good I won t settle for less You a hot boy a rock boy A fun toy tote a Glock boy Where you live is it by yourself Can I move wit you do you need some help I cook boy I ll give you more I m a fly girl and I like those Hot boys Baby you got what I want See cuz y all be drivin Lexus jeeps And the Benz jeeps and the Lincoln jeeps Nothin cheaper got them Platinum Visa s Hot boys Baby you got what I want See cuz y all be drivin Jaguars And the Bentley s and the Rolls Royce Playin hardballs wit them Platinum Visa s Is that your car the XK8 Are you ridin alone can I be your date Come get me get me Don t diss me don t trick me Got some friends can they come too Can you hook them up wit some boys like you A hot boy a rock boy on top boy And I like those Hot boys Baby you got what I want See cuz y all be drivin Lexus jeeps And the Benz jeeps and the Lincoln jeeps Nothin cheaper got them Platinum Visa s Hot boys Baby you got what I want See cuz y all be drivin Jaguars And the Bentley s and the Rolls Royce Playin hardballs wit them Platinum Visa s Yo I mma dig in yo pockets Dig in yo wallets Is there money unfounded Yeah you got my heart poundin You a hot boy drive a drop boy With alot boy and you tote a Glock boy Give me no reason I know that you treatin These diamonds I m needin make you believe it I want a lot boy with a hot boy Got a fun toy and you tote a Glock boy Hot boy Baby you got what I want Won t you really come and satisfy me I be lovin you like endlessly Hot boy Baby you got what I want Won t you really come and satisfy me I be lovin you like endlessly Where the Lexus jeeps and the Benz jeeps And the Lincoln jeeps and the Bentley s And the Jaguars and the fly cars uh uh uh uh Where you at Uh uh yeah yeah Where your Lexus jeeps and the Benz jeeps And the Lincoln jeeps and the Bentley s And the Jaguars and the fly cars uh uh Where you at Uh uh Yeah yeah yeah yeah Hot boys hot boys Hot boys I like em like that'
33,"Back Here",BBMak,2000,b' Baby set me free From this misery I can t take it no more Since you ran away Nothing s been the same Don t know what I m livin for Here I am so alone And there s nothin in this world I can do Until you re back here baby Miss you want you need you so Until you re back here baby yeah There s a feelin inside I want you to know You are the one and I can t let you go So I told you lies Even made you cry Baby I was so wrong Girl I promise you Now my love is true This is where my heart belongs Cause here I am so alone And there s nothin in this world I can do Until you re back here baby Miss you want you need you so Until you re back here baby yeah There s a feelin inside I want you to know You are the one and I can t let you go And I wonder Are you thinkin of me Cause I m thinkin of you And I wonder Are you ever comin back in my life Cause here I am so alone And there s nothin in this world I can do Until you re back here baby Miss you want you need you so Until you re back here baby yeah There s a feelin inside I want you to know You are the one and I can t Until you re back here baby Until you re back here baby Until you re back here baby There s a feelin inside I want you to know You are the one and I can t Until you re back here baby Until you re back here baby Until you re back here baby Until you re back here baby Until you re back here baby Until you re back here baby '
34,"It Feels So Good",Sonique,2000,b'You always make me smile When I m feeling down You give me such a vibe It s totally bonafide It s not the way you walk And it ain t the way you talk It ain t the job you got That keeps me satisfied Your love it feels so good And that s what takes me high Higher than I ve been before Your love it keeps me alive Thought I should let you know That your touch it means so much When I m alone at night It s you I m always thinking of Ooh oh baby Ooh I want you to understand How I feel yeah deep inside Oh ho you make me feel What I need to feel yes In my heart Your love it feels so good And that s what takes me high Higher than I ve been before Your love it keeps me alive Thought I should let you know That your touch it means so much When I m alone at night It s you I m always thinking of Ooh oh baby Your love it feels so good And that s what takes me high Higher than I ve been before Your love it keeps me alive Thought I should let you know That your touch it means so much When I m alone at night It s you I m always thinking of Ooh oh baby And that s what takes me high Higher than I ve been before Your love it keeps me alive Thought I should let you know That your touch it means so much When I m alone at night It s you I m always thinking of Ooh oh baby And that s what takes me high Higher than I ve been before Your love it keeps me alive Thought I should let you know That your touch it means so much When I m alone at night'
35,"Absolutely (Story of a Girl)",Nine Days,2000,b' This is the story of a girl Who cried a river and drowned the whole world And while she looks so sad in photographs I absolutely love her When she smiles How many days in a year She woke up with hope But she only found tears And I can be so insincere Making her promises never for real As long as she stands there waiting Wearing the holes in the soles of her shoes How many days disappear When you look in the mirror So how do you choose Your clothes never wear as well the next day And your hair never falls in quite the same way You never seem to run out of things to say This is the story of a girl Who cried a river and drowned the whole world And while she looks so sad in photographs I absolutely love her When she smiles Now how many lovers would stay Just to put up with this every day and all day Now how did we wind up this way Watching our mouths for the words that we say As long as we stand here waiting Wearing the clothes or the soles that we choose Now how do we get there today When we re walking too far for the price of our shoes Your clothes never wear as well the next day And your hair never falls in quite the same way You never seem to run out of things to say This is the story of a girl Who cried a river and drowned the whole world And while she looks so sad in photographs I absolutely love her When she smiles Your clothes never wear as well the next day And your hair never falls in quite the same way You never seem to run out of things to say This is the story of a girl Who cried a river and drowned the whole world And while she looks so sad in photographs I absolutely love her When she smiles This is the story of a girl A pretty face she hid from the world And while she looks so sad and lonely there I absolutely love her This is the story of a girl Who cried a river and drowned the whole world And while she looks so sad in photographs I absolutely love her When she smiles When she smiles'
36,"With Arms Wide Open",Creed,2000,b' Well I just heard the news today It seems my life is going to change I closed my eyes begin to pray Then tears of joy stream down my face With arms wide open under the sunlight Welcome to this place I ll show you everything With arms wide open With arms wide open Well I don t know if I m ready To be the man I have to be I ll take a breath I ll take her by my side We stand in awe we ve created life With arms wide open under the sunlight Welcome to this place I ll show you everything With arms wide open now everything has changed I ll show you love I ll show you everything With arms wide open Wide open If I had just one wish only one demand I hope he s not like me I hope he understands That he can take this life and hold it by the hand And he can greet the world with arms wide open With arms wide open under the sunlight Welcome to this place I ll show you everything With arms wide open now everything has changed I ll show you love I ll show you everything With arms wide open With arms wide open'
37,"Be with You",Enrique Iglesias,2000,b' Monday night and I feel so low I count the hours but they go so slow I know the sound of your voice can save my soul City lights streets of gold Look out my window to the world below Moves so fast but it feels so cold And I m all alone Don t let me die I m losing my mind Baby just give me a sign And now that you re gone I just wanna be with you And I can t go on I wanna be with you Wanna be with you I can t sleep I m up all night Through these tears I try to smile I know the touch of your hand can save my life But don t let me down Come to me now I got to be with you somehow And now that you re gone I just wanna be with you And I can t go on I wanna be with you Wanna be with you Don t let me down Come to me now I got to be with you somehow And now that you re gone Who am I without you now I can t go on I just wanna be with you And now that you re gone Just wanna be with you And I can t go on I wanna be with you Wanna be with you Now that you re gone Just wanna be with you And I can t go on I wanna be with you Just wanna be with you Oh Just wanna be with you Just wanna be with you Just wanna be with you'
38,"Come On Over Baby (All I Want Is You)",Christina Aguilera,2000,b' Come on over come on over baby Come on over come on over baby Come on over come on over baby Come on over come on over baby Hey boy don t you know I got something going on All my friends are gonna come gonna party all night long I know you know I just want us to go The fun we ll have you ll never be alone So boy won t you come We will party till the dawn Listen to me All I want is you All I want is you All I want is you Now baby don t be shy you better cross the line I m gonna love you right All I want is you Come on over come on over baby Come on over come on over baby I want you to know you could be the one for me You ve got all I m looking for You ve got personality I know you know I m gonna give you more But boy you know I never felt this way before So boy won t you come Won t you come and open the door Listen to me All I want is you All I want is you All I want is you Now baby don t be shy you better cross the line I m gonna love you right All I want is you Come on over come on over baby Come on over come on over baby Come on over come on over baby Come on over come on over baby Come on over Now baby don t be shy You better cross the line I m gonna love you right I I I oh yeah All I want is you All I want is you All I want is you Now baby don t be shy you better cross the line I m gonna love you right Cause all I want is you All I want is you All I want is you All I want is you Now baby don t be shy you better cross the line I m gonna love you right Cause all I want is you'
39,"No More",Ruff Endz,2000,b'Ooh babe oh girl No more no more Bounce baby bounce baby You can move uh Check it out Baby relax sit back and chill Just give me a second And let me tell you how I feel Cause all around town you ve been steppin out Runnin your mouth about What made you think I wouldn t find out Wasn t I there for you Truly cared for you Maybe my love was just too good Could ve had it good now the love is gone And went back to your hood with the 54 11 s on 1 Does he lace you with the finer things Does he make ya wanna scream his name Does he hit it from the front to back Did you let him break it down like that Should ve told me the love was gone Never thought that you d do me wrong Girl I thought that your love was strong Til I saw you in another man s arms 2 No more shopping sprees No more late night creeps No more VIP No more dough We can t even kick it no more Repeat 2 I saw you on the Ave and I laughed In the backseat beeeze spilling Henney in his lap Thought it was me that you was all about But I m having doubts Cause I see you tryna play me out But when the brother called the crib with beef Didn t I represent you When I caught him in the streets So let me get the keys to Lex and no more checks And no more hanging baguettes around your neck babe Repeat 1 Repeat 2 No more I want no more Baby I want no more Repeat 2 till end'
40,"All The Small Things",Blink 182,2000,b' All the small things True care truth brings I ll take one lift Your ride best trip Always I know You ll be at my show Watching waiting Commiserating Say it ain t so I will not go Turn the lights off Carry me home Na na na na na na na Na na na na na na na Na na na na na na na Na na na na na na na Late night come home Work sucks I know She left me roses by the stairs Surprises let me know she cares Say it ain t so I will not go Turn the lights off Carry me home Na na na na na na na Na na na na na na na Na na na na na na na Na na na na na na na Say it ain t so I will not go Turn the lights off Carry me home Keep your head still I ll be your thrill The night will go on My little windmill Say it ain t so I will not go Turn the lights off Carry me home Keep your head still I ll be your thrill The night will go on The night will go on My little windmill'
41,"The Way You Love Me",Faith Hill,2000,b' If I could grant You one wish I d wish you could see the way you kiss Ooh I love watching you baby When you re driving me crazy Ooh I love the way you Love the way you love me There s nowhere else I d rather be Ooh to feel the way I feel with your arms around me I only wish that you could see the way you love me Whoa whoa whoa the way you love me It s not right It s not fair What you re missing over there Someday I ll find a way to show you Just how lucky I am to know you Ooh I love the way you Love the way you love me There s nowhere else I d rather be Ooh to feel the way I feel with your arms around me I only wish that you could see the way you love me Whoa whoa whoa the way you love me You re the million reasons why There s love reflecting in my eyes Ooh I love the way you Love the way you love me There s nowhere else I d rather be Ooh to feel the way I feel with your arms around me I only wish that you could see the way you love me Whoa whoa whoa the way you love me Whoa whoa whoa the way you love me Whoa whoa whoa the way you love me Oh the way you love me Ooh I love the way you love me The way you love me Ooh I love the way you love me Oh yeah Ooh I love the way you love me Whoa whoa whoa'
42,"I Turn To You",Christina Aguilera,2000,b' When I m lost in the rain In your eyes I know I ll find the light To light my way And when I m scared And losing ground When my world is going crazy You can turn it all around And when I m down you re there Pushing me to the top You re always there Giving me all you ve got For a shield from the storm For a friend for a love To keep me safe and warm I turn to you For the strength to be strong For the will to carry on For everything you do For everything that s true I turn to you When I lose the will to win I just reach for you and I can reach the sky again I can do anything Cause your love is so amazing Cause your love inspires me And when I need a friend You re always on my side Giving me faith Taking me through the night For a shield from the storm For a friend for a love To keep me safe and warm I turn to you For the strength to be strong For the will to carry on For everything you do I turn to you For the arms to be my shelter Through all the rain For truth that will never change For someone to lean on For a heart I can rely on through anything For that one who I can run to For a shield from the storm For a friend for a love To keep me safe and warm I turn to you For the strength to be strong For the will to carry on For everything you do For everything that s true I turn to you For everything you do For everything that s true I turn to you'
43,"Never Let You Go",Third Eye Blind,2000,b' There s every good reason for letting you go She s sneaky and smoked out And it s starting to show I never let you go I never let you go I never let you go I never let you turn around your back on each other That s a good idea break a promise to your mother Turn around your back on each other You say that I changed Well maybe I did But even if I changed What s wrong with it I never let you go I never let you go I never let you go I never let you turn around your back on each other That s a good idea break a promise to your mother Turn around your back on each other And now our friends are gone are gone And all the time moves on and on And all I know is it s wrong it s wrong And all I know is it s wrong it s wrong If there s a reason it s lost on me Maybe we ll be friends I guess we ll see I never let you go I never let you go I never let you go I never let you turn around your back on each other That s a good idea break a promise to your mother Turn around let s turn on each other Good idea break a promise to your mother Turn around your back on each other That s a good idea break a promise to your mother Turn around your back on each other What a good idea I remember the stupid things The mood rings the bracelets and the beads Nickels and dimes yours and mine Did you cash in all your dreams You don t dream for me no you don t dream for me no But I still feel you pulsing like sonar from the days in the waves That girl is like a sunburn I would like to save That girl is like a sunburn I would like to save She s like a sunburn she s like a sunburn'
44,"I Need You",LeAnn Rimes,2000,b' I don t need a lot of things I can get by with nothing Of all the blessings life can bring I ve always needed something But I ve got all I want When it comes to loving you You re my only reason You re my only truth I need you like water Like breath like rain I need you like mercy From Heaven s gate There s a freedom in your arms That carries me through I need you You re the hope that moves me To courage again You re the love that rescues me When the cold winds rage And it s so amazing Cause that s just how you are And I can t turn back now Cause you ve brought me too far I need you like water Like breath like rain I need you like mercy From Heaven s gate There s a freedom in your arms That carries me through I need you Oh yes I do I need you like water Like breath like rain I need you like mercy From Heaven s gate There s a freedom in your arms That carries me through I need you Oh yes I do I need you I need you oh I need you'
45,"Thank God I Found You",Mariah Carey,2000,b' I would give up everything Before I d separate myself from you After so much suffering I finally found unvarnished truth I was all by myself for the longest time So cold inside And the hurt from the heartache would not subside I felt like dying Until you saved my life Thank God I found you I was lost without you My every wish and every dream Somehow became reality When you brought the sunlight Completed my whole life I m overwhelmed with gratitude Cause baby I m so thankful I found you I will give you everything There s nothing in this world I wouldn t do To ensure your happiness I ll cherish every part of you Cause without you beside me I can t survive Don t wanna try If you keeping me warm each and every night I ll be alright Cause I need you in my life Thank God I found you I was lost without you My every wish and every dream Somehow became reality When you brought the sunlight Completed my whole life I m overwhelmed with gratitude Cause baby I m so thankful I found you See I was so desolate before you came to me Looking back I guess it shows that we were destined To shine over the rain to appreciate The gift of what we have And I d go through it all over again To be able to feel This way Thank God I found you I was lost without you My every wish and every dream Somehow became reality When you brought the sunlight Completed my whole life I m overwhelmed with gratitude See baby I m so thankful I found you Thank God I found you I was lost without you I m overwhelmed with gratitude My baby I m so thankful I found You You I m overwhelmed with gratitude My baby I m so thankful I found you'
46,"Let's Get Married",Jagged Edge,2000,b' See first of all I know these so called players wouldn t tell you this But I ma be real and say what s on my heart Let s take this chance and make this love feel relevant Didn t you know I loved you from the start yeah When you think about all the years we put in this relationship Who knew we d make it this far Then I think about where would I be if we were to just fall apart And I can t stand the thought of losing you Meet me at the altar in your white dress We ain t getting no younger we might as well do it Been feeling you all the while girl I must confess Girl let s just get married I just want to get married Meet me at the altar in your white dress We ain t getting no younger we might as well do it Been feeling you all the while girl and I must confess Let s get married Said I done it all but frankly girl I m tired of this emptiness I wanna come home to you and only you Cause making love to just anyone ain t happenin I just gotta be with you Do you think about us finishing something we started so long ago I wanna give you my all Do you think about maybe us having some babies Come on won t you be my lady Forever girl I m ready to commit to you And I just can t wait for that night Cause I need you here with me And let s start a family Meet me at the altar in your white dress We ain t getting no younger we might as well do it Been feeling you all the while girl I must confess Girl let s just get married I just want to get married Meet me at the altar in your white dress We ain t getting no younger we might as well do it Been feeling you all the while girl and I must confess Let s get married Meet me at the altar in your white dress We ain t getting no younger we might as well do it Been feeling you all the while girl I must confess Girl let s just get married I just want to get married Meet me at the altar in your white dress We ain t getting no younger we might as well do it Been feeling you all the while girl and I must confess Let s get married Meet me at the altar in your white dress We ain t getting no younger we might as well do it Been feeling you all the while girl I must confess Girl let s just get married I just want to get married Meet me at the altar in your white dress We ain t getting no younger we might as well do it Been feeling you all the while girl and I must confess Let s get married'
47,"My Love Is Your Love",Whitney Houston,2000,b' Clap your hands y all It s alright Clap your hands y all It s alright If tomorrow is judgement day And I m standin on the front line And the Lord ask me what I did with my life I will say I spent it with you If I wake up in World War 3 I see destruction and poverty And I feel like I want to go home It s okay if you re comin with me Cause your love is my love And my love is your love It would take an eternity to break us And the chains of Amistad couldn t hold us Cause your love is my love And my love is your love It would take an eternity to break us And the chains of Amistad couldn t hold us If I lose my fame and fortune And I m homeless on the street And I m sleepin in Grand Central Station It s okay if you re sleepin with me As the years they pass us by We stay young through each other s eyes And no matter how old we get It s okay as long as I got you babe Cause your love is my love And my love is your love It would take an eternity to break us And the chains of Amistad couldn t hold us Cause your love is my love And my love is your love It would take an eternity to break us And the chains of Amistad couldn t hold us If I should die this very day Don t cry cause on earth we weren t meant to stay And no matter what people say I ll be waiting for you after judgement day Cause your love is my love And my love is your love It would take an eternity to break us And the chains of Amistad couldn t hold us Cause your love is my love And my love is your love It would take an eternity to break us And the chains of Amistad couldn t hold us'
48,"Then The Morning Comes",Smash Mouth,2000,b' Paint the town Take a bow Thank everybody You re gonna do it again You are the few the proud You are the antibody Mind soul and zen And the world s a stage And the end is near So push rewind Just in time Thank anybody You re gonna do it again The way the you walk It s just the way that you talk Like it ain t no thing And every single day is just a fling Then the morning comes Take your knocks Shake them off Duck everybody You re gonna take them again You are you foe Your friend You are the paparazzi You are the tragedian And the world s a craze And the end is near So push rewind Just in time Thank anybody You re gonna do it again The way the you walk It s just the way that you talk Like it ain t no thing And every single day is just a fling Then the morning comes And when it comes it moves so slow Kinda like it s saying I told you so Looking back before she goes Tomorrow s gonna hurt And the world s a stage And the end is near So push rewind Just in time Thank anybody You re gonna do it again The way the you walk It s just the way that you talk Like it ain t no thing And every single day is just a fling Then the morning comes'
49,"Blue (Da Ba Dee)",Eiffel 65,2000,b' Yo listen up here s a story About a little guy that lives in a blue world And all day and all night and everything he sees is just blue Like him inside and outside Blue his house with a blue little window and a blue Corvette And everything is blue for him And himself and everybody around Cause he ain t got nobody to listen I m Blue da ba dee da ba dye da ba dee da ba dye Da ba dee da ba dye da ba dee da ba dye Da ba dee da ba dye da ba dee da ba dye Da ba dee da ba dye I m Blue da ba dee da ba dye da ba dee da ba dye Da ba dee da ba dye da ba dee da ba dye Da ba dee da ba dye da ba dee da ba dye Da ba dee da ba dye I have a blue house with a blue window Blue is the color of all that I wear Blue are the streets and all the trees are too I have a girlfriend and she is so blue Blue are the people here that walk around Blue like my Corvette it s in and outside Blue are the words I say and what I think Blue are the feelings that live inside me I m Blue da ba dee da ba dye da ba dee da ba dye Da ba dee da ba dye da ba dee da ba dye Da ba dee da ba dye da ba dee da ba dye Da ba dee da ba dye I m Blue da ba dee da ba dye da ba dee da ba dye Da ba dee da ba dye da ba dee da ba dye Da ba dee da ba dye da ba dee da ba dye Da ba dee da ba dye I have a blue house with a blue window Blue is the color of all that I wear Blue are the streets and all the trees are too I have a girlfriend and she is so blue Blue are the people here that walk around Blue like my Corvette it s in and outside Blue are the words I say and what I think Blue are the feelings that live inside me I m Blue da ba dee da ba dye da ba dee da ba dye Da ba dee da ba dye da ba dee da ba dye Da ba dee da ba dye da ba dee da ba dye Da ba dee da ba dye I m Blue da ba dee da ba dye da ba dee da ba dye Da ba dee da ba dye da ba dee da ba dye Da ba dee da ba dye da ba dee da ba dye Da ba dee da ba dye Inside and outside Blue his house with a blue little window and a blue Corvette And everything is blue for him And hisself and everybody around Cause he ain t got nobody to listen I m Blue da ba dee da ba dye da ba dee da ba dye Da ba dee da ba dye da ba dee da ba dye Da ba dee da ba dye da ba dee da ba dye Da ba dee da ba dye I m Blue da ba dee da ba dye da ba dee da ba dye Da ba dee da ba dye da ba dee da ba dye Da ba dee da ba dye da ba dee da ba dye Da ba dee da ba dye'
