Rank,Song,Artist,Year,Lyrics
25,Hypnotize,The Notorious B.I.G.,1997,b' Uh uh uh come on Hah sicker than your average Poppa twist cabbage off instinct Niggas don t think shit stink Pink gators my Detroit players Timbs for my hooligans in Brooklyn Dead right if the head right Biggie there e ry night Poppa been smooth since days of Underoos Never lose never choose to bruise crews who Do somethin to us talk go through us Girls walk to us wanna do us screw us Who us Yeah Poppa and Puff Close like Starsky and Hutch stick the clutch Dare I squeeze three at your cherry M 3 Bang every MC easily busily Recently niggas frontin ain t sayin nothin So I just speak my piece keep my peace Cubans with the Jesus piece with my peeps Packin askin Who want it You got it nigga flaunt it That Brooklyn bullshit we on it Biggie Biggie Biggie can t you see Sometimes your words just hypnotize me And I just love your flashy ways Guess that s why they broke and you re so paid Biggie Biggie Biggie can t you see Sometimes your words just hypnotize me And I just love your flashy ways Guess that s why they broke and you re so paid I put hoes in NY onto DKNY Miami D C prefer Versace All Philly hoes go with Moschino Every cutie with a booty bought a Coogi Now who s the real dookie Meaning who s really the shit Them niggas ride dicks Frank White push the six Or the Lexus LX four and a half Bulletproof glass tints if I want some ass Gonna blast squeeze first ask questions last That s how most of these so called gangsters pass At last a nigga rappin about blunts and broads Tits and bras m nage trois sex in expensive cars I ll still leave you on the pavement Condo paid for no car payment At my arraignment note for the plaintiff Your daughter s tied up in a Brooklyn basement Face it not guilty that s how I stay filthy Richer than Richie til you niggas come and get me Biggie Biggie Biggie can t you see Sometimes your words just hypnotize me And I just love your flashy ways Guess that s why they broke and you re so paid Biggie Biggie Biggie can t you see Sometimes your words just hypnotize me And I just love your flashy ways Guess that s why they broke and you re so paid I can fill you with real millionaire shit Escargot my car go one sixty swiftly Wreck it buy a new one Your crew run run run your crew run run I know you sick of this name brand nigga with Flows girls say he s sweet like licorice So get with this nigga it s easy Girlfriend here s a pen call me round ten Come through have sex on rugs that s Persian Come up to your job hit you while you workin For certain Poppa freakin not speakin Leave that ass leakin like rapper demo Tell them ho take they clothes off slowly Hit em with the force like Obi Dick black like Toby Watch me roam like Romey Lucky they don t owe me Where the safe Show me homie Biggie Biggie Biggie can t you see Sometimes your words just hypnotize me And I just love your flashy ways Guess that s why they broke and you re so paid Biggie Biggie Biggie can t you see Sometimes your words just hypnotize me And I just love your flashy ways Guess that s why they broke and you re so paid Biggie Biggie Biggie can t you see Sometimes your words just hypnotize me And I just love your flashy ways Guess that s why they broke and you re so paid Biggie Biggie Biggie can t you see Sometimes your words just hypnotize me And I just love your flashy ways Guess that s why they broke and you re so paid Biggie Biggie Biggie can t you see Sometimes your words just hypnotize me And I just love your flashy ways Guess that s why they broke and you re so paid Biggie Biggie Biggie can t you see Sometimes your words just hypnotize me And I just love your flashy ways Guess that s why they broke and you re so paid'
26,Every Time I Close My Eyes,Babyface,1997,b' Girl it s been a long long time comin yes it has But I I know that it s been worth the wait yeah Yeah It feels like springtime in winter It feels like Christmas in June It feels like heaven has opened up its gates for me and you yeah And every time I close my eyes I thank the Lord that I ve got you yeah And you ve got me too And every time I think of it I pinch myself cause I don t believe it s true yeah That someone like you loves me too yeah Ay yeah yeah baby yeah Ooh ooh girl I think that you re truly somethin yes you are yes And you re you re every bit of a dream come true yes you are yes With you baby it never rains and it s no wonder The sun always shines when I m near you It s just a blessing that I have found somebody like you ooh oh And every time I close my eyes I thank the Lord that I ve got you yeah And you ve got me too baby And every time I think of it I pinch myself cause I don t believe it s true yeah That someone like you loves me too To think of all the nights I ve cried myself to sleep yeah You really oughta know how much you mean to me It s only right that you be in my life Right here with me oh baby baby yeah yeah I tell you girl every time I close my eyes I thank the Lord that I ve got you baby And you ve got me too baby And every time I think of it I pinch myself cause I don t believe it s true That someone like you loves me too Yeah ay yeah woo Loves me too'
27,In My Bed,Dru Hill,1997,b'No no no No this can t be true I got this feeling and I just can t turn it loose That somebody s been getting next to you I don t want to walk around knowin I was your fool Cuz being the man that I am I just can t lose my cool My friends keep telling me about the things that s going on babe But deep in my heart baby I hope that I m wrong Yes I hope I m wrong but I know it babe CHORUS Somebody s sleeping in my bed my bed baby Somebody s takin my place Somebody s sleeping in my bed baby And you know just what I mean oh oh oh oh oh I come home early expecting your warm embrace But something is wrong cuz its written all over your face It hurt so bad when I walk through the door But cha know one damn thing baby I ain t coming back no more No no no Now don t try to tell me things are still the same Cuz when we made love I heard you call out his name Call out his name CHORUS Somebody s sleeping in my bed tonight baby Somebody s taking Sisqo s place Somebody s sleeping in my bed baby Somebody s taking my place yeah Girl I want you to know I gave you money and every li l thing that you need I gave you the world cuz you were my girl But you still ran out on me oh yeah CHORUS Said you re sleeping in my bed Messin with my head oooh Tell me why oh why oh why Why oh why oh why Why oh why oh why oh why oh why said you re Sleeping in my bed Messin with my head Somebody s takin my place Ohh yeah Now if you truly love me Then this would not be happenin Sleepin in my bed messin with my head Oh no no no no gotta let you go Yes I do baby babe Why d you do it Why d you do it I don t wanna be a fool no more'
28,Say You'll Be There,Spice Girls,1997,b' Ah say you ll be there I m giving you everything All that joy can bring this I swear Last time that we had this conversation I decided we should be friends hey But now we re going round in circles Tell me will this deja vu never end Oh Now you tell me that you ve fallen in love Well I never ever thought that would be ay This time you gotta take it easy Throwing far too much emotions at me But any fool can see they re falling I gotta make you understand Scary I m giving you everything All that joy can bring this I swear And all that I want from you Is a promise you will be there Ow say you will be there A won t you sing it with me If you put two and two together You will see what our friendship is for oh If you can t work this equation then I ll guess I ll have to show you the door There is no need to say you love me It would be better left unsaid I m giving you everything All that joy can bring This I swear And all that I want from you Is a promise you will be there Yeah I want you Any fool can see they re falling I gotta make you understand I ll give you everything on this I swear Just promise you ll always be there I m giving you everything All that joy can bring This I swear And all that I want from you Is a promise you Will be there I m giving you everything All that joy can bring This I swear And all that I want from you Is a promise you Will be there I m giving you everything All that joy can bring This I swear And all that I want from you Is a promise you Will be there '
29,Do You Know (What It Takes),Robyn,1997,b'Always be around Don t you know I can see what you re doing Running around with your cheap talk Cheap talk yeah What I need is a man who can do me right Do me right If you got what I need I can guarantee To return all the love that you ve given to me But I ve got to be sure that you always will be around Do you know what it takes to love me Do you know what it takes to do me right Do you know what it takes to love me Baby baby Heaven knows in my time I ve been lonely Feeling my love echo in my mind In my mind yeah A never satisfied girl s what they call me But I just can t keep goin on living lies Guarantee unto me You won t let me down There s so much I can give But it s buried so deep I ve just got to be sure that you always will be around Do you know what it takes to love me Do you know what it takes to do me right Do you know what it takes to love me Baby baby Do you know what it takes Do you know what it takes Yeah baby I gotta know I ll give you everything Boy will you do the same for me Will you do anything I gotta know the way it ll be Do you know what it takes to love me Do you know what it takes to do me right Do you know Do you know Do you know what it takes Do you know what it takes to love me Baby yeah Do you know what it takes to do me riight Don t waste my time baby'
30,4 Seasons of Loneliness,Boyz II Men,1997,b' I long for The warmth of Days gone by When you were mine But now those days are memories in time Life s empty Without you By my side My heart belongs to you No matter what I try When I get the courage up to love somebody new It always falls apart cause they just can t compare to you Your love won t release me I m bound under ball and chain Reminiscing our love as I watch four seasons change In comes the winter breeze That chills the air and drifts the snow And I imagine kissing you under the mistletoe When springtime makes its way here Lilac blooms reminds me of The scent of your perfume When summer burns with heat I always get the hots for you Go skinny dippin in the ocean Where we used to do When autumn sheds the leaves The trees are bare when you re not here It doesn t feel the same Remember The nights when We closed our eyes And vowed that you and I Would be in love for all time Everytime I think about these things I shared with you I break down and cry cause I get so emotional Until you release me I m bound under ball and chain Reminiscing our love as I watch four seasons change In comes the winter breeze That chills the air and drifts the snow And I imagine kissing you under the mistletoe When springtime makes its way here Lilac blooms reminds me of The scent of your perfume When summer burns with heat I always get the hots for you Go skinny dippin in the ocean where we used to do When autumn sheds the leaves the trees are bare When you re not here It doesn t feel the same This loneliness has crushed my heart Please let me love again Cause I need your love to comfort me and ease my pain Or four seasons will bring the loneliness again In comes the winter breeze That chills the air and drifts the snow And I imagine kissing you under the mistletoe When springtime makes its way here Lilac blooms reminds me of The scent of your perfume When summer burns with heat I always get the hots for you Go skinny dippin in the ocean where we used to do When autumn sheds the leaves the trees are bare When you re not here It doesn t feel the same Remember The warmth of Days gone by'
31,G.H.E.T.T.O.U.T.,Changing Faces,1997,b'Sittin there sittin there Sittin there All alone I been feeling kinda strange lately I don t know what s going on baby Ever since I came back from out of town Something s telling me some bullshit is going down Boy is it someone else you re seeking Is it someone else My vitals telling me you re creeping Finding numbers in your jeans You re talking in your sleep Faded letters written by me get o u t No more sittin at home alone While you re out with somebody else No more staring at the phone Cos I can do better by myself Yeah it s obvious how things have changed within the year Just give me half of the rent and get out of here No more talking save your lying for somebody else Keep on walking cos I can do better by myself Boy is it someone else you re seeking Is it someone else My vitals telling me you re creeping Finding numbers in your jeans You re talking in your sleep Faded letters written by me get o u t No more sittin at home alone While you re out with somebody else No more staring at the phone Cos I can do better by myself No more sittin at home alone While you re out with somebody else No more staring at the phone Cos I can do better by myself I gave you all all of my time But you would not know a good thing If it stares you in your face Boy is it someone else you re seeking Is it someone else My vitals telling me you re creeping Finding numbers in your jeans You re talking in your sleep Faded letters written by me get o u t No more sittin at home alone While you re out with somebody else No more staring at the phone Cos I can do better by myself No more sittin at home alone While you re out with somebody else No more staring at the phone Cos I can do better by myself Oh oh oh oh Hey ey ey ey Oh oh oh oh No more sittin at home alone While you re out with somebody else No more staring at the phone Cos I can do better by myself'
32,Honey,Mariah Carey,1997,b' Oh oh honey got me hooked on you I like that Ooh ooh La la la la La la la la La la la la la la Honey you can have me when you want me Just simply ask me to be there And you re the only one who makes me come running Cause what you got is far beyond compared oh And it s just like honey When your love comes over me Oh baby I ve got a dependency Always strung out for another taste of your honey It s like honey when it rushes over me You know sugar never ever was so sweet And I m dying for you crying for you I adore you Boy you know your love addicted me And I m strung out on you darling don t you see Every night and day I can hardly wait for another taste of honey Honey I can t describe how good it feels inside Honey I can t describe how good it feels inside I can t be elusive with you honey Cause it s blatant that I m feeling you And it s too hard for me to leave abruptly You re the only thing I wanna do And it s just like honey When your love comes over me Oh baby I ve got a dependency Always strung out for another taste of your honey It s like honey when it rushes over me You know sugar never ever was so sweet And I m dying for you crying for you I adore you Boy you know your love addicted me And I m strung out on you darling don t you see Every night and day I can hardly wait for another taste of honey Baby I can love you babe Got a Harlem love that stays Breakdown Oh oh every little thing you do Uh uh honey got me hooked on you Honey it s like It s like honey when it rushes over me You know sugar never ever was so sweet And I m dying for you crying for you I adore you Boy you know your love addicted me And I m strung out on you darling don t you see Every night and day I can hardly wait for another taste of honey It s like honey when it rushes over me You know sugar never ever was so sweet And I m dying for you crying for you I adore you Boy you know your love addicted me And I m strung out on you darling don t you see Every night and day I can hardly wait for another taste of honey It s like honey when it rushes over me You know sugar never ever was so sweet And I m dying for you crying for you I adore you Boy you know your love addicted me And I m strung out on you darling don t you see Every night and day I can hardly wait for another taste of honey Honey I can t describe '
33,I Believe in You and Me,Whitney Houston,1997,b' I believe In you and me I believe that we will be In love eternally Well as far as I can see You will always be the one For me Oh yes you will I believe in dreams again I believe that love will never end And like the river finds the sea I was lost now I m free Cause I believe In you and me I will never leave your side I will never hurt your pride When all the chips are down I will always be around Just to be right where you are My love oh you know I love you boy I will never leave you out I will always let you in To places no one s ever been Deep inside can t you see That I believe in you and me Well maybe I m a fool To feel the way I do But I will play the fool forever Just to be with you forever I believe in miracles And love is the miracle And yes baby you re my dream come true I was lost now I m free Oh darling I believe in you and me See I was lost now I m free Cause I believe in you and me'
34,Da' Dip,Freak Nasty,1997,b' This goes out to all the women in the world especially her You know it don t even matter your age it don t even matter your color Yo fellas I ain t forgettin bout y all This is for everybody who like to dance Just listen to what I m sayin and do it and take a chance I put my hand upon your hip when I dip you dip we dip You put your hand upon my hip when you dip I dip we dip I put my hand upon your hip when I dip you dip we dip You put yours and I put mine and we can dip down low and roll and grind Just get on the floor like I said befo Y all remember that Down Low Just put a little dip wit it Now roll those hips wit it Pop it push it rock it roll it Can t control it I ll come hold it It s all in fun so take a chance Just get on the floor and do that dance y all I know you like this so don t try to fight it Turn around baby let me see you from the back Yeah I like it like that Get up now roll those hips Drop down double up on those dips Freak Nasty wanna see Can y all do this right here for me I put my hand upon your hip when I dip you dip we dip You put your hand upon my hip when you dip I dip we dip I put my hand upon your hip when I dip you dip we dip You put yours and I put mine and we can dip down low and roll and grind Back again with the second verse It s all clean so I m not gonna curse Droppin bass like a bad habit Love all women cause I gotta have it Comin at y all in stereo I m ridin that thing like a rodeo Hang on baby cause the ride is rough and OOH I got my girls in the front Now a lady just bumpin that rump Raise it up let me see that brown Slap it girl make it jiggle around Round and round that rump goes Where it stop yo no one knows yeah Freak Nasty wanna see Can y all do this right here for me I put my hand upon your hip when I dip you dip we dip You put your hand upon my hip when you dip I dip we dip I put my hand upon your hip when I dip you dip we dip You put yours and I put mine and we can dip down low and roll and grind Well alright y all If you ain t dippin you must Be trippin If you ain t doin it Down Low you gots To go To the people thats movin slow to the Dance floor Yo DJ Pump it up some MO O O O It s off to the show in a limo Before the show I gotta get that dough Pay them girls what they re worth Slip that money under that skirt Take it off baby let me see You might get a lil mo lucci G string havin oh so much fun Playin inside between them buns Shortie got it on like Marvin Teasin me and you know I m starvin Lick you up then lick you down I ain t finished girl turn around Lick you up and down your back Cause I m that freak I m freaky like that Freak Nasty wanna see Can y all do this right here for me I put my hand upon your hip when I dip you dip we dip You put your hand upon my hip when you dip I dip we dip I put my hand upon your hip when I dip you dip we dip You put yours and I put mine and we can dip down low and roll and grind I m settin it off to another level You re diggin Freak Nasty without a shovel This is my world I m just a squirrel Tryin to get a nut so wassup Yo DJ when the party s getting slow Join this jam on and watch that flow Get taken over like in 94 When I had the whole world gettin Down Low New Orleans born ATL livin Freak Nasty s what I m givin My juice is sweet like Georgia Peaches Women suck it up like leeches Uh huh if you re so good You must admit you like this shhhhhhhhhh Yeah y all know the song So come on won t you sing it with me I put my hand upon your hip When I dip you dip we dip You put your hand upon my hip When you dip I dip we dip I put my hand upon your hip When I dip you dip we dip You put your hand upon my hip When you dip I dip we dip I put my hand upon your hip When I dip you dip we dip You put your hand upon my hip When you dip I dip we dip I put my hand upon your hip When I dip you dip we dip You put your hand upon my hip When you dip I dip we dip I put my hand upon your hip When I dip you dip we dip'
35,2 Become 1,Spice Girls,1997,b' Candle light and soul forever A dream of you and me together Say you believe it say you believe it Free your mind of doubt and danger Be for real don t be a stranger We can achieve it we can achieve it Come a little bit closer baby Get it on get it on Cause tonight is the night when two become one I need some love like I never needed love before I had a little love now I m back for more Set your spirit free it s the only way to be Silly games that you were playing Empty words we both were saying Let s work it out boy let s work it out boy Any deal that we endeavour Boys and girls feel good together Take it or leave it take it or leave it Are you as good as I remember baby Get it on get it on Cause tonight is the night when two become one I need some love like I never needed love before I had a little love now I m back for more Set your spirit free it s the only way to be Be a little bit wiser baby Put it on put it on Cause tonight is the night when two become one I need some love like I never needed love before I had a little love now I m back for more I need some love like I never needed love before I had a little love now I m back for more Set your spirit free it s the only way to be It s the only way to be It s the only way to be'
36,All for You,Sister Hazel,1997,b' Finally I figured out But it took a long long time And now there s a turnabout Maybe cause I m trying There s been times All my roads I just can t turn and walk away It s hard to say What it is I see in you Wonder if I ll always Be with you But words can t say And I can t do Enough to prove It s all for you I thought I d seen it all Cause it s been a long long time Oh but then we ll trip and fall Wondering if I m blind There s been times All my roads I just can t turn and walk away It s hard to say What it is I see in you Wonder if I ll always Be with you But words can t say And I can t do Enough to prove It s all for you Rain comes pouring down Falling from blue skies Words without a sound Coming from your eyes Finally I figured out But it took a long long time And now there s a turnabout Maybe cause I m trying There s been times All my roads I just can t turn and walk away It s hard to say What it is I see in you Wonder if I ll always Be with you But words can t say And I can t do Enough to prove It s all for you It s hard to say What it is I see in you Wonder if I ll always Be with you But words can t say And I can t do Enough to prove It s all for you'
37,Cupid,112,1997,b' Everybody put your hands together Whoa mmm yeah Girl I love you so 112 listen Girl if I told you I love you That doesn t mean it that I don t care ooh And when I tell you I need you Don t you think that I ll never be there ooh Baby I m so tired of the way you turn My words into deception and lies Don t misunderstand me when I try to speak my mind I m only saying what s in my heart Cupid doesn t lie But you won t know unless you give it a try Oh baby true love won t lie But we won t know unless we give it a try Give it a try Girl when I ask you to trust me That doesn t mean it that I m gonna cheat on you Cause I m gonna never do anything to hurt you or mislead you I love you Baby I m so tired of the way you turn My words into deception and lies Don t misunderstand me when I try to speak my mind I m only saying what s in my heart Cupid doesn t lie But you won t know unless you give it a try Oh baby true love won t lie But we won t know unless we give it a try Give it a try Ain t no doubt about it Lord knows I really mean it I d rather die before before I lie to you Never wanna leave ya there ain t no life without you Never gonna leave never gonna go no No no no no no no oh Cupid doesn t lie But you won t know unless you give it a try Oh baby true love won t lie But we won t know unless we give it a try Give it a try Cupid doesn t lie But you won t know unless you give it a try Oh baby true love won t lie But we won t know unless we give it a try Give it a try Cupid doesn t lie But you won t know unless you give it a try Oh baby true love won t lie But we won t know unless we give it a try Give it a try'
38,Where Have All the Cowboys Gone?,Paula Cole,1997,b' One two three four Oh you get me ready In your 56 Chevy Why don t we go sit down in the shade Take shelter on my front porch The dandelion sun scorching Like a glass of cold lemonade I will do the laundry If you pay all the bills Where is my John Wayne Where is my prairie song Where is my happy ending Where have all the cowboys gone Why don t you stay the evening Kick back and watch the T V And I ll fix a little something to eat Oh I know your back hurts From working on the tractor How do you take your coffee my sweet I will raise the children If you pay all the bills Where is my John Wayne Where is my prairie song Where is my happy ending Where have all the cowboys gone I am wearing my new dress tonight But you don t but you don t even notice me Say our goodbyes Say our goodbyes Say our goodbyes We finally sell the Chevy When we had another baby And you took that job in Tennessee You made friends at the farm And you join them at the bar Almost every single day of the week I will wash the dishes While you go have a beer Where is my John Wayne Where is my prairie song Where is my happy ending Where have all the cowboys gone Where is my Marlboro Man Where is his shiny gun Where is my lonely ranger Where have all the cowboys gone Where have all the cowboys gone Where have all the cowboys gone '
39,Sunny Came Home,Shawn Colvin,1997,b' Sunny came home to her favorite room Sunny sat down in the kitchen She opened a book and a box of tools Sunny came home with a mission She says days go by I m hypnotized I m walking on a wire I close my eyes and fly out of my mind Into the fire Sunny came home with a list of names She didn t believe in transcendence It s time for a few small repairs she said Sunny came home with a vengeance She says days go by I don t know why I m walking on a wire I close my eyes and fly out of my mind Into the fire Get the kids and bring a sweater Dry is good and wind is better Count the years you always knew it Strike a match go on and do it Oh days go by I m hypnotized I m walking on a wire I close my eyes and fly out of my mind Into the fire Oh light the sky and hold on tight The world is burning down She s out there on her own and she s alright Sunny came home Sunny came home'
40,It's Your Love,Tim McGraw,1997,b' Dancin in the dark Middle of the night Takin your heart And holdin it tight Emotional touch Touchin my skin And askin you to do What you ve been doin all over again Oh it s a beautiful thing Don t think I can keep it all in I just gotta let you know What it is that won t let me go It s your love It just does something to me It sends a shock right through me I can t get enough And if you wonder About the spell I m under It s your love Better than I was More than I am And all of this happened By takin your hand And who I am now Is who I wanted to be And now that we re together I m stronger than ever I m happy and free Oh it s a beautiful thing Don t think I can keep it all in no And if you asked me why I changed All I gotta do is say your sweet name It s your love It just does somethin to me It sends a shock right through me I can t get enough And if you wonder About the spell I m under It s your love Oh baby Oh it s a beautiful thing Don t think I can keep it all in I just gotta let you know What it is that won t let me go It s your love It just does something to me It sends a shock right through me I can t get enough And if you wonder About the spell I m under It s your love It s your love It s your love'
41,Ooh Aah... Just a Little Bit,Gina G,1997,b'You re my love you re my sweetest thing Don t shy away don t shy away Every night makes me hate the days Can t get enough of your love Am I wrong am I so unkind Show me the way don t turn away I can t hide all these thoughts in my mind Every moment I m just thinking of you Chorus Just a little bit A little bit more Just a little bit You know what I m looking for Just a little bit A little bit more Just a little bit I ll give you love you can t ignore Feeling good let s go all the way It s got to be set me free But tonight let my body say Take it slow don t let it go How can I prove my love to you Baby please you re all I need Like a child but it s born out of phase Could act the angel but it wouldn t be true Chorus What can you do for me Oh what can you do Cos I feel so alive I feel your love inside ohhhh Just a little bit little bit more Just a little bit just a little Just a little bit little bit more Just a little bit woah Chorus to fade'
42,Mouth,Merril Bainbridge,1997,b' I feel like I ve been blown apart there are pieces here I don t know where they go I don t know where they go Kiss me on my salty lips I bet you feel a little crazy But for me we ll be famous on TV Would it be my fault if I could turn you on Would I be so bad if I could turn you on When I kiss your mouth I want to taste it And turn you upside down don t want to waste it I jump on you you jump on me you push me out And even though you know I love you I d be inclined to slap you in the mouth When I kiss your salty lips you will feel a little crazy But for me I ll be famous on TV Would it be my fault if I could turn you on Would I be so bad if I could turn you on When I kiss your mouth I want to taste it And turn you upside down don t want to waste it Would it be my fault if I could turn you on Would I be so bad if I could turn you on When I kiss your mouth I want to taste it And turn you upside down don t want to waste it Now will it be my fault if I take your love and throw it wide You might restrain me but could you really blame me And you will feel you re blown apart all the pieces there will fit To make you whole and I know where they go Would it be my fault if I could turn you on Would I be so bad if I could turn you on When I kiss your mouth I want to taste it And turn you upside down don t want to waste it When I kiss your mouth I want to taste it And turn you upside down don t want to waste it When I kiss your mouth I want to taste it And turn you upside down Don t want to waste it'
43,All Cried Out,Allure,1997,b' All alone on a Sunday mornin Outside I see the rain is fallin whoa oh Inside I m slowly dyin But the rain will hide my cryin cryin cryin And you Don t you know my tears will burn the pillow Set this place on fire cause I m tired of your lies All I needed was a simple Hello But the traffic was so noisy that you could not hear me cry I I gave you my love in vain My body never knew such pleasure My heart never knew such pain And you You leave me so confused Now I m all cried out Over you Never wanted to see things your way I had to go astray Oh why was I such a fool baby Oh yeah Now I see that the grass is greener is it too late for me To find my way home how could I be so wrong Leaving me all alone Don t you know my tears will cause an inferno Tears will cause an inferno baby Romance often fades why should I take the blame Why should why should I You were the one who left me neglected Oh I m so sorry baby Apology not accepted add me to the broken hearts you ve collected I I gave you all of me How was I to know You would weaken so easily I I don t know what to do Now I m all cried out Over you I I gave you my love in vain My body never knew such pleasure My heart never knew such pain And you Now I m all cried out Now I m all cried out So sorry Over you Yes I m so sorry Please forgive me baby Oh oh whoo Please forgive me'
44,I'm Still in Love with You,New Edition,1997,b' Still in love Mmm I m still in love With you La da da da La da da da La da da da La da da da La da da da La da da da Still in love Oh what can I do girl So much in love girl But your friends gotcha thinkin And it s affecting you What can I do girl So in love girl And I don t know what to do Cause I don t wanna lose you No What would I do without your love Baby it s heaven sent from above So you don t believe What your friends tell you about me I m still the man for you And I m still the man that s true And I m still the man who s lucky And I m still in love with you It don t matter what your friends do They re just jealous of me and you And I ll always keep you happy Cause I m still in love with you Yeah Time passes so fast babe I wish it would last babe Cause I know in my heart That my life ends and starts with you yeah And baby I know that this feelin I m feelin just won t let me go baby Cause you re the first true love I ve ever known So what would I do without your love Baby it s heaven sent from above And I know that in my heart I m the best for you I m still the man for you And I m still the man that s true And I m still the man who s lucky And I m still in love with you It don t matter what your friends do They re just jealous of me and you And I ll always keep you happy Cause I m still in love with you Ohhh What can I do to right this wrong I know that it makes me happy To be in love with you Sooo I m still the man for you And I m still the man that s true And I m still the man who s lucky And I m still in love with you It don t matter what your friends do They re just jealous of me and you And I ll always keep you happy Cause I m still in love with you No one loves you Like I love you I still love you I m in love with you I m still the man for you baby And I ll always make you happy I ll always be there baby Cause I m still in love Still in love with you '
45,Invisible Man,98 Degrees,1997,b' Hoh hoh hoh Yeah You can hardly wait to tell all your friends How his kisses taste sweet like wine And how he always makes your heart skip a beat Every time he walks by And if you re feeling down He ll pick you up He ll hold you close when you re makin love He s everything you ve been dreaming of Oh baby I wish you d look at me that way Your beautiful eyes lookin deep into mine Telling me more than any words could say But you don t even know I m alive Baby to you all I am Is the invisible man You probably spend hours on the phone Talkin bout nothing at all It doesn t matter what the conversation Just as long as he called Lost in a love so real And so sincere And you wipe away each other s tears Your face lights up whenever he appears Ohhhhhh I wish you d look at me that way Your beautiful eyes lookin deep into mine Telling me more than any words could say But you don t even know I m alive Baby to you all I am Is the invisible man I see you all the time baby The way you look at him I wish it was me sweetheart Boy I wish it was me But I guess I ll never be I wish you d look at me that way Your beautiful eyes lookin deep into mine Telling me more than any words could say But you don t even know I m alive Baby to you all I am Is the invisible man I wish you d look at me that way Your beautiful eyes lookin deep into mine Telling me more than any words could say But you don t even know I m alive Baby to you all I am Is the invisible man Hoh hoh hoh Oh baby The invisible man You don t see me girl But I love you Yes I love you The invisible man Hoh hoh hoh Yeah yeah The invisible man Baby baby baby Yeah The invisible man'
46,Not Tonight,Lil' Kim,1997,b' I know a dude named Jimmy used to run up in me Night time pissy drunk off the Henny and R my I didn t mind it when he fucked me from behind it Felt fine specially when he used to grind it He was a trick when I sucked his dick He used to pass me bricks credit cards and shit Suck him to sleep I took the keys to the Jeep Tell him I ll be back go fuck with some other cats Flirtin gettin numbers in the summer ho hop Raw top in my man s drop Then this homie Jimmy he s screamin Gimme Lay me on my back bustin nuts all in me After ten times we fucked I think I bust twice He was nice kept my neck filled with ice Put me in Chanels kept me out nice Called suckin his dick rockin the mic It was somethin about this dude I couldn t stand Somethin that coulda made his ass a real man Somethin I wanted but I never was pushy The motherfucker never ate my pussy I don t want dick tonight Eat my pussy right Uh uh uh uh Lil Kim Lil Kim bring it to me now I know a dude named Ron Doo push a Q Had a wild crew on Flatbush Avenue U Had a weed spot used to pump African black He used to seal his bag so his workers wouldn t tap I used to see him in The Tunnel with fuckers at dawn Whisper in my ear he wanna get his fuck on I dug him so I fucked him it wasn t nuttin He wanted me to suck him but I didn t I ain t frontin The sex was wack a four stroke creep I jumped on the dick rode his ass to sleep He called next week askin why I ain t beep him I thought your ass was still sleepin He laughed told me he bought a new Path Could he come over right fast and fuck my pretty ass I ll pass nigga the dick was trash If sex was record sales you would be double glass The only way you seein me is if you eatin me Downtown taste my love like Horace Brown Tryin to impress me with your 5 G stones I give you 10 G s nigga if ya leave me alone screamin I don t want dick tonight Eat my pussy right I don t want dick tonight Eat my pussy right The moral of the story is this You ain t lickin this you ain t stickin this And I got witnesses ask any nigga I been with They ain t hit shit till they stuck they tongue in this I ain t with that frontin shit I got my own Benz I got my own ends immediate friends Me and my girls rock worlds some big niggas Fuck for car keys and double digit figures Good dick I cherish I could be blunt I treat it like it s precious I ain t gonna front For limp dick niggas that s frontin like they willy Suck my pussy till they kill me you feel me I don t want dick tonight Eat my pussy right I don t want dick tonight Eat my pussy right I don t want dick tonight'
