Rank,Song,Artist,Year,Lyrics
25,"Honey I'm Good.",Andy Grammer,2015,b' Nah nah honey I m good I could have another but I probably should not I got somebody at home home home home It s been a long night here and a long night there And these long long legs are damn near everywhere Hold up now You look good I will not lie But if you ask where I m staying tonight I gotta be like Oh baby nah baby You got me all wrong baby My baby s already got all of my love So nah nah honey I m good I could have another but I probably should not I got somebody at home and if I stay I might not leave alone Nah honey I m good I could have another but I probably should not I gotta bid you adieu to another I will stay true I will stay true I will stay true Now better men than me have failed Drinking from that unholy grail Now check it out I got her and she got me and you got that ass But I kindly gotta be like Oh baby nah baby You got me all wrong baby My baby s already got all of my love So nah nah honey I m good I could have another but I probably should not I got somebody at home and if I stay I might not leave alone Nah honey I m good I could have another but I probably should not I gotta bid you adieu to another I will stay true I will stay true I will stay true Oh I m sure you sure you will make somebody s night But oh I assure you assure you it sure as hell s not mine Oh no honey I m good I could have another but I probably should not I got somebody at home and if I stay I might not leave alone Nah honey I m good I could have another but I probably should not I gotta bid you adieu to another I will stay true Nah nah honey I m good I could have another but I probably should not I got somebody at home and if I stay I might not leave alone Nah honey I m good I could have another but I probably should not I gotta bid you adieu to another I will stay true I will stay true I will stay true I will stay true'
26,"I'm Not the Only One",Sam Smith,2015,b' You and me we made a vow For better or for worse I can t believe you let me down But the proof s in the way it hurts For months on end I ve had my doubts Denying every tear I wish this would be over now But I know that I still need you here You say I m crazy Cause you don t think I know what you ve done But when you call me baby I know I m not the only one You ve been so unavailable Now sadly I know why Your heart is unobtainable Even though Lord knows you kept mine You say I m crazy Cause you don t think I know what you ve done But when you call me baby I know I m not the only one I have loved you for many years Maybe I am just not enough You ve made me realise my deepest fear By lying and tearing us up You say I m crazy Cause you don t think I know what you ve done But when you call me baby I know I m not the only one You say I m crazy Cause you don t think I know what you ve done But when you call me baby I know I m not the only one I know I m not the only one I know I m not the only one And I know and I know and I know and I know and I know and I know know I know I m not the only one'
27,"Good for You",Selena Gomez,2015,b' I m on my 14 carats I m 14 carat Doing it up like Midas Now you say I got a touch So good so good Make you never wanna leave So don t so don t Gonna wear that dress you like skin tight Do my hair up real real nice And syncopate my skin to your heart beating Cause I just wanna look good for you good for you I just wanna look good for you good for you Let me show you how proud I am to be yours Leave this dress a mess on the floor And still look good for you good for you I m on my marquise diamonds I m a marquise diamond Could even make that Tiffany jealous You say I give it to you hard So bad so bad Make you never wanna leave I won t I won t Gonna wear that dress you like skin tight Do my hair up real real nice And syncopate my skin to how you re breathing Cause I just wanna look good for you good for you I just wanna look good for you good for you Let me show you how proud I am to be yours Leave this dress a mess on the floor And still look good for you good for you Trust me I can take you there Trust me I can take you there Trust me I trust me I trust me I Hold on take a minute love Cause I ain t trying to fuck your image up Like we mess around in triple cuffs Stumble round town pull your zipper up Pants sag like I don t give a I ain t trying to fuck your business up And I ain t trying to get you into stuff But the way you touchin on me in the club Rubbin on my miniature John Hancock fuck the signature Any time I hit it know she finna fall through And every time we get up always end up on the news Ain t worried bout no press and ain t worried bout the next bitch They love the way you dress and ain t got shit up on you Jackpot hit the jackpot Just met a bad bitch without the ass shots You look good girl you know you did good don t you You look good girl bet it feel good don t it Cause I just wanna look good for you good for you Baby let me be good to you good to you Let me show you how proud I am to be yours Leave this dress a mess on the floor And still look good for you good for you Trust me I trust me I trust me I'
28,"All About That Bass",Meghan Trainor,2015,b' Because you know I m all about that bass Bout that bass no treble I m all bout that bass bout that bass no treble I m all bout that bass bout that bass no treble I m all bout that bass bout that bass Yeah it s pretty clear I ain t no size two But I can shake it shake it like I m supposed to do Cause I got that boom boom that all the boys chase And all the right junk in all the right places I see the magazines working that Photoshop We know that shit ain t real come on now make it stop If you got beauty beauty just raise em up Cause every inch of you is perfect from the bottom to the top Yeah my momma she told me don t worry about your size She says boys like a little more booty to hold at night You know I won t be no stick figure silicone Barbie doll So if that s what s you re into then go ahead and move along Because you know I m all about that bass Bout that bass no treble I m all bout that bass bout that bass no treble I m all bout that bass bout that bass no treble I m all bout that bass bout that bass Hey I m bringing booty back Go ahead and tell them skinny bitches that No I m just playing I know you think you re fat But I m here to tell you Every inch of you is perfect from the bottom to the top Yeah my momma she told me don t worry about your size She says boys like a little more booty to hold at night You know I won t be no stick figure silicone Barbie doll So if that s what s you re into then go ahead and move along Because you know I m all about that bass Bout that bass no treble I m all bout that bass bout that bass no treble I m all bout that bass bout that bass no treble I m all bout that bass bout that bass Because you know I m all about that bass Bout that bass no treble I m all bout that bass bout that bass no treble I m all bout that bass bout that bass no treble I m all bout that bass bout that bass Because you know I m all about that bass Bout that bass no treble I m all bout that bass bout that bass no treble I m all bout that bass bout that bass no treble I m all bout that bass bout that bass '
29,"Style",Taylor Swift,2015,b' Midnight You come and pick me up no headlights Long drive Could end in burning flames or paradise Fade into view oh It s been a while since I have even heard from you And I should just tell you to leave cause I Know exactly where it leads but I Watch us go round and round each time You got that James Dean daydream look in your eye And I got that red lip classic thing that you like And when we go crashing down we come back every time Cause we never go out of style we never go out of style You got that long hair slicked back white t shirt And I got that good girl faith and a tight little skirt And when we go crashing down we come back every time Cause we never go out of style we never go out of style So it goes He can t keep his wild eyes on the road Takes me home The lights are off he s taking off his coat I say I heard oh That you ve been out and about with some other girl Some other girl He says What you heard is true but I Can t stop thinking bout you and I I said I ve been there too a few times Cause you got that James Dean daydream look in your eye And I got that red lip classic thing that you like And when we go crashing down we come back every time Cause we never go out of style we never go out of style You got that long hair slicked back white t shirt And I got that good girl faith and a tight little skirt And when we go crashing down we come back every time Cause we never go out of style We never go out of style Take me home Just take me home Yeah just take me home Oh oh whoa oh oh Oh you got that James Dean daydream look in your eye And I got that red lip classic thing that you like And when we go crashing down We come back every time Cause we never go out of style we never go out of style'
30,"Hotline Bling",Drake,2015,b' You used to call me on my You used to you used to Yeah You used to call me on my cell phone Late night when you need my love Call me on my cell phone Late night when you need my love And I know when that hotline bling That can only mean one thing I know when that hotline bling That can only mean one thing Ever since I left the city you Got a reputation for yourself now Everybody knows and I feel left out Girl you got me down you got me stressed out Cause ever since I left the city you Started wearing less and goin out more Glasses of champagne out on the dance floor Hangin with some girls I ve never seen before You used to call me on my cell phone Late night when you need my love Call me on my cell phone Late night when you need my love I know when that hotline bling That can only mean one thing I know when that hotline bling That can only mean one thing Ever since I left the city you you you You and me we just don t get along You make me feel like I did you wrong Going places where you don t belong Ever since I left the city you You got exactly what you asked for Running out of pages in your passport Hangin with some girls I ve never seen before You used to call me on my cell phone Late night when you need my love Call me on my cell phone Late night when you need my love And I know when that hotline bling That can only mean one thing I know when that hotline bling That can only mean one thing These days all I do is Wonder if you re bendin over backwards for someone else Wonder if you re rolling up a Backwoods for someone else Doing things I taught you gettin nasty for someone else You don t need no one else You don t need nobody else no Why you never alone Why you always touching road Used to always stay at home Be a good girl you was in the zone Yeah you should just be yourself Right now you re someone else You used to call me on my cell phone Late night when you need my love Call me on my cell phone Late night when you need my love And I know when that hotline bling That can only mean one thing I know when that hotline bling That can only mean one thing Ever since I left the city '
31,"Hey Mama",David Guetta,2015,b' Be my woman girl I ll be your man Be my woman girl I ll be your man Yes I ll be your woman yes I ll be your baby Yes I ll be whatever that you tell me when you re ready Yes I ll be your girl forever your lady You ain t ever gotta worry I m down for you baby Best believe that when you need that I ll provide that you will always have it I ll be on deck keep it in check When you need that I mma let you have it Beating my drum like dum di di day I like the dirty rhythm you play I wanna hear you calling my name Like hey mama mama hey mama ma Banging the drum like dum di di day I know you want it in the worst way I wanna hear you calling my name Like hey mama mama hey mama ma Be my woman girl I ll be your man Be my woman girl I ll be your man Yes I do the cooking yes I do the cleaning Plus I keep the na na real sweet for your eating Yes you be the boss and yes I be respecting Whatever that you tell me cause it s game you be spitting Best believe that when you need that I ll provide that you will always have it I ll be on deck keep it in check When you need that I mma let you have it Beating my drum like dum di di day I like the dirty rhythm you play I wanna hear you calling my name Like hey mama mama hey mama ma Banging the drum like dum di di day I know you want it in the worst way I wanna hear you calling my name Like hey mama mama hey mama ma Be my woman girl I ll be your man Be my woman girl I ll be your man Whole crew got the juice yo dick game the truth My screams is the proof them other dudes get the deuce When I speed in the coupe leaving this interview It ain t nothin new I been fuckin with you None of them bitches ain t taking you just tell them to make a U Huh that how it be I come first like debuts huh So baby when you need that give me that word I m no good I ll be bad for my baby So I make sure that he s getting his share So I make sure that his baby take care So I make sure I m on my toes on my knees Keep him pleased rub him down be a lady and a freak oh Beating my drum like dum di di day I like the dirty rhythm you play I wanna hear you calling my name Like hey mama mama hey mama ma Banging the drum like dum di di day I know you want it in the worst way I wanna hear you calling my name Like hey mama mama hey mama ma Be my woman girl I ll be your man Be my woman girl I ll be your man'
32,"G.D.F.R.",Flo Rida,2015,b' I know what you came here to see If you re a freak then you comin home with me And I know what you came here to do Now bust it open let me see you get loose It s goin down for real It s goin down for real It s goin down for real Your girl just kissed a girl I do bi chicks Shake for a sheik I m throwin these Emirates in the sky Spendin this As salamu alaykum peace to M O N E Y I love my beaches south beaches surfboard in high tide I could just roll up cause I m swole up So that birthday cake get the cobra Bugatti for real I m cold bruh That auto biography rover Got the key to my city it s over It s no thots only Anna Kournikova s I set records ratchets hol up I know what you came here to see If you re a freak then you comin home with me And I know what you came here to do Now bust it open let me see you get loose It s goin down for real It s goin down for real It s goin down for real It s going down further than femurs Girls get wetter than Katrina Yeah my girl you ve never seen her Cause my tints by limousines My touch say it s the Midas We the plus your man a minus My team blowin on that slam Make you cough cough that s Bronchitis Put your hands up oh It s a stick up no more makeup Get that ass on the floor Ladies put your lipstick up Double entendre double entendre While you re hatin I get money Then I double up tonkers I know what you came here to see If you re a freak then you comin home with me And I know what you came here to do Now bust it open let me see you get loose It s goin down for real It s goin down for real It s goin down for real It s goin down for real It s goin down for real Lift it drop it shake it pop it Lift it drop it shake it pop it Lift it drop it shake it pop it Lift it drop it shake it It s goin down for real It s goin down for real It s goin down for real It s goin down for real It s goin down for real'
33,"What Do You Mean?",Justin Bieber,2015,b' What do you mean Oh oh When you nod your head yes but you wanna say no What do you mean Hey ey When you don t want me to move but you tell me to go What do you mean Oh what do you mean Said you re running outta time what do you mean Oh oh oh what do you mean Better make up your mind what do you mean You re so indecisive what I m saying Tryna catch the beat make up your heart Don t know if you re happy or complaining Don t want for us to end where do I start First you wanna go to the left then you wanna turn right Wanna argue all day make love all night First you re up then you re down and then between Oh I really wanna know What do you mean Oh oh When you nod your head yes but you wanna say no What do you mean Hey ey When you don t want me to move but you tell me to go What do you mean Oh what do you mean Said you re running outta time what do you mean Oh oh oh what do you mean Better make up your mind what do you mean You re overprotective when I m leaving Tryna compromise but I can t win You wanna make a point but you keep preaching You had me from the start won t let this end First you wanna go to the left then you wanna turn right Wanna argue all day make love all night First you re up then you re down and then between Oh I really wanna know What do you mean Oh oh When you nod your head yes but you wanna say no What do you mean Hey ey When you don t want me to move but you tell me to go What do you mean Oh what do you mean Said you re running outta time what do you mean Oh oh oh what do you mean Better make up your mind what do you mean Oh oh When you nod your head yes But you wanna say no What do you mean Hey ey When you don t want me to move But you tell me to go What do you mean Oh what do you mean Said you re running outta time what do you mean Oh oh oh what do you mean Better make up your mind what do you mean '
34,"Photograph",Ed Sheeran,2015,b' Loving can hurt loving can hurt sometimes But it s the only thing that I know When it gets hard you know it can get hard sometimes It is the only thing that makes us feel alive We keep this love in a photograph We made these memories for ourselves Where our eyes are never closing Our hearts were never broken And time s forever frozen still So you can keep me Inside the pocket of your ripped jeans Holding me close until our eyes meet You won t ever be alone wait for me to come home Loving can heal loving can mend your soul And it s the only thing that I know know I swear it will get easier remember that with every piece of ya And it s the only thing to take with us when we die We keep this love in a photograph We made these memories for ourselves Where our eyes are never closing Our hearts were never broken And time s forever frozen still So you can keep me Inside the pocket of your ripped jeans Holding me close until our eyes meet You won t ever be alone And if you hurt me that s okay baby Only words bleed inside these pages You just hold me And I won t ever let you go Wait for me to come home Wait for me to come home Wait for me to come home Wait for me to come home Oh you can fit me Inside the necklace you got when you were sixteen Next to your heartbeat where I should be Keep it deep within your soul And if you hurt me that s okay baby Only words bleed inside these pages You just hold me And I won t ever let you go When I m away I will remember how you kissed me Under the lamppost back on Sixth street Hearing you whisper through the phone Wait for me to come home'
35,"Hello",Adele,2015,b' Hello it s me I was wondering if after all these years you d like to meet To go over everything They say that time s supposed to heal ya but I ain t done much healing Hello can you hear me I m in California dreaming about who we used to be When we were younger and free I ve forgotten how it felt before the world fell at our feet There s such a difference between us And a million miles Hello from the other side I must ve called a thousand times To tell you I m sorry for everything that I ve done But when I call you never seem to be home Hello from the outside At least I can say that I ve tried To tell you I m sorry for breaking your heart But it don t matter it clearly doesn t tear you apart anymore Hello how are you It s so typical of me to talk about myself I m sorry I hope that you re well Did you ever make it out of that town where nothing ever happened It s no secret that the both of us Are running out of time So hello from the other side I must ve called a thousand times To tell you I m sorry for everything that I ve done But when I call you never seem to be home Hello from the outside At least I can say that I ve tried To tell you I m sorry for breaking your heart But it don t matter it clearly doesn t tear you apart anymore Ooh anymore Ooh anymore Ooh anymore Anymore Hello from the other side I must ve called a thousand times To tell you I m sorry for everything that I ve done But when I call you never seem to be home Hello from the outside At least I can say that I ve tried To tell you I m sorry for breaking your heart But it don t matter it clearly doesn t tear you apart anymore '
36,"Stitches",Shawn Mendes,2015,b' I thought that I ve been hurt before But no one s ever left me quite this sore Your words cut deeper than a knife Now I need someone to breathe me back to life Got a feeling that I m going under But I know that I ll make it out alive If I quit calling you my lover Move on You watch me bleed until I can t breathe shaking Falling onto my knees And now that I m without your kisses I ll be needing stitches Tripping over myself aching Begging you to come help And now that I m without your kisses I ll be needing stitches Just like a moth drawn to a flame Oh you lured me in I couldn t sense the pain Your bitter heart cold to the touch Now I m gonna reap what I sow I m left seeing red on my own Got a feeling that I m going under But I know that I ll make it out alive If I quit calling you my lover Move on You watch me bleed until I can t breathe shaking Falling onto my knees And now that I m without your kisses I ll be needing stitches Tripping over myself aching Begging you to come help And now that I m without your kisses I ll be needing stitches Needle and the thread gotta get you out of my head Needle and the thread gonna wind up dead Needle and the thread gotta get you out of my head Needle and the thread gonna wind up dead Needle and the thread gotta get you out of my head Needle and the thread gonna wind up dead Needle and the thread gotta get you out of my head Get you out of my head You watch me bleed until I can t breathe shaking Falling onto my knees And now that I m without your kisses I ll be needing stitches Tripping over myself aching Begging you to come help And now that I m without your kisses I ll be needing stitches Now that I m without your kisses I ll be needing stitches Now that I m without your kisses I ll be needing stitches'
37,"Talking Body",Tove Lo,2015,b' Hey hey Bed stay in bed The feeling of your skin locked in my head Smoke smoke me broke I don t care I m down for what you want Day drunk into the night wanna keep you here Cause you dry my tears yeah Summer lovin and fights how it is for us And it s all because Now if we re talking body You got a perfect one So put it on me Swear it won t take you long If you love me right We fuck for life On and on and on Now if we re talking body You got a perfect one So put it on me Swear it won t take you long If you love me right We fuck for life On and on and on Love give me love Anything you want I ll give it up Lips lips I kiss Bite me while I taste your fingertips Day drunk into the night wanna keep you here Cause you dry my tears yeah Summer lovin and fights how it is for us And it s all because Now if we re talking body You got a perfect one So put it on me Swear it won t take you long If you love me right We fuck for life On and on and on Oh now if we re talking body You got a perfect one So put it on me Swear it won t take you long If you love me right We fuck for life On and on and on Oh ooh Bodies Our baby making bodies we just use for fun Bodies Let s use them up til every little piece is gone On and on and on On and on Oh now if we re talking body You got a perfect one So put it on me Swear it won t take you long If you love me right We fuck for life On and on and on Ooh now if we re talking body You got a perfect one So put it on me Swear it won t take you long If you love me right We fuck for life On and on and on Now if we re talking body Put it on me If you love me right We fuck for life On and on and on Now if we re talking body You got a perfect one So put it on me Swear it won t take you long If you love me right We fuck for life On and on and on '
38,"Jealous",Nick Jonas,2015,b' I don t like the way he s looking at you I m starting to think you want him too Am I crazy Have I lost ya Even though I know you love me can t help it I turn my chin music up And I m puffing my chest I m getting red in the face You can call me obsessed It s not your fault that they hover I mean no disrespect It s my right to be hellish I still get jealous Cause you re too sexy beautiful And everybody wants a taste That s why I still get jealous Cause you re too sexy beautiful And everybody wants a taste That s why I still get jealous I wish you didn t have to post it all I wish you d save a little bit just for me Protective or possessive Girl Call it passive or aggressive I turn my chin music up And I m puffing my chest I m getting red in the face You can call me obsessed It s not your fault that they hover I mean no disrespect It s my right to be hellish I still get jealous Cause you re too sexy beautiful And everybody wants a taste That s why I still get jealous Cause you re too sexy beautiful And everybody wants a taste That s why I still get jealous We re the only ones invited Say there s no one else for you Cause you know I get excited yeah When you get jealous too I turn my chin music up And I m puffing my chest I m turning red in the face You can call me obsessed It s not your fault that they hover I mean no disrespect It s my right to be hellish I still get jealous Cause you re too sexy beautiful And everybody wants a taste That s why I still get jealous Cause you re too sexy beautiful And everybody wants a taste That s why I still get jealous Oh that s why I still get jealous Oh that s why I still get jealous '
39,"Time of Our Lives",Pitbull,2015,b' I knew my rent was gon be late about a week ago I worked my ass off but I still can t pay it though But I got just enough To get off in this club Have me a good time before my time is up Hey let s get it now Oooh I want the time of my life Oh baby ooh Give me the time of my life Eh eh eh Let s get it now Mr Worldwide Ne yo This is the last 20 I got But I mma have a good time ballin or out Tell the bartender line up some shots Cause I mma get loose tonight She s on fire she s so hot I m no liar she burn up the spot Look like Mariah I took another shot Told her drop drop drop drop it like it s hot Dirty talk dirty dance She a freaky girl and I m a freaky man She on the rebound broke up with her ex And I m like Rodman ready on deck I told her Wanna ride out and she said yes We didn t go to church but I got blessed I knew my rent was gon be late about a week ago I worked my ass off but I still can t pay it though But I got just enough To get off in this club Have me a good time before my time is up Hey let s get it now Oooh I want the time of my life Oh baby ooh give me the time of my life Eh eh eh Let s get it now Tonight I mma lose my mind Better get yours cause I m gonna get mine Party every night like my last Mami know the drill shake that ass Go ahead baby let me see what you got You know you got the biggest booty in this spot And I just wanna see that thing drop From the back to the front to the top You know me I m off in the cut Always like a squirrel looking for a nut This isn t for show I m not talking bout luck I m not talking bout love I m talking bout lust Now let s get loose have some fun Forget about bills and the first of the month It s my night your night our night let s turn it up I knew my rent was gon be late about a week ago I worked my ass off but I still can t pay it though But I got just enough To get off in this club Have me a good time before my time is up Hey let s get it now Oooh I want the time of my life Oh baby ooh give me the time of my life Eh eh eh Let s get it now Everybody goin through something I said everybody goin through something So you might as well you roll it up Pour it up drink it up throw it up tonight I said everybody goin through something Said everybody goin through something So you might as well you roll it up Pour it up drink it up throw it up tonight yeah This for everybody going through tough times Believe me been there done that But every day above ground is a great day remember that Dali I knew my rent was gon be late about a week ago I worked my ass off but I still can t pay it though But I got just enough To get off in this club Have me a good time before my time is up Hey let s get it now Oooh I want the time of my life Oh baby ooh give me the time of my life Let s get it now'
40,"Locked Away",R. City,2015,b' If I got locked away And we lost it all today Tell me honestly would you still love me the same If I showed you my flaws If I couldn t be strong Tell me honestly would you still love me the same Right about now If a judge for life me would ya stay by my side Or is you gonna say goodbye Can you tell me right now If I couldn t buy you the fancy things in life Shawty would it be alright Come on show me that you are down Now tell me would you really ride for me Baby tell me would you die for me Would you spend your whole life with me Would you be there to always hold me down Tell me would you really cry for me Baby don t lie to me If I didn t have anything I wanna know would you stick around If I got locked away And we lost it all today Tell me honestly would you still love me the same If I showed you my flaws If I couldn t be strong Tell me honestly would you still love me the same Skilidi dong dong dong dang All I want is somebody real who don t need much A gyal I know that I can trust To be here when money low If I did not have nothing else to give but love Would that even be enough Gyal me need fi know Now tell me would you really ride for me Baby tell me would you die for me Would you spend your whole life with me Would you be there to always hold me down Tell me would you really cry for me Baby don t lie to me If I didn t have anything I wanna know would you stick around If I got locked away And we lost it all today Tell me honestly would you still love me the same If I showed you my flaws If I couldn t be strong Tell me honestly would you still love me the same Tell me tell me would you want me Tell me tell me would you call me If you knew I wasn t balling Cause I need a gyal who s always by my side Tell me tell me do you need me Tell me tell me do you love me Or is you just tryna play me Cause I need a gyal to hold me down for life If I got locked away And we lost it all today Tell me honestly would you still love me the same If I showed you my flaws If I couldn t be strong Tell me honestly would you still love me the same If I got locked away And we lost it all today Tell me honestly would you still love me the same If I showed you my flaws If I couldn t be strong Tell me honestly would you still love me the same '
41,"Somebody",Natalie La Rose,2015,b' Come on Natalie La Rose I wanna rock with somebody I wanna take shots with somebody I wanna leave with somebody And we ain t gonna tell nobody we ain t gonna tell nobody Walk in everybody knows what s good But some gonna hate what s new We just do our thing no time to waste Always play it cool And at the end of the night when the lights go out Will we turn down Oh no we won t And when they try to make us leave We turn and say we never going home I wanna rock with somebody I wanna take shots with somebody I wanna leave with somebody And we ain t gotta tell nobody we ain t gotta tell nobody Walk in everybody know what s good We re our only plug Bring us everything we think we need Tonight is goin up Tonight is goin up And at the end of the night when the lights go out Will we turn down Oh no we won t And when they try to make us leave We turn and say we never going home I wanna rock with somebody I wanna take shots with somebody I wanna leave with somebody And we ain t gotta tell nobody we ain t gotta tell nobody In the club like what We be in the party in the club like what And the club like We be in the city going dumb like what In the club like what We be in the party in the club like what We be in the city going dumb like what We be in the party in the club like what And at the end of the night when the lights go out Will we turn down Oh no we won t And when they try to make us leave We turn and say we never going home I wanna rock with somebody I wanna take shots with somebody I wanna leave with somebody And we ain t gotta tell nobody we ain t gotta tell nobody'
42,"FourFiveSeconds",Rihanna Kanye West,2015,b' I think I ve had enough I might get a little drunk I say what s on my mind I might do a little time Cause all of my kindness Is taken for weakness Now I m four five seconds from wildin And we got three more days til Friday I m just tryna make it back home by Monday mornin I swear I wish somebody would tell me Ooh that s all I want Woke up an optimist Sun was shinin I m positive We can run Then I heard you was talkin trash I m on a mystery Hold me back I m bout to spaz Yeah bout four five seconds from wildin And we got three more days til Friday I m tryna make it back home by Monday mornin I swear I wish somebody would try me Ooh that s all I want And I know that you re up tonight Thinkin How could I be so selfish But you called bout a thousand times Wondering where I ve been Now I know that you re up tonight Thinkin How could I be so reckless But I just can t apologize I hope you can understand yeah If I go to jail tonight Promise you ll pay my bail See they want to buy my pride But that just ain t up for sale See all of my kindness Is taken for weakness Now I m four five seconds from wildin And we got three more days til Friday I m tryna make it back home by Monday mornin I swear I wish somebody would tell me Ooh that s all I want Four five seconds from wildin And we got three more days til Friday Just tryna make it back home by Monday mornin I swear I wish somebody would tell me Cause that s all I want '
43,"Centuries",Fall Out Boy,2015,b' Du du du du du du du Du du du du du du du du Some legends are told Some turn to dust or to gold But you will remember me Remember me for centuries And just one mistake Is all it will take We ll go down in history Remember me for centuries Hey hey hey Remember me for centuries Mummified my teenage dreams No it s nothing wrong with me The kids are all wrong the story s all off Heavy metal broke my heart Come on come on and let me in Bruises on your thighs like my fingerprints And this is supposed to match The darkness that you felt I never meant for you to fix yourself Some legends are told Some turn to dust or to gold But you will remember me Remember me for centuries And just one mistake Is all it will take We ll go down in history Remember me for centuries Hey hey hey Remember me for centuries And I can t stop til the whole world knows my name Cause I was only born inside my dreams Until you die for me as long as there s a light my shadow s over you Cause I am the opposite of amnesia And you re a cherry blossom You re about to bloom You look so pretty but you re gone so soon Some legends are told Some turn to dust or to gold But you will remember me Remember me for centuries And just one mistake Is all it will take We ll go down in history Remember me for centuries Hey hey hey Remember me for centuries We ve been here forever And here s the frozen proof I could scream forever We are the poisoned youth Some legends are told Some turn to dust or to gold But you will remember me Remember me for centuries And just one mistake Is all it will take We ll go down in history Remember me for centuries Hey hey hey Remember me for centuries'
44,"My Way",Fetty Wap,2015,b' Ayy yeah baby Squaaa ayy ayy Baby won t you come my way Got something I want to say Cannot keep you out my brain But first off I ma start by sayin this ayy All headshots if you think you could take my bitch ayy And I m too turnt when I shoot swear I won t miss ayy Ba Baby won t you come my way Baby won t you come my way Ba Ba Baby This is something you should know I don t ever chase no hoes I spotted you you had that glow Watch me pull out all this dough Take you where you want to go Flexin on your ex I know He ain t ever take you out Barely even left your house How dare that nigga run his mouth When his pockets in a drought The last single he put out Didn t even make it out And he dumb as hell and I swear his ass don t think ayy If he disrespect two shots and I won t blink ayy Never really cared what the fuck these niggas think ayy I got deep pockets I swear my shit s on sink ayy And he mad as fuck big ZooWap all she sing ayy And he mad as fuck big ZooWap in her dreams ayy Well he mad as fuck when they sex she scream for me ayy Big ZooWap what these niggas should be ayy Baby won t you come my way Got something I want to say Cannot keep you out my brain But first off I ma start by sayin this ayy All headshots if you think you could take my bitch ayy And I m too turnt when I shoot swear I won t miss ayy Ba Baby won t you come my way Baby won t you come my way Oh baby girl you can stay the night til the morn All this ice on my arm what you like what you want And I might put you on bitch it s mine can t you see And I rock seventeen all these knots in my jeans Me and Zoo turnin up got your boo in the cut And she sue cause it s looking like the roof going up Counting all this bread I don t talk to feds Try and take my bitch you gonna take two to the head Cause baby you the baddest all this money I ma cash it And I m swervin all in traffic While I m trapping out the mansion And I m moving through the tri state Do two hundred on the highway And I m swerving in my i8 Baby you should come my way Squad '
45,"Take Your Time",Sam Hunt,2015,b' I don t know if you were looking at me or not You probably smile like that all the time And I don t mean to bother you but I couldn t just walk by And not say hi And I know your name Cause everybody in here knows your name And you re not looking for anything right now So I don t wanna come on strong Don t get me wrong Your eyes are so intimidating My heart is pounding but It s just a conversation No girl I m not wasted You don t know me I don t know you but I want to I don t wanna steal your freedom I don t wanna change your mind I don t have to make you love me I just want to take your time I don t wanna wreck your Friday I ain t gonna waste my lines I don t have to take your heart I just wanna take your time And I know it starts with hello And the next thing you know you re try to be nice And some guys getting too close Trying to pick you up Trying to get you drunk And I m sure one of your friends is about to come over here Cause she s supposed to save you from random guys That talk too much and wanna stay too long It s the same old song and dance but I think you know it well You could ve rolled your eyes Told me to go to hell Could ve walked away But you re still here And I m still here Come on let s see where it goes I don t wanna steal your freedom I don t wanna change your mind I don t have to make you love me I just wanna take your time I don t have to meet your mother We don t have to cross that line I don t wanna steal your covers I just wanna take your time I don t wanna go home with you I just wanna be alone with you I don t wanna steal your freedom I don t wanna change your mind I don t have to make you love me I just wanna take your time I don t wanna blow your phone up I just wanna blow your mind I don t have to take your heart I just wanna take your time No I ain t gotta call you baby And I ain t gotta call you mine I don t have to take your heart I just wanna take your time'
46,"Animals",Maroon 5,2015,b' Baby I m preying on you tonight Hunt you down eat you alive Just like animals animals like animals mals Maybe you think that you can hide I can smell your scent from miles Just like animals animals like animals mals Baby I m So what you trying to do to me It s like we can t stop we re enemies But we get along when I m inside you yeah You re like a drug that s killing me I cut you out entirely But I get so high when I m inside you Yeah you can start over you can run free You can find other fish in the sea You can pretend it s meant to be But you can t stay away from me I can still hear you making that sound Taking me down rolling on the ground You can pretend that it was me but no oh Baby I m preying on you tonight Hunt you down eat you alive Just like animals animals like animals mals Maybe you think that you can hide I can smell your scent from miles Just like animals animals like animals mals Baby I m So if I run it s not enough You re still in my head forever stuck So you can do what you wanna do yeah I love your lies I ll eat em up But don t deny the animal That comes alive when I m inside you Yeah you can start over you can run free You can find other fish in the sea You can pretend it s meant to be But you can t stay away from me I can still hear you making that sound Taking me down rolling on the ground You can pretend that it was me but no oh Baby I m preying on you tonight Hunt you down eat you alive Just like animals animals like animals mals Maybe you think that you can hide I can smell your scent from miles Just like animals animals like animals mals Baby I m Don t tell no lie lie lie lie You can t deny ny ny ny The beast inside si si side Yeah yeah yeah No girl don t lie lie lie lie You can t deny ny ny ny The beast inside si si side Yeah yeah yeah yo oh oh oh oh oh oh oh Just like animals animals like animals mals Just like animals animals like animals mals oww Baby I m preying on you tonight Hunt you down eat you alive Just like animals animals like animals mals Maybe you think that you can hide I can smell your scent from miles Just like animals animals like animals mals Baby I m Don t tell no lie lie lie lie You can t deny ny ny ny The beast inside si si side Yeah yeah yeah No girl don t lie lie lie lie You can t deny ny ny ny The beast inside si si side Yeah yeah yeah'
