Year,anger,anticipation,disgust,fear,joy,sadness,surprise,trust,neutral
2006,9.463349696399234,12.779091118719604,6.786223228096293,6.533164401817652,17.863858965252156,7.62751069879553,6.488468265480648,15.20608536630208,17.252248259136802
2007,9.79126429126429,12.198478272934794,6.770251970251969,7.045444832944832,17.689353098592235,8.9634768009768,6.562523949480469,17.288327312783828,13.69087947077077
2008,7.486139105992045,14.147581666699317,5.868790604820016,7.905904552963373,20.0476419822008,7.3185250207309,7.204425966190672,16.407146366705188,13.61384473369767
2009,8.184058541217983,13.389131126011934,6.436839136955236,6.554251751000976,18.143669333762215,8.852655673360008,5.796971183271493,16.466088276188895,16.176334978231257
2010,7.925646983735216,12.864509346862283,6.368201243201241,6.98985638544462,19.989944206120672,6.410155530743768,6.264700413965121,15.034521279374225,18.152464610552844
2011,8.465014098201943,13.424473629935667,5.653324535614546,8.298751338138535,19.33261592324757,6.898942800218879,6.52686121610102,16.26556395669062,15.134452501851207
2012,8.015916400458398,12.208196954479092,5.62710023296576,9.298223607131266,19.74146561478335,8.254925068500247,6.7046628419441054,15.523666719716324,14.625842560021454
2013,8.221559578010758,12.846737186912238,6.1910892171695515,6.675492093499336,19.922674360147166,7.982605887633591,7.004213018493581,15.503124951074243,15.652503707059525
2014,8.045041893173252,10.787456652979175,6.343868222461765,8.875528522863773,17.1427328071749,9.738324723595147,5.472674346450172,15.99656864106854,17.597804190233262
2015,9.174617328835595,12.018287813837354,5.76474840089391,8.143089298042858,17.802467256685524,8.005571466716976,5.781346981192183,16.63360185136501,16.67626960243059
2016,7.839765485705331,15.111891096237253,5.30901332542456,8.135001034601462,18.289600561374716,6.94440866022392,6.982557003313247,16.144043727503366,15.243719105616124
2017,8.109084462935543,13.605411815106365,6.571734100319056,10.255809300429899,17.442122932992756,9.929270475087247,7.58061623701644,12.847238983915231,13.65871169219744
2018,11.537744724643604,12.119188257874688,8.258140687876283,10.453942905068875,14.54679840576816,9.805568739207466,6.247530352625286,11.218062631873531,15.81302329506211
