Year,anger,anticipation,disgust,fear,joy,sadness,surprise,trust,neutral
2006,8.987362839259124,14.081286107253598,6.6406772149419195,7.9068170391699795,16.738832727300217,7.657801550874306,6.52487415834939,15.309816379011423,16.152531983840028
2007,10.2405879036684,13.328905975345604,7.020213936390404,8.672919564096034,17.90368258762222,8.252372056048529,6.480040543391936,14.51066814592356,13.590609287513312
2008,8.285715058934873,14.544684275992322,6.139290607053765,8.143315220211504,19.20311704119754,8.473086283341702,6.798386232790258,13.56952742819616,14.842877852281873
2009,8.425476195425547,13.026168695238892,6.818630539996638,9.146964618199137,17.575917237945944,10.202216653539843,5.564491767281341,13.212528326133121,16.027605966239527
2010,8.382356232313326,13.77561306923435,7.305596851978428,8.375183697881067,20.957810100844995,7.3931137131365965,6.067430908463515,12.983500954296149,14.75939447185156
2011,8.774114889238728,14.177212391152018,6.365401891709941,8.698897458750395,18.76271370356509,8.394821725402217,7.304766971075021,13.66033031296189,13.861740656144672
2012,8.26369398145714,12.509692629352074,6.374449423985029,9.44850828995566,19.39790472255642,9.26916541061278,6.837928896868526,13.030164641000553,14.868492004211815
2013,9.005609488998907,12.61253742070137,6.410253751236722,7.892069345567461,19.235220747231114,8.36286008882758,7.796002570962188,14.293254483547589,14.392192102927062
2014,10.056632612421978,11.729089167768871,6.431061025092345,9.480534632227803,17.84703772605742,9.370318822890239,5.721843762304682,12.813737736590738,16.549744514645923
2015,10.414925408269061,13.508296278884512,6.748472519912148,9.307407865612198,16.890661544338013,8.945377412405273,5.426993328309116,13.188564213564211,15.569301428705455
2016,8.636841864370746,14.536577756497943,6.0690935009371385,7.969015155014799,20.179802924951304,6.666646445293153,7.094004309768485,13.992973567916238,14.855044475250173
2017,8.431778093125999,12.83910222049177,6.927459764382142,9.279008682534297,16.618861227096268,8.5144109148171,7.37245673892218,13.184762446517718,16.83215991211251
2018,12.733069733513078,10.544284958735126,8.800386295189327,11.711840471077087,14.361596508260115,9.362657606027907,5.260554918649975,12.311638602170557,14.913970906376807
