Rank,Song,Artist,Year,Main Emotion,anger,anticipation,disgust,fear,joy,sadness,surprise,trust,neutral,na
20,I'll Always Love You,Taylor Dayne,1988,joy,0.0,25.806451612903224,0.0,3.225806451612903,29.032258064516128,0.0,19.35483870967742,19.35483870967742,3.225806451612903,0.0
21,Man in the Mirror,Michael Jackson,1988,anger,21.428571428571427,7.142857142857143,7.142857142857143,21.428571428571427,7.142857142857143,14.285714285714286,0.0,14.285714285714286,7.142857142857143,0.0
22,Shake Your Love,Debbie Gibson,1988,joy,0.0,16.666666666666668,0.0,0.0,33.333333333333336,0.0,0.0,33.333333333333336,16.666666666666668,0.0
23,Simply Irresistible,Robert Palmer,1988,trust,8.695652173913043,13.043478260869565,8.695652173913043,8.695652173913043,21.73913043478261,0.0,4.3478260869565215,30.434782608695652,4.3478260869565215,0.0
24,Hold On to the Nights,Richard Marx,1988,fear,0.0,11.11111111111111,0.0,22.22222222222222,22.22222222222222,0.0,11.11111111111111,22.22222222222222,11.11111111111111,0.0
25,Hungry Eyes,Eric Carmen,1988,joy,6.25,12.5,6.25,12.5,25.0,6.25,12.5,12.5,6.25,0.0
26,Shattered Dreams,Johnny Hates Jazz,1988,sadness,0.0,0.0,0.0,16.666666666666668,16.666666666666668,50.0,0.0,0.0,16.666666666666668,0.0
27,Father Figure,George Michael,1988,joy,0.0,20.0,0.0,0.0,40.0,6.666666666666667,0.0,26.666666666666668,6.666666666666667,0.0
28,Naughty Girls (Need Love Too),Samantha Fox,1988,joy,11.764705882352942,11.764705882352942,11.764705882352942,11.764705882352942,23.529411764705884,11.764705882352942,5.882352941176471,5.882352941176471,5.882352941176471,0.0
29,A Groovy Kind of Love,Phil Collins,1988,fear,11.11111111111111,11.11111111111111,0.0,22.22222222222222,22.22222222222222,22.22222222222222,0.0,0.0,11.11111111111111,0.0
30,Love Bites,Def Leppard,1988,joy,8.333333333333334,0.0,0.0,16.666666666666668,33.333333333333336,8.333333333333334,16.666666666666668,8.333333333333334,8.333333333333334,0.0
31,Endless Summer Nights,Richard Marx,1988,joy,9.090909090909092,9.090909090909092,0.0,9.090909090909092,27.272727272727273,9.090909090909092,9.090909090909092,18.181818181818183,9.090909090909092,0.0
32,Foolish Beat,Debbie Gibson,1988,sadness,18.181818181818183,9.090909090909092,0.0,18.181818181818183,9.090909090909092,27.272727272727273,0.0,9.090909090909092,9.090909090909092,0.0
33,Where Do Broken Hearts Go,Whitney Houston,1988,anticipation,0.0,33.333333333333336,0.0,0.0,33.333333333333336,0.0,0.0,0.0,33.333333333333336,0.0
34,Angel,Aerosmith,1988,joy,4.761904761904762,9.523809523809524,4.761904761904762,9.523809523809524,28.571428571428573,14.285714285714286,9.523809523809524,14.285714285714286,4.761904761904762,0.0
35,A Hazy Shade of Winter,The Bangles,1988,anticipation,0.0,37.5,0.0,0.0,12.5,12.5,0.0,25.0,12.5,0.0
36,The Way You Make Me Feel,Michael Jackson,1988,joy,11.11111111111111,0.0,11.11111111111111,22.22222222222222,33.333333333333336,11.11111111111111,0.0,0.0,11.11111111111111,0.0
37,Don't Worry Be Happy,Bobby McFerrin,1988,joy,5.882352941176471,17.647058823529413,0.0,5.882352941176471,23.529411764705884,5.882352941176471,11.764705882352942,23.529411764705884,5.882352941176471,0.0
38,Make Me Lose Control,Eric Carmen,1988,joy,6.25,18.75,0.0,6.25,25.0,6.25,12.5,18.75,6.25,0.0
39,Red Red Wine,UB40,1988,anticipation,5.555555555555555,22.22222222222222,5.555555555555555,5.555555555555555,16.666666666666668,16.666666666666668,11.11111111111111,11.11111111111111,5.555555555555555,0.0
40,She's Like the Wind,Patrick Swayze,1988,anticipation,10.526315789473685,15.789473684210526,10.526315789473685,10.526315789473685,15.789473684210526,5.2631578947368425,15.789473684210526,10.526315789473685,5.2631578947368425,0.0
41,Bad Medicine,Bon Jovi,1988,disgust,13.636363636363637,4.545454545454546,18.181818181818183,13.636363636363637,9.090909090909092,13.636363636363637,4.545454545454546,18.181818181818183,4.545454545454546,0.0
42,Kokomo,The Beach Boys,1988,anticipation,0.0,33.333333333333336,0.0,0.0,33.333333333333336,0.0,0.0,0.0,33.333333333333336,0.0
43,I Don't Wanna Go on with You Like That,Elton John,1988,fear,12.5,12.5,12.5,25.0,12.5,0.0,0.0,12.5,12.5,0.0
44,Together Forever,Rick Astley,1988,anticipation,0.0,25.0,0.0,0.0,25.0,0.0,0.0,25.0,25.0,0.0
45,Monkey,George Michael,1988,anticipation,0.0,40.0,20.0,0.0,20.0,0.0,0.0,0.0,20.0,0.0
46,Devil Inside,INXS,1988,disgust,20.0,6.666666666666667,26.666666666666668,20.0,0.0,20.0,0.0,0.0,6.666666666666667,0.0
47,Should've Known Better,Richard Marx,1988,fear,6.666666666666667,13.333333333333334,6.666666666666667,20.0,20.0,13.333333333333334,0.0,13.333333333333334,6.666666666666667,0.0
48,I Don't Wanna Live Without Your Love,Chicago,1988,joy,0.0,16.666666666666668,0.0,16.666666666666668,33.333333333333336,0.0,16.666666666666668,0.0,16.666666666666668,0.0
49,The Loco-Motion,Kylie Minogue,1988,joy,0.0,16.666666666666668,0.0,0.0,50.0,0.0,0.0,16.666666666666668,16.666666666666668,0.0
50,What Have I Done to Deserve This?,Pet Shop Boys with Dusty Springfield,1988,joy,13.333333333333334,13.333333333333334,6.666666666666667,6.666666666666667,26.666666666666668,6.666666666666667,6.666666666666667,13.333333333333334,6.666666666666667,0.0
51,Make It Real,The Jets,1988,trust,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,0.0
52,What's On Your Mind (Pure Energy),Information Society,1988,joy,18.181818181818183,18.181818181818183,0.0,0.0,27.272727272727273,0.0,9.090909090909092,18.181818181818183,9.090909090909092,0.0
53,Tell It to My Heart,Taylor Dayne,1988,anticipation,0.0,33.333333333333336,0.0,0.0,33.333333333333336,0.0,0.0,16.666666666666668,16.666666666666668,0.0
54,Out of the Blue,Debbie Gibson,1988,joy,0.0,0.0,0.0,0.0,33.333333333333336,22.22222222222222,11.11111111111111,22.22222222222222,11.11111111111111,0.0
55,Don't You Want Me,Jody Watley,1988,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
56,Desire,U2,1988,fear,7.6923076923076925,7.6923076923076925,0.0,23.076923076923077,23.076923076923077,0.0,7.6923076923076925,23.076923076923077,7.6923076923076925,0.0
57,I Get Weak,Belinda Carlisle,1988,joy,0.0,15.384615384615385,0.0,15.384615384615385,23.076923076923077,15.384615384615385,7.6923076923076925,15.384615384615385,7.6923076923076925,0.0
58,Sign Your Name,Terence Trent D'Arby,1988,joy,0.0,20.0,0.0,0.0,30.0,10.0,20.0,10.0,10.0,0.0
59,I Want to Be Your Man,Roger,1988,anticipation,12.5,18.75,6.25,6.25,18.75,0.0,18.75,12.5,6.25,0.0
60,Girlfriend,Pebbles,1988,anger,18.181818181818183,9.090909090909092,18.181818181818183,18.181818181818183,0.0,18.181818181818183,0.0,9.090909090909092,9.090909090909092,0.0
61,Dirty Diana,Michael Jackson,1988,disgust,0.0,7.142857142857143,35.714285714285715,0.0,21.428571428571427,7.142857142857143,7.142857142857143,14.285714285714286,7.142857142857143,0.0
62,01-02-03,Gloria Estefan,1988,joy,8.333333333333334,8.333333333333334,0.0,16.666666666666668,25.0,8.333333333333334,16.666666666666668,8.333333333333334,8.333333333333334,0.0
63,Mercedes Boy,Pebbles,1988,joy,0.0,14.285714285714286,0.0,0.0,28.571428571428573,0.0,28.571428571428573,14.285714285714286,14.285714285714286,0.0
64,Perfect World,Huey Lewis,1988,anticipation,0.0,29.166666666666668,0.0,0.0,29.166666666666668,4.166666666666667,4.166666666666667,29.166666666666668,4.166666666666667,0.0
65,New Sensation,INXS,1988,joy,0.0,27.77777777777778,0.0,5.555555555555555,33.333333333333336,0.0,5.555555555555555,22.22222222222222,5.555555555555555,0.0
66,Catch Me (I'm Falling),Pretty Poison,1988,anticipation,0.0,31.25,0.0,6.25,31.25,0.0,18.75,6.25,6.25,0.0
67,If It Isn't Love,New Edition,1988,joy,12.5,6.25,12.5,12.5,18.75,12.5,6.25,12.5,6.25,0.0
68,Rocket 2 U,The Jets,1988,joy,0.0,0.0,0.0,0.0,66.66666666666667,0.0,0.0,16.666666666666668,16.666666666666668,0.0
69,One Good Woman,Peter Cetera,1988,anticipation,0.0,22.727272727272727,0.0,4.545454545454546,22.727272727272727,4.545454545454546,18.181818181818183,22.727272727272727,4.545454545454546,0.0
70,Don't Be Cruel,Cheap Trick,1988,anger,16.666666666666668,5.555555555555555,16.666666666666668,16.666666666666668,11.11111111111111,16.666666666666668,0.0,11.11111111111111,5.555555555555555,0.0
71,Candle in the Wind,Elton John,1988,anticipation,0.0,20.0,0.0,10.0,20.0,20.0,10.0,10.0,10.0,0.0
72,Everything Your Heart Desires,Daryl Hall,1988,joy,10.0,10.0,10.0,10.0,30.0,10.0,0.0,10.0,10.0,0.0
73,Say You Will,Foreigner,1988,trust,7.6923076923076925,15.384615384615385,7.6923076923076925,7.6923076923076925,15.384615384615385,7.6923076923076925,7.6923076923076925,23.076923076923077,7.6923076923076925,0.0
74,I Want Her,Keith Sweat,1988,fear,15.0,5.0,15.0,20.0,10.0,15.0,5.0,10.0,5.0,0.0
75,Pink Cadillac,Natalie Cole,1988,anger,16.666666666666668,16.666666666666668,0.0,0.0,16.666666666666668,0.0,16.666666666666668,16.666666666666668,16.666666666666668,0.0
76,Fast Car,Tracy Chapman,1988,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
77,Electric Blue,Icehouse,1988,joy,0.0,16.666666666666668,8.333333333333334,0.0,33.333333333333336,0.0,25.0,8.333333333333334,8.333333333333334,0.0
78,The Valley Road,Bruce Hornsby,1988,anticipation,25.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0
79,Don't Be Cruel,Bobby Brown,1988,anger,16.666666666666668,5.555555555555555,16.666666666666668,16.666666666666668,11.11111111111111,16.666666666666668,0.0,11.11111111111111,5.555555555555555,0.0
80,Always on My Mind,Pet Shop Boys,1988,joy,5.2631578947368425,21.05263157894737,5.2631578947368425,5.2631578947368425,26.31578947368421,5.2631578947368425,10.526315789473685,15.789473684210526,5.2631578947368425,0.0
81,Piano in the Dark,Brenda Russell,1988,sadness,18.181818181818183,9.090909090909092,9.090909090909092,9.090909090909092,0.0,27.272727272727273,18.181818181818183,0.0,9.090909090909092,0.0
82,When It's Love,Van Halen,1988,joy,0.0,0.0,0.0,0.0,66.66666666666667,0.0,0.0,0.0,33.333333333333336,0.0
83,Don't Shed a Tear,Paul Carrack,1988,anticipation,0.0,33.333333333333336,0.0,0.0,22.22222222222222,0.0,11.11111111111111,22.22222222222222,11.11111111111111,0.0
84,We'll Be Together,Sting,1988,joy,12.5,0.0,12.5,12.5,25.0,12.5,0.0,12.5,12.5,0.0
85,I Hate Myself for Loving You,Joan Jett,1988,anger,22.22222222222222,0.0,22.22222222222222,11.11111111111111,11.11111111111111,11.11111111111111,0.0,11.11111111111111,11.11111111111111,0.0
86,I Don't Want to Live Without You,Foreigner,1988,anticipation,0.0,25.0,0.0,0.0,25.0,0.0,0.0,25.0,25.0,0.0
87,Nite and Day,Al B. Sure!,1988,joy,5.2631578947368425,15.789473684210526,5.2631578947368425,5.2631578947368425,31.57894736842105,5.2631578947368425,10.526315789473685,15.789473684210526,5.2631578947368425,0.0
88,Don't You Know What the Night Can Do?,Steve Winwood,1988,joy,4.3478260869565215,17.391304347826086,4.3478260869565215,4.3478260869565215,26.08695652173913,8.695652173913043,13.043478260869565,17.391304347826086,4.3478260869565215,0.0
89,One Moment in Time,Whitney Houston,1988,anticipation,0.0,35.714285714285715,0.0,7.142857142857143,21.428571428571427,0.0,21.428571428571427,7.142857142857143,7.142857142857143,0.0
90,Can't Stay Away from You,Gloria Estefan,1988,joy,0.0,18.75,0.0,0.0,37.5,0.0,6.25,31.25,6.25,0.0
91,Kissing a Fool,George Michael,1988,anticipation,6.25,25.0,12.5,6.25,18.75,6.25,6.25,12.5,6.25,0.0
92,Cherry Bomb,John Cougar Mellencamp,1988,trust,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,0.0
93,I Still Believe,Brenda K. Starr,1988,anticipation,6.666666666666667,26.666666666666668,0.0,13.333333333333334,20.0,6.666666666666667,6.666666666666667,13.333333333333334,6.666666666666667,0.0
94,I Found Someone,Cher,1988,joy,10.0,0.0,0.0,20.0,30.0,20.0,0.0,10.0,10.0,0.0
95,Never Tear Us Apart,INXS,1988,joy,0.0,16.666666666666668,0.0,0.0,33.333333333333336,0.0,16.666666666666668,16.666666666666668,16.666666666666668,0.0
96,Valerie,Steve Winwood,1988,joy,0.0,18.181818181818183,0.0,0.0,27.272727272727273,0.0,27.272727272727273,18.181818181818183,9.090909090909092,0.0
97,Just Like Paradise,David Lee Roth,1988,fear,0.0,10.0,0.0,20.0,20.0,20.0,10.0,10.0,10.0,0.0
98,Nothin' but a Good Time,Poison,1988,surprise,12.5,18.75,0.0,0.0,18.75,0.0,25.0,18.75,6.25,0.0
99,Wait,White Lion,1988,joy,0.0,0.0,0.0,0.0,50.0,0.0,25.0,0.0,25.0,0.0
100,Prove Your Love,Taylor Dayne,1988,anticipation,0.0,33.333333333333336,0.0,0.0,33.333333333333336,0.0,0.0,22.22222222222222,11.11111111111111,0.0
1,Look Away,Chicago,1989,joy,11.11111111111111,11.11111111111111,0.0,0.0,33.333333333333336,0.0,0.0,33.333333333333336,11.11111111111111,0.0
2,My Prerogative,Bobby Brown,1989,anger,22.22222222222222,11.11111111111111,0.0,11.11111111111111,22.22222222222222,0.0,11.11111111111111,11.11111111111111,11.11111111111111,0.0
3,Every Rose Has Its Thorn,Poison,1989,joy,13.333333333333334,6.666666666666667,6.666666666666667,13.333333333333334,20.0,13.333333333333334,6.666666666666667,13.333333333333334,6.666666666666667,0.0
4,Straight Up,Paula Abdul,1989,joy,0.0,18.181818181818183,9.090909090909092,0.0,45.45454545454545,0.0,0.0,18.181818181818183,9.090909090909092,0.0
5,Miss You Much,Janet Jackson,1989,anticipation,0.0,37.5,0.0,0.0,25.0,0.0,12.5,12.5,12.5,0.0
6,Cold Hearted,Paula Abdul,1989,joy,0.0,12.5,12.5,0.0,37.5,0.0,0.0,25.0,12.5,0.0
7,Wind Beneath My Wings,Bette Midler,1989,trust,0.0,13.333333333333334,0.0,0.0,33.333333333333336,0.0,6.666666666666667,40.0,6.666666666666667,0.0
8,Girl You Know It's True,Milli Vanilli,1989,joy,0.0,13.333333333333334,0.0,0.0,40.0,0.0,13.333333333333334,26.666666666666668,6.666666666666667,0.0
9,Baby I Love Your Way/Freebird Medley,Will to Power,1989,joy,0.0,0.0,0.0,0.0,50.0,0.0,0.0,25.0,25.0,0.0
10,Giving You the Best That I Got,Anita Baker,1989,fear,0.0,0.0,0.0,25.0,25.0,25.0,0.0,0.0,25.0,0.0
11,Right Here Waiting,Richard Marx,1989,fear,11.11111111111111,11.11111111111111,0.0,22.22222222222222,11.11111111111111,16.666666666666668,16.666666666666668,5.555555555555555,5.555555555555555,0.0
12,Waiting For a Star to Fall,Boy Meets Girl,1989,joy,0.0,27.272727272727273,0.0,9.090909090909092,36.36363636363637,0.0,9.090909090909092,9.090909090909092,9.090909090909092,0.0
13,Lost in Your Eyes,Debbie Gibson,1989,joy,0.0,20.0,0.0,6.666666666666667,26.666666666666668,6.666666666666667,13.333333333333334,20.0,6.666666666666667,0.0
14,Don't Wanna Lose You,Gloria Estefan,1989,joy,0.0,14.285714285714286,0.0,0.0,42.857142857142854,0.0,0.0,28.571428571428573,14.285714285714286,0.0
15,Heaven,Warrant,1989,anticipation,0.0,20.0,0.0,0.0,20.0,20.0,10.0,20.0,10.0,0.0
16,Girl I'm Gonna Miss You,Milli Vanilli,1989,anger,12.5,12.5,12.5,12.5,12.5,12.5,0.0,12.5,12.5,0.0
17,The Look,Roxette,1989,anticipation,8.333333333333334,16.666666666666668,8.333333333333334,8.333333333333334,16.666666666666668,8.333333333333334,8.333333333333334,16.666666666666668,8.333333333333334,0.0
18,She Drives Me Crazy,Fine Young Cannibals,1989,fear,9.090909090909092,9.090909090909092,0.0,18.181818181818183,18.181818181818183,9.090909090909092,9.090909090909092,18.181818181818183,9.090909090909092,0.0
19,On Our Own,Bobby Brown,1989,trust,12.5,0.0,12.5,12.5,12.5,12.5,0.0,25.0,12.5,0.0
20,Two Hearts,Phil Collins,1989,anticipation,0.0,28.571428571428573,0.0,0.0,28.571428571428573,0.0,0.0,28.571428571428573,14.285714285714286,0.0
21,Blame It on the Rain,Milli Vanilli,1989,joy,7.142857142857143,14.285714285714286,14.285714285714286,0.0,21.428571428571427,0.0,14.285714285714286,21.428571428571427,7.142857142857143,0.0
22,Listen to Your Heart,Roxette,1989,joy,8.333333333333334,8.333333333333334,0.0,8.333333333333334,33.333333333333336,8.333333333333334,16.666666666666668,8.333333333333334,8.333333333333334,0.0
23,I'll Be There for You,Bon Jovi,1989,joy,12.5,16.666666666666668,0.0,8.333333333333334,25.0,8.333333333333334,12.5,12.5,4.166666666666667,0.0
24,If You Don't Know Me by Now,Simply Red,1989,joy,0.0,21.428571428571427,0.0,0.0,28.571428571428573,0.0,14.285714285714286,28.571428571428573,7.142857142857143,0.0
25,Like a Prayer,Madonna,1989,anticipation,0.0,36.36363636363637,0.0,9.090909090909092,18.181818181818183,0.0,18.181818181818183,9.090909090909092,9.090909090909092,0.0
26,I'll Be Loving You (Forever),New Kids on the Block,1989,joy,8.333333333333334,8.333333333333334,0.0,8.333333333333334,33.333333333333336,8.333333333333334,8.333333333333334,16.666666666666668,8.333333333333334,0.0
27,How Can I Fall?,Breathe,1989,anticipation,0.0,28.571428571428573,0.0,14.285714285714286,14.285714285714286,0.0,0.0,28.571428571428573,14.285714285714286,0.0
28,Baby Don't Forget My Number,Milli Vanilli,1989,joy,0.0,16.666666666666668,0.0,0.0,50.0,0.0,0.0,16.666666666666668,16.666666666666668,0.0
1,Hold On,Wilson Phillips,1990,joy,5.2631578947368425,15.789473684210526,5.2631578947368425,5.2631578947368425,31.57894736842105,5.2631578947368425,5.2631578947368425,21.05263157894737,5.2631578947368425,0.0
2,It Must Have Been Love,Roxette,1990,anger,12.5,12.5,12.5,12.5,12.5,12.5,0.0,12.5,12.5,0.0
3,Nothing Compares 2 U,Sin̩ad O'Connor,1990,joy,13.333333333333334,13.333333333333334,13.333333333333334,13.333333333333334,26.666666666666668,13.333333333333334,0.0,0.0,6.666666666666667,0.0
4,Poison,Bell Biv DeVoe,1990,disgust,14.285714285714286,0.0,28.571428571428573,14.285714285714286,0.0,14.285714285714286,0.0,14.285714285714286,14.285714285714286,0.0
5,Vogue,Madonna,1990,joy,0.0,8.333333333333334,0.0,0.0,50.0,8.333333333333334,8.333333333333334,16.666666666666668,8.333333333333334,0.0
6,Vision of Love,Mariah Carey,1990,joy,5.0,15.0,10.0,10.0,25.0,10.0,5.0,15.0,5.0,0.0
7,Another Day in Paradise,Phil Collins,1990,trust,0.0,0.0,20.0,20.0,0.0,0.0,0.0,40.0,20.0,0.0
8,Hold On,En Vogue,1990,joy,5.2631578947368425,15.789473684210526,5.2631578947368425,5.2631578947368425,31.57894736842105,5.2631578947368425,5.2631578947368425,21.05263157894737,5.2631578947368425,0.0
9,Cradle of Love,Billy Idol,1990,joy,9.523809523809524,9.523809523809524,9.523809523809524,14.285714285714286,33.333333333333336,4.761904761904762,0.0,14.285714285714286,4.761904761904762,0.0
10,Blaze of Glory,Jon Bon Jovi,1990,anticipation,11.764705882352942,17.647058823529413,5.882352941176471,5.882352941176471,17.647058823529413,5.882352941176471,11.764705882352942,17.647058823529413,5.882352941176471,0.0
11,Do Me!,Bell Biv DeVoe,1990,anticipation,0.0,25.0,0.0,0.0,25.0,0.0,18.75,25.0,6.25,0.0
12,How Am I Supposed to Live Without You,Michael Bolton,1990,joy,0.0,20.0,0.0,0.0,30.0,0.0,10.0,30.0,10.0,0.0
13,Pump Up the Jam,Technotronic,1990,anger,14.285714285714286,0.0,14.285714285714286,14.285714285714286,14.285714285714286,14.285714285714286,0.0,14.285714285714286,14.285714285714286,0.0
14,Opposites Attract,Paula Abdul,1990,joy,0.0,14.285714285714286,0.0,0.0,42.857142857142854,0.0,0.0,28.571428571428573,14.285714285714286,0.0
15,Escapade,Janet Jackson,1990,joy,0.0,21.428571428571427,0.0,0.0,28.571428571428573,0.0,21.428571428571427,21.428571428571427,7.142857142857143,0.0
16,All I Wanna Do Is Make Love to You,Heart,1990,joy,11.11111111111111,5.555555555555555,11.11111111111111,11.11111111111111,27.77777777777778,11.11111111111111,11.11111111111111,5.555555555555555,5.555555555555555,0.0
17,Close to You,Maxi Priest,1990,anger,20.0,13.333333333333334,13.333333333333334,20.0,6.666666666666667,20.0,0.0,0.0,6.666666666666667,0.0
18,Black Velvet,Alannah Myles,1990,joy,0.0,8.333333333333334,8.333333333333334,0.0,25.0,16.666666666666668,16.666666666666668,16.666666666666668,8.333333333333334,0.0
19,Release Me,Wilson Phillips,1990,fear,0.0,14.285714285714286,14.285714285714286,28.571428571428573,28.571428571428573,0.0,0.0,0.0,14.285714285714286,0.0
20,Don't Know Much,Linda Ronstadt,1990,anticipation,0.0,33.333333333333336,0.0,0.0,33.333333333333336,0.0,0.0,16.666666666666668,16.666666666666668,0.0
21,All Around the World,Lisa Stansfield,1990,anger,28.571428571428573,0.0,14.285714285714286,14.285714285714286,14.285714285714286,14.285714285714286,0.0,0.0,14.285714285714286,0.0
22,I Wanna Be Rich,Calloway,1990,anticipation,14.285714285714286,23.80952380952381,0.0,4.761904761904762,23.80952380952381,0.0,9.523809523809524,19.047619047619047,4.761904761904762,0.0
23,Rub You the Right Way,Johnny Gill,1990,joy,0.0,17.647058823529413,0.0,5.882352941176471,29.41176470588235,11.764705882352942,11.764705882352942,17.647058823529413,5.882352941176471,0.0
24,She Ain't Worth It,Glenn Medeiros,1990,anticipation,0.0,66.66666666666667,0.0,0.0,0.0,0.0,0.0,0.0,33.333333333333336,0.0
25,If Wishes Came True,Sweet Sensation,1990,joy,0.0,11.11111111111111,0.0,11.11111111111111,33.333333333333336,11.11111111111111,0.0,22.22222222222222,11.11111111111111,0.0
26,The Power,Snap!,1990,anticipation,0.0,33.333333333333336,0.0,0.0,33.333333333333336,0.0,0.0,16.666666666666668,16.666666666666668,0.0
27,(Can't Live Without Your) Love and Affection,Nelson,1990,joy,10.0,0.0,0.0,10.0,60.0,0.0,0.0,10.0,10.0,0.0
28,Love Will Lead You Back,Taylor Dayne,1990,joy,0.0,20.0,0.0,0.0,40.0,0.0,0.0,20.0,20.0,0.0
29,Don't Wanna Fall in Love,Jane Child,1990,joy,0.0,20.0,6.666666666666667,0.0,33.333333333333336,0.0,13.333333333333334,20.0,6.666666666666667,0.0
30,Two to Make It Right,Seduction,1990,sadness,0.0,8.333333333333334,8.333333333333334,16.666666666666668,8.333333333333334,25.0,0.0,25.0,8.333333333333334,0.0
31,Sending All My Love,Linear,1990,fear,12.5,0.0,12.5,25.0,12.5,25.0,0.0,0.0,12.5,0.0
32,Unskinny Bop,Poison,1990,anticipation,7.6923076923076925,23.076923076923077,0.0,0.0,23.076923076923077,0.0,15.384615384615385,23.076923076923077,7.6923076923076925,0.0
33,Step by Step,New Kids on the Block,1990,joy,0.0,25.0,0.0,0.0,37.5,0.0,12.5,12.5,12.5,0.0
34,Dangerous,Roxette,1990,trust,0.0,12.5,0.0,12.5,12.5,0.0,12.5,37.5,12.5,0.0
35,We Didn't Start the Fire,Billy Joel,1990,anger,22.22222222222222,22.22222222222222,0.0,0.0,11.11111111111111,11.11111111111111,11.11111111111111,11.11111111111111,11.11111111111111,0.0
36,I Don't Have the Heart,James Ingram,1990,joy,0.0,14.285714285714286,0.0,0.0,42.857142857142854,0.0,14.285714285714286,14.285714285714286,14.285714285714286,0.0
37,Downtown Train,Rod Stewart,1990,joy,0.0,0.0,0.0,0.0,33.333333333333336,33.333333333333336,0.0,0.0,33.333333333333336,0.0
38,Rhythm Nation,Janet Jackson,1990,anticipation,0.0,33.333333333333336,0.0,0.0,0.0,0.0,0.0,33.333333333333336,33.333333333333336,0.0
39,I'll Be Your Everything,Tommy Page,1990,joy,0.0,15.384615384615385,0.0,0.0,38.46153846153846,0.0,7.6923076923076925,30.76923076923077,7.6923076923076925,0.0
40,Roam,The B-52s,1990,anticipation,10.0,20.0,0.0,10.0,20.0,10.0,20.0,0.0,10.0,0.0
41,Everything,Jody Watley,1990,fear,12.5,12.5,0.0,25.0,25.0,12.5,0.0,0.0,12.5,0.0
42,Back to Life (However Do You Want Me),Soul II Soul,1990,anticipation,9.090909090909092,27.272727272727273,0.0,9.090909090909092,9.090909090909092,9.090909090909092,9.090909090909092,18.181818181818183,9.090909090909092,0.0
43,Here and Now,Luther Vandross,1990,joy,0.0,26.666666666666668,0.0,0.0,40.0,0.0,6.666666666666667,20.0,6.666666666666667,0.0
44,Alright,Janet Jackson,1990,joy,9.090909090909092,0.0,9.090909090909092,0.0,45.45454545454545,0.0,0.0,27.272727272727273,9.090909090909092,0.0
45,Ice Ice Baby,Vanilla Ice,1990,sadness,11.11111111111111,11.11111111111111,11.11111111111111,11.11111111111111,11.11111111111111,22.22222222222222,0.0,11.11111111111111,11.11111111111111,0.0
46,Blame It on the Rain,Milli Vanilli,1990,joy,7.142857142857143,14.285714285714286,14.285714285714286,0.0,21.428571428571427,0.0,14.285714285714286,21.428571428571427,7.142857142857143,0.0
47,Have You Seen Her,MC Hammer,1990,joy,7.6923076923076925,15.384615384615385,7.6923076923076925,7.6923076923076925,23.076923076923077,7.6923076923076925,15.384615384615385,11.538461538461538,3.8461538461538463,0.0
48,With Every Beat of My Heart,Taylor Dayne,1990,anticipation,0.0,50.0,0.0,16.666666666666668,16.666666666666668,0.0,0.0,0.0,16.666666666666668,0.0
49,Come Back to Me,Janet Jackson,1990,anticipation,0.0,23.076923076923077,7.6923076923076925,0.0,15.384615384615385,15.384615384615385,7.6923076923076925,23.076923076923077,7.6923076923076925,0.0
50,No More Lies,Michel'le,1990,joy,14.285714285714286,14.285714285714286,14.285714285714286,0.0,28.571428571428573,0.0,0.0,14.285714285714286,14.285714285714286,0.0
51,Praying for Time,George Michael,1990,anticipation,14.285714285714286,28.571428571428573,0.0,0.0,14.285714285714286,14.285714285714286,14.285714285714286,0.0,14.285714285714286,0.0
52,How Can We Be Lovers,Michael Bolton,1990,anger,22.22222222222222,11.11111111111111,0.0,11.11111111111111,22.22222222222222,22.22222222222222,0.0,0.0,11.11111111111111,0.0
53,Do You Remember,Phil Collins,1990,anger,25.0,12.5,12.5,12.5,0.0,12.5,0.0,12.5,12.5,0.0
54,Ready or Not,After 7,1990,anticipation,0.0,27.272727272727273,0.0,9.090909090909092,27.272727272727273,0.0,18.181818181818183,9.090909090909092,9.090909090909092,0.0
55,U Can't Touch This,MC Hammer,1990,anger,33.333333333333336,33.333333333333336,0.0,0.0,0.0,0.0,0.0,0.0,33.333333333333336,0.0
56,I Wish It Would Rain Down,Phil Collins,1990,fear,11.11111111111111,11.11111111111111,0.0,22.22222222222222,11.11111111111111,22.22222222222222,0.0,11.11111111111111,11.11111111111111,0.0
57,Just Between You and Me,Lou Gramm,1990,trust,16.666666666666668,0.0,0.0,16.666666666666668,16.666666666666668,0.0,0.0,33.333333333333336,16.666666666666668,0.0
58,Something Happened on the Way to Heaven,Phil Collins,1990,joy,10.0,10.0,10.0,10.0,20.0,10.0,10.0,10.0,10.0,0.0
59,Black Cat,Janet Jackson,1990,fear,15.789473684210526,10.526315789473685,5.2631578947368425,26.31578947368421,0.0,26.31578947368421,0.0,10.526315789473685,5.2631578947368425,0.0
